Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Alvin Kamara (NO),6,58,9.7,49,3,0,13,14,139,10.7,2,0,1,38.2,38.2,99.3%,2020,3
2,Rex Burkhead (HOU),6,49,8.2,17,0,2,7,10,49,7,1,0,1,31.3,31.3,9.1%,2020,3
3,James Robinson (NYJ),11,46,4.2,11,0,2,6,6,83,13.8,0,0,1,27.9,27.9,35.9%,2020,3
4,Derrick Henry (TEN),26,119,4.6,16,0,2,2,3,11,5.5,0,0,1,26,26,98.4%,2020,3
5,Austin Ekeler (LAC),12,59,4.9,12,0,1,11,11,84,7.6,0,0,1,25.8,25.8,100.0%,2020,3
6,Dalvin Cook (MIN),22,181,8.2,39,4,1,2,5,18,9,0,1,1,24.9,24.9,99.9%,2020,3
7,Nick Chubb (CLE),19,108,5.7,25,2,2,1,1,2,2,0,0,1,23.5,23.5,99.9%,2020,3
8,James Conner (ARI),18,109,6.1,25,1,1,4,5,40,10,0,0,1,22.9,22.9,97.1%,2020,3
9,Jeff Wilson Jr. (MIA),12,15,1.3,4,0,1,3,3,54,18,1,0,1,20.4,20.4,70.1%,2020,3
10,Mike Davis (FA),13,46,3.5,25,1,0,8,9,45,5.6,1,0,1,19.1,19.1,1.0%,2020,3
11,Darrell Henderson Jr. (FA),20,114,5.7,14,0,1,1,3,6,6,0,0,1,18.5,18.5,22.3%,2020,3
12,Clyde Edwards-Helaire (KC),20,64,3.2,16,0,0,5,6,70,14,0,0,1,15.9,15.9,38.1%,2020,3
13,Aaron Jones (GB),16,69,4.3,19,0,1,2,4,17,8.5,0,0,1,15.6,15.6,99.2%,2020,3
14,Jerick McKinnon (KC),14,38,2.7,11,0,1,3,4,39,13,0,0,1,15.2,15.2,86.0%,2020,3
15,Sony Michel (FA),9,117,13,48,5,0,2,2,23,11.5,0,0,1,15,15,2.1%,2020,3
16,Ezekiel Elliott (DAL),14,34,2.4,9,0,1,6,11,24,4,0,0,1,14.8,14.8,97.4%,2020,3
17,Todd Gurley II (FA),14,80,5.7,16,0,1,1,2,2,2,0,0,1,14.7,14.7,0.1%,2020,3
18,Brian Hill (FA),9,58,6.4,35,2,1,1,3,22,22,0,0,1,14.5,14.5,0.0%,2020,3
19,Devin Singletary (BUF),13,71,5.5,17,0,0,4,5,50,12.5,0,0,1,14.1,14.1,91.5%,2020,3
20,Kareem Hunt (CLE),16,46,2.9,11,0,0,2,3,18,9,1,0,1,13.4,13.4,71.2%,2020,3
21,Miles Sanders (PHI),18,95,5.3,19,0,0,4,8,12,3,0,0,1,12.7,12.7,96.7%,2020,3
22,Jonathan Taylor (IND),13,59,4.5,16,0,1,1,1,3,3,0,0,1,12.7,12.7,80.5%,2020,3
23,Myles Gaskin (MIA),22,66,3,15,0,0,5,5,29,5.8,0,0,1,12,12,0.3%,2020,3
24,David Johnson (NO),13,23,1.8,5,0,1,2,3,23,11.5,0,0,1,11.6,11.6,0.1%,2020,3
25,Antonio Gibson (WAS),9,49,5.4,13,0,1,3,3,11,3.7,0,1,1,11.5,11.5,77.4%,2020,3
26,Chris Carson (FA),14,64,4.6,23,1,0,3,3,12,4,0,0,1,9.1,9.1,0.3%,2020,3
27,Adrian Peterson (FA),22,75,3.4,27,1,0,1,1,10,10,0,0,1,9,9,2.1%,2020,3
28,Kenyan Drake (BAL),18,73,4.1,15,0,0,1,1,6,6,0,0,1,8.4,8.4,22.0%,2020,3
29,Ronald Jones II (KC),13,53,4.1,13,0,0,2,4,20,10,0,0,1,8.3,8.3,2.5%,2020,3
30,Nyheim Hines (BUF),7,21,3,11,0,0,4,5,40,10,0,0,1,8.1,8.1,28.2%,2020,3
31,Josh Jacobs (LV),16,71,4.4,13,0,0,3,4,12,4,0,1,1,7.8,7.8,99.4%,2020,3
32,Kalen Ballage (FA),2,8,4,4,0,0,5,5,44,8.8,0,0,1,7.7,7.7,0.0%,2020,3
33,Joe Mixon (CIN),17,49,2.9,11,0,0,2,3,16,8,0,0,1,7.5,7.5,99.9%,2020,3
34,Anthony Sherman (FA),1,0,0,0,0,0,1,1,5,5,1,0,1,7,7,0.0%,2020,3
35,Giovani Bernard (TB),0,0,0,0,0,0,3,3,55,18.3,0,0,1,7,7,0.2%,2020,3
36,Latavius Murray (DEN),12,58,4.8,10,0,0,1,1,7,7,0,0,1,7,7,76.1%,2020,3
37,J.D. McKissic (WAS),5,15,3,7,0,0,3,4,37,12.3,0,0,1,6.7,6.7,8.2%,2020,3
38,Frank Gore (FA),15,57,3.8,10,0,0,1,1,5,5,0,0,1,6.7,6.7,12.1%,2020,3
39,J.K. Dobbins (BAL),1,6,6,6,0,0,4,4,38,9.5,0,0,1,6.4,6.4,83.2%,2020,3
40,David Montgomery (CHI),14,45,3.2,11,0,0,2,3,9,4.5,0,0,1,6.4,6.4,95.9%,2020,3
41,Chris Thompson (FA),2,3,1.5,4,0,0,5,6,35,7,0,0,1,6.3,6.3,0.0%,2020,3
42,Jordan Howard (FA),3,1,0.3,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.0%,2020,3
43,Melvin Gordon III (KC),8,26,3.3,9,0,0,4,6,12,3,0,0,1,5.8,5.8,27.2%,2020,3
44,Tarik Cohen (FA),2,21,10.5,17,0,0,3,6,20,6.7,0,0,1,5.6,5.6,0.0%,2020,3
45,Anthony McFarland Jr. (PIT),6,42,7,20,1,0,1,2,7,7,0,0,1,5.4,5.4,0.0%,2020,3
46,Jordan Wilkins (FA),9,39,4.3,22,1,0,1,1,6,6,0,0,1,5,5,0.1%,2020,3
47,Royce Freeman (HOU),2,4,2,2,0,0,2,2,31,15.5,0,0,1,4.5,4.5,1.5%,2020,3
48,Chase Edmonds (DEN),3,13,4.3,5,0,0,2,2,21,10.5,0,0,1,4.4,4.4,24.1%,2020,3
49,J.J. Taylor (NE),11,43,3.9,9,0,0,0,1,0,0,0,0,1,4.3,4.3,0.1%,2020,3
50,Joshua Kelley (LAC),8,43,5.4,16,0,0,2,2,9,4.5,0,1,1,4.2,4.2,6.7%,2020,3
51,Gus Edwards (BAL),4,39,9.8,24,1,0,0,0,0,0,0,0,1,3.9,3.9,34.8%,2020,3
52,Jalen Richard (FA),1,14,14,14,0,0,3,3,8,2.7,0,0,1,3.7,3.7,1.0%,2020,3
53,Kerryon Johnson (FA),3,16,5.3,9,0,0,1,1,14,14,0,0,1,3.5,3.5,0.0%,2020,3
54,LeSean McCoy (FA),0,0,0,0,0,0,2,4,24,12,0,0,1,3.4,3.4,2.0%,2020,3
55,La'Mical Perine (MIA),7,24,3.4,11,0,0,2,2,-1,-0.5,0,0,1,3.3,3.3,0.0%,2020,3
56,Leonard Fournette (TB),7,15,2.1,6,0,0,2,2,7,3.5,0,0,1,3.2,3.2,97.5%,2020,3
57,Devontae Booker (FA),3,31,10.3,23,1,0,0,0,0,0,0,0,1,3.1,3.1,0.0%,2020,3
58,Mark Ingram II (NO),7,30,4.3,11,0,0,0,1,0,0,0,0,1,3,3,4.2%,2020,3
59,Carlos Hyde (FA),4,12,3,4,0,0,1,1,11,11,0,0,1,2.8,2.8,0.0%,2020,3
60,Alexander Mattison (MIN),8,27,3.4,15,0,0,0,0,0,0,0,0,1,2.7,2.7,25.1%,2020,3
61,Wayne Gallman Jr. (SEA),4,7,1.8,4,0,0,2,3,7,3.5,0,0,1,2.4,2.4,0.0%,2020,3
62,D'Andre Swift (DET),0,0,0,0,0,0,1,2,19,19,0,0,1,2.4,2.4,97.7%,2020,3
63,JaMycal Hasty (JAC),2,9,4.5,6,0,0,1,1,9,9,0,0,1,2.3,2.3,4.2%,2020,3
64,Tyler Ervin (FA),1,5,5,5,0,0,2,2,8,4,0,0,1,2.3,2.3,0.0%,2020,3
65,Jamaal Williams (DET),6,14,2.3,6,0,0,1,1,3,3,0,0,1,2.2,2.2,88.5%,2020,3
66,Travis Homer (SEA),2,19,9.5,12,0,0,0,1,0,0,0,0,1,1.9,1.9,15.5%,2020,3
67,Malcolm Brown (LAR),7,19,2.7,6,0,0,0,2,0,0,0,0,1,1.9,1.9,0.1%,2020,3
68,Andy Janovich (FA),0,0,0,0,0,0,1,1,13,13,0,0,1,1.8,1.8,0.0%,2020,3
69,T.J. Yeldon (FA),3,18,6,9,0,0,0,0,0,0,0,0,1,1.8,1.8,0.0%,2020,3
70,Darrel Williams (ARI),2,6,3,6,0,0,2,2,1,0.5,0,0,1,1.7,1.7,1.5%,2020,3
71,Reggie Bonnafon (WAS),2,16,8,13,0,0,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,3
72,C.J. Ham (MIN),0,0,0,0,0,0,1,2,11,11,0,0,1,1.6,1.6,0.1%,2020,3
73,Alec Ingold (MIA),0,0,0,0,0,0,1,1,11,11,0,0,1,1.6,1.6,0.1%,2020,3
74,Dion Lewis (FA),1,0,0,0,0,0,1,3,10,10,0,0,1,1.5,1.5,2.0%,2020,3
75,Kyle Juszczyk (SF),0,0,0,0,0,0,1,1,7,7,0,0,1,1.2,1.2,0.4%,2020,3
76,Jakob Johnson (LV),0,0,0,0,0,0,1,1,6,6,0,0,1,1.1,1.1,0.0%,2020,3
77,Cullen Gillaspia (SEA),0,0,0,0,0,0,1,1,6,6,0,0,1,1.1,1.1,0.0%,2020,3
78,Benny Snell Jr. (PIT),7,11,1.6,4,0,0,0,0,0,0,0,0,1,1.1,1.1,1.3%,2020,3
79,Devonta Freeman (FA),5,10,2,6,0,0,0,0,0,0,0,0,1,1,1,0.0%,2020,3
80,Jeremy McNichols (PIT),0,0,0,0,0,0,1,1,5,5,0,0,1,1,1,0.0%,2020,3
81,Darrynton Evans (CHI),3,9,3,4,0,0,0,0,0,0,0,0,1,0.9,0.9,0.2%,2020,3
82,Corey Clement (ARI),3,8,2.7,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.2%,2020,3
83,Keith Smith (ATL),0,0,0,0,0,0,1,1,3,3,0,0,1,0.8,0.8,0.0%,2020,3
84,Peyton Barber (FA),3,6,2,3,0,0,0,0,0,0,0,0,1,0.6,0.6,1.0%,2020,3
85,Boston Scott (PHI),3,5,1.7,4,0,0,0,1,0,0,0,0,1,0.5,0.5,1.2%,2020,3
86,Matt Breida (NYG),3,4,1.3,3,0,0,0,0,0,0,0,0,1,0.4,0.4,3.3%,2020,3
87,C.J. Prosise (FA),1,1,1,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,3
88,Jaylen Samuels (FA),1,1,1,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,3
89,Gabe Nabers (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
90,Jonathan Ward (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
91,Mike Boone (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0%,2020,3
92,Ryan Nall (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
93,Qadree Ollison (DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
94,Khari Blasingame (CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
95,John Lovett (MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
96,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
97,Tony Pollard (DAL),0,0,0,0,0,0,1,1,-5,-5,0,0,1,0,0,94.9%,2020,3
98,Chandler Cox (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
99,Patrick Laird (TB),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
100,Raymond Calais (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
101,Rico Dowdle (DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,3
102,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,3
103,DeeJay Dallas (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0%,2020,3
104,D'Ernest Johnson (CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2020,3
105,LeVante Bellamy (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
106,Xavier Jones (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
107,Darius Bradwell (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
108,AJ Dillon (GB),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.3%,2020,3
109,Bruce Miller (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
110,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,3
111,Taiwan Jones (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
112,Cordarrelle Patterson (ATL),4,13,3.3,6,0,0,0,0,0,0,0,0,1,0,0,83.0%,2020,3
113,Kenjon Barner (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
114,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
115,Samaje Perine (CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46.7%,2020,3
116,Elijhaa Penny (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
117,Dwayne Washington (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,3
118,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,3
119,Ito Smith (FA),0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.0%,2020,3
120,Patrick Ricard (BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,3
121,Buddy Howell (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
122,Jason Cabinda (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
123,Alex Armah Jr. (WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
124,Dare Ogunbowale (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7%,2020,3
125,Michael Burton (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,3
126,Ameer Abdullah (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7%,2020,3
127,Darwin Thompson (SEA),2,11,5.5,10,0,0,0,2,0,0,0,1,1,-0.9,-0.9,0.0%,2020,3
