Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Josh Jacobs (LV),25,93,3.7,14,0,3,4,6,46,11.5,0,0,1,33.9,33.9,99.4%,2020,1
2,Christian McCaffrey (SF),23,97,4.2,15,0,2,3,4,38,12.7,0,0,1,27,27,100.0%,2020,1
3,Ezekiel Elliott (DAL),22,96,4.4,14,0,1,3,4,31,10.3,1,0,1,26.2,26.2,97.4%,2020,1
4,Malcolm Brown (LAR),18,79,4.4,12,0,2,3,4,31,10.3,0,0,1,24.5,24.5,0.1%,2020,1
5,Nyheim Hines (BUF),7,28,4,12,0,1,8,8,45,5.6,1,0,1,23.3,23.3,28.2%,2020,1
6,Raheem Mostert (MIA),15,56,3.7,14,0,0,4,5,95,23.8,1,0,1,23.1,23.1,81.6%,2020,1
7,Chris Carson (FA),6,21,3.5,11,0,0,6,6,45,7.5,2,0,1,21.6,21.6,0.3%,2020,1
8,Dalvin Cook (MIN),12,50,4.2,12,0,2,1,2,-2,-2,0,0,1,21.3,21.3,99.9%,2020,1
9,Alvin Kamara (NO),12,16,1.3,6,0,1,5,8,51,10.2,1,0,1,21.2,21.2,99.3%,2020,1
10,Clyde Edwards-Helaire (KC),25,138,5.5,27,1,1,0,2,0,0,0,0,1,19.8,19.8,38.1%,2020,1
11,David Johnson (NO),11,77,7,19,0,1,3,4,32,10.7,0,0,1,18.4,18.4,0.1%,2020,1
12,Aaron Jones (GB),16,66,4.1,15,0,1,4,6,10,2.5,0,0,1,15.6,15.6,99.2%,2020,1
13,Peyton Barber (FA),17,29,1.7,8,0,2,0,0,0,0,0,0,1,14.9,14.9,1.0%,2020,1
14,Derrick Henry (TEN),31,116,3.7,13,0,0,3,3,15,5,0,0,1,14.6,14.6,98.4%,2020,1
15,J.K. Dobbins (BAL),7,22,3.1,12,0,2,0,0,0,0,0,0,1,14.2,14.2,83.2%,2020,1
16,Melvin Gordon III (KC),15,78,5.2,25,1,1,3,3,8,2.7,0,1,1,14.1,14.1,27.2%,2020,1
17,Kenyan Drake (BAL),16,60,3.8,11,0,1,2,2,5,2.5,0,0,1,13.5,13.5,22.0%,2020,1
18,Adrian Peterson (FA),14,93,6.6,21,1,0,3,3,21,7,0,0,1,12.9,12.9,2.1%,2020,1
19,Todd Gurley II (FA),14,56,4,15,0,1,2,5,1,0.5,0,0,1,12.7,12.7,0.1%,2020,1
20,Joshua Kelley (LAC),12,60,5,26,1,1,0,0,0,0,0,0,1,12,12,6.7%,2020,1
21,Chase Edmonds (DEN),6,26,4.3,20,1,0,3,5,19,6.3,1,0,1,12,12,24.1%,2020,1
22,Jonathan Taylor (IND),9,22,2.4,9,0,0,6,6,67,11.2,0,0,1,11.9,11.9,80.5%,2020,1
23,Jerick McKinnon (KC),3,24,8,16,0,0,3,5,20,6.7,1,0,1,11.9,11.9,86.0%,2020,1
24,Benny Snell Jr. (PIT),19,113,5.9,30,3,0,0,1,0,0,0,0,1,11.3,11.3,1.3%,2020,1
25,Zack Moss (IND),9,11,1.2,7,0,0,3,4,16,5.3,1,0,1,10.2,10.2,46.2%,2020,1
26,Kareem Hunt (CLE),13,72,5.5,22,1,0,4,6,9,2.3,0,0,1,10.1,10.1,71.2%,2020,1
27,Alexander Mattison (MIN),6,50,8.3,21,1,0,4,4,30,7.5,0,0,1,10,10,25.1%,2020,1
28,D'Andre Swift (DET),3,8,2.7,6,0,1,3,5,15,5,0,0,1,9.8,9.8,97.7%,2020,1
29,Sony Michel (FA),10,37,3.7,7,0,1,0,0,0,0,0,0,1,9.7,9.7,2.1%,2020,1
30,Saquon Barkley (NYG),15,6,0.4,7,0,0,6,9,60,10,0,0,1,9.6,9.6,99.7%,2020,1
31,James Robinson (NYJ),16,62,3.9,12,0,0,1,1,28,28,0,0,1,9.5,9.5,35.9%,2020,1
32,Ronald Jones II (KC),17,66,3.9,21,1,0,2,3,16,8,0,0,1,9.2,9.2,2.5%,2020,1
33,Austin Ekeler (LAC),19,84,4.4,13,0,0,1,1,3,3,0,0,1,9.2,9.2,100.0%,2020,1
34,Josh Adams (FA),2,8,4,6,0,1,2,2,14,7,0,0,1,9.2,9.2,0.0%,2020,1
35,Myles Gaskin (MIA),9,40,4.4,10,0,0,4,4,26,6.5,0,0,1,8.6,8.6,0.3%,2020,1
