Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Season,Week
1,Evan McPherson (CIN),4,4,100,54,0,0,0,1,3,2,3,1,21,21,93.5%,2021,11
2,Jake Elliott (PHI),4,4,100,50,0,0,2,1,1,4,4,1,19,19,14.1%,2021,11
3,Nick Folk (NE),4,4,100,53,0,0,2,1,1,1,2,1,16,16,66.2%,2021,11
4,Chris Boswell (PIT),3,3,100,45,0,0,2,1,0,4,4,1,14,14,10.7%,2021,11
5,Robbie Gould (SF),3,3,100,48,0,1,0,2,0,3,3,1,14,14,32.9%,2021,11
6,Ryan Succop (TB),3,3,100,40,0,1,1,1,0,3,3,1,13,13,16.1%,2021,11
7,Dustin Hopkins (LAC),2,2,100,41,0,0,1,1,0,5,5,1,12,12,3.2%,2021,11
8,Michael Badgley (FA),2,2,100,36,0,0,2,0,0,5,5,1,11,11,15.6%,2021,11
9,Justin Tucker (BAL),3,3,100,46,0,1,1,1,0,1,1,1,11,11,99.5%,2021,11
10,Ka'imi Fairbairn (HOU),3,3,100,43,0,1,1,1,0,1,2,1,11,11,0.3%,2021,11
11,Greg Zuerlein (NYJ),3,3,100,48,0,0,2,1,0,0,0,1,10,10,17.8%,2021,11
12,Greg Joseph (MIN),2,2,100,51,0,1,0,0,1,2,3,1,10,10,5.5%,2021,11
13,Harrison Butker (KC),2,3,66.7,53,0,0,1,0,1,1,2,1,9,9,81.3%,2021,11
14,Joey Slye (WAS),2,2,100,36,0,1,1,0,0,3,3,1,9,9,0.6%,2021,11
15,Mason Crosby (GB),1,2,50,54,0,0,0,0,1,4,4,1,9,9,23.3%,2021,11
16,Daniel Carlson (LV),2,2,100,47,0,1,0,1,0,1,1,1,8,8,89.9%,2021,11
17,Jason Myers (SEA),2,2,100,27,0,2,0,0,0,1,1,1,7,7,3.6%,2021,11
18,Matt Prater (ARI),1,3,33.3,53,0,0,0,0,1,2,3,1,7,7,53.5%,2021,11
19,Jason Sanders (MIA),1,2,50,24,0,1,0,0,0,3,3,1,6,6,9.0%,2021,11
20,Brett Maher (FA),1,1,100,28,0,1,0,0,0,2,3,1,5,5,2.0%,2021,11
21,Matt Ammendola (FA),1,3,33.3,35,0,0,1,0,0,2,2,1,5,5,0.1%,2021,11
22,Aldrick Rosas (DET),1,1,100,43,0,0,0,1,0,1,1,1,5,5,0.1%,2021,11
23,Graham Gano (NYG),1,1,100,37,0,0,1,0,0,1,1,1,4,4,34.0%,2021,11
24,Matthew Wright (FA),1,1,100,30,0,0,1,0,0,1,1,1,4,4,1.3%,2021,11
25,Zane Gonzalez (CAR),0,0,0,0,0,0,0,0,0,3,3,1,3,3,0.5%,2021,11
26,Cairo Santos (CHI),0,1,0,0,0,0,0,0,0,1,1,1,1,1,0.7%,2021,11
27,Chase McLaughlin (FA),0,1,0,0,0,0,0,0,0,1,2,1,1,1,0.2%,2021,11
28,Randy Bullock (TEN),0,0,0,0,0,0,0,0,0,1,2,1,1,1,2.0%,2021,11
29,Tyler Bass (BUF),0,2,0,0,0,0,0,0,0,1,1,1,1,1,83.0%,2021,11
34,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2021,11
36,Younghoe Koo (ATL),0,1,0,0,0,0,0,0,0,0,0,1,0,0,42.3%,2021,11
67,Michael Palardy (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.3%,2021,11
