Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Season,Week
1,Matt Prater (ARI),4,5,80,57,0,0,3,0,1,1,1,1,15,15,15.5%,2022,18
2,Robbie Gould (SF),3,4,75,43,0,2,0,1,0,4,4,1,14,14,43.1%,2022,18
3,Mason Crosby (GB),2,2,100,56,0,1,0,0,1,5,5,1,13,13,4.5%,2022,18
4,Daniel Carlson (LV),2,2,100,57,0,1,0,0,1,4,4,1,12,12,91.4%,2022,18
5,Michael Badgley (DET),2,2,100,41,0,1,0,1,0,5,5,1,12,12,27.8%,2022,18
6,Chris Boswell (PIT),3,4,75,51,0,1,1,0,1,1,1,1,12,12,16.2%,2022,18
7,Jason Myers (SEA),3,4,75,31,0,1,2,0,0,2,2,1,11,11,54.2%,2022,18
8,Brett Maher (DAL),2,2,100,45,0,0,1,1,0,3,3,1,10,10,79.4%,2022,18
9,Wil Lutz (NO),2,2,100,54,0,1,0,0,1,2,2,1,10,10,6.7%,2022,18
10,Riley Patterson (JAC),1,1,100,53,0,0,0,0,1,4,4,1,9,9,6.0%,2022,18
11,Justin Tucker (BAL),2,2,100,51,0,0,1,0,1,1,1,1,9,9,98.9%,2022,18
12,Younghoe Koo (ATL),2,2,100,27,0,2,0,0,0,2,2,1,8,8,42.7%,2022,18
13,Greg Zuerlein (NYJ),2,3,66.7,44,0,0,0,2,0,0,0,1,8,8,13.3%,2022,18
14,Graham Gano (NYG),1,1,100,36,0,0,1,0,0,5,5,1,8,8,69.0%,2022,18
15,Cameron Dicker (LAC),1,1,100,40,0,0,0,1,0,4,4,1,8,8,38.2%,2022,18
16,Randy Bullock (TEN),2,2,100,37,0,1,1,0,0,1,1,1,7,7,1.5%,2022,18
17,Brandon McManus (DEN),1,1,100,49,0,0,0,1,0,3,3,1,7,7,34.8%,2022,18
18,Eddy Pineiro (CAR),1,1,100,49,0,0,0,1,0,3,3,1,7,7,4.6%,2022,18
19,Jake Elliott (PHI),1,1,100,56,0,0,0,0,1,1,1,1,6,6,27.6%,2022,18
20,Cade York (CLE),1,1,100,37,0,0,1,0,0,3,3,1,6,6,8.3%,2022,18
21,Nick Folk (NE),1,1,100,49,0,0,0,1,0,2,3,1,6,6,71.6%,2022,18
22,Joey Slye (WAS),1,1,100,43,0,0,0,1,0,1,1,1,5,5,1.9%,2022,18
23,Greg Joseph (MIN),1,3,33.3,21,0,1,0,0,0,2,2,1,5,5,28.6%,2022,18
24,Ka'imi Fairbairn (HOU),1,1,100,56,0,0,0,0,1,0,0,1,5,5,1.9%,2022,18
25,Ryan Succop (TB),1,3,33.3,22,0,1,0,0,0,1,2,1,4,4,33.6%,2022,18
26,Chase McLaughlin (IND),1,2,50,23,0,1,0,0,0,1,1,1,4,4,7.7%,2022,18
27,Matt Gay (LAR),1,1,100,23,0,1,0,0,0,1,1,1,4,4,41.5%,2022,18
28,Cairo Santos (CHI),1,1,100,23,0,1,0,0,0,1,1,1,4,4,12.0%,2022,18
29,Harrison Butker (KC),0,1,0,0,0,0,0,0,0,3,3,1,3,3,89.1%,2022,18
30,Jason Sanders (MIA),0,1,0,0,0,0,0,0,0,3,3,1,3,3,13.7%,2022,18
31,Tyler Bass (BUF),1,1,100,25,0,1,0,0,0,0,0,1,3,3,92.4%,2022,18
32,Evan McPherson (CIN),0,0,0,0,0,0,0,0,0,1,1,1,1,1,85.1%,2022,18
54,Michael Palardy (NE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.3%,2022,18
