Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Season,Week
1,Nick Folk (NE),4,4,100,46,0,2,1,1,0,2,2,1,15,15,71.6%,2022,12
2,Justin Tucker (BAL),4,5,80,55,0,3,0,0,1,1,1,1,15,15,98.9%,2022,12
3,Harrison Butker (KC),4,4,100,32,0,3,1,0,0,2,2,1,14,14,89.1%,2022,12
4,Jason Sanders (MIA),3,3,100,45,0,1,1,1,0,3,3,1,13,13,13.7%,2022,12
5,Matthew Wright (KC),3,3,100,52,0,1,0,1,1,1,1,1,13,13,3.0%,2022,12
6,Eddy Pineiro (CAR),3,3,100,42,0,1,1,1,0,2,2,1,12,12,4.6%,2022,12
7,Jake Elliott (PHI),2,2,100,54,0,0,1,0,1,4,5,1,12,12,27.6%,2022,12
8,Graham Gano (NYG),2,2,100,57,0,0,0,1,1,2,2,1,11,11,69.0%,2022,12
9,Tyler Bass (BUF),2,2,100,47,0,0,0,2,0,2,3,1,10,10,92.4%,2022,12
10,Daniel Carlson (LV),2,3,66.7,36,0,1,1,0,0,4,4,1,10,10,91.4%,2022,12
11,Caleb Shudak (TEN),3,4,75,38,0,1,2,0,0,1,1,1,10,10,0.0%,2022,12
12,Jason Myers (SEA),2,2,100,34,0,1,1,0,0,4,4,1,10,10,54.2%,2022,12
13,Greg Joseph (MIN),2,2,100,36,0,0,2,0,0,3,4,1,9,9,28.6%,2022,12
14,Evan McPherson (CIN),2,2,100,47,0,0,1,1,0,2,2,1,9,9,85.1%,2022,12
15,Greg Zuerlein (NYJ),1,2,50,57,0,0,0,0,1,4,4,1,9,9,13.3%,2022,12
16,Younghoe Koo (ATL),2,3,66.7,48,0,0,0,2,0,1,1,1,9,9,42.7%,2022,12
17,Mason Crosby (GB),2,2,100,33,0,1,1,0,0,3,4,1,9,9,4.5%,2022,12
18,Robbie Gould (SF),2,2,100,46,0,1,0,1,0,1,1,1,8,8,43.1%,2022,12
19,Riley Patterson (JAC),2,2,100,29,0,2,0,0,0,2,2,1,8,8,6.0%,2022,12
20,Joey Slye (WAS),2,2,100,45,0,0,1,1,0,1,2,1,8,8,1.9%,2022,12
21,Chase McLaughlin (IND),1,2,50,51,0,0,0,0,1,2,2,1,7,7,7.7%,2022,12
22,Michael Badgley (DET),1,2,50,51,0,0,0,0,1,2,2,1,7,7,27.8%,2022,12
23,Matt Prater (ARI),1,2,50,43,0,0,0,1,0,3,3,1,7,7,15.5%,2022,12
24,Cade York (CLE),1,2,50,51,0,0,0,0,1,2,2,1,7,7,8.3%,2022,12
25,Ryan Succop (TB),1,1,100,42,0,0,0,1,0,2,2,1,6,6,33.6%,2022,12
26,Matt Gay (LAR),1,1,100,47,0,0,0,1,0,1,1,1,5,5,41.5%,2022,12
27,Cameron Dicker (LAC),1,1,100,26,0,1,0,0,0,2,2,1,5,5,38.2%,2022,12
28,Brandon McManus (DEN),1,2,50,27,0,1,0,0,0,1,1,1,4,4,34.8%,2022,12
29,Cairo Santos (CHI),1,1,100,22,0,1,0,0,0,1,1,1,4,4,12.0%,2022,12
30,Brett Maher (DAL),0,1,0,0,0,0,0,0,0,4,4,1,4,4,79.4%,2022,12
31,Ka'imi Fairbairn (HOU),1,1,100,28,0,1,0,0,0,0,0,1,3,3,1.9%,2022,12
35,Wil Lutz (NO),0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.7%,2022,12
53,Michael Palardy (NE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.3%,2022,12
57,Randy Bullock (TEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5%,2022,12
