Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Mike Evans (TB),10,12,207,20.7,63,10,3,0,0,0,0,1,43.7,43.7,98.6%,2022,18
2,Davante Adams (LV),7,11,153,21.9,60,8,2,0,0,0,0,1,30.8,30.8,100.0%,2022,18
3,Amari Cooper (CLE),3,4,105,35,46,6,2,0,0,0,0,1,24,24,96.3%,2022,18
4,Brandon Aiyuk (SF),9,12,101,11.2,23,1,1,1,16,0,0,1,22.2,22.2,91.8%,2022,18
5,DJ Moore (CAR),6,10,117,19.5,47,5,1,0,0,0,0,1,20.7,20.7,94.0%,2022,18
6,A.J. Brown (PHI),4,9,97,24.3,78,4,1,0,0,0,0,1,17.7,17.7,99.9%,2022,18
7,Richie James Jr. (NYG),7,7,76,10.9,28,1,1,0,0,0,0,1,17.1,17.1,11.1%,2022,18
8,Chris Godwin (TB),9,9,120,13.3,24,2,0,0,0,0,1,1,16.5,16.5,96.3%,2022,18
9,Jalen Nailor (MIN),3,3,89,29.7,47,5,1,0,0,0,0,1,16.4,16.4,0.1%,2022,18
10,DeVonta Smith (PHI),9,13,115,12.8,28,2,0,0,0,0,0,1,16,16,95.1%,2022,18
11,CeeDee Lamb (DAL),11,14,100,9.1,34,2,0,0,0,0,0,1,15.5,15.5,99.9%,2022,18
12,K.J. Osborn (MIN),7,7,59,8.4,16,0,1,0,0,0,0,1,15.4,15.4,9.5%,2022,18
13,Shi Smith (CAR),4,4,70,17.5,38,2,1,0,0,0,0,1,15,15,0.1%,2022,18
14,Jakobi Meyers (NE),6,9,49,8.2,25,1,1,0,0,0,0,1,13.9,13.9,68.9%,2022,18
15,Tyreek Hill (MIA),4,7,55,13.8,19,0,0,1,2,1,0,1,13.7,13.7,100.0%,2022,18
16,Tyquan Thornton (NE),3,7,60,20,29,2,1,0,0,0,0,1,13.5,13.5,0.9%,2022,18
17,Michael Pittman Jr. (IND),6,8,41,6.8,15,0,1,0,0,0,0,1,13.1,13.1,96.4%,2022,18
18,Mike Williams (LAC),7,10,94,13.4,26,1,0,0,0,0,0,1,12.9,12.9,96.0%,2022,18
19,Robert Woods (TEN),5,9,39,7.8,10,0,1,0,0,0,0,1,12.4,12.4,41.8%,2022,18
20,Isaiah Hodgins (NYG),4,5,42,10.5,19,0,1,0,0,0,0,1,12.2,12.2,7.4%,2022,18
21,Rashid Shaheed (NO),6,6,79,13.2,58,4,0,0,0,0,0,1,10.9,10.9,5.3%,2022,18
22,Treylon Burks (TEN),4,8,66,16.5,30,3,0,1,20,0,0,1,10.6,10.6,40.9%,2022,18
23,Keenan Allen (LAC),5,6,60,12,28,1,0,1,8,0,0,1,9.3,9.3,98.9%,2022,18
24,Van Jefferson (LAR),3,3,77,25.7,39,3,0,0,0,0,0,1,9.2,9.2,21.0%,2022,18
25,Marquise Brown (ARI),6,9,61,10.2,19,0,0,0,0,0,0,1,9.1,9.1,85.3%,2022,18
26,Marvin Jones Jr. (JAC),6,7,61,10.2,17,0,0,0,0,0,0,1,9.1,9.1,12.8%,2022,18
27,Allen Lazard (GB),5,6,59,11.8,16,0,0,0,0,0,0,1,8.4,8.4,85.5%,2022,18
28,Amon-Ra St. Brown (DET),4,5,62,15.5,28,1,0,0,0,0,0,1,8.2,8.2,99.3%,2022,18
29,Tyler Boyd (CIN),1,1,14,14,14,0,1,0,0,0,0,1,7.9,7.9,71.8%,2022,18
30,Donovan Peoples-Jones (CLE),1,3,13,13,13,0,1,0,0,0,0,1,7.8,7.8,53.1%,2022,18
31,Jerry Jeudy (DEN),7,8,38,5.4,11,0,0,0,0,0,0,1,7.3,7.3,91.1%,2022,18
32,Drake London (ATL),5,8,47,9.4,13,0,0,0,0,0,0,1,7.2,7.2,71.9%,2022,18
33,Kadarius Toney (KC),4,4,71,17.8,38,3,0,0,0,0,1,1,7.1,7.1,33.5%,2022,18
34,T.Y. Hilton (DAL),4,5,50,12.5,28,1,0,0,0,0,0,1,7,7,2.7%,2022,18
35,Parris Campbell (IND),3,6,52,17.3,49,3,0,1,1,0,0,1,6.8,6.8,31.5%,2022,18
36,Jaylen Waddle (MIA),3,5,52,17.3,23,1,0,0,0,0,0,1,6.7,6.7,99.4%,2022,18
37,DJ Chark Jr. (DET),2,4,56,28,28,2,0,0,0,0,0,1,6.6,6.6,44.4%,2022,18
38,Courtland Sutton (DEN),4,6,44,11,18,0,0,0,0,0,0,1,6.4,6.4,78.2%,2022,18
39,Chris Olave (NO),4,5,42,10.5,16,0,0,0,0,0,0,1,6.2,6.2,89.0%,2022,18
40,Corey Davis (NYJ),3,6,45,15,16,0,0,0,0,0,0,1,6,6,16.1%,2022,18
41,Brandin Cooks (HOU),4,7,39,9.8,17,0,0,0,0,0,0,1,5.9,5.9,66.0%,2022,18
42,Kalif Raymond (DET),3,3,40,13.3,16,0,0,1,4,0,0,1,5.9,5.9,2.2%,2022,18
43,Jauan Jennings (SF),2,3,46,23,28,1,0,0,0,0,0,1,5.6,5.6,1.4%,2022,18
44,Mack Hollins (LV),3,4,40,13.3,21,1,0,0,0,0,0,1,5.5,5.5,22.5%,2022,18
45,Michael Gallup (DAL),3,4,39,13,14,0,0,0,0,0,0,1,5.4,5.4,61.9%,2022,18
46,Jahan Dotson (WAS),3,7,37,12.3,20,1,0,0,0,0,0,1,5.2,5.2,42.8%,2022,18
47,Steven Sims Jr. (PIT),3,4,34,11.3,28,1,0,0,0,0,0,1,4.9,4.9,0.3%,2022,18
48,Russell Gage (TB),3,3,33,11,21,1,0,0,0,0,0,1,4.8,4.8,19.1%,2022,18
49,Skyy Moore (KC),3,4,33,11,18,0,0,0,0,0,0,1,4.8,4.8,11.9%,2022,18
50,Ray-Ray McCloud III (SF),1,2,42,42,42,3,0,0,0,0,0,1,4.7,4.7,0.7%,2022,18
51,Terry McLaurin (WAS),2,5,25,12.5,23,1,0,1,12,0,0,1,4.7,4.7,97.6%,2022,18
52,Diontae Johnson (PIT),2,7,35,17.5,21,1,0,0,0,0,0,1,4.5,4.5,86.8%,2022,18
53,Racey McMath (TEN),1,2,39,39,39,2,0,0,0,0,0,1,4.4,4.4,0.0%,2022,18
54,Jameson Williams (DET),0,3,0,0,0,0,0,1,40,0,0,1,4,4,23.0%,2022,18
55,Trent Sherfield (MIA),2,6,30,15,23,1,0,0,0,0,0,1,4,4,1.3%,2022,18
