Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Davante Adams (LV),10,17,146,14.6,38,4,2,0,0,0,0,1,31.6,31.6,100.0%,2022,9
2,Tyreek Hill (MIA),7,8,143,20.4,39,5,1,0,0,0,0,1,23.8,23.8,100.0%,2022,9
3,Cooper Kupp (LAR),8,9,127,15.9,69,6,1,3,1,0,0,1,22.8,22.8,77.5%,2022,9
4,Justin Jefferson (MIN),7,13,115,16.4,47,3,1,1,10,0,0,1,22,22,100.0%,2022,9
5,Christian Kirk (JAC),8,9,76,9.5,23,1,1,0,0,0,0,1,17.6,17.6,95.2%,2022,9
6,Jaylen Waddle (MIA),5,7,85,17,26,1,1,0,0,0,0,1,17,17,99.4%,2022,9
7,Mecole Hardman (KC),6,9,79,13.2,33,2,1,0,0,0,0,1,16.9,16.9,26.3%,2022,9
8,Allen Lazard (GB),4,10,87,21.8,47,4,1,0,0,0,0,1,16.7,16.7,85.5%,2022,9
9,Curtis Samuel (WAS),3,4,65,21.7,49,3,1,1,16,0,0,1,15.6,15.6,58.3%,2022,9
10,Tyler Lockett (SEA),5,5,67,13.4,30,2,1,0,0,0,0,1,15.2,15.2,91.8%,2022,9
11,Joshua Palmer (LAC),8,10,106,13.3,25,3,0,0,0,0,0,1,14.6,14.6,60.8%,2022,9
12,Darnell Mooney (CHI),7,8,43,6.1,16,0,1,1,2,0,0,1,14,14,35.1%,2022,9
13,A.J. Brown (PHI),4,6,59,14.8,31,2,1,0,0,0,0,1,13.9,13.9,99.9%,2022,9
14,Garrett Wilson (NYJ),8,9,92,11.5,24,1,0,1,7,0,0,1,13.9,13.9,91.4%,2022,9
15,JuJu Smith-Schuster (KC),10,12,88,8.8,17,0,0,0,0,0,0,1,13.8,13.8,94.1%,2022,9
16,Terrace Marshall Jr. (CAR),3,6,53,17.7,21,1,1,0,0,0,0,1,12.8,12.8,6.7%,2022,9
17,Chris Moore (HOU),4,5,43,10.8,25,1,1,1,2,0,0,1,12.5,12.5,12.4%,2022,9
18,DK Metcalf (SEA),5,6,37,7.4,9,0,1,0,0,0,0,1,12.2,12.2,98.6%,2022,9
19,Stefon Diggs (BUF),5,10,93,18.6,42,3,0,0,0,0,0,1,11.8,11.8,100.0%,2022,9
20,DeAndre Hopkins (ARI),4,5,36,9,22,1,1,0,0,0,0,1,11.6,11.6,93.7%,2022,9
21,Rondale Moore (ARI),8,10,69,8.6,18,0,0,0,0,0,0,1,10.9,10.9,30.4%,2022,9
22,Chris Olave (NO),6,9,71,11.8,16,0,0,0,0,0,0,1,10.1,10.1,89.0%,2022,9
23,Tee Higgins (CIN),7,8,60,8.6,17,0,0,0,0,0,0,1,9.5,9.5,99.2%,2022,9
24,Scotty Miller (TB),7,8,53,7.6,14,0,0,0,0,0,0,1,8.8,8.8,0.1%,2022,9
25,Phillip Dorsett II (HOU),3,5,69,23,34,3,0,0,0,0,0,1,8.4,8.4,0.7%,2022,9
26,Adam Thielen (MIN),3,7,67,22.3,36,3,0,0,0,0,0,1,8.2,8.2,89.3%,2022,9
27,Terry McLaurin (WAS),5,9,56,11.2,18,0,0,0,0,0,0,1,8.1,8.1,97.6%,2022,9
28,DeAndre Carter (LAC),5,6,53,10.6,23,1,0,0,0,0,0,1,7.8,7.8,12.3%,2022,9
29,Amon-Ra St. Brown (DET),4,9,55,13.8,25,1,0,0,0,0,0,1,7.5,7.5,99.3%,2022,9
30,Marvin Jones Jr. (JAC),5,6,48,9.6,15,0,0,0,0,0,0,1,7.3,7.3,12.8%,2022,9
31,Chris Godwin (TB),7,10,36,5.1,9,0,0,1,1,0,0,1,7.2,7.2,96.3%,2022,9
32,Dax Milne (WAS),1,1,6,6,6,0,1,0,0,0,0,1,7.1,7.1,0.0%,2022,9
33,Tyler Boyd (CIN),5,6,44,8.8,15,0,0,0,0,0,0,1,6.9,6.9,71.8%,2022,9
34,Mike Evans (TB),5,11,40,8,13,0,0,0,0,0,0,1,6.5,6.5,98.6%,2022,9
35,Zay Jones (JAC),5,5,40,8,22,1,0,0,0,0,0,1,6.5,6.5,71.5%,2022,9
36,Michael Bandy (LAC),5,8,26,5.2,11,0,0,0,0,0,0,1,5.1,5.1,0.1%,2022,9
37,Jakobi Meyers (NE),5,6,42,8.4,17,0,0,1,2,0,1,1,4.9,4.9,68.9%,2022,9
38,Justin Watson (KC),2,5,37,18.5,31,2,0,0,0,0,0,1,4.7,4.7,0.9%,2022,9
39,Tre'Quan Smith (NO),3,4,29,9.7,13,0,0,0,0,0,0,1,4.4,4.4,0.5%,2022,9
40,Samori Toure (GB),2,4,34,17,32,2,0,0,0,0,0,1,4.4,4.4,0.1%,2022,9
41,Gabe Davis (BUF),2,5,33,16.5,18,0,0,0,0,0,0,1,4.3,4.3,93.5%,2022,9
42,Trent Taylor (CIN),2,2,14,7,9,0,0,3,18,0,0,1,4.2,4.2,0.1%,2022,9
43,Trent Sherfield (MIA),3,3,27,9,18,0,0,0,0,0,0,1,4.2,4.2,1.3%,2022,9
44,Hunter Renfrow (LV),3,4,26,8.7,14,0,0,0,0,0,0,1,4.1,4.1,25.7%,2022,9
45,Marquez Callaway (NO),3,5,24,8,12,0,0,0,0,0,0,1,3.9,3.9,0.5%,2022,9
46,Allen Robinson II (LAR),3,5,24,8,15,0,0,0,0,0,0,1,3.9,3.9,33.8%,2022,9
47,Julio Jones (TB),2,5,28,14,19,0,0,0,0,0,0,1,3.8,3.8,17.4%,2022,9
48,Michael Pittman Jr. (IND),3,6,22,7.3,10,0,0,0,0,0,0,1,3.7,3.7,96.4%,2022,9
49,Quez Watkins (PHI),2,2,25,12.5,23,1,0,0,0,0,0,1,3.5,3.5,1.2%,2022,9
50,Christian Watson (GB),2,2,24,12,18,0,0,0,0,0,0,1,3.4,3.4,88.2%,2022,9
51,DJ Moore (CAR),2,6,24,12,14,0,0,0,0,0,0,1,3.4,3.4,94.0%,2022,9
52,Cedrick Wilson Jr. (MIA),2,2,23,11.5,14,0,0,0,0,0,0,1,3.3,3.3,0.9%,2022,9
