Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,CeeDee Lamb (DAL),10,11,120,12,36,3,2,0,0,0,0,1,29,29,99.9%,2022,16
2,DeVonta Smith (PHI),8,12,113,14.1,23,2,2,0,0,0,0,1,27.3,27.3,95.1%,2022,16
3,Justin Jefferson (MIN),12,16,133,11.1,25,1,1,0,0,0,0,1,25.3,25.3,100.0%,2022,16
4,Jaylen Waddle (MIA),5,6,143,28.6,84,5,1,0,0,0,0,1,22.8,22.8,99.4%,2022,16
5,Tee Higgins (CIN),8,9,128,16,39,4,1,0,0,0,0,1,22.8,22.8,99.2%,2022,16
6,Kendrick Bourne (NE),6,9,100,16.7,32,3,1,1,29,0,0,1,21.9,21.9,1.6%,2022,16
7,Isaiah Hodgins (NYG),8,12,89,11.1,29,1,1,0,0,0,0,1,18.9,18.9,7.4%,2022,16
8,Trenton Irwin (CIN),3,4,45,15,23,1,2,0,0,0,0,1,18,18,0.7%,2022,16
9,DJ Moore (CAR),5,7,83,16.6,47,3,1,1,8,0,0,1,17.6,17.6,94.0%,2022,16
10,Jakobi Meyers (NE),6,7,83,13.8,48,3,1,0,0,0,0,1,17.3,17.3,68.9%,2022,16
11,Greg Dortch (ARI),10,11,98,9.8,23,1,0,3,25,0,0,1,17.3,17.3,8.7%,2022,16
12,Jahan Dotson (WAS),6,9,76,12.7,25,1,1,0,0,0,0,1,16.6,16.6,42.8%,2022,16
13,Keenan Allen (LAC),11,14,104,9.5,25,1,0,0,0,0,0,1,15.9,15.9,98.9%,2022,16
14,Terry McLaurin (WAS),4,5,77,19.3,51,4,1,0,0,0,0,1,15.7,15.7,97.6%,2022,16
15,Jerry Jeudy (DEN),6,10,117,19.5,36,4,0,0,0,0,0,1,14.7,14.7,91.1%,2022,16
16,George Pickens (PIT),5,5,57,11.4,25,1,1,0,0,0,0,1,14.2,14.2,64.2%,2022,16
