Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Zay Jones (JAC),6,8,109,18.2,59,4,3,0,0,0,0,1,31.9,31.9,71.5%,2022,15
2,K.J. Osborn (MIN),10,16,157,15.7,63,4,1,0,0,0,0,1,26.7,26.7,9.5%,2022,15
3,Justin Jefferson (MIN),12,16,123,10.3,20,1,1,0,0,0,0,1,24.3,24.3,100.0%,2022,15
4,A.J. Brown (PHI),9,16,181,20.1,68,6,0,0,0,0,0,1,22.6,22.6,99.9%,2022,15
5,Russell Gage (TB),8,12,59,7.4,14,0,2,0,0,0,0,1,21.9,21.9,19.1%,2022,15
6,Noah Brown (DAL),6,9,49,8.2,14,0,2,0,0,0,0,1,19.9,19.9,2.4%,2022,15
7,Jaylen Waddle (MIA),3,7,114,38,67,6,1,0,0,0,0,1,18.9,18.9,99.4%,2022,15
8,Jahan Dotson (WAS),4,6,105,26.3,61,4,1,0,0,0,0,1,18.5,18.5,42.8%,2022,15
9,Chris Godwin (TB),8,8,83,10.4,18,0,1,0,0,0,0,1,18.3,18.3,96.3%,2022,15
10,Tyreek Hill (MIA),9,13,69,7.7,20,1,1,0,0,0,0,1,17.4,17.4,100.0%,2022,15
11,Rashid Shaheed (NO),3,4,95,31.7,68,4,1,0,0,0,0,1,17,17,5.3%,2022,15
12,CeeDee Lamb (DAL),7,7,126,18,39,4,0,1,1,0,0,1,16.2,16.2,99.9%,2022,15
13,DJ Moore (CAR),5,6,73,14.6,26,1,1,0,0,0,0,1,15.8,15.8,94.0%,2022,15
14,Ja'Marr Chase (CIN),7,13,60,8.6,15,0,1,0,0,0,0,1,15.5,15.5,100.0%,2022,15
15,DeVonta Smith (PHI),5,8,126,25.2,45,6,0,0,0,0,0,1,15.1,15.1,95.1%,2022,15
16,Diontae Johnson (PIT),10,10,98,9.8,19,0,0,1,2,0,0,1,15,15,86.8%,2022,15
17,Michael Pittman Jr. (IND),10,14,60,6,15,0,0,2,30,0,0,1,14,14,96.4%,2022,15
18,Kalif Raymond (DET),5,6,53,10.6,18,0,0,0,0,0,0,1,13.8,13.8,2.2%,2022,15
19,Tee Higgins (CIN),5,8,33,6.6,12,0,1,0,0,0,0,1,13.8,13.8,99.2%,2022,15
20,Keenan Allen (LAC),8,9,86,10.8,31,2,0,0,0,0,0,1,12.6,12.6,98.9%,2022,15
21,Christian Kirk (JAC),6,10,92,15.3,30,3,0,0,0,0,0,1,12.2,12.2,95.2%,2022,15
22,Tyler Boyd (CIN),5,5,35,7,13,0,1,0,0,0,0,1,12,12,71.8%,2022,15
23,Keelan Cole Sr. (LV),2,2,50,25,30,3,1,0,0,0,0,1,12,12,0.1%,2022,15
24,Mack Hollins (LV),4,8,40,10,13,0,1,0,0,0,0,1,12,12,22.5%,2022,15
25,JuJu Smith-Schuster (KC),10,10,88,8.8,19,0,0,0,0,0,1,1,11.8,11.8,94.1%,2022,15
26,Garrett Wilson (NYJ),4,9,98,24.5,33,5,0,0,0,0,0,1,11.8,11.8,91.4%,2022,15
27,Amon-Ra St. Brown (DET),7,10,76,10.9,14,0,0,1,6,0,0,1,11.7,11.7,99.3%,2022,15
28,Adam Thielen (MIN),3,4,41,13.7,21,1,1,0,0,0,0,1,11.6,11.6,89.3%,2022,15
29,Jerry Jeudy (DEN),7,8,76,10.9,19,0,0,0,0,0,0,1,11.1,11.1,91.1%,2022,15
30,Donovan Peoples-Jones (CLE),4,4,31,7.8,14,0,1,0,0,0,0,1,11.1,11.1,53.1%,2022,15
31,Byron Pringle (CHI),2,2,39,19.5,35,2,1,0,0,0,0,1,10.9,10.9,0.2%,2022,15
32,Mike Evans (TB),5,9,83,16.6,24,2,0,0,0,0,0,1,10.8,10.8,98.6%,2022,15
33,Tyler Lockett (SEA),7,9,68,9.7,19,0,0,0,0,0,0,1,10.3,10.3,91.8%,2022,15
34,Marquez Valdes-Scantling (KC),3,5,26,8.7,15,0,1,0,0,0,0,1,10.1,10.1,43.5%,2022,15
35,Terry McLaurin (WAS),6,6,70,11.7,20,1,0,0,0,0,0,1,10,10,97.6%,2022,15
36,Jeff Smith (NYJ),4,5,77,19.3,50,4,0,0,0,0,0,1,9.7,9.7,0.0%,2022,15
37,DeAndre Hopkins (ARI),7,11,60,8.6,18,0,0,0,0,0,0,1,9.5,9.5,93.7%,2022,15
38,DK Metcalf (SEA),7,9,55,7.9,13,0,0,0,0,0,0,1,9,9,98.6%,2022,15
39,Mike Williams (LAC),4,8,67,16.8,35,2,0,0,0,0,0,1,8.7,8.7,96.0%,2022,15
40,Marvin Jones Jr. (JAC),2,6,17,8.5,10,0,1,0,0,0,0,1,8.7,8.7,12.8%,2022,15
41,Drake London (ATL),7,11,70,10,12,0,0,0,0,0,1,1,8.5,8.5,71.9%,2022,15
42,Stefon Diggs (BUF),5,9,60,12,20,1,0,1,-3,0,0,1,8.2,8.2,100.0%,2022,15
43,Romeo Doubs (GB),5,5,55,11,23,1,0,0,0,0,0,1,8,8,19.0%,2022,15
44,Amari Cooper (CLE),4,6,58,14.5,28,1,0,0,0,0,0,1,7.8,7.8,96.3%,2022,15
45,Gabe Davis (BUF),4,6,56,14,21,1,0,0,0,0,0,1,7.6,7.6,93.5%,2022,15
46,Elijah Moore (NYJ),4,7,51,12.8,21,2,0,1,3,0,0,1,7.4,7.4,36.1%,2022,15
47,Joshua Palmer (LAC),5,5,49,9.8,14,0,0,0,0,0,0,1,7.4,7.4,60.8%,2022,15
48,Jamal Agnew (JAC),2,3,12,6,7,0,0,3,52,0,0,1,7.4,7.4,0.4%,2022,15
49,Chris Olave (NO),3,4,53,17.7,21,1,0,0,0,0,0,1,6.8,6.8,89.0%,2022,15
50,Christian Watson (GB),4,6,46,11.5,15,0,0,0,0,0,0,1,6.6,6.6,88.2%,2022,15
51,Terrace Marshall Jr. (CAR),3,3,51,17,40,3,0,0,0,0,0,1,6.6,6.6,6.7%,2022,15
52,George Pickens (PIT),2,5,53,26.5,38,2,0,0,0,0,0,1,6.3,6.3,64.2%,2022,15
53,Chris Moore (HOU),4,8,42,10.5,34,2,0,0,0,0,0,1,6.2,6.2,12.4%,2022,15
54,Richie James Jr. (NYG),4,5,42,10.5,15,0,0,0,0,0,0,1,6.2,6.2,11.1%,2022,15
55,Curtis Samuel (WAS),3,5,44,14.7,27,1,0,5,1,0,0,1,6,6,58.3%,2022,15
56,Isaiah Hodgins (NYG),4,4,37,9.3,19,0,0,0,0,0,0,1,5.7,5.7,7.4%,2022,15
57,Darius Slayton (NYG),5,7,23,4.6,7,0,0,0,0,0,0,1,4.8,4.8,52.5%,2022,15
58,Davante Adams (LV),4,9,28,7,11,0,0,0,0,0,0,1,4.8,4.8,100.0%,2022,15
59,Randall Cobb (GB),3,4,32,10.7,14,0,0,0,0,0,0,1,4.7,4.7,4.9%,2022,15
60,Jauan Jennings (SF),3,5,31,10.3,12,0,0,0,0,0,0,1,4.6,4.6,1.4%,2022,15
61,Brandon Johnson (DEN),3,4,30,10,12,0,0,0,0,0,0,1,4.5,4.5,0.0%,2022,15
62,Van Jefferson (LAR),2,2,32,16,17,0,0,0,0,0,0,1,4.2,4.2,21.0%,2022,15
63,Ashton Dulin (IND),2,2,25,12.5,13,0,0,1,5,0,0,1,4,4,0.1%,2022,15
64,Devin Duvernay (BAL),2,3,29,14.5,19,0,0,0,0,0,0,1,3.9,3.9,28.0%,2022,15
65,Demarcus Robinson (BAL),6,6,29,4.8,14,0,0,0,0,0,1,1,3.9,3.9,12.7%,2022,15
66,Marquise Brown (ARI),4,8,19,4.8,9,0,0,0,0,0,0,1,3.9,3.9,85.3%,2022,15
67,Jakobi Meyers (NE),2,6,47,23.5,39,2,0,0,-20,0,1,1,3.7,3.7,68.9%,2022,15
68,Amari Rodgers (HOU),2,4,26,13,15,0,0,0,0,0,0,1,3.6,3.6,0.4%,2022,15
69,Daylen Baldwin (CLE),2,2,25,12.5,15,0,0,0,0,0,0,1,3.5,3.5,0.0%,2022,15
70,Isaiah McKenzie (BUF),2,5,24,12,19,0,0,0,0,0,0,1,3.4,3.4,30.3%,2022,15
71,Chris Conley (TEN),3,3,19,6.3,7,0,0,0,0,0,0,1,3.4,3.4,0.1%,2022,15
72,Steven Sims Jr. (PIT),1,2,10,10,10,0,0,2,19,0,0,1,3.4,3.4,0.3%,2022,15
73,Quez Watkins (PHI),4,6,6,1.5,3,0,0,2,4,0,0,1,3,3,1.2%,2022,15
74,Brandon Aiyuk (SF),2,4,19,9.5,16,0,0,0,0,0,0,1,2.9,2.9,91.8%,2022,15
75,Shi Smith (CAR),1,3,24,24,24,1,0,0,0,0,0,1,2.9,2.9,0.1%,2022,15
76,Cedrick Wilson Jr. (MIA),1,2,21,21,21,1,0,0,0,0,0,1,2.6,2.6,0.9%,2022,15
77,Tyquan Thornton (NE),1,4,21,21,21,1,0,0,0,0,0,1,2.6,2.6,0.9%,2022,15
78,Equanimeous St. Brown (CHI),1,1,20,20,20,1,0,0,0,0,0,1,2.5,2.5,0.3%,2022,15
79,Nsimba Webster (CHI),2,3,14,7,8,0,0,0,0,0,0,1,2.4,2.4,0.0%,2022,15
80,Parris Campbell (IND),2,3,13,6.5,7,0,0,0,0,0,0,1,2.3,2.3,31.5%,2022,15
81,DJ Chark Jr. (DET),1,2,18,18,18,0,0,0,0,0,0,1,2.3,2.3,44.4%,2022,15
82,Robert Woods (TEN),2,4,12,6,8,0,0,0,0,0,0,1,2.2,2.2,41.8%,2022,15
83,Deven Thompkins (TB),1,1,7,7,7,0,0,1,9,0,0,1,2.1,2.1,0.0%,2022,15
84,Ray-Ray McCloud III (SF),1,3,16,16,16,0,0,0,0,0,0,1,2.1,2.1,0.7%,2022,15
85,Marquise Goodwin (SEA),2,5,10,5,6,0,0,0,0,0,0,1,2,2,7.2%,2022,15
86,Hunter Renfrow (LV),1,3,14,14,14,0,0,0,0,0,0,1,1.9,1.9,25.7%,2022,15
87,Braxton Berrios (NYJ),1,6,14,14,14,0,0,0,0,0,0,1,1.9,1.9,1.0%,2022,15
88,Denzel Mims (NYJ),1,2,13,13,13,0,0,0,0,0,0,1,1.8,1.8,0.1%,2022,15
89,Dante Pettis (CHI),1,4,13,13,13,0,0,0,0,0,0,1,1.8,1.8,0.1%,2022,15
90,Dyami Brown (WAS),0,2,0,0,0,0,0,1,15,0,0,1,1.5,1.5,0.1%,2022,15
91,Cole Beasley (BUF),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.9%,2022,15
92,Freddie Swain (DEN),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2022,15
93,Skyy Moore (KC),0,0,0,0,0,0,0,2,12,0,0,1,1.2,1.2,11.9%,2022,15
94,Allen Lazard (GB),1,2,7,7,7,0,0,0,0,0,0,1,1.2,1.2,85.5%,2022,15
95,Brandon Powell (LAR),1,2,4,4,4,0,0,1,3,0,0,1,1.2,1.2,0.3%,2022,15
96,Tutu Atwell (LAR),1,4,10,10,10,0,0,1,-4,0,0,1,1.1,1.1,2.2%,2022,15
97,Trenton Irwin (CIN),1,2,5,5,5,0,0,0,0,0,0,1,1,1,0.7%,2022,15
98,DeAndre Carter (LAC),1,2,15,15,15,0,0,1,-10,0,0,1,1,1,12.3%,2022,15
99,Kadarius Toney (KC),1,1,5,5,5,0,0,0,0,0,0,1,1,1,33.5%,2022,15
100,Gunner Olszewski (PIT),1,1,3,3,3,0,0,0,0,0,0,1,0.8,0.8,0.1%,2022,15
101,Nelson Agholor (NE),1,6,3,3,3,0,0,0,0,0,0,1,0.8,0.8,3.3%,2022,15
102,Ben Skowronek (LAR),1,3,3,3,3,0,0,0,0,0,0,1,0.8,0.8,3.2%,2022,15
103,Penny Hart (SEA),1,1,3,3,3,0,0,0,0,0,0,1,0.8,0.8,0.0%,2022,15
104,Michael Gallup (DAL),1,2,2,2,2,0,0,0,0,0,0,1,0.7,0.7,61.9%,2022,15
105,Racey McMath (TEN),1,2,1,1,1,0,0,0,0,0,0,1,0.6,0.6,0.0%,2022,15
106,Miles Boykin (PIT),1,1,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2022,15
107,Michael Woods II (CLE),1,2,4,4,4,0,0,1,-5,0,0,1,0.4,0.4,0.0%,2022,15
116,James Proche II (BAL),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,15
119,Nick Westbrook-Ikhine (TEN),0,2,0,0,0,0,0,0,0,0,0,1,0,0,2.2%,2022,15
135,Mason Kinsey (TEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
143,Demetric Felton Jr. (CLE),1,1,5,5,5,0,0,0,0,0,0,1,0,0,0.0%,2022,15
150,Trent Sherfield (MIA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.3%,2022,15
153,KhaDarel Hodge (ATL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
161,Justin Watson (KC),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.9%,2022,15
169,Olamide Zaccheaus (ATL),0,3,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2022,15
174,Laviska Shenault Jr. (CAR),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2022,15
181,KaVontae Turpin (DAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2022,15
188,Stanley Morgan Jr. (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
193,Greg Dortch (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.7%,2022,15
203,Emeka Emezie (ATL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
206,Alec Pierce (IND),0,5,0,0,0,0,0,0,0,0,0,1,0,0,11.0%,2022,15
211,Jameson Williams (DET),0,1,0,0,0,0,0,0,0,0,0,1,0,0,23.0%,2022,15
214,Braylon Sanders (MIA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
216,Jalen Virgil (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,15
219,Danny Gray (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,15
220,Jalen Nailor (MIN),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,15
222,Britain Covey (PHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
236,Mike Strachan (IND),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
250,Raleigh Webb (NE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
264,Dareke Young (SEA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
265,Montrell Washington (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2022,15
275,Dax Milne (WAS),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
284,Jarvis Landry (NO),0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.0%,2022,15
296,DeSean Jackson (FA),0,3,0,0,0,0,0,0,0,0,0,1,0,0,0.9%,2022,15
300,A.J. Green (ARI),0,2,0,0,0,0,0,0,0,0,0,1,0,0,1.7%,2022,15
312,Robbie Anderson (ARI),0,2,0,0,0,0,0,0,0,0,0,1,0,0,6.6%,2022,15
315,Marcus Johnson (NYG),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,15
316,Kendrick Bourne (NE),0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.6%,2022,15
318,Zach Pascal (PHI),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,15
327,Trent Taylor (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,15
344,Phillip Dorsett II (HOU),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2022,15
348,Damiere Byrd (ATL),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,15
349,Jalen Reagor (MIN),0,2,0,0,0,0,0,1,-5,0,0,1,-0.5,-0.5,0.1%,2022,15
350,Velus Jones Jr. (CHI),1,2,3,3,3,0,0,1,0,0,1,1,-1.2,-1.2,0.5%,2022,15
