Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
38,Peyton Barber (FA),13,61,4.7,14,0,0,1,1,5,5,0,0,1,7.6,7.6,0.6%,2018,10
39,Marcus Murphy (FA),14,69,4.9,17,0,0,0,0,0,0,0,0,1,6.9,6.9,0.0%,2018,10
40,Ito Smith (FA),4,11,2.8,4,0,0,4,5,15,3.8,0,0,1,6.6,6.6,0.0%,2018,10
41,Wendell Smallwood (FA),2,4,2,3,0,0,3,3,30,10,0,0,1,6.4,6.4,0.0%,2018,10
42,James Develin (FA),1,1,1,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.0%,2018,10
43,Kapri Bibbs (FA),3,28,9.3,15,0,0,2,4,13,6.5,0,0,1,6.1,6.1,0.1%,2018,10
44,Kenyan Drake (LV),8,27,3.4,6,0,0,2,2,11,5.5,0,0,1,5.8,5.8,24.7%,2018,10
45,Giovani Bernard (TB),2,6,3,4,0,0,2,3,30,15,0,0,1,5.6,5.6,0.9%,2018,10
46,Jordan Wilkins (TEN),1,53,53,53,1,0,0,0,0,0,0,0,1,5.3,5.3,0.1%,2018,10
47,Nyheim Hines (IND),3,3,1,2,0,0,3,4,19,6.3,0,0,1,5.2,5.2,51.7%,2018,10
48,Dwayne Washington (NO),11,47,4.3,20,1,0,0,0,0,0,0,0,1,4.7,4.7,0.1%,2018,10
49,Josh Adams (FA),7,47,6.7,29,1,0,0,0,0,0,0,0,1,4.7,4.7,0.1%,2018,10
50,Trenton Cannon (TEN),4,30,7.5,21,1,0,1,4,5,5,0,0,1,4.5,4.5,0.2%,2018,10
51,Jordan Howard (FA),11,21,1.9,9,0,0,1,1,11,11,0,0,1,4.2,4.2,8.7%,2018,10
52,Roosevelt Nix (FA),0,0,0,0,0,0,2,2,17,8.5,0,0,1,3.7,3.7,0.0%,2018,10
53,T.J. Logan (FA),0,0,0,0,0,0,2,2,14,7,0,0,1,3.4,3.4,0.0%,2018,10
54,Kyle Juszczyk (SF),1,3,3,3,0,0,2,2,10,5,0,0,1,3.3,3.3,0.9%,2018,10
55,Rod Smith (FA),2,8,4,6,0,0,1,1,14,14,0,0,1,3.2,3.2,0.0%,2018,10
56,Elijhaa Penny (NYG),0,0,0,0,0,0,2,2,12,6,0,0,1,3.2,3.2,0.0%,2018,10
57,Sony Michel (MIA),11,31,2.8,7,0,0,0,0,0,0,0,0,1,3.1,3.1,31.3%,2018,10
58,Stevan Ridley (FA),8,26,3.3,9,0,0,0,1,0,0,0,0,1,2.6,2.6,0.0%,2018,10
59,Malcolm Brown (MIA),0,0,0,0,0,0,1,1,10,10,0,0,1,2,2,0.1%,2018,10
60,Austin Ekeler (LAC),3,19,6.3,9,0,0,0,0,0,0,0,0,1,1.9,1.9,99.9%,2018,10
61,Alfred Morris (FA),9,19,2.1,5,0,0,0,1,0,0,0,0,1,1.9,1.9,0.1%,2018,10
62,Corey Clement (FA),5,13,2.6,11,0,0,1,2,-5,-5,0,0,1,1.8,1.8,1.0%,2018,10
63,Kalen Ballage (PIT),0,0,0,0,0,0,1,1,6,6,0,0,1,1.6,1.6,0.0%,2018,10
64,Tommy Bohanon (FA),0,0,0,0,0,0,1,1,5,5,0,0,1,1.5,1.5,0.0%,2018,10
65,David Fluellen (FA),3,14,4.7,13,0,0,0,0,0,0,0,0,1,1.4,1.4,0.0%,2018,10
66,Zach Line (FA),2,13,6.5,9,0,0,0,1,0,0,0,0,1,1.3,1.3,0.0%,2018,10
67,Shaun Wilson (FA),2,7,3.5,4,0,0,1,3,-4,-4,0,0,1,1.3,1.3,0.0%,2018,10
68,Zach Zenner (FA),1,12,12,12,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%,2018,10
69,Anthony Sherman (FA),0,0,0,0,0,0,1,1,2,2,0,0,1,1.2,1.2,0.0%,2018,10
70,Chase Edmonds (MIA),2,7,3.5,5,0,0,0,0,0,0,0,0,1,0.7,0.7,90.2%,2018,10
71,Carlos Hyde (FA),3,5,1.7,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.2%,2018,10
72,LeGarrette Blount (FA),6,4,0.7,5,0,0,0,0,0,0,0,0,1,0.4,0.4,0.1%,2018,10
73,Alex Armah Jr. (WAS),2,3,1.5,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.1%,2018,10
74,Jamaal Williams (DET),3,3,1,2,0,0,0,0,0,0,0,0,1,0.3,0.3,47.8%,2018,10
75,Wayne Gallman Jr. (FA),2,3,1.5,2,0,0,0,1,0,0,0,0,1,0.3,0.3,0.1%,2018,10
76,Derek Watt (PIT),2,2,1,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.3%,2018,10
237,Nick Bellore (SEA),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2018,10
240,Cordarrelle Patterson (ATL),4,11,2.8,9,0,0,0,0,0,0,0,0,1,0,0,93.2%,2018,10
241,Jamize Olawale (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
242,Brandon Bolden (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2018,10
254,Tra Carson (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
256,Tre Madden (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,10
259,DeAndre Washington (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0%,2018,10
269,Darrel Williams (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7%,2018,10
271,Jason Cabinda (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,10
273,Mark Walton (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0%,2018,10
275,Justin Jackson (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2018,10
277,Matt Dayes (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
278,Justin Davis (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
279,Brian Hill (SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
280,Samaje Perine (CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4%,2018,10
283,Taquan Mizzell (NYG),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
286,Damien Williams (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9%,2018,10
288,Benny Cunningham Jr. (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
289,Derrick Coleman (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,10
291,Patrick DiMarco (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
294,Michael Burton (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,10
296,Senorise Perry (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
297,Keith Smith (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,10
300,C.J. Anderson (FA),2,-1,-0.5,3,0,0,0,0,0,0,0,0,1,-0.1,-0.1,1.0%,2018,10
301,C.J. Prosise (FA),1,-3,-3,0,0,0,0,0,0,0,0,0,1,-0.3,-0.3,0.0%,2018,10
302,Dontrell Hilliard (TEN),0,0,0,0,0,0,1,1,6,6,0,0,1,-0.4,-0.4,7.6%,2018,10
