Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Alvin Kamara (NO),19,134,7.1,49,1,3,5,9,47,9.4,0,0,1,41.1,41.1,99.8%,2018,4
2,Ezekiel Elliott (DAL),25,152,6.1,41,1,0,4,4,88,22,1,0,1,34,34,96.8%,2018,4
3,James White (NE),8,44,5.5,22,1,1,8,10,68,8.5,1,0,1,31.2,31.2,5.2%,2018,4
4,Melvin Gordon III (DEN),15,104,6.9,34,1,0,7,10,55,7.9,1,0,1,30.9,30.9,85.3%,2018,4
5,Tarik Cohen (FA),13,53,4.1,19,0,0,7,8,121,17.3,1,0,1,30.4,30.4,2.2%,2018,4
6,Mike Davis (BAL),21,101,4.8,20,1,2,4,4,23,5.8,0,0,1,28.4,28.4,1.9%,2018,4
7,Nyheim Hines (IND),4,10,2.5,7,0,0,9,11,63,7,2,0,1,28.3,28.3,51.7%,2018,4
8,Kareem Hunt (CLE),19,121,6.4,45,1,1,3,4,54,18,0,0,1,26.5,26.5,91.2%,2018,4
9,Giovani Bernard (TB),15,69,4.6,14,0,2,4,4,27,6.8,0,0,1,25.6,25.6,0.9%,2018,4
10,Todd Gurley II (FA),17,83,4.9,10,0,0,4,6,73,18.3,1,0,1,25.6,25.6,0.2%,2018,4
11,T.J. Yeldon (FA),18,52,2.9,10,0,1,3,3,48,16,1,1,1,23,23,0.0%,2018,4
12,Nick Chubb (CLE),3,105,35,63,2,2,0,0,0,0,0,0,1,22.5,22.5,99.4%,2018,4
13,Saquon Barkley (NYG),10,44,4.4,28,1,1,6,8,56,9.3,0,0,1,22,22,98.7%,2018,4
14,Marshawn Lynch (FA),20,130,6.5,52,1,0,3,5,27,9,0,0,1,18.7,18.7,0.3%,2018,4
15,David Johnson (FA),22,71,3.2,21,1,1,3,4,41,13.7,0,1,1,18.2,18.2,0.8%,2018,4
16,Sony Michel (MIA),25,112,4.5,23,1,1,0,0,0,0,0,0,1,17.2,17.2,31.3%,2018,4
17,Phillip Lindsay (MIA),12,69,5.8,19,0,1,2,2,10,5,0,0,1,15.9,15.9,0.7%,2018,4
18,Dion Lewis (FA),4,0,0,2,0,0,9,9,66,7.3,0,0,1,15.6,15.6,2.0%,2018,4
19,Aaron Jones (GB),11,65,5.9,30,1,1,1,1,17,17,0,0,1,15.2,15.2,99.5%,2018,4
20,Carlos Hyde (FA),22,82,3.7,16,0,1,0,1,0,0,0,0,1,14.2,14.2,0.2%,2018,4
21,Ito Smith (FA),7,35,5,13,0,1,3,3,13,4.3,0,0,1,13.8,13.8,0.0%,2018,4
22,Frank Gore (FA),11,41,3.7,14,0,0,2,3,16,8,1,0,1,13.7,13.7,12.2%,2018,4
23,Duke Johnson Jr. (BUF),2,11,5.5,8,0,0,4,6,45,11.3,0,0,1,13.6,13.6,4.4%,2018,4
24,Austin Ekeler (LAC),8,25,3.1,11,0,0,2,3,31,15.5,1,0,1,13.6,13.6,99.9%,2018,4
25,Royce Freeman (HOU),8,67,8.4,18,0,1,0,0,0,0,0,0,1,12.7,12.7,0.7%,2018,4
26,Kerryon Johnson (FA),9,55,6.1,32,1,1,1,1,1,1,0,0,1,12.6,12.6,0.1%,2018,4
27,Jay Ajayi (FA),15,70,4.7,15,0,0,3,4,11,3.7,0,0,1,11.1,11.1,7.0%,2018,4
28,Tevin Coleman (NYJ),14,51,3.6,9,0,0,3,3,26,8.7,0,0,1,10.7,10.7,1.0%,2018,4
29,Matt Breida (NYG),9,39,4.3,12,0,0,3,3,32,10.7,0,0,1,10.1,10.1,1.2%,2018,4
30,Alex Collins (FA),11,42,3.8,11,0,0,1,1,3,3,1,1,1,9.5,9.5,9.6%,2018,4
31,Ty Montgomery (NE),5,18,3.6,9,0,0,2,3,56,28,0,0,1,9.4,9.4,0.1%,2018,4
32,James Conner (ARI),9,19,2.1,4,0,0,3,7,25,8.3,0,0,1,9.4,9.4,98.7%,2018,4
33,Bilal Powell (FA),8,26,3.3,9,0,0,4,7,26,6.5,0,0,1,9.2,9.2,0.0%,2018,4
34,Wendell Smallwood (FA),5,39,7.8,15,0,0,3,5,15,5,0,0,1,8.4,8.4,0.0%,2018,4
35,LeSean McCoy (FA),5,24,4.8,11,0,0,3,6,13,4.3,0,0,1,6.7,6.7,2.0%,2018,4
36,Theo Riddick (FA),1,7,7,7,0,0,4,5,20,5,0,0,1,6.7,6.7,0.0%,2018,4
37,Javorius Allen (FA),10,30,3,11,0,0,2,2,17,8.5,0,0,1,6.7,6.7,0.1%,2018,4
38,Jalen Richard (FA),1,-2,-2,0,0,0,3,5,38,12.7,0,0,1,6.6,6.6,1.0%,2018,4
39,Latavius Murray (FA),2,2,1,2,0,0,2,2,16,8,0,0,1,5.8,5.8,0.8%,2018,4
40,Mark Walton (FA),5,9,1.8,4,0,0,2,4,28,14,0,0,1,5.7,5.7,2.0%,2018,4
41,Derrick Henry (TEN),8,24,3,14,0,0,2,2,7,3.5,0,0,1,5.1,5.1,99.8%,2018,4
42,Lamar Miller (FA),14,49,3.5,15,0,0,0,0,0,0,0,0,1,4.9,4.9,0.0%,2018,4
43,Rashaad Penny (SEA),9,49,5.4,15,0,0,0,0,0,0,0,0,1,4.9,4.9,88.3%,2018,4
44,Leonard Fournette (TB),11,30,2.7,8,0,0,1,1,5,5,0,0,1,4.5,4.5,99.7%,2018,4
45,Andy Janovich (HOU),0,0,0,0,0,0,1,1,32,32,0,0,1,4.2,4.2,0.0%,2018,4
46,Peyton Barber (FA),7,24,3.4,12,0,0,1,2,6,6,0,0,1,4,4,0.6%,2018,4
47,Ronald Jones II (KC),10,29,2.9,7,0,0,1,2,-1,-1,0,0,1,3.8,3.8,86.4%,2018,4
48,Corey Grant (FA),1,5,5,5,0,0,2,3,12,6,0,0,1,3.7,3.7,0.0%,2018,4
49,Kyle Juszczyk (SF),0,0,0,0,0,0,2,3,15,7.5,0,0,1,3.5,3.5,0.9%,2018,4
50,Wayne Gallman Jr. (FA),2,6,3,4,0,0,3,3,17,5.7,0,1,1,3.3,3.3,0.1%,2018,4
51,Rod Smith (FA),6,22,3.7,9,0,0,1,1,0,0,0,0,1,3.2,3.2,0.0%,2018,4
52,Alfred Blue (FA),13,31,2.4,10,0,0,0,3,0,0,0,0,1,3.1,3.1,0.0%,2018,4
53,Alfred Morris (FA),4,14,3.5,8,0,0,1,3,4,4,0,0,1,2.8,2.8,0.1%,2018,4
54,Jamaal Williams (DET),11,27,2.5,11,0,0,0,0,0,0,0,0,1,2.7,2.7,47.8%,2018,4
55,C.J. Ham (MIN),0,0,0,0,0,0,2,2,7,3.5,0,0,1,2.7,2.7,0.2%,2018,4
56,Kenyan Drake (LV),3,3,1,5,0,0,1,2,13,13,0,0,1,2.6,2.6,24.7%,2018,4
57,Jordan Howard (FA),11,25,2.3,11,0,0,0,1,0,0,0,0,1,2.5,2.5,8.7%,2018,4
58,Mike Gillislee (FA),2,6,3,4,0,0,1,1,9,9,0,0,1,2.5,2.5,0.0%,2018,4
59,Devontae Booker (FA),1,5,5,5,0,0,1,2,9,9,0,0,1,2.4,2.4,0.5%,2018,4
60,De'Lance Turner (FA),1,4,4,4,0,0,1,1,10,10,0,0,1,2.4,2.4,0.1%,2018,4
61,Dalvin Cook (MIN),10,20,2,9,0,0,0,0,0,0,0,0,1,2,2,99.9%,2018,4
62,Jordan Wilkins (TEN),8,16,2,7,0,0,0,1,0,0,0,0,1,1.6,1.6,0.1%,2018,4
63,Derrick Coleman (FA),0,0,0,0,0,0,1,1,5,5,0,0,1,1.5,1.5,0.1%,2018,4
64,Chris Ivory (FA),6,15,2.5,7,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,2018,4
65,Isaiah Crowell (FA),4,0,0,3,0,0,1,1,3,3,0,0,1,1.3,1.3,0.1%,2018,4
66,LeGarrette Blount (FA),7,12,1.7,7,0,0,0,0,0,0,0,0,1,1.2,1.2,0.1%,2018,4
67,Kenjon Barner (TB),3,11,3.7,11,0,0,0,0,0,0,0,0,1,1.1,1.1,0.6%,2018,4
68,Doug Martin (FA),5,11,2.2,6,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%,2018,4
69,Mike Boone (DEN),0,0,0,0,0,0,1,1,1,1,0,0,1,1.1,1.1,1.2%,2018,4
70,Spencer Ware (FA),2,6,3,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2018,4
71,Jeremy McNichols (FA),2,4,2,7,0,0,0,0,0,0,0,0,1,0.4,0.4,3.6%,2018,4
72,Roc Thomas (FA),1,4,4,4,0,0,0,1,0,0,0,0,1,0.4,0.4,0.0%,2018,4
73,Kalen Ballage (PIT),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2018,4
74,Dwayne Washington (NO),2,2,1,3,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1%,2018,4
75,Chase Edmonds (MIA),3,1,0.3,6,0,0,0,0,0,0,0,0,1,0.1,0.1,90.2%,2018,4
231,Buddy Howell (LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
234,Anthony Sherman (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
235,Taiwan Jones (BUF),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2018,4
236,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2018,4
240,Jacquizz Rodgers (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
242,Jamize Olawale (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
243,Cordarrelle Patterson (ATL),1,11,11,11,0,0,3,5,54,18,1,0,1,0,0,93.2%,2018,4
244,Brandon Bolden (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2018,4
256,Tre Madden (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,4
258,Elijhaa Penny (NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
261,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2018,4
262,Tyler Ervin (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
263,C.J. Prosise (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
268,Patrick Ricard (BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,4
269,Josh Adams (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,4
272,Trenton Cannon (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2018,4
277,Justin Jackson (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2018,4
278,Jaylen Samuels (ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,4
280,Brian Hill (SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
285,Ricky Ortiz (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
287,Justin Davis (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
289,Damien Williams (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9%,2018,4
291,Ryan Hewitt (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
292,Benny Cunningham Jr. (FA),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
293,Tommy Bohanon (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
294,Zach Line (FA),0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.0%,2018,4
295,James Develin (FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2018,4
297,Patrick DiMarco (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
298,Raheem Mostert (MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.4%,2018,4
299,Malcolm Brown (MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,4
301,Michael Burton (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,4
302,Senorise Perry (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
303,Keith Smith (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,4
304,Roosevelt Nix (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,4
