Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season
161,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
162,Erik Swoope (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
163,Tyler Ott (SEA),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
164,Brian Parker (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
165,Beau Brinkley (ATL),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.2%,2019
166,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
167,Jerome Cunningham (FA),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2019
168,Kyle Nelson (FA),0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0%,2019
169,Devin Funchess (FA),3,5,32,10.7,16,0,0,0,0,0,0,1,0,0,0.0%,2019
170,Matt Lengel (FA),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2019
171,Neal Sterling (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
172,Khari Lee (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
