Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Christian Kirk (JAC),6,10,138,23,69,2,3,0,0,0,0,1,37.8,37.8,87.4%,2019,10
2,Darius Slayton (NYG),10,15,121,12.1,39,1,2,0,0,0,0,1,34.1,34.1,9.1%,2019,10
3,Tyreek Hill (MIA),11,19,157,14.3,39,2,1,1,3,0,0,1,33,33,99.9%,2019,10
4,Amari Cooper (CLE),11,14,147,13.4,20,2,1,0,0,0,0,1,31.7,31.7,95.6%,2019,10
5,Michael Thomas (NO),13,14,152,11.7,18,0,0,0,0,0,0,1,28.2,28.2,93.7%,2019,10
6,Jarvis Landry (FA),9,10,97,10.8,24,1,1,0,0,0,0,1,24.7,24.7,66.0%,2019,10
7,Golden Tate (FA),4,8,95,23.8,61,1,2,0,0,0,1,1,23.5,23.5,0.0%,2019,10
8,Randall Cobb (GB),6,8,106,17.7,24,4,1,0,0,0,0,1,22.6,22.6,5.8%,2019,10
9,DJ Moore (CAR),9,11,120,13.3,38,2,0,0,0,0,0,1,21,21,97.6%,2019,10
10,Deebo Samuel (SF),8,11,112,14,30,2,0,0,0,0,0,1,19.2,19.2,99.8%,2019,10
11,Jamison Crowder (BUF),5,6,81,16.2,25,2,1,0,0,0,0,1,19.1,19.1,12.8%,2019,10
12,James Washington (DAL),6,7,90,15,34,1,1,0,0,0,1,1,19,19,13.9%,2019,10
13,Davante Adams (LV),7,10,118,16.9,38,2,0,0,0,0,0,1,18.8,18.8,99.9%,2019,10
14,Marquise Brown (ARI),4,4,80,20,49,2,1,0,0,0,0,1,18,18,95.4%,2019,10
15,Michael Gallup (DAL),4,10,76,19,25,2,1,0,0,0,0,1,17.6,17.6,85.0%,2019,10
16,Keenan Allen (LAC),8,11,68,8.5,26,1,0,1,18,0,0,1,16.6,16.6,99.4%,2019,10
17,Robert Woods (TEN),7,11,95,13.6,24,1,0,0,0,0,0,1,16.5,16.5,86.5%,2019,10
18,Kendrick Bourne (NE),4,8,42,10.5,16,0,1,0,0,0,0,1,16.2,16.2,21.5%,2019,10
19,Larry Fitzgerald (FA),8,8,71,8.9,24,1,0,0,0,0,0,1,15.1,15.1,0.2%,2019,10
20,Kenny Golladay (NYG),3,9,57,19,47,1,1,0,0,0,0,1,14.7,14.7,58.2%,2019,10
21,Allen Robinson II (LAR),6,9,86,14.3,33,1,0,0,0,0,0,1,14.6,14.6,90.6%,2019,10
22,Demaryius Thomas (FA),6,9,84,14,47,1,0,0,0,0,0,1,14.4,14.4,0.1%,2019,10
23,Taylor Gabriel (FA),4,6,39,9.8,24,1,1,1,-1,0,0,1,13.8,13.8,0.1%,2019,10
24,Curtis Samuel (WAS),4,8,35,8.8,15,0,1,0,0,0,0,1,13.5,13.5,6.5%,2019,10
25,Chris Godwin (TB),6,12,74,12.3,49,1,0,0,0,0,0,1,13.4,13.4,94.4%,2019,10
26,Mecole Hardman (KC),1,1,63,63,63,1,1,0,0,0,0,1,13.3,13.3,70.0%,2019,10
27,Marvin Jones Jr. (JAC),5,5,77,15.4,22,1,0,0,0,0,0,1,12.7,12.7,30.1%,2019,10
28,John Brown (FA),5,11,77,15.4,21,1,0,0,0,0,0,1,12.7,12.7,1.1%,2019,10
29,Mike Evans (TB),4,6,82,20.5,27,1,0,0,0,0,0,1,12.2,12.2,99.1%,2019,10
30,Tyler Boyd (CIN),6,8,62,10.3,24,1,0,0,0,0,0,1,12.2,12.2,66.3%,2019,10
31,DeVante Parker (NE),5,10,69,13.8,21,2,0,0,0,0,0,1,11.9,11.9,55.0%,2019,10
32,Cole Beasley (FA),4,6,74,18.5,26,2,0,0,0,0,0,1,11.4,11.4,1.5%,2019,10
33,DK Metcalf (SEA),6,10,70,11.7,25,1,0,0,0,0,1,1,11,11,98.3%,2019,10
34,Julio Jones (FA),3,9,79,26.3,54,1,0,0,0,0,0,1,10.9,10.9,14.2%,2019,10
35,Andy Isabella (ARI),3,3,78,26,55,1,0,0,0,0,0,1,10.8,10.8,0.1%,2019,10
36,Odell Beckham Jr. (FA),5,12,57,11.4,16,0,0,0,0,0,0,1,10.7,10.7,45.0%,2019,10
37,Diontae Johnson (PIT),4,6,64,16,30,1,0,0,0,0,0,1,10.4,10.4,98.1%,2019,10
38,Sammy Watkins (GB),5,9,39,7.8,10,0,0,2,12,0,0,1,10.1,10.1,6.1%,2019,10
39,Demarcus Robinson (LV),4,5,56,14,23,2,0,0,0,0,0,1,9.6,9.6,0.5%,2019,10
40,Adam Humphries (FA),1,1,23,23,23,1,1,0,0,0,0,1,9.3,9.3,0.6%,2019,10
41,Hunter Renfrow (LV),4,5,42,10.5,14,0,0,0,0,0,0,1,8.2,8.2,91.5%,2019,10
42,Josh Reynolds (DET),3,5,49,16.3,21,1,0,0,0,0,0,1,7.9,7.9,0.9%,2019,10
43,Stefon Diggs (BUF),3,6,49,16.3,27,1,0,0,0,0,0,1,7.9,7.9,99.9%,2019,10
44,Rashard Higgins (CAR),1,1,7,7,7,0,1,0,0,0,0,1,7.7,7.7,0.7%,2019,10
45,Calvin Ridley (ATL),3,5,28,9.3,15,0,0,1,19,0,0,1,7.7,7.7,2.0%,2019,10
46,Mike Williams (LAC),2,3,55,27.5,45,1,0,0,0,0,0,1,7.5,7.5,94.9%,2019,10
47,JuJu Smith-Schuster (KC),3,5,44,14.7,20,1,0,0,0,0,0,1,7.4,7.4,93.9%,2019,10
48,Danny Amendola (FA),4,9,29,7.3,11,0,0,0,0,0,0,1,6.9,6.9,0.0%,2019,10
49,Auden Tate (ATL),3,6,36,12,15,0,0,0,0,0,0,1,6.6,6.6,0.4%,2019,10
50,Russell Gage (TB),4,5,23,5.8,9,0,0,0,0,0,0,1,6.3,6.3,85.4%,2019,10
51,Kalif Raymond (DET),1,1,52,52,52,1,0,0,0,0,0,1,6.2,6.2,0.7%,2019,10
52,Tyler Lockett (SEA),3,4,26,8.7,13,0,0,1,3,0,0,1,5.9,5.9,92.2%,2019,10
53,Allen Lazard (GB),3,6,27,9,19,0,0,0,0,0,0,1,5.7,5.7,81.5%,2019,10
54,Bennie Fowler III (FA),2,3,16,8,11,0,0,0,0,0,0,1,5.6,5.6,0.0%,2019,10
55,Tyrell Williams (FA),3,5,25,8.3,12,0,0,0,0,0,0,1,5.5,5.5,0.1%,2019,10
56,Malik Turner (SF),2,2,35,17.5,28,1,0,0,0,0,0,1,5.5,5.5,0.1%,2019,10
57,Scotty Miller (TB),2,3,33,16.5,28,1,0,0,0,0,0,1,5.3,5.3,0.6%,2019,10
58,Allen Hurns (FA),2,4,32,16,18,0,0,0,0,0,0,1,5.2,5.2,0.0%,2019,10
59,Chester Rogers (FA),2,4,31,15.5,20,1,0,0,0,0,0,1,5.1,5.1,1.0%,2019,10
60,Pharoh Cooper (FA),2,5,29,14.5,26,1,0,0,0,0,0,1,4.9,4.9,0.0%,2019,10
61,Josh Gordon (KC),2,2,27,13.5,14,0,0,0,0,0,0,1,4.7,4.7,0.8%,2019,10
62,Zach Pascal (PHI),2,7,26,13,23,1,0,0,0,0,0,1,4.6,4.6,0.8%,2019,10
63,Bisi Johnson (MIN),2,4,25,12.5,15,0,0,0,0,0,0,1,4.5,4.5,0.1%,2019,10
64,Emmanuel Sanders (BUF),2,4,24,12,12,0,0,0,0,0,0,1,4.4,4.4,1.9%,2019,10
65,Jake Kumerow (BUF),2,2,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,0.0%,2019,10
66,Isaiah McKenzie (BUF),2,4,19,9.5,11,0,0,0,0,0,0,1,3.9,3.9,0.9%,2019,10
67,Breshad Perriman (TB),2,4,17,8.5,11,0,0,0,0,0,0,1,3.7,3.7,0.2%,2019,10
68,Geronimo Allison (FA),3,3,6,2,4,0,0,0,0,0,0,1,3.6,3.6,0.0%,2019,10
69,Jakeem Grant Sr. (CLE),2,2,15,7.5,12,0,0,0,0,0,0,1,3.5,3.5,0.2%,2019,10
70,Christian Blake (FA),2,2,15,7.5,11,0,0,0,0,0,0,1,3.5,3.5,0.0%,2019,10
71,Willie Snead IV (FA),2,3,12,6,7,0,0,0,0,0,0,1,3.2,3.2,0.0%,2019,10
72,Jarius Wright (FA),1,2,21,21,21,1,0,0,0,0,0,1,3.1,3.1,0.0%,2019,10
73,Tajae Sharpe (FA),1,1,20,20,20,1,0,0,0,0,0,1,3,3,0.1%,2019,10
74,Robert Foster (NYG),1,1,20,20,20,1,0,0,0,0,0,1,3,3,0.1%,2019,10
75,A.J. Brown (PHI),1,4,17,17,17,0,0,0,0,0,0,1,2.7,2.7,99.4%,2019,10
76,Tre'Quan Smith (NO),1,2,13,13,13,0,0,0,0,0,0,1,2.3,2.3,1.0%,2019,10
77,Robby Anderson (CAR),1,3,11,11,11,0,0,0,0,0,0,1,2.1,2.1,23.2%,2019,10
78,Laquon Treadwell (JAC),1,1,10,10,10,0,0,0,0,0,0,1,2,2,0.3%,2019,10
79,Zay Jones (JAC),1,3,10,10,10,0,0,0,0,0,0,1,2,2,1.0%,2019,10
80,Stanley Morgan Jr. (CIN),1,4,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,2019,10
81,Marcus Johnson (SF),1,3,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,2019,10
82,Anthony Miller (PIT),1,2,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.6%,2019,10
83,Andre Roberts (CAR),1,3,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,2019,10
84,Alex Erickson (WAS),0,2,0,0,0,0,0,1,13,0,0,1,1.3,1.3,0.0%,2019,10
85,Albert Wilson (MIA),1,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0%,2019,10
86,Tavon Austin (FA),0,0,0,0,0,0,0,1,7,0,0,1,0.7,0.7,0.0%,2019,10
87,Ted Ginn Jr. (FA),0,3,0,0,0,0,0,1,5,0,0,1,0.5,0.5,0.0%,2019,10
178,Ventell Bryant (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
180,Trent Sherfield (MIA),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,10
184,Richie James Jr. (NYG),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,10
186,Braxton Berrios (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.8%,2019,10
188,Dante Pettis (NYG),0,3,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
189,Javon Wims (CLE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
192,Marcell Ateman (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
197,Byron Pringle (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6%,2019,10
198,Vyncint Smith (TB),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
199,Justin Watson (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,10
200,Damion Ratley (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
203,Marquez Valdes-Scantling (KC),0,1,0,0,0,0,0,0,0,0,0,1,0,0,75.6%,2019,10
207,KhaDarel Hodge (ATL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2019,10
216,Ashton Dulin (IND),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4%,2019,10
221,Jason Moore Jr. (LAC),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,10
225,Deonte Harty (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2019,10
226,Olamide Zaccheaus (ATL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2019,10
227,Miles Boykin (PIT),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2019,10
236,KeeSean Johnson (SF),0,4,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
243,Davion Davis (HOU),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
357,De'Anthony Thomas (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
358,Cody Latimer (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
360,Marquise Goodwin (FA),0,3,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,10
381,Marvin Hall (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
385,Cody Core (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
389,Mike Thomas (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2019,10
390,Trevor Davis (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
391,Johnny Holton (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
393,Andre Patton (FA),0,4,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
397,Justin Hardee (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
399,Cody Hollister (TEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
401,Krishawn Hogan (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,10
