Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Chris Godwin (TB),12,14,172,14.3,30,1,2,0,0,0,0,1,41.2,41.2,94.4%,2019,4
2,Robert Woods (TEN),13,15,164,12.6,37,1,0,0,0,0,0,1,29.4,29.4,86.5%,2019,4
3,Davante Adams (LV),10,15,180,18,58,2,0,0,0,0,0,1,28,28,99.9%,2019,4
4,Cooper Kupp (LAR),9,15,121,13.4,29,3,1,1,-2,0,0,1,26.9,26.9,99.9%,2019,4
5,Jarvis Landry (FA),8,10,167,20.9,65,2,0,0,0,0,0,1,24.7,24.7,66.0%,2019,4
6,A.J. Brown (PHI),3,3,94,31.3,55,2,2,0,0,0,0,1,24.4,24.4,99.4%,2019,4
7,Courtland Sutton (DEN),6,9,62,10.3,27,1,2,0,0,0,0,1,24.2,24.2,92.4%,2019,4
8,Kenny Golladay (NYG),5,9,67,13.4,33,1,2,0,0,0,0,1,23.7,23.7,58.2%,2019,4
9,Corey Davis (NYJ),5,6,91,18.2,23,2,1,0,0,0,0,1,20.1,20.1,55.8%,2019,4
10,Mike Evans (TB),4,7,89,22.3,67,1,1,0,0,0,0,1,18.9,18.9,99.1%,2019,4
11,Michael Thomas (NO),9,9,95,10.6,20,1,0,0,0,0,0,1,18.5,18.5,93.7%,2019,4
12,Mohamed Sanu Sr. (SF),9,12,91,10.1,28,1,0,0,0,0,0,1,18.1,18.1,0.0%,2019,4
13,Diontae Johnson (PIT),6,6,77,12.8,43,1,1,0,0,0,1,1,17.7,17.7,98.1%,2019,4
14,DeVante Parker (NE),4,4,70,17.5,34,1,1,0,0,0,0,1,17,17,55.0%,2019,4
15,Sterling Shepard (NYG),7,9,76,10.9,23,1,0,1,23,0,0,1,16.9,16.9,25.6%,2019,4
16,Stefon Diggs (BUF),7,7,108,15.4,39,2,0,0,0,0,1,1,15.8,15.8,99.9%,2019,4
17,Emmanuel Sanders (BUF),5,9,104,20.8,39,2,0,0,0,0,0,1,15.4,15.4,1.9%,2019,4
18,Geronimo Allison (FA),3,4,52,17.3,31,1,1,1,7,0,0,1,14.9,14.9,0.0%,2019,4
19,Allen Robinson II (LAR),7,7,77,11,25,1,0,0,0,0,0,1,14.7,14.7,90.6%,2019,4
20,Cole Beasley (FA),7,13,75,10.7,20,1,0,0,0,0,0,1,14.5,14.5,1.5%,2019,4
21,Willie Snead IV (FA),2,2,61,30.5,50,1,1,0,0,0,0,1,14.1,14.1,0.0%,2019,4
22,Chester Rogers (FA),3,6,48,16,27,1,1,0,0,0,0,1,13.8,13.8,1.0%,2019,4
23,Trevor Davis (FA),0,0,0,0,0,0,0,2,74,1,0,1,13.4,13.4,0.0%,2019,4
24,Brandin Cooks (HOU),6,9,71,11.8,23,1,0,0,0,0,0,1,13.1,13.1,94.7%,2019,4
25,Alshon Jeffery (FA),3,9,38,12.7,16,0,1,0,0,0,0,1,12.8,12.8,0.0%,2019,4
26,Tyrell Williams (FA),3,7,36,12,19,0,1,0,0,0,0,1,12.6,12.6,0.1%,2019,4
27,Dontrelle Inman (FA),5,7,76,15.2,25,1,0,0,0,0,0,1,12.6,12.6,0.0%,2019,4
28,Miles Boykin (PIT),3,3,32,10.7,18,0,1,0,0,0,0,1,12.2,12.2,0.2%,2019,4
