Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season
475,Pierre Garcon (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
479,Matthew Slater (NE),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.1%,2019
485,Jaydon Mickens (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
486,Andy Jones (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
488,Max McCaffrey (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
489,Mose Frazier (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
492,Taywan Taylor (FA),0,1,0,0,0,0,0,0,0,0,0,4,0,0,0.0%,2019
495,Keenan Reynolds (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
496,Alonzo Russell (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
497,Charone Peake (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
498,Leonte Carroo (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
499,Josh Doctson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
500,Corey Coleman (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
501,Lance Lenoir Jr. (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
502,Victor Bolden Jr. (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
503,Deante Burton (FA),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2019
504,Equanimeous St. Brown (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2019
505,J'Mon Moore (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
506,Jester Weah (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
507,River Cracraft (MIA),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2019
508,Jamal Agnew (JAC),1,2,-2,-2,0,0,0,1,9,0,1,13,0,0,0.3%,2019
510,Gehrig Dieter (FA),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.1%,2019
511,Josh Malone (TEN),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2019
513,Keon Hatcher (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
515,Jehu Chesson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
516,Noah Brown (DAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2019
517,Chad Williams (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
518,Marcus Kemp (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
519,Riley McCarron (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
520,Justin Hardee (NYJ),0,1,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
521,JoJo Natson (FA),0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0%,2019
522,Freddie Martino (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019
523,Tony Jones (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
524,Bradley Marquez (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
525,Eli Rogers (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
526,Ty Montgomery (NE),13,17,90,6.9,21,1,0,32,103,0,0,16,0,0,0.1%,2019
527,Rashad Greene (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
529,Kaelin Clay (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
531,Michael Walker (FA),2,3,15,7.5,9,0,0,0,0,0,2,7,-0.5,-0.1,0.0%,2019
532,Darrius Shepherd (FA),1,2,1,1,1,0,0,0,0,0,1,6,-0.9,-0.2,0.0%,2019
533,Quincy Enunwa (FA),1,3,-4,-4,8,0,0,0,0,0,1,1,-1.4,-1.4,0.0%,2019
534,Ray-Ray McCloud (SF),0,0,0,0,0,0,0,0,0,0,1,6,-2,-0.3,0.2%,2019
535,Greg Dortch (ARI),0,0,0,0,0,0,0,0,0,0,1,2,-2,-1,0.1%,2019
