Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Julio Jones (FA),13,20,134,10.3,28,2,2,0,0,0,0,1,38.4,38.4,14.2%,2019,15
2,Breshad Perriman (TB),5,6,113,22.6,34,4,3,1,3,0,0,1,34.6,34.6,0.2%,2019,15
3,Michael Thomas (NO),12,12,128,10.7,24,2,1,0,0,0,0,1,30.8,30.8,93.7%,2019,15
4,Jamison Crowder (BUF),6,11,90,15,41,1,2,0,0,0,0,1,27,27,12.8%,2019,15
5,Anthony Miller (PIT),9,15,118,13.1,33,2,1,0,0,0,0,1,26.8,26.8,0.6%,2019,15
6,Tyler Lockett (SEA),8,9,120,15,44,2,1,0,0,0,0,1,26,26,92.2%,2019,15
7,A.J. Brown (PHI),8,13,114,14.3,60,1,1,0,0,0,0,1,25.4,25.4,99.4%,2019,15
8,Terry McLaurin (WAS),5,5,130,26,75,2,1,0,0,0,0,1,24,24,97.4%,2019,15
9,Tyreek Hill (MIA),5,7,67,13.4,41,1,2,1,1,0,0,1,23.8,23.8,99.9%,2019,15
10,Davante Adams (LV),7,13,103,14.7,34,2,1,0,0,0,0,1,23.3,23.3,99.9%,2019,15
11,DeVante Parker (NE),4,7,72,18,29,2,2,0,0,0,0,1,23.2,23.2,55.0%,2019,15
12,Chris Conley (HOU),4,8,49,12.3,21,1,2,0,0,0,0,1,20.9,20.9,0.5%,2019,15
13,DJ Moore (CAR),8,12,113,14.1,22,2,0,1,10,0,0,1,20.3,20.3,97.6%,2019,15
14,Sterling Shepard (NYG),9,11,111,12.3,24,3,0,0,0,0,0,1,20.1,20.1,25.6%,2019,15
15,Allen Robinson II (LAR),7,14,125,17.9,34,3,0,0,0,0,0,1,19.5,19.5,90.6%,2019,15
16,Greg Ward (PHI),7,9,61,8.7,13,0,1,0,0,0,0,1,19.1,19.1,0.1%,2019,15
17,Keenan Allen (LAC),9,10,99,11,19,0,0,0,0,0,0,1,18.9,18.9,99.4%,2019,15
18,Kenny Stills (FA),3,3,35,11.7,16,0,2,0,0,0,0,1,18.5,18.5,0.0%,2019,15
19,Danny Amendola (FA),8,13,102,12.8,46,1,0,0,0,0,0,1,18.2,18.2,0.0%,2019,15
20,DeAndre Hopkins (ARI),6,8,119,19.8,35,3,0,0,0,0,0,1,17.9,17.9,96.4%,2019,15
21,Mike Williams (LAC),4,9,71,17.8,39,1,1,0,0,0,0,1,17.1,17.1,94.9%,2019,15
22,Chris Godwin (TB),5,8,121,24.2,51,3,0,0,0,0,0,1,17.1,17.1,94.4%,2019,15
23,John Brown (FA),7,10,99,14.1,40,2,0,0,0,0,0,1,16.9,16.9,1.1%,2019,15
24,Curtis Samuel (WAS),5,7,31,6.2,12,0,1,4,23,0,0,1,16.4,16.4,6.5%,2019,15
25,Cooper Kupp (LAR),6,6,41,6.8,11,0,1,0,0,0,0,1,16.1,16.1,99.9%,2019,15
26,Seth Roberts (FA),3,3,66,22,33,2,1,0,0,0,0,1,15.6,15.6,0.0%,2019,15
27,Steven Sims Jr. (PIT),5,11,45,9,19,0,1,0,0,0,0,1,15.5,15.5,0.1%,2019,15
28,Damiere Byrd (ATL),6,6,86,14.3,51,1,0,0,0,0,0,1,14.6,14.6,0.2%,2019,15
29,Odell Beckham Jr. (FA),8,13,66,8.3,17,0,0,0,0,0,0,1,14.6,14.6,45.0%,2019,15
30,Marquise Brown (ARI),4,4,45,11.3,24,1,1,0,0,0,0,1,14.5,14.5,95.4%,2019,15
31,Scotty Miller (TB),3,3,49,16.3,33,1,1,0,0,0,0,1,13.9,13.9,0.6%,2019,15
32,James Washington (DAL),5,11,83,16.6,34,2,0,0,0,0,0,1,13.3,13.3,13.9%,2019,15
