Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Odell Beckham Jr. (FA),5,8,81,16.2,37,2,2,2,73,1,0,1,35.9,35.9,14.7%,2020,4
2,Amari Cooper (CLE),12,16,134,11.2,20,1,1,0,0,0,0,1,27.4,27.4,96.3%,2020,4
3,DJ Chark Jr. (DET),8,9,95,11.9,22,1,2,0,0,0,0,1,25.5,25.5,44.4%,2020,4
4,CeeDee Lamb (DAL),5,7,79,15.8,43,3,2,1,3,0,0,1,22.7,22.7,99.9%,2020,4
5,Adam Thielen (MIN),8,10,114,14.3,39,3,1,1,8,0,0,1,22.2,22.2,89.3%,2020,4
6,Mike Evans (TB),7,8,122,17.4,48,4,1,0,0,0,0,1,21.7,21.7,98.6%,2020,4
7,Tim Patrick (DEN),6,7,113,18.8,40,6,1,0,0,0,0,1,20.3,20.3,0.7%,2020,4
8,William Fuller V (FA),6,7,108,18,43,4,1,0,0,0,0,1,19.8,19.8,0.1%,2020,4
9,Allen Robinson II (LAR),7,10,101,14.4,27,3,1,0,0,0,0,1,19.6,19.6,33.8%,2020,4
10,Tre'Quan Smith (NO),4,4,54,13.5,20,1,2,0,0,0,0,1,19.4,19.4,0.5%,2020,4
11,David Moore (FA),3,4,95,31.7,57,5,1,0,0,0,0,1,17,17,0.0%,2020,4
12,Scotty Miller (TB),5,7,83,16.6,44,3,1,0,0,0,0,1,16.8,16.8,0.1%,2020,4
13,Terry McLaurin (WAS),10,14,118,11.8,39,2,0,0,0,0,0,1,16.8,16.8,97.6%,2020,4
14,DeVante Parker (NE),10,12,110,11,21,1,0,0,0,0,0,1,16,16,12.1%,2020,4
15,Cooper Kupp (LAR),5,7,69,13.8,55,4,1,1,-2,0,0,1,15.2,15.2,77.5%,2020,4
16,Stefon Diggs (BUF),6,7,115,19.2,49,4,0,0,0,0,0,1,14.5,14.5,100.0%,2020,4
17,Tyreek Hill (MIA),4,6,64,16,22,1,1,0,0,0,0,1,14.4,14.4,100.0%,2020,4
18,Kenny Golladay (NYG),4,8,62,15.5,17,0,1,0,0,0,0,1,14.2,14.2,6.8%,2020,4
19,Robbie Anderson (ARI),8,11,99,12.4,24,2,0,0,0,0,0,1,13.9,13.9,6.6%,2020,4
20,Jamison Crowder (BUF),7,10,104,14.9,35,3,0,0,0,0,0,1,13.9,13.9,1.3%,2020,4
21,Jalen Guyton (LAC),1,1,72,72,72,4,1,0,0,0,0,1,13.7,13.7,0.1%,2020,4
22,Jerry Jeudy (DEN),2,4,61,30.5,48,3,1,0,0,0,0,1,13.1,13.1,91.1%,2020,4
23,Tyler Boyd (CIN),7,8,90,12.9,20,1,0,1,4,0,0,1,12.9,12.9,71.8%,2020,4
24,Jarvis Landry (NO),5,6,48,9.6,11,0,0,0,0,0,0,1,12.8,12.8,19.0%,2020,4
25,Travis Fulgham (GB),2,3,57,28.5,42,3,1,0,0,0,0,1,12.7,12.7,0.0%,2020,4
26,Brandon Aiyuk (SF),2,5,18,9,14,0,0,1,38,1,0,1,12.6,12.6,91.8%,2020,4
