Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Davante Adams (LV),11,12,142,12.9,32,4,3,0,0,0,0,1,37.7,37.7,100.0%,2020,16
2,Stefon Diggs (BUF),9,11,145,16.1,50,5,3,0,0,0,0,1,37,37,100.0%,2020,16
3,Mike Evans (TB),10,12,181,18.1,33,7,2,0,0,0,0,1,35.1,35.1,98.6%,2020,16
4,Michael Gallup (DAL),6,8,121,20.2,55,5,2,0,0,0,0,1,27.1,27.1,61.9%,2020,16
5,Jamison Crowder (BUF),7,9,92,13.1,30,3,1,1,14,0,0,1,25.8,25.8,1.3%,2020,16
6,Nelson Agholor (NE),5,6,155,31,85,5,1,0,0,0,0,1,24,24,3.3%,2020,16
7,Brandin Cooks (HOU),7,10,141,20.1,50,6,1,0,0,0,0,1,23.6,23.6,66.0%,2020,16
8,CeeDee Lamb (DAL),3,5,65,21.7,52,4,1,1,19,1,0,1,21.9,21.9,99.9%,2020,16
9,JuJu Smith-Schuster (KC),9,13,96,10.7,25,2,1,0,0,0,0,1,20.1,20.1,94.1%,2020,16
10,Adam Thielen (MIN),8,9,97,12.1,24,2,1,0,0,0,0,1,19.7,19.7,89.3%,2020,16
11,Tee Higgins (CIN),6,9,99,16.5,30,4,1,0,0,0,0,1,18.9,18.9,99.2%,2020,16
12,Curtis Samuel (WAS),5,5,106,21.2,44,4,0,7,52,0,0,1,18.3,18.3,58.3%,2020,16
13,Sterling Shepard (NYG),9,12,77,8.6,16,0,1,0,0,0,0,1,18.2,18.2,1.3%,2020,16
14,Diontae Johnson (PIT),8,14,74,9.3,39,2,1,1,2,0,0,1,17.6,17.6,86.8%,2020,16
15,Chris Godwin (TB),5,9,84,16.8,47,3,1,0,0,0,0,1,16.9,16.9,96.3%,2020,16
16,Allen Robinson II (LAR),10,13,103,10.3,21,1,0,0,0,0,0,1,15.3,15.3,33.8%,2020,16
17,Calvin Ridley (JAC),5,9,130,26,54,7,0,1,-7,0,0,1,14.8,14.8,2.4%,2020,16
18,DeSean Jackson (FA),1,1,81,81,81,4,1,0,0,0,0,1,14.6,14.6,0.9%,2020,16
19,DJ Chark Jr. (DET),4,6,62,15.5,20,1,1,0,0,0,0,1,14.2,14.2,44.4%,2020,16
20,Amari Cooper (CLE),4,6,121,30.3,69,6,0,0,0,0,0,1,14.1,14.1,96.3%,2020,16
21,Zach Pascal (PHI),3,6,64,21.3,42,3,1,0,0,0,0,1,13.9,13.9,0.1%,2020,16
22,Braxton Berrios (NYJ),3,3,60,20,43,3,1,0,0,0,0,1,13.5,13.5,1.0%,2020,16
23,Robbie Anderson (ARI),7,10,39,5.6,14,0,1,0,0,0,0,1,13.4,13.4,6.6%,2020,16
24,Laviska Shenault Jr. (CAR),5,7,48,9.6,34,2,1,0,0,0,0,1,13.3,13.3,0.8%,2020,16
25,Alex Erickson (WAS),6,6,88,14.7,42,4,0,0,0,0,0,1,11.8,11.8,0.0%,2020,16
26,Justin Jefferson (MIN),6,10,85,14.2,25,1,0,0,0,0,0,1,11.5,11.5,100.0%,2020,16
27,Antonio Brown (FA),4,6,35,8.8,15,0,1,0,0,0,0,1,11.5,11.5,0.4%,2020,16
28,Emmanuel Sanders (FA),4,5,83,20.8,31,4,0,1,12,0,0,1,11.5,11.5,0.0%,2020,16
29,Christian Kirk (JAC),7,10,76,10.9,38,2,0,0,0,0,0,1,11.1,11.1,95.2%,2020,16
30,Cooper Kupp (LAR),8,9,66,8.3,12,0,0,0,0,0,0,1,10.6,10.6,77.5%,2020,16
31,Marquise Brown (ARI),4,4,25,6.3,9,0,1,0,0,0,0,1,10.5,10.5,85.3%,2020,16
32,DaeSean Hamilton (FA),5,9,77,15.4,25,1,0,0,0,0,0,1,10.2,10.2,0.0%,2020,16
33,Josh Reynolds (DET),6,10,65,10.8,26,1,0,1,5,0,0,1,10,10,6.1%,2020,16
34,Demarcus Robinson (BAL),2,2,29,14.5,25,1,1,0,0,0,0,1,9.9,9.9,12.7%,2020,16
35,Jerry Jeudy (DEN),6,15,61,10.2,17,0,0,0,0,0,0,1,9.1,9.1,91.1%,2020,16
36,DK Metcalf (SEA),6,8,59,9.8,17,0,0,0,0,0,0,1,8.9,8.9,98.6%,2020,16
37,DeAndre Hopkins (ARI),8,12,48,6,9,0,0,0,0,0,0,1,8.8,8.8,93.7%,2020,16
38,Equanimeous St. Brown (CHI),1,1,21,21,21,1,1,0,0,0,0,1,8.6,8.6,0.3%,2020,16
39,Tyreek Hill (MIA),4,6,65,16.3,31,2,0,0,0,0,0,1,8.5,8.5,100.0%,2020,16
