Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Tyreek Hill (MIA),3,7,79,26.3,44,4,1,1,32,1,0,1,24.6,24.6,100.0%,2020,14
2,Stefon Diggs (BUF),10,14,130,13,23,2,1,1,1,0,0,1,24.1,24.1,100.0%,2020,14
3,T.Y. Hilton (DAL),5,7,86,17.2,41,3,2,0,0,0,0,1,23.1,23.1,2.7%,2020,14
4,Allen Robinson II (LAR),9,13,123,13.7,35,3,1,0,0,0,0,1,22.8,22.8,33.8%,2020,14
5,Calvin Ridley (JAC),8,12,124,15.5,39,4,1,0,0,0,0,1,22.4,22.4,2.4%,2020,14
6,KJ Hamler (DEN),2,3,86,43,49,5,2,0,0,0,0,1,21.6,21.6,0.9%,2020,14
7,Davante Adams (LV),7,10,115,16.4,56,5,1,0,0,0,0,1,21,21,100.0%,2020,14
8,A.J. Brown (PHI),7,9,112,16,37,2,1,0,0,0,0,1,20.7,20.7,99.9%,2020,14
9,Nelson Agholor (NE),5,9,100,20,36,4,1,0,0,0,0,1,18.5,18.5,3.3%,2020,14
10,DeAndre Hopkins (ARI),9,11,136,15.1,41,4,0,0,0,0,0,1,18.1,18.1,93.7%,2020,14
11,Marquez Valdes-Scantling (KC),6,6,85,14.2,21,1,1,0,0,0,0,1,17.5,17.5,43.5%,2020,14
12,Brandon Aiyuk (SF),10,16,119,11.9,19,0,0,0,0,0,0,1,16.9,16.9,91.8%,2020,14
13,Russell Gage (TB),5,7,82,16.4,35,3,0,0,0,0,0,1,16.3,16.3,19.1%,2020,14
14,Keelan Cole Sr. (LV),7,12,67,9.6,22,1,1,0,0,0,0,1,16.2,16.2,0.1%,2020,14
15,Rashard Higgins (CAR),6,10,68,11.3,21,1,1,0,0,0,0,1,15.8,15.8,0.1%,2020,14
16,Keenan Allen (LAC),9,11,52,5.8,10,0,1,0,0,0,0,1,15.7,15.7,98.9%,2020,14
17,A.J. Green (ARI),6,7,62,10.3,16,0,1,0,0,0,0,1,15.2,15.2,1.7%,2020,14
18,DK Metcalf (SEA),6,8,61,10.2,19,0,1,0,0,0,0,1,15.1,15.1,98.6%,2020,14
19,JuJu Smith-Schuster (KC),6,7,55,9.2,20,1,1,0,0,0,0,1,14.5,14.5,94.1%,2020,14
20,Tyron Johnson (CIN),6,7,55,9.2,25,1,1,0,0,0,0,1,14.5,14.5,0.0%,2020,14
21,Robbie Anderson (ARI),8,12,84,10.5,23,2,0,2,13,0,0,1,13.7,13.7,6.6%,2020,14
22,Amari Cooper (CLE),4,5,51,12.8,20,1,1,0,0,0,0,1,13.1,13.1,96.3%,2020,14
23,Curtis Samuel (WAS),7,9,68,9.7,19,0,0,2,22,0,0,1,12.5,12.5,58.3%,2020,14
24,Michael Thomas (NO),8,8,84,10.5,22,1,0,0,0,0,0,1,12.4,12.4,25.9%,2020,14
25,Emmanuel Sanders (FA),3,5,48,16,37,2,1,0,0,0,0,1,12.3,12.3,0.0%,2020,14
26,Marquise Brown (ARI),2,6,50,25,44,3,1,0,0,0,0,1,12,12,85.3%,2020,14
27,Lynn Bowden Jr. (NE),7,9,82,11.7,22,1,0,1,2,0,0,1,11.9,11.9,0.0%,2020,14
28,Cooper Kupp (LAR),5,5,33,6.6,20,1,1,0,0,0,0,1,11.8,11.8,77.5%,2020,14
29,Scotty Miller (TB),1,2,48,48,48,3,1,0,0,0,0,1,11.3,11.3,0.1%,2020,14
30,Tim Patrick (DEN),3,5,36,12,32,2,1,0,0,0,0,1,11.1,11.1,0.7%,2020,14
31,Donovan Peoples-Jones (CLE),3,5,74,24.7,37,4,0,0,0,0,0,1,10.9,10.9,53.1%,2020,14
32,James Washington (FA),3,6,29,9.7,19,0,1,0,0,0,0,1,10.4,10.4,0.3%,2020,14
33,David Moore (FA),3,5,20,6.7,14,0,1,1,9,0,0,1,10.4,10.4,0.0%,2020,14
34,Darnell Mooney (CHI),2,2,22,11,12,0,1,1,5,0,0,1,9.7,9.7,35.1%,2020,14
35,Danny Amendola (FA),6,7,66,11,16,0,0,0,0,0,0,1,9.6,9.6,0.0%,2020,14
36,Mecole Hardman (KC),3,3,40,13.3,26,1,0,0,0,0,1,1,9.5,9.5,26.3%,2020,14
37,Gabe Davis (BUF),3,8,19,6.3,13,0,1,0,0,0,0,1,9.4,9.4,93.5%,2020,14
38,Freddie Swain (DEN),2,3,22,11,19,0,1,0,0,0,0,1,9.2,9.2,0.0%,2020,14
39,Chad Hansen (FA),7,7,56,8,15,0,0,0,0,0,0,1,9.1,9.1,0.0%,2020,14
40,Mack Hollins (LV),5,9,66,13.2,23,1,0,0,0,0,0,1,9.1,9.1,22.5%,2020,14
41,Jarvis Landry (NO),6,9,52,8.7,12,0,0,0,0,0,0,1,8.7,8.7,19.0%,2020,14
42,Laviska Shenault Jr. (CAR),6,11,49,8.2,22,1,0,1,2,0,0,1,8.1,8.1,0.8%,2020,14
43,Alshon Jeffery (FA),1,1,15,15,15,0,1,0,0,0,0,1,8,8,0.0%,2020,14
44,Justin Jefferson (MIN),4,8,39,9.8,17,0,0,0,0,0,0,1,7.9,7.9,100.0%,2020,14
45,Keke Coutee (IND),3,3,24,8,11,0,1,0,0,0,1,1,7.9,7.9,0.0%,2020,14
46,Kendrick Bourne (NE),3,7,42,14,16,0,0,0,0,0,0,1,7.7,7.7,1.6%,2020,14
47,Tyler Lockett (SEA),5,5,52,10.4,17,0,0,0,0,0,0,1,7.7,7.7,91.8%,2020,14
48,Jalen Reagor (MIN),2,4,46,23,39,2,0,1,19,0,0,1,7.5,7.5,0.1%,2020,14
49,Tre'Quan Smith (NO),3,6,60,20,31,3,0,0,0,0,0,1,7.5,7.5,0.5%,2020,14
50,Tee Higgins (CIN),5,8,49,9.8,18,0,0,0,0,0,0,1,7.4,7.4,99.2%,2020,14
51,Laquon Treadwell (SEA),1,1,9,9,9,0,1,0,0,0,0,1,7.4,7.4,0.0%,2020,14
52,Antonio Brown (FA),5,5,49,9.8,16,0,0,0,0,0,0,1,7.4,7.4,0.4%,2020,14
53,Damiere Byrd (ATL),5,8,48,9.6,25,1,0,0,0,0,0,1,7.3,7.3,0.1%,2020,14
54,Mike Evans (TB),3,5,56,18.7,29,2,0,0,0,0,0,1,7.1,7.1,98.6%,2020,14
55,CeeDee Lamb (DAL),2,2,46,23,32,2,0,1,15,0,0,1,7.1,7.1,99.9%,2020,14
56,Tyler Boyd (CIN),5,9,43,8.6,21,1,0,0,0,0,0,1,6.8,6.8,71.8%,2020,14
57,Marvin Jones Jr. (JAC),4,8,48,12,23,1,0,0,0,0,0,1,6.8,6.8,12.8%,2020,14
58,Jakobi Meyers (NE),4,5,47,11.8,31,2,0,0,0,0,0,1,6.7,6.7,68.9%,2020,14
59,Pharoh Cooper (ARI),3,3,52,17.3,32,2,0,0,0,0,0,1,6.7,6.7,0.0%,2020,14
60,Cole Beasley (BUF),5,10,41,8.2,13,0,0,0,0,0,0,1,6.6,6.6,0.9%,2020,14
61,Braxton Berrios (NYJ),3,5,49,16.3,34,2,0,0,0,0,0,1,6.4,6.4,1.0%,2020,14
62,N'Keal Harry (CHI),3,4,49,16.3,30,2,0,0,0,0,0,1,6.4,6.4,0.1%,2020,14
63,Sammy Watkins (BAL),2,3,52,26,37,2,0,0,0,0,0,1,6.2,6.2,2.3%,2020,14
64,Diontae Spencer (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,6,6,0.0%,2020,14
65,Diontae Johnson (PIT),4,7,40,10,17,0,0,0,0,0,0,1,6,6,86.8%,2020,14
66,Robert Woods (TEN),5,8,32,6.4,14,0,0,1,-1,0,0,1,5.6,5.6,41.8%,2020,14
67,Michael Pittman Jr. (IND),2,5,42,21,23,1,0,1,3,0,0,1,5.5,5.5,96.4%,2020,14
68,Adam Thielen (MIN),3,4,39,13,15,0,0,0,0,0,0,1,5.4,5.4,89.3%,2020,14
69,Steven Mitchell Jr. (FA),3,5,38,12.7,15,0,0,0,0,0,0,1,5.3,5.3,0.0%,2020,14
70,Jerry Jeudy (DEN),2,4,42,21,31,2,0,0,0,0,0,1,5.2,5.2,91.1%,2020,14
71,Sterling Shepard (NYG),3,5,35,11.7,24,1,0,0,0,0,0,1,5,5,1.3%,2020,14
72,Richie James Jr. (NYG),3,3,33,11,16,0,0,0,0,0,0,1,4.8,4.8,11.1%,2020,14
73,Mohamed Sanu Sr. (FA),2,2,37,18.5,21,1,0,0,0,0,0,1,4.7,4.7,0.0%,2020,14
74,Jakeem Grant Sr. (CLE),3,5,32,10.7,18,0,0,0,0,0,0,1,4.7,4.7,0.0%,2020,14
75,Darius Slayton (NYG),3,8,31,10.3,13,0,0,0,0,0,0,1,4.6,4.6,52.5%,2020,14
76,Golden Tate (FA),1,2,39,39,39,2,0,0,0,0,0,1,4.4,4.4,0.0%,2020,14
77,Willie Snead IV (SF),3,5,29,9.7,13,0,0,0,0,0,0,1,4.4,4.4,0.0%,2020,14
78,Collin Johnson (NYG),2,3,33,16.5,27,1,0,0,0,0,0,1,4.3,4.3,0.0%,2020,14
79,Hunter Renfrow (LV),5,7,38,7.6,13,0,0,0,0,0,1,1,4.3,4.3,25.7%,2020,14
80,Breshad Perriman (TB),3,7,26,8.7,17,0,0,0,0,0,0,1,4.1,4.1,0.2%,2020,14
81,Chris Godwin (TB),2,3,25,12.5,16,0,0,0,0,0,0,1,3.5,3.5,96.3%,2020,14
82,Terry McLaurin (WAS),2,6,24,12,13,0,0,0,0,0,0,1,3.4,3.4,97.6%,2020,14
83,Michael Gallup (DAL),2,6,23,11.5,12,0,0,0,0,0,0,1,3.3,3.3,61.9%,2020,14
84,Henry Ruggs III (FA),3,3,18,6,6,0,0,0,0,0,0,1,3.3,3.3,10.9%,2020,14
85,Zach Pascal (PHI),1,2,27,27,27,1,0,0,0,0,0,1,3.2,3.2,0.1%,2020,14
86,Greg Ward (PHI),2,5,20,10,14,0,0,0,0,0,0,1,3,3,0.0%,2020,14
87,Chase Claypool (CHI),3,6,15,5,6,0,0,0,0,0,0,1,3,3,44.9%,2020,14
88,Christian Kirk (JAC),3,4,14,4.7,7,0,0,0,0,0,0,1,2.9,2.9,95.2%,2020,14
89,Corey Davis (NYJ),3,3,34,11.3,19,0,0,0,0,0,1,1,2.9,2.9,16.1%,2020,14
90,Allen Lazard (GB),2,3,19,9.5,14,0,0,0,0,0,0,1,2.9,2.9,85.5%,2020,14
91,Penny Hart (SEA),1,1,3,3,3,0,0,1,19,0,0,1,2.7,2.7,0.0%,2020,14
92,Quintez Cephus (DET),2,2,16,8,8,0,0,0,0,0,0,1,2.6,2.6,0.1%,2020,14
93,Anthony Miller (PIT),2,2,16,8,10,0,0,0,0,0,0,1,2.6,2.6,0.0%,2020,14
94,DJ Chark Jr. (DET),2,9,16,8,11,0,0,0,0,0,0,1,2.6,2.6,44.4%,2020,14
95,Jaleel Scott (FA),1,1,16,16,16,0,0,0,0,0,0,1,2.1,2.1,0.0%,2020,14
96,Larry Fitzgerald (FA),2,3,10,5,13,0,0,0,0,0,0,1,2,2,0.2%,2020,14
97,Jamal Agnew (JAC),1,1,4,4,4,0,0,1,11,0,0,1,2,2,0.4%,2020,14
98,Equanimeous St. Brown (CHI),1,1,15,15,15,0,0,0,0,0,0,1,2,2,0.3%,2020,14
99,Miles Boykin (PIT),1,1,15,15,15,0,0,0,0,0,0,1,2,2,0.0%,2020,14
100,Jeff Smith (NYJ),1,2,14,14,14,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,14
101,Cam Sims (WAS),1,2,8,8,8,0,0,1,5,0,0,1,1.8,1.8,0.0%,2020,14
102,DaeSean Hamilton (FA),1,1,13,13,13,0,0,0,0,0,0,1,1.8,1.8,0.0%,2020,14
103,Tavon Austin (FA),2,2,8,4,5,0,0,0,0,0,0,1,1.8,1.8,0.0%,2020,14
104,Demarcus Robinson (BAL),1,1,13,13,13,0,0,0,0,0,0,1,1.8,1.8,12.7%,2020,14
105,Jamison Crowder (BUF),2,4,7,3.5,4,0,0,0,0,0,0,1,1.7,1.7,1.3%,2020,14
106,Isaiah McKenzie (BUF),1,1,12,12,12,0,0,0,0,0,0,1,1.7,1.7,30.3%,2020,14
107,Isaiah Wright (FA),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2020,14
108,KeeSean Johnson (BUF),1,2,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2020,14
109,Brandon Powell (LAR),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.3%,2020,14
110,Jalen Guyton (LAC),1,3,8,8,8,0,0,0,0,0,0,1,1.3,1.3,0.1%,2020,14
111,Zay Jones (JAC),0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.2,71.5%,2020,14
112,Josh Reynolds (DET),1,2,6,6,6,0,0,0,0,0,0,1,1.1,1.1,6.1%,2020,14
113,Steven Sims Jr. (PIT),1,3,5,5,5,0,0,0,0,0,0,1,1,1,0.3%,2020,14
114,Malcolm Perry (FA),1,2,5,5,5,0,0,0,0,0,0,1,1,1,0.0%,2020,14
115,KJ Hill Jr. (FA),1,1,4,4,4,0,0,0,0,0,0,1,0.9,0.9,0.0%,2020,14
116,Deebo Samuel (SF),0,0,0,0,0,0,0,1,9,0,0,1,0.9,0.9,93.9%,2020,14
117,Quez Watkins (PHI),1,1,3,3,3,0,0,0,0,0,0,1,0.8,0.8,1.2%,2020,14
118,Brandon Zylstra (DET),1,2,3,3,3,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,14
119,Javon Wims (ARI),0,0,0,0,0,0,0,1,2,0,0,1,0.2,0.2,0.0%,2020,14
120,Dan Chisena (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
