Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Corey Davis (NYJ),11,12,182,16.5,43,4,1,0,0,0,0,1,29.7,29.7,16.1%,2020,13
2,Davante Adams (LV),10,12,121,12.1,42,4,2,0,0,0,0,1,29.1,29.1,100.0%,2020,13
3,Cole Beasley (BUF),9,11,130,14.4,35,5,1,0,0,0,0,1,23.5,23.5,0.9%,2020,13
4,Justin Jefferson (MIN),9,12,121,13.4,40,4,1,1,2,0,0,1,22.8,22.8,100.0%,2020,13
5,Marvin Jones Jr. (JAC),8,12,116,14.5,25,3,1,0,0,0,0,1,21.6,21.6,12.8%,2020,13
6,T.Y. Hilton (DAL),8,11,110,13.8,21,2,1,0,0,0,0,1,21,21,2.7%,2020,13
7,Jamison Crowder (BUF),5,7,47,9.4,16,0,2,0,0,0,0,1,19.2,19.2,1.3%,2020,13
8,Rashard Higgins (CAR),6,9,95,15.8,35,3,1,0,0,0,0,1,18.5,18.5,0.1%,2020,13
9,Tim Patrick (DEN),4,4,44,11,21,1,2,0,0,0,0,1,18.4,18.4,0.7%,2020,13
10,Michael Gallup (DAL),7,11,86,12.3,28,1,1,0,0,0,0,1,18.1,18.1,61.9%,2020,13
11,Keke Coutee (IND),8,9,141,17.6,64,4,0,0,0,0,0,1,18.1,18.1,0.0%,2020,13
12,Brandon Aiyuk (SF),5,9,95,19,49,4,1,0,0,0,0,1,18,18,91.8%,2020,13
13,Adam Thielen (MIN),8,11,75,9.4,14,0,1,0,0,0,0,1,17.5,17.5,89.3%,2020,13
14,Diontae Johnson (PIT),8,12,71,8.9,17,0,1,0,0,0,0,1,17.1,17.1,86.8%,2020,13
15,Jarvis Landry (NO),8,10,62,7.8,13,0,1,0,0,0,0,1,16.4,16.4,19.0%,2020,13
16,Gunner Olszewski (PIT),1,1,38,38,38,2,1,0,0,0,0,1,16.3,16.3,0.1%,2020,13
17,Donovan Peoples-Jones (CLE),2,3,92,46,75,4,1,0,0,0,0,1,16.2,16.2,53.1%,2020,13
18,DeAndre Hopkins (ARI),8,13,52,6.5,10,0,1,0,0,0,0,1,15.2,15.2,93.7%,2020,13
19,James Washington (FA),2,4,80,40,50,6,1,0,0,0,0,1,15,15,0.3%,2020,13
20,Michael Thomas (NO),9,11,105,11.7,18,0,0,0,0,0,0,1,15,15,25.9%,2020,13
21,Laviska Shenault Jr. (CAR),3,3,38,12.7,28,1,1,2,30,0,0,1,14.3,14.3,0.8%,2020,13
22,Gabe Davis (BUF),3,4,68,22.7,28,2,1,0,0,0,0,1,14.3,14.3,93.5%,2020,13
23,Stefon Diggs (BUF),10,10,92,9.2,18,0,0,0,0,0,0,1,14.2,14.2,100.0%,2020,13
24,Henry Ruggs III (FA),3,4,84,28,46,4,1,0,0,0,1,1,13.9,13.9,10.9%,2020,13
25,Amari Cooper (CLE),5,9,43,8.6,13,0,1,1,10,0,0,1,13.8,13.8,96.3%,2020,13
26,Tyler Boyd (CIN),1,4,72,72,72,4,1,0,0,0,0,1,13.7,13.7,71.8%,2020,13
27,Robert Woods (TEN),10,11,85,8.5,18,0,0,0,0,0,0,1,13.5,13.5,41.8%,2020,13
28,Quintez Cephus (DET),2,4,63,31.5,49,3,1,0,0,0,0,1,13.3,13.3,0.1%,2020,13
29,Calvin Ridley (JAC),5,10,108,21.6,31,4,0,0,0,0,0,1,13.3,13.3,2.4%,2020,13
30,Greg Ward (PHI),3,5,57,19,32,2,1,0,0,0,0,1,13.2,13.2,0.0%,2020,13
31,Russell Gage (TB),4,8,51,12.8,24,1,1,0,0,0,0,1,13.1,13.1,19.1%,2020,13
32,Chad Hansen (FA),5,7,101,20.2,28,2,0,0,0,0,0,1,12.6,12.6,0.0%,2020,13
33,Marquise Brown (ARI),5,8,39,7.8,20,1,1,0,0,0,0,1,12.4,12.4,85.3%,2020,13
34,Julio Jones (TB),6,10,94,15.7,35,3,0,0,0,0,0,1,12.4,12.4,17.4%,2020,13
35,Tre'Quan Smith (NO),3,6,42,14,21,1,1,1,3,0,0,1,12,12,0.5%,2020,13
36,Tyreek Hill (MIA),6,11,58,9.7,30,2,0,1,30,0,0,1,11.8,11.8,100.0%,2020,13
37,Cam Sims (WAS),5,9,92,18.4,31,5,0,0,0,0,0,1,11.7,11.7,0.0%,2020,13
38,Cooper Kupp (LAR),8,9,73,9.1,15,0,0,0,0,0,0,1,11.3,11.3,77.5%,2020,13
39,Jalen Reagor (MIN),1,1,34,34,34,2,0,1,11,0,0,1,11,11,0.1%,2020,13
40,Collin Johnson (NYG),4,6,66,16.5,34,3,0,0,0,0,0,1,10.6,10.6,0.0%,2020,13
41,Deebo Samuel (SF),6,9,73,12.2,23,2,0,1,3,0,0,1,10.6,10.6,93.9%,2020,13
42,Allen Robinson II (LAR),6,7,75,12.5,21,1,0,0,0,0,0,1,10.5,10.5,33.8%,2020,13
43,DK Metcalf (SEA),5,8,80,16,21,1,0,0,0,0,0,1,10.5,10.5,98.6%,2020,13
44,Miles Boykin (PIT),1,3,38,38,38,2,1,0,0,0,0,1,10.3,10.3,0.0%,2020,13
45,Isaiah McKenzie (BUF),2,2,31,15.5,23,1,1,0,0,0,0,1,10.1,10.1,30.3%,2020,13
46,Tyler Lockett (SEA),6,9,63,10.5,24,2,0,0,0,0,0,1,9.3,9.3,91.8%,2020,13
47,Brandin Cooks (HOU),5,8,65,13,23,1,0,0,0,0,0,1,9,9,66.0%,2020,13
48,Cameron Batson (FA),3,3,14,4.7,8,0,1,1,0,0,0,1,8.9,8.9,0.0%,2020,13
49,A.J. Brown (PHI),4,7,87,21.8,40,3,0,0,0,0,1,1,8.7,8.7,99.9%,2020,13
50,N'Keal Harry (CHI),2,3,15,7.5,10,0,1,0,0,0,0,1,8.5,8.5,0.1%,2020,13
51,Anthony Miller (PIT),5,5,56,11.2,19,0,0,1,3,0,0,1,8.4,8.4,0.0%,2020,13
52,Tee Higgins (CIN),5,8,56,11.2,22,1,0,0,0,0,0,1,8.1,8.1,99.2%,2020,13
53,Danny Amendola (FA),3,5,62,20.7,23,2,0,0,0,0,0,1,7.7,7.7,0.0%,2020,13
54,CeeDee Lamb (DAL),6,9,46,7.7,14,0,0,0,0,0,0,1,7.6,7.6,99.9%,2020,13
55,Keenan Allen (LAC),5,11,48,9.6,24,1,0,0,0,0,0,1,7.3,7.3,98.9%,2020,13
56,Lynn Bowden Jr. (NE),4,4,41,10.3,15,0,0,1,11,0,0,1,7.2,7.2,0.0%,2020,13
57,Michael Pittman Jr. (IND),5,5,46,9.2,13,0,0,0,0,0,0,1,7.1,7.1,96.4%,2020,13
58,Denzel Mims (NYJ),2,3,40,20,23,1,0,0,0,0,0,1,7,7,0.1%,2020,13
59,Hunter Renfrow (LV),4,6,47,11.8,18,0,0,0,0,0,0,1,6.7,6.7,25.7%,2020,13
60,Allen Lazard (GB),3,4,50,16.7,31,2,0,0,0,0,0,1,6.5,6.5,85.5%,2020,13
61,Emmanuel Sanders (FA),5,6,39,7.8,18,0,0,0,0,0,0,1,6.4,6.4,0.0%,2020,13
62,Mike Williams (LAC),4,9,43,10.8,20,1,0,0,0,0,0,1,6.3,6.3,96.0%,2020,13
63,Darnell Mooney (CHI),4,6,43,10.8,21,1,0,0,0,0,0,1,6.3,6.3,35.1%,2020,13
64,JuJu Smith-Schuster (KC),7,10,28,4,9,0,0,0,0,0,0,1,6.3,6.3,94.1%,2020,13
65,Nelson Agholor (NE),4,11,38,9.5,14,0,0,0,0,0,0,1,5.8,5.8,3.3%,2020,13
66,Kendrick Bourne (NE),4,6,35,8.8,13,0,0,0,0,0,0,1,5.5,5.5,1.6%,2020,13
67,DeVante Parker (NE),4,8,35,8.8,14,0,0,0,0,0,0,1,5.5,5.5,12.1%,2020,13
68,Noah Brown (DAL),3,4,40,13.3,19,0,0,0,0,0,0,1,5.5,5.5,2.4%,2020,13
69,Sammy Watkins (BAL),4,6,35,8.8,17,0,0,0,0,0,0,1,5.5,5.5,2.3%,2020,13
70,Jakeem Grant Sr. (CLE),2,6,42,21,22,2,0,0,0,0,0,1,5.2,5.2,0.0%,2020,13
71,DJ Chark Jr. (DET),2,7,41,20.5,22,1,0,0,0,0,0,1,5.1,5.1,44.4%,2020,13
72,Golden Tate (FA),4,4,30,7.5,16,0,0,0,0,0,0,1,5,5,0.0%,2020,13
73,Demarcus Robinson (BAL),2,2,39,19.5,20,1,0,0,0,0,0,1,4.9,4.9,12.7%,2020,13
74,Chase Claypool (CHI),2,4,38,19,30,2,0,0,0,0,0,1,4.8,4.8,44.9%,2020,13
75,Jalen Guyton (LAC),2,7,38,19,24,1,0,0,0,0,0,1,4.8,4.8,0.1%,2020,13
76,Van Jefferson (LAR),4,5,27,6.8,9,0,0,0,0,0,0,1,4.7,4.7,21.0%,2020,13
77,Sterling Shepard (NYG),1,6,22,22,22,1,0,0,0,0,0,1,4.7,4.7,1.3%,2020,13
78,KeeSean Johnson (BUF),4,4,27,6.8,12,0,0,0,0,0,0,1,4.7,4.7,0.0%,2020,13
79,Mohamed Sanu Sr. (FA),2,2,36,18,21,1,0,0,0,0,0,1,4.6,4.6,0.0%,2020,13
80,Braxton Berrios (NYJ),2,2,33,16.5,25,1,0,0,0,0,0,1,4.3,4.3,1.0%,2020,13
81,KJ Hamler (DEN),2,5,16,8,8,0,0,2,13,0,0,1,3.9,3.9,0.9%,2020,13
82,Steven Sims Jr. (PIT),4,6,17,4.3,9,0,0,0,0,0,0,1,3.7,3.7,0.3%,2020,13
83,Jamal Agnew (JAC),2,2,24,12,19,0,0,1,0,0,0,1,3.4,3.4,0.4%,2020,13
84,Alex Erickson (WAS),2,3,17,8.5,9,0,0,0,0,0,0,1,2.7,2.7,0.0%,2020,13
85,Breshad Perriman (TB),1,4,22,22,22,1,0,0,0,0,0,1,2.7,2.7,0.2%,2020,13
86,Damiere Byrd (ATL),2,3,16,8,9,0,0,0,0,0,0,1,2.6,2.6,0.1%,2020,13
87,Josh Reynolds (DET),1,1,21,21,21,1,0,0,0,0,0,1,2.6,2.6,6.1%,2020,13
88,Jakobi Meyers (NE),2,6,15,7.5,15,0,0,0,0,0,0,1,2.5,2.5,68.9%,2020,13
89,Terry McLaurin (WAS),2,6,14,7,12,0,0,0,0,0,0,1,2.4,2.4,97.6%,2020,13
90,Chad Beebe (FA),2,3,10,5,5,0,0,0,0,0,0,1,2,2,0.0%,2020,13
91,Mecole Hardman (KC),1,3,15,15,15,0,0,0,0,0,0,1,2,2,26.3%,2020,13
92,Darius Slayton (NYG),1,1,14,14,14,0,0,0,0,0,0,1,1.9,1.9,52.5%,2020,13
93,Malik Taylor (NYJ),1,1,14,14,14,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,13
94,Javon Wims (ARI),1,1,13,13,13,0,0,0,0,0,0,1,1.8,1.8,0.0%,2020,13
95,Andy Isabella (BAL),2,5,7,3.5,5,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,13
96,Tyrie Cleveland (DEN),1,1,11,11,11,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,13
97,Tommylee Lewis (FA),0,1,0,0,0,0,0,1,16,0,0,1,1.6,1.6,0.0%,2020,13
98,Zach Pascal (PHI),1,1,11,11,11,0,0,0,0,0,0,1,1.6,1.6,0.1%,2020,13
99,Brandon Powell (LAR),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.3%,2020,13
100,Adam Humphries (FA),1,4,9,9,9,0,0,0,0,0,0,1,1.4,1.4,1.0%,2020,13
101,Ray-Ray McCloud III (SF),2,3,4,2,6,0,0,0,0,0,0,1,1.4,1.4,0.7%,2020,13
102,KJ Hill Jr. (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.2,1.2,0.0%,2020,13
103,Mack Hollins (LV),1,1,7,7,7,0,0,0,0,0,0,1,1.2,1.2,22.5%,2020,13
104,Equanimeous St. Brown (CHI),1,2,7,7,7,0,0,0,0,0,0,1,1.2,1.2,0.3%,2020,13
105,Keelan Cole Sr. (LV),1,2,7,7,7,0,0,0,0,0,0,1,1.2,1.2,0.1%,2020,13
106,David Moore (FA),1,2,6,6,6,0,0,0,0,0,0,1,1.1,1.1,0.0%,2020,13
107,Isaiah Wright (FA),1,4,5,5,5,0,0,0,0,0,0,1,1,1,0.0%,2020,13
108,Jerry Jeudy (DEN),1,4,5,5,5,0,0,0,0,0,0,1,1,1,91.1%,2020,13
109,Christian Kirk (JAC),1,3,2,2,2,0,0,0,0,0,0,1,0.7,0.7,95.2%,2020,13
110,Devin Duvernay (BAL),1,1,2,2,2,0,0,0,0,0,0,1,0.7,0.7,28.0%,2020,13
111,Tyron Johnson (CIN),1,1,1,1,1,0,0,0,0,0,0,1,0.6,0.6,0.0%,2020,13
112,Donte Moncrief (FA),0,0,0,0,0,0,0,1,4,0,0,1,0.4,0.4,0.0%,2020,13
113,C.J. Board (TEN),1,1,-2,-2,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2020,13
114,Chris Conley (TEN),2,2,12,6,9,0,0,0,0,0,1,1,0.2,0.2,0.1%,2020,13
115,Dan Chisena (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
116,Ja'Marcus Bradley (PIT),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
117,Freddie Swain (DEN),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
118,K.J. Osborn (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.5%,2020,13
119,Austin Mack (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
120,DaeSean Hamilton (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
121,Richie James Jr. (NYG),0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.1%,2020,13
122,Steven Mitchell Jr. (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
123,Trent Sherfield (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3%,2020,13
124,Christian Blake (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
125,James Proche II (BAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
126,John Hightower (LAC),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
127,Travis Fulgham (GB),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
128,Penny Hart (SEA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
129,Bisi Johnson (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
130,Ashton Dulin (IND),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
131,Bryan Edwards (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2020,13
132,Stanley Morgan Jr. (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
133,Alshon Jeffery (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
134,Matthew Slater (NE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
135,A.J. Green (ARI),0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.7%,2020,13
136,Andre Roberts (CAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
137,Kalif Raymond (DET),0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2%,2020,13
138,Zay Jones (JAC),0,1,0,0,0,0,0,0,0,0,0,1,0,0,71.5%,2020,13
139,Marcus Johnson (NYG),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
140,Mike Thomas (BAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
141,Deante Burton (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
142,Antonio Callaway (DAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
143,Cedrick Wilson Jr. (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9%,2020,13
144,River Cracraft (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
145,Marcus Kemp (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
146,Dontrelle Inman (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
147,Laquon Treadwell (SEA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
148,DeAndre Carter (LAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.3%,2020,13
149,Jake Kumerow (BUF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
150,DeMichael Harris (FA),0,0,0,0,0,0,0,1,-3,0,0,1,-0.3,-0.3,0.0%,2020,13
151,Marquez Valdes-Scantling (KC),0,2,0,0,0,0,0,1,-4,0,0,1,-0.4,-0.4,43.5%,2020,13
152,Nsimba Webster (CHI),0,0,0,0,0,0,0,0,0,0,1,1,-2,-2,0.0%,2020,13
