Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Tyler Lockett (SEA),15,20,200,13.3,47,5,3,0,0,0,0,1,45.5,45.5,91.8%,2020,7
2,Davante Adams (LV),13,16,196,15.1,45,6,2,0,0,0,0,1,38.1,38.1,100.0%,2020,7
3,Diontae Johnson (PIT),9,15,80,8.9,14,0,2,0,0,0,0,1,24.5,24.5,86.8%,2020,7
4,A.J. Brown (PHI),6,8,153,25.5,73,6,1,0,0,0,0,1,24.3,24.3,99.9%,2020,7
5,DJ Moore (CAR),4,5,93,23.3,74,4,2,0,0,0,0,1,23.3,23.3,94.0%,2020,7
6,Tyler Boyd (CIN),11,13,101,9.2,16,0,1,0,0,0,0,1,22.2,22.2,71.8%,2020,7
7,Scotty Miller (TB),6,9,109,18.2,35,4,1,0,0,0,0,1,19.9,19.9,0.1%,2020,7
8,Chris Godwin (TB),9,9,88,9.8,23,1,1,0,0,0,0,1,19.3,19.3,96.3%,2020,7
9,DeAndre Hopkins (ARI),10,12,103,10.3,35,2,1,0,0,0,1,1,19.3,19.3,93.7%,2020,7
10,Nelson Agholor (NE),5,9,107,21.4,44,5,1,0,0,0,0,1,19.2,19.2,3.3%,2020,7
11,Terry McLaurin (WAS),7,11,90,12.9,52,4,1,0,0,0,0,1,18.5,18.5,97.6%,2020,7
12,Christian Kirk (JAC),5,8,37,7.4,16,0,2,0,0,0,0,1,18.2,18.2,95.2%,2020,7
13,Keenan Allen (LAC),10,13,125,12.5,27,2,0,0,0,0,0,1,17.5,17.5,98.9%,2020,7
14,Calvin Ridley (JAC),5,7,69,13.8,27,1,1,0,0,0,0,1,17.4,17.4,2.4%,2020,7
15,Cole Beasley (BUF),11,12,112,10.2,23,1,0,0,0,0,0,1,16.7,16.7,0.9%,2020,7
16,Tee Higgins (CIN),5,5,71,14.2,27,1,1,1,7,0,0,1,16.3,16.3,99.2%,2020,7
17,Jalen Guyton (LAC),2,3,84,42,70,4,1,0,0,0,0,1,15.4,15.4,0.1%,2020,7
18,Sterling Shepard (NYG),6,8,59,9.8,29,1,1,0,0,0,0,1,14.9,14.9,1.3%,2020,7
19,Tyreek Hill (MIA),6,10,55,9.2,15,0,1,0,0,0,0,1,14.5,14.5,100.0%,2020,7
20,Brandon Aiyuk (SF),6,7,115,19.2,35,4,0,0,0,0,0,1,14.5,14.5,91.8%,2020,7
21,Kenny Golladay (NYG),6,7,114,19,29,2,0,0,0,0,0,1,14.4,14.4,6.8%,2020,7
22,Curtis Samuel (WAS),6,6,48,8,22,1,0,1,5,1,0,1,14.3,14.3,58.3%,2020,7
23,Rashard Higgins (CAR),6,6,110,18.3,30,5,0,0,0,0,0,1,14,14,0.1%,2020,7
24,Julio Jones (TB),8,9,97,12.1,28,1,0,0,0,0,0,1,13.7,13.7,17.4%,2020,7
25,Randall Cobb (GB),8,10,95,11.9,28,1,0,0,0,0,0,1,13.5,13.5,4.9%,2020,7
26,Josh Reynolds (DET),4,8,52,13,21,1,1,0,0,0,0,1,13.2,13.2,6.1%,2020,7
27,Donovan Peoples-Jones (CLE),3,3,56,18.7,24,1,1,0,0,0,0,1,13.1,13.1,53.1%,2020,7
28,JuJu Smith-Schuster (KC),9,14,85,9.4,28,2,0,0,0,0,0,1,13,13,94.1%,2020,7
29,Greg Ward (PHI),5,6,42,8.4,14,0,1,0,0,0,0,1,12.7,12.7,0.0%,2020,7
30,Deonte Harty (NO),4,5,46,11.5,18,0,1,0,0,0,0,1,12.6,12.6,0.0%,2020,7
31,Corey Davis (NYJ),6,10,35,5.8,7,0,1,0,0,0,0,1,12.5,12.5,16.1%,2020,7
32,Amari Cooper (CLE),7,7,80,11.4,32,2,0,1,5,0,0,1,12,12,96.3%,2020,7
33,A.J. Green (ARI),7,13,82,11.7,22,1,0,0,0,0,0,1,11.7,11.7,1.7%,2020,7
34,Marquez Callaway (NO),8,10,75,9.4,15,0,0,0,0,0,0,1,11.5,11.5,0.5%,2020,7
