Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Chase Claypool (CHI),7,11,110,15.7,35,4,3,3,6,1,0,1,39.1,39.1,44.9%,2020,5
2,Travis Fulgham (GB),10,13,152,15.2,31,3,1,0,0,0,0,1,26.2,26.2,0.0%,2020,5
3,Brandin Cooks (HOU),8,12,161,20.1,36,7,1,0,0,0,0,1,26.1,26.1,66.0%,2020,5
4,Mike Williams (LAC),5,8,109,21.8,64,5,2,0,0,0,0,1,25.4,25.4,96.0%,2020,5
5,Adam Thielen (MIN),9,13,80,8.9,14,0,2,1,3,0,0,1,24.8,24.8,89.3%,2020,5
6,DK Metcalf (SEA),6,11,93,15.5,39,2,2,0,0,0,0,1,24.3,24.3,98.6%,2020,5
7,DeAndre Hopkins (ARI),6,7,131,21.8,45,5,1,0,0,0,0,1,22.1,22.1,93.7%,2020,5
8,Jamison Crowder (BUF),8,10,116,14.5,52,4,1,0,0,0,0,1,21.6,21.6,1.3%,2020,5
9,Henry Ruggs III (FA),2,3,118,59,72,7,1,0,0,0,0,1,18.8,18.8,10.9%,2020,5
10,Preston Williams (CAR),4,5,106,26.5,47,5,1,0,0,0,0,1,18.6,18.6,0.0%,2020,5
11,Emmanuel Sanders (FA),12,14,122,10.2,19,0,0,0,0,0,0,1,18.2,18.2,0.0%,2020,5
12,A.J. Brown (PHI),7,9,82,11.7,16,0,1,0,0,0,0,1,17.7,17.7,99.9%,2020,5
13,Calvin Ridley (JAC),8,10,136,17,26,4,0,0,0,0,0,1,17.6,17.6,2.4%,2020,5
14,DJ Moore (CAR),4,5,93,23.3,57,4,1,0,0,0,0,1,17.3,17.3,94.0%,2020,5
15,Darius Slayton (NYG),8,11,129,16.1,39,2,0,0,0,0,0,1,16.9,16.9,52.5%,2020,5
16,Marquise Brown (ARI),6,10,77,12.8,30,2,1,1,1,0,0,1,16.8,16.8,85.3%,2020,5
17,Tyreek Hill (MIA),3,6,78,26,37,3,0,3,15,1,0,1,16.8,16.8,100.0%,2020,5
