Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Deebo Samuel (SF),5,5,97,19.4,40,4,1,5,36,1,0,1,27.8,27.8,93.9%,2021,10
2,Stefon Diggs (BUF),8,13,162,20.3,57,8,1,0,0,0,0,1,26.2,26.2,100.0%,2021,10
3,CeeDee Lamb (DAL),6,7,94,15.7,37,3,2,1,12,0,0,1,25.6,25.6,99.9%,2021,10
4,Tyreek Hill (MIA),7,10,83,11.9,32,2,2,1,2,0,0,1,24,24,100.0%,2021,10
5,Kendrick Bourne (NE),4,4,98,24.5,48,4,1,3,43,0,0,1,22.1,22.1,1.6%,2021,10
6,DeVonta Smith (PHI),4,6,66,16.5,36,2,2,0,0,0,0,1,20.6,20.6,95.1%,2021,10
7,Justin Jefferson (MIN),9,11,143,15.9,27,4,0,1,-4,0,0,1,18.4,18.4,100.0%,2021,10
8,Cooper Kupp (LAR),11,13,122,11.1,29,2,0,0,0,0,0,1,17.7,17.7,77.5%,2021,10
9,Bryan Edwards (FA),3,4,88,29.3,37,4,1,0,0,0,0,1,16.3,16.3,0.2%,2021,10
10,Hunter Renfrow (LV),7,9,46,6.6,15,0,1,0,0,0,0,1,14.1,14.1,25.7%,2021,10
11,Jamal Agnew (JAC),0,5,0,0,0,0,0,3,79,1,0,1,13.9,13.9,0.4%,2021,10
12,Keenan Allen (LAC),8,11,98,12.3,26,2,0,0,0,0,0,1,13.8,13.8,98.9%,2021,10
13,DeAndre Carter (LAC),3,6,56,18.7,22,2,1,1,4,0,0,1,13.5,13.5,12.3%,2021,10
14,Mike Evans (TB),2,3,62,31,40,4,1,0,0,0,0,1,13.2,13.2,98.6%,2021,10
15,Jakobi Meyers (NE),4,4,49,12.3,26,1,1,0,0,0,0,1,12.9,12.9,68.9%,2021,10
16,Byron Pringle (CHI),4,5,46,11.5,22,1,1,0,0,0,0,1,12.6,12.6,0.2%,2021,10
17,Albert Wilson (LV),4,5,87,21.8,64,4,0,2,19,0,0,1,12.6,12.6,0.0%,2021,10
18,Marcus Johnson (NYG),5,6,100,20,50,4,0,0,0,0,0,1,12.5,12.5,0.0%,2021,10
19,Tre'Quan Smith (NO),4,7,44,11,21,1,1,0,0,0,0,1,12.4,12.4,0.5%,2021,10
20,Gabe Davis (BUF),3,3,105,35,49,6,0,0,0,0,0,1,12,12,93.5%,2021,10
21,Elijah Moore (NYJ),3,6,44,14.7,25,1,1,0,0,0,0,1,11.9,11.9,36.1%,2021,10
22,Robbie Anderson (ARI),4,6,37,9.3,17,0,1,0,0,0,0,1,11.7,11.7,6.6%,2021,10
23,Davante Adams (LV),7,11,78,11.1,34,2,0,0,0,0,0,1,11.3,11.3,100.0%,2021,10
24,Rashod Bateman (BAL),6,8,80,13.3,30,3,0,0,0,0,0,1,11,11,23.2%,2021,10
25,Ray-Ray McCloud III (SF),9,12,63,7,17,0,0,0,0,0,0,1,10.8,10.8,0.7%,2021,10
26,Marquez Callaway (NO),2,4,37,18.5,22,1,1,0,0,0,0,1,10.7,10.7,0.5%,2021,10
27,Isaiah Ford (FA),4,4,84,21,52,4,0,0,0,0,0,1,10.4,10.4,0.0%,2021,10
28,Diontae Johnson (PIT),7,13,83,11.9,36,3,0,0,0,0,1,1,9.8,9.8,86.8%,2021,10
29,Corey Davis (NYJ),5,7,93,18.6,28,2,0,0,0,0,1,1,9.8,9.8,16.1%,2021,10
30,Michael Pittman Jr. (IND),5,5,71,14.2,27,1,0,0,0,0,0,1,9.6,9.6,96.4%,2021,10
31,Isaiah McKenzie (BUF),1,3,12,12,12,0,0,2,17,1,0,1,9.4,9.4,30.3%,2021,10
32,Christian Kirk (JAC),7,8,58,8.3,20,1,0,0,0,0,0,1,9.3,9.3,95.2%,2021,10
33,Chris Godwin (TB),7,8,57,8.1,15,0,0,0,0,0,0,1,9.2,9.2,96.3%,2021,10
34,Adam Thielen (MIN),5,7,65,13,19,0,0,0,0,0,0,1,9,9,89.3%,2021,10
35,Terry McLaurin (WAS),6,8,59,9.8,21,1,0,0,0,0,0,1,8.9,8.9,97.6%,2021,10
36,Deonte Harty (NO),3,4,84,28,46,4,0,1,6,0,1,1,8.5,8.5,0.0%,2021,10
37,James Washington (FA),2,6,15,7.5,9,0,1,0,0,0,0,1,8.5,8.5,0.3%,2021,10
38,Jaylen Waddle (MIA),4,6,61,15.3,35,2,0,0,0,0,0,1,8.1,8.1,99.4%,2021,10
39,Amon-Ra St. Brown (DET),4,6,61,15.3,30,2,0,0,0,0,0,1,8.1,8.1,99.3%,2021,10
40,Jerry Jeudy (DEN),6,9,48,8,15,0,0,1,3,0,0,1,8.1,8.1,91.1%,2021,10
41,Amari Cooper (CLE),4,4,51,12.8,22,1,0,0,0,0,0,1,7.1,7.1,96.3%,2021,10
42,Van Jefferson (LAR),3,7,54,18,33,2,0,0,0,0,0,1,6.9,6.9,21.0%,2021,10
43,Marquise Brown (ARI),6,13,37,6.2,11,0,0,0,0,0,0,1,6.7,6.7,85.3%,2021,10
44,Devin Duvernay (BAL),4,4,28,7,11,0,0,1,19,0,0,1,6.7,6.7,28.0%,2021,10
45,Emmanuel Sanders (FA),2,2,27,13.5,16,0,0,1,24,0,0,1,6.1,6.1,0.0%,2021,10
46,Michael Gallup (DAL),3,5,42,14,23,1,0,0,0,0,0,1,5.7,5.7,61.9%,2021,10
47,Quez Watkins (PHI),4,6,33,8.3,18,0,0,0,0,0,0,1,5.3,5.3,1.2%,2021,10
48,Mike Williams (LAC),4,6,33,8.3,11,0,0,0,0,0,0,1,5.3,5.3,96.0%,2021,10
49,Kalif Raymond (DET),4,6,29,7.3,12,0,0,0,0,0,0,1,4.9,4.9,2.2%,2021,10
50,Jarvis Landry (NO),4,5,26,6.5,11,0,0,0,0,0,0,1,4.6,4.6,19.0%,2021,10
51,Marquez Valdes-Scantling (KC),1,2,41,41,41,3,0,0,0,0,0,1,4.6,4.6,43.5%,2021,10
52,Marvin Jones Jr. (JAC),2,6,35,17.5,23,1,0,0,0,0,0,1,4.5,4.5,12.8%,2021,10
53,DJ Moore (CAR),4,7,24,6,10,0,0,0,0,0,0,1,4.4,4.4,94.0%,2021,10
54,Brandon Aiyuk (SF),3,4,26,8.7,21,1,0,0,0,0,0,1,4.1,4.1,91.8%,2021,10
55,DK Metcalf (SEA),3,8,26,8.7,18,0,0,0,0,0,0,1,4.1,4.1,98.6%,2021,10
56,Mecole Hardman (KC),2,3,27,13.5,27,1,0,1,3,0,0,1,4,4,26.3%,2021,10
57,Courtland Sutton (DEN),2,3,29,14.5,26,1,0,0,0,0,0,1,3.9,3.9,78.2%,2021,10
58,Demarcus Robinson (BAL),3,4,23,7.7,13,0,0,0,0,0,0,1,3.8,3.8,12.7%,2021,10
59,Joshua Palmer (LAC),3,4,22,7.3,13,0,0,0,0,0,0,1,3.7,3.7,60.8%,2021,10
60,Laviska Shenault Jr. (CAR),3,8,15,5,6,0,0,2,6,0,0,1,3.6,3.6,0.8%,2021,10
61,Randall Cobb (GB),3,4,21,7,8,0,0,0,0,0,0,1,3.6,3.6,4.9%,2021,10
62,Jamison Crowder (BUF),3,5,20,6.7,9,0,0,0,0,0,0,1,3.5,3.5,1.3%,2021,10
63,Jaelon Darden (CLE),1,2,29,29,29,1,0,0,0,0,0,1,3.4,3.4,0.0%,2021,10
64,Braxton Berrios (NYJ),3,3,19,6.3,7,0,0,0,0,0,0,1,3.4,3.4,1.0%,2021,10
65,Tyler Lockett (SEA),2,8,23,11.5,16,0,0,0,0,0,0,1,3.3,3.3,91.8%,2021,10
66,Olamide Zaccheaus (ATL),2,7,22,11,13,0,0,0,0,0,0,1,3.2,3.2,0.8%,2021,10
67,Tyler Johnson (TB),3,5,17,5.7,8,0,0,0,0,0,0,1,3.2,3.2,0.0%,2021,10
68,Nelson Agholor (NE),2,4,21,10.5,11,0,0,0,0,0,0,1,3.1,3.1,3.3%,2021,10
69,N'Keal Harry (CHI),1,1,26,26,26,1,0,0,0,0,0,1,3.1,3.1,0.1%,2021,10
70,Tim Patrick (DEN),3,6,14,4.7,7,0,0,0,0,0,0,1,2.9,2.9,0.7%,2021,10
71,Odell Beckham Jr. (FA),2,3,18,9,13,0,0,0,0,0,0,1,2.8,2.8,14.7%,2021,10
72,Brandon Zylstra (DET),2,2,18,9,10,0,0,0,0,0,0,1,2.8,2.8,0.0%,2021,10
73,A.J. Brown (PHI),1,4,16,16,16,0,0,1,7,0,0,1,2.8,2.8,99.9%,2021,10
74,Trinity Benson (DET),2,3,17,8.5,5,0,0,0,0,0,0,1,2.7,2.7,0.0%,2021,10
75,Zay Jones (JAC),1,3,22,22,22,1,0,0,0,0,0,1,2.7,2.7,71.5%,2021,10
76,Cole Beasley (BUF),2,2,15,7.5,8,0,0,0,0,0,0,1,2.5,2.5,0.9%,2021,10
77,Noah Brown (DAL),1,1,18,18,18,0,0,0,0,0,0,1,2.3,2.3,2.4%,2021,10
78,Keelan Cole Sr. (LV),1,6,18,18,18,0,0,0,0,0,0,1,2.3,2.3,0.1%,2021,10
79,DeSean Jackson (FA),1,1,38,38,38,2,0,0,0,0,1,1,2.3,2.3,0.9%,2021,10
80,Laquon Treadwell (SEA),1,1,18,18,18,0,0,0,0,0,0,1,2.3,2.3,0.0%,2021,10
81,Donovan Peoples-Jones (CLE),1,5,16,16,16,0,0,0,0,0,0,1,2.1,2.1,53.1%,2021,10
82,Ashton Dulin (IND),1,1,16,16,16,0,0,0,0,0,0,1,2.1,2.1,0.1%,2021,10
83,Rondale Moore (ARI),2,4,10,5,7,0,0,1,1,0,0,1,2.1,2.1,30.4%,2021,10
84,Marcus Kemp (KC),1,1,16,16,16,0,0,0,0,0,0,1,2.1,2.1,0.0%,2021,10
85,Cam Sims (WAS),2,2,10,5,6,0,0,0,0,0,0,1,2,2,0.0%,2021,10
86,Terrace Marshall Jr. (CAR),0,2,0,0,0,0,0,0,0,0,0,1,2,2,6.7%,2021,10
87,Frank Darby (ATL),1,3,14,14,14,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,10
88,Zach Pascal (PHI),2,2,9,4.5,12,0,0,0,0,0,0,1,1.9,1.9,0.1%,2021,10
