Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Tee Higgins (CIN),12,13,194,16.2,52,6,2,0,0,0,0,1,37.4,37.4,99.2%,2021,16
2,Davante Adams (LV),10,13,114,11.4,33,2,2,0,0,0,0,1,28.4,28.4,100.0%,2021,16
3,A.J. Brown (PHI),11,16,145,13.2,42,3,1,0,0,0,0,1,26,26,99.9%,2021,16
4,Isaiah McKenzie (BUF),11,12,125,11.4,28,1,1,1,-1,0,0,1,23.9,23.9,30.3%,2021,16
5,Deebo Samuel (SF),9,11,159,17.7,56,5,0,5,32,0,0,1,23.6,23.6,93.9%,2021,16
6,Byron Pringle (CHI),6,7,75,12.5,22,1,2,0,0,0,0,1,22.5,22.5,0.2%,2021,16
7,Amon-Ra St. Brown (DET),9,11,91,10.1,24,2,1,2,19,0,0,1,21.5,21.5,99.3%,2021,16
8,Jaylen Waddle (MIA),10,12,92,9.2,24,1,1,0,0,0,0,1,20.2,20.2,99.4%,2021,16
9,Amari Cooper (CLE),7,11,85,12.1,24,1,1,0,0,0,0,1,18,18,96.3%,2021,16
10,Stefon Diggs (BUF),7,13,85,12.1,23,1,1,0,0,0,0,1,18,18,100.0%,2021,16
11,DeVonta Smith (PHI),5,7,80,16,46,4,1,0,0,0,0,1,16.5,16.5,95.1%,2021,16
12,Cooper Kupp (LAR),10,13,109,10.9,37,2,0,1,4,0,0,1,16.3,16.3,77.5%,2021,16
13,Tyler Boyd (CIN),3,5,85,28.3,68,4,1,0,0,0,0,1,16,16,71.8%,2021,16
14,Ja'Marr Chase (CIN),7,10,125,17.9,22,2,0,0,0,0,0,1,16,16,100.0%,2021,16
15,Malik Turner (HOU),3,3,82,27.3,61,4,1,0,0,0,0,1,15.7,15.7,0.0%,2021,16
16,Justin Jefferson (MIN),8,12,116,14.5,34,3,0,0,0,0,0,1,15.6,15.6,100.0%,2021,16
17,K.J. Osborn (MIN),5,7,68,13.6,30,2,1,0,0,0,0,1,15.3,15.3,9.5%,2021,16
18,Antonio Brown (FA),10,15,101,10.1,22,1,0,0,0,0,0,1,15.1,15.1,0.4%,2021,16
19,Chris Conley (TEN),3,3,60,20,41,3,1,0,0,0,0,1,13.5,13.5,0.1%,2021,16
20,T.Y. Hilton (DAL),4,5,51,12.8,39,2,1,0,0,0,0,1,13.1,13.1,2.7%,2021,16
21,Joshua Palmer (LAC),5,6,43,8.6,12,0,1,0,0,0,0,1,12.8,12.8,60.8%,2021,16
22,Allen Lazard (GB),2,5,45,22.5,34,2,1,1,13,0,0,1,12.8,12.8,85.5%,2021,16
23,Michael Pittman Jr. (IND),8,12,82,10.3,20,1,0,1,3,0,0,1,12.5,12.5,96.4%,2021,16
24,Braxton Berrios (NYJ),5,6,37,7.4,12,0,0,1,3,0,0,1,12.5,12.5,1.0%,2021,16
25,Diontae Johnson (PIT),6,9,51,8.5,18,0,1,0,0,0,1,1,12.1,12.1,86.8%,2021,16
26,Brandon Aiyuk (SF),4,5,40,10,17,0,1,0,0,0,0,1,12,12,91.8%,2021,16
27,Tavon Austin (FA),6,7,68,11.3,25,1,0,3,21,0,0,1,11.9,11.9,0.0%,2021,16
28,Odell Beckham Jr. (FA),4,8,37,9.3,16,0,1,0,0,0,0,1,11.7,11.7,14.7%,2021,16
29,Hunter Renfrow (LV),3,3,40,13.3,18,0,1,0,0,0,0,1,11.5,11.5,25.7%,2021,16
30,Marvin Jones Jr. (JAC),8,13,74,9.3,19,0,0,0,0,0,0,1,11.4,11.4,12.8%,2021,16
31,James Proche II (BAL),7,8,76,10.9,17,0,0,0,0,0,0,1,11.1,11.1,0.1%,2021,16
32,DK Metcalf (SEA),2,5,41,20.5,41,3,1,0,0,0,0,1,11.1,11.1,98.6%,2021,16
33,Cyril Grayson Jr. (FA),3,3,81,27,62,4,0,1,14,0,0,1,11,11,0.0%,2021,16
34,Nico Collins (HOU),3,4,33,11,13,0,1,0,0,0,0,1,10.8,10.8,16.2%,2021,16
35,Rashod Bateman (BAL),4,5,26,6.5,11,0,1,0,0,0,0,1,10.6,10.6,23.2%,2021,16
36,Mecole Hardman (KC),3,5,31,10.3,14,0,1,0,0,0,0,1,10.6,10.6,26.3%,2021,16
37,Shi Smith (CAR),3,5,86,28.7,63,4,0,0,0,0,0,1,10.1,10.1,0.1%,2021,16
38,Antoine Wesley (ARI),2,4,29,14.5,24,1,1,0,0,0,0,1,9.9,9.9,0.0%,2021,16
39,Anthony Schwartz (CLE),1,1,5,5,5,0,1,2,24,0,0,1,9.4,9.4,0.1%,2021,16
40,Jakobi Meyers (NE),6,8,59,9.8,21,1,0,0,0,0,0,1,8.9,8.9,68.9%,2021,16
41,Lil'Jordan Humphrey (FA),3,5,70,23.3,56,4,0,0,0,0,0,1,8.5,8.5,0.0%,2021,16
42,Darnell Mooney (CHI),5,9,57,11.4,30,2,0,2,2,0,0,1,8.4,8.4,35.1%,2021,16
