Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Cooper Kupp (LAR),9,13,136,15.1,42,6,2,1,1,0,0,1,30.2,30.2,77.5%,2021,15
2,Tyreek Hill (MIA),12,13,148,12.3,40,5,1,0,0,0,0,1,26.8,26.8,100.0%,2021,15
3,Brandin Cooks (HOU),7,10,102,14.6,43,4,2,0,0,0,0,1,25.7,25.7,66.0%,2021,15
4,Gabe Davis (BUF),5,7,85,17,28,2,2,0,0,0,0,1,23,23,93.5%,2021,15
5,Christian Kirk (JAC),9,12,94,10.4,26,2,1,0,0,0,0,1,19.9,19.9,95.2%,2021,15
6,Amon-Ra St. Brown (DET),8,11,90,11.3,37,2,1,1,5,0,0,1,19.5,19.5,99.3%,2021,15
7,Russell Gage (TB),8,12,91,11.4,21,2,1,0,0,0,0,1,19.1,19.1,19.1%,2021,15
8,Marquez Valdes-Scantling (KC),5,7,98,19.6,31,4,1,0,0,0,0,1,18.3,18.3,43.5%,2021,15
9,Tyler Boyd (CIN),5,6,96,19.2,56,4,1,0,0,0,0,1,18.1,18.1,71.8%,2021,15
10,Deebo Samuel (SF),4,5,60,15,30,3,0,6,29,1,0,1,16.9,16.9,93.9%,2021,15
11,Keenan Allen (LAC),6,10,78,13,29,1,1,0,0,0,0,1,16.8,16.8,98.9%,2021,15
12,Josh Reynolds (DET),6,6,68,11.3,22,1,1,0,0,0,0,1,15.8,15.8,6.1%,2021,15
13,DeVante Parker (NE),4,8,68,17,37,2,1,0,0,0,0,1,14.8,14.8,12.1%,2021,15
14,Marquez Callaway (NO),6,9,112,18.7,40,5,0,0,0,0,0,1,14.2,14.2,0.5%,2021,15
15,Davante Adams (LV),6,7,44,7.3,16,0,1,0,0,0,0,1,13.4,13.4,100.0%,2021,15
16,Justin Jefferson (MIN),4,10,47,11.8,18,0,1,0,0,0,0,1,12.7,12.7,100.0%,2021,15
17,Tim Patrick (DEN),3,5,42,14,25,1,1,0,0,0,0,1,11.7,11.7,0.7%,2021,15
18,Stefon Diggs (BUF),4,7,35,8.8,11,0,1,0,0,0,0,1,11.5,11.5,100.0%,2021,15
19,Jauan Jennings (SF),3,6,28,9.3,15,0,1,0,0,0,0,1,10.3,10.3,1.4%,2021,15
20,Braxton Berrios (NYJ),1,1,26,26,4,1,0,2,10,1,0,1,10.1,10.1,1.0%,2021,15
21,DJ Moore (CAR),6,11,48,8,16,0,0,0,0,0,0,1,9.8,9.8,94.0%,2021,15
22,Greg Ward (PHI),2,3,28,14,19,0,1,0,0,0,0,1,9.8,9.8,0.0%,2021,15
23,Zay Jones (JAC),6,9,67,11.2,16,0,0,0,0,0,0,1,9.7,9.7,71.5%,2021,15
24,Marquise Brown (ARI),10,14,43,4.3,7,0,0,0,0,0,0,1,9.3,9.3,85.3%,2021,15
25,Darnell Mooney (CHI),5,7,63,12.6,27,1,0,1,3,0,0,1,9.1,9.1,35.1%,2021,15
26,Laquon Treadwell (SEA),6,9,57,9.5,21,1,0,0,0,0,0,1,8.7,8.7,0.0%,2021,15
27,A.J. Green (ARI),4,8,64,16,27,1,0,0,0,0,0,1,8.4,8.4,1.7%,2021,15
28,Bryan Edwards (FA),3,4,8,2.7,8,0,1,0,0,0,0,1,8.3,8.3,0.2%,2021,15
29,Jakobi Meyers (NE),6,12,44,7.3,10,0,0,1,9,0,0,1,8.3,8.3,68.9%,2021,15
30,DK Metcalf (SEA),6,12,52,8.7,12,0,0,0,0,0,0,1,8.2,8.2,98.6%,2021,15
31,Jalen Guyton (LAC),2,2,10,5,6,0,1,0,0,0,0,1,8,8,0.1%,2021,15
32,CeeDee Lamb (DAL),6,9,50,8.3,16,0,0,0,0,0,0,1,8,8,99.9%,2021,15
33,Chris Godwin (TB),6,7,49,8.2,23,1,0,0,0,0,0,1,7.9,7.9,96.3%,2021,15
34,Kendrick Bourne (NE),3,3,44,14.7,20,1,0,2,19,0,0,1,7.8,7.8,1.6%,2021,15
35,Robbie Anderson (ARI),3,8,29,9.7,13,0,0,2,33,0,0,1,7.7,7.7,6.6%,2021,15
36,Diontae Johnson (PIT),5,5,38,7.6,16,0,0,1,10,0,0,1,7.3,7.3,86.8%,2021,15
37,Ihmir Smith-Marsette (KC),1,2,7,7,7,0,1,0,0,0,0,1,7.2,7.2,0.0%,2021,15
38,Jalen Reagor (MIN),3,3,57,19,34,2,0,0,0,0,0,1,7.2,7.2,0.1%,2021,15
39,Laviska Shenault Jr. (CAR),4,7,39,9.8,11,0,0,1,10,0,0,1,6.9,6.9,0.8%,2021,15
40,Kenny Golladay (NYG),3,8,53,17.7,36,2,0,0,0,0,0,1,6.8,6.8,6.8%,2021,15
41,Donovan Peoples-Jones (CLE),4,8,48,12,25,1,0,0,0,0,0,1,6.8,6.8,53.1%,2021,15
42,Damiere Byrd (ATL),5,6,62,12.4,17,0,0,0,0,0,1,1,6.7,6.7,0.1%,2021,15
43,Isaiah Ford (FA),3,3,51,17,27,1,0,0,0,0,0,1,6.6,6.6,0.0%,2021,15
44,Jamison Crowder (BUF),5,8,40,8,14,0,0,0,0,0,0,1,6.5,6.5,1.3%,2021,15
45,Mike Williams (LAC),3,9,49,16.3,27,1,0,0,0,0,0,1,6.4,6.4,96.0%,2021,15
46,Olamide Zaccheaus (ATL),2,2,53,26.5,49,3,0,0,0,0,0,1,6.3,6.3,0.8%,2021,15
47,Ben Skowronek (LAR),4,5,42,10.5,14,0,0,0,0,0,0,1,6.2,6.2,3.2%,2021,15
48,N'Keal Harry (CHI),2,5,52,26,43,3,0,0,0,0,0,1,6.2,6.2,0.1%,2021,15
49,Terry McLaurin (WAS),2,4,51,25.5,46,3,0,0,0,0,0,1,6.1,6.1,97.6%,2021,15
50,Tyler Johnson (TB),4,7,41,10.3,18,0,0,0,0,0,0,1,6.1,6.1,0.0%,2021,15
51,Cole Beasley (BUF),4,8,35,8.8,12,0,0,0,0,0,0,1,5.5,5.5,0.9%,2021,15
52,DeVonta Smith (PHI),3,5,40,13.3,28,1,0,0,0,0,0,1,5.5,5.5,95.1%,2021,15
53,Nelson Agholor (NE),4,6,34,8.5,10,0,0,0,0,0,0,1,5.4,5.4,3.3%,2021,15
54,Phillip Dorsett II (HOU),2,3,43,21.5,33,2,0,0,0,0,0,1,5.3,5.3,0.7%,2021,15
55,Nick Westbrook-Ikhine (TEN),4,7,32,8,12,0,0,0,0,0,0,1,5.2,5.2,2.2%,2021,15
56,James Washington (FA),3,5,36,12,19,0,0,0,0,0,0,1,5.1,5.1,0.3%,2021,15
57,Chester Rogers (FA),4,4,30,7.5,13,0,0,0,0,0,0,1,5,5,0.0%,2021,15
58,Hunter Renfrow (LV),3,5,32,10.7,13,0,0,0,0,0,0,1,4.7,4.7,25.7%,2021,15
59,Michael Gallup (DAL),3,5,32,10.7,19,0,0,0,0,0,0,1,4.7,4.7,61.9%,2021,15
60,Van Jefferson (LAR),2,2,23,11.5,18,0,0,1,10,0,0,1,4.3,4.3,21.0%,2021,15
61,Brandon Aiyuk (SF),1,2,36,36,36,2,0,0,0,0,0,1,4.1,4.1,91.8%,2021,15
