Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Ja'Marr Chase (CIN),11,12,266,24.2,72,12,3,0,0,0,0,1,50.1,50.1,100.0%,2021,17
2,Amon-Ra St. Brown (DET),8,11,111,13.9,31,3,1,2,23,1,0,1,31.4,31.4,99.3%,2021,17
3,DK Metcalf (SEA),6,9,63,10.5,17,0,3,1,6,0,0,1,27.9,27.9,98.6%,2021,17
4,Davante Adams (LV),11,14,136,12.4,30,2,1,0,0,0,0,1,25.1,25.1,100.0%,2021,17
5,Braxton Berrios (NYJ),8,12,65,8.1,11,0,1,2,12,1,1,1,21.7,21.7,1.0%,2021,17
6,Cooper Kupp (LAR),6,7,95,15.8,24,3,1,0,0,0,0,1,18.5,18.5,77.5%,2021,17
7,Kristian Wilkerson (NE),4,8,42,10.5,20,1,2,0,0,0,0,1,18.2,18.2,0.0%,2021,17
8,Jakobi Meyers (NE),8,8,73,9.1,17,0,1,0,0,0,0,1,17.3,17.3,68.9%,2021,17
9,Hunter Renfrow (LV),7,9,76,10.9,24,1,1,0,0,0,0,1,17.1,17.1,25.7%,2021,17
10,Cyril Grayson Jr. (FA),6,8,81,13.5,33,3,1,0,0,0,0,1,17.1,17.1,0.0%,2021,17
11,Antoine Wesley (ARI),4,5,30,7.5,19,0,2,0,0,0,0,1,17,17,0.0%,2021,17
12,Darnell Mooney (CHI),7,13,69,9.9,18,0,1,0,0,0,0,1,16.4,16.4,35.1%,2021,17
13,Allen Lazard (GB),6,6,72,12,20,1,1,0,0,0,0,1,16.2,16.2,85.5%,2021,17
14,Brandin Cooks (HOU),7,11,66,9.4,24,1,1,0,0,0,0,1,16.1,16.1,66.0%,2021,17
15,Zay Jones (JAC),8,10,120,15,42,4,0,1,-1,0,0,1,15.9,15.9,71.5%,2021,17
16,Deebo Samuel (SF),3,6,63,21,45,3,1,7,19,0,0,1,15.7,15.7,93.9%,2021,17
17,Cedrick Wilson Jr. (MIA),6,6,35,5.8,11,0,1,0,0,0,0,1,15.7,15.7,0.9%,2021,17
18,Mike Williams (LAC),3,4,63,21,45,3,1,0,0,0,0,1,13.8,13.8,96.0%,2021,17
19,Diontae Johnson (PIT),8,15,31,3.9,10,0,1,0,0,0,0,1,13.1,13.1,86.8%,2021,17
20,Mike Evans (TB),4,7,47,11.8,31,2,1,0,0,0,0,1,12.7,12.7,98.6%,2021,17
