Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Tyreek Hill (MIA),11,12,186,16.9,44,7,3,0,0,0,0,1,42.1,42.1,100.0%,2021,4
2,Deebo Samuel (SF),8,13,156,19.5,76,5,2,1,1,0,0,1,31.7,31.7,93.9%,2021,4
3,DJ Moore (CAR),8,12,113,14.1,39,3,2,1,6,0,0,1,27.9,27.9,94.0%,2021,4
4,Terry McLaurin (WAS),6,13,123,20.5,33,5,2,0,0,0,0,1,27.3,27.3,97.6%,2021,4
5,Randall Cobb (GB),5,6,69,13.8,25,2,2,0,0,0,0,1,21.4,21.4,4.9%,2021,4
6,Diontae Johnson (PIT),9,13,92,10.2,45,3,1,0,0,0,0,1,19.7,19.7,86.8%,2021,4
7,Corey Davis (NYJ),4,7,111,27.8,53,6,1,0,0,0,0,1,19.1,19.1,16.1%,2021,4
8,Kalif Raymond (DET),3,6,46,15.3,25,1,2,0,0,0,0,1,18.1,18.1,2.2%,2021,4
9,Van Jefferson (LAR),6,6,90,15,22,2,1,0,0,0,0,1,18,18,21.0%,2021,4
10,Justin Jefferson (MIN),6,7,84,14,31,3,1,0,0,0,0,1,17.4,17.4,100.0%,2021,4
11,Marquise Brown (ARI),4,5,91,22.8,49,5,1,0,0,0,0,1,17.1,17.1,85.3%,2021,4
12,Tyler Boyd (CIN),9,11,118,13.1,33,3,0,0,0,0,0,1,16.3,16.3,71.8%,2021,4
13,Darnell Mooney (CHI),5,7,125,25,64,7,0,1,10,0,0,1,16,16,35.1%,2021,4
14,DeVante Parker (NE),4,9,77,19.3,42,4,1,0,0,0,0,1,15.7,15.7,12.1%,2021,4
15,DeVonta Smith (PHI),7,10,122,17.4,37,4,0,0,0,0,0,1,15.7,15.7,95.1%,2021,4
16,Jamison Crowder (BUF),7,9,61,8.7,29,1,1,0,0,0,0,1,15.6,15.6,1.3%,2021,4
17,John Ross (FA),3,4,77,25.7,51,0,1,0,0,0,0,1,15.2,15.2,0.0%,2021,4
18,A.J. Green (ARI),5,6,67,13.4,41,3,1,0,0,0,0,1,15.2,15.2,1.7%,2021,4
19,Stefon Diggs (BUF),7,11,114,16.3,37,4,0,0,0,0,0,1,14.9,14.9,100.0%,2021,4
20,Kenny Golladay (NYG),6,7,116,19.3,28,3,0,0,0,0,0,1,14.6,14.6,6.8%,2021,4
21,DK Metcalf (SEA),4,8,65,16.3,28,1,1,0,0,0,0,1,14.5,14.5,98.6%,2021,4
22,Amari Cooper (CLE),3,3,69,23,35,3,1,0,0,0,0,1,14.4,14.4,96.3%,2021,4
23,Laviska Shenault Jr. (CAR),6,7,99,16.5,52,5,0,1,11,0,0,1,14,14,0.8%,2021,4
24,Hunter Renfrow (LV),6,8,45,7.5,12,0,1,0,0,0,0,1,13.5,13.5,25.7%,2021,4
