Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,A.J. Brown (PHI),10,11,155,15.5,57,4,1,0,0,0,0,1,26.5,26.5,99.9%,2021,8
3,A.J. Brown (PHI),11,16,145,13.2,42,3,1,0,0,0,0,1,26,26,99.9%,2021,16
4,A.J. Brown (PHI),8,9,133,16.6,46,5,1,0,0,0,0,1,23.3,23.3,99.9%,2021,7
26,A.J. Brown (PHI),4,6,68,17,24,1,1,0,0,0,0,1,14.8,14.8,99.9%,2021,18
31,A.J. Brown (PHI),4,8,49,12.3,19,0,1,0,0,0,0,1,12.9,12.9,99.9%,2021,1
22,A.J. Brown (PHI),7,9,91,13,22,2,0,0,0,0,0,1,12.6,12.6,99.9%,2021,6
39,A.J. Brown (PHI),5,9,48,9.6,11,0,0,0,0,0,0,1,7.3,7.3,99.9%,2021,11
42,A.J. Brown (PHI),5,11,42,8.4,16,0,0,0,0,0,0,1,6.7,6.7,99.9%,2021,9
59,A.J. Brown (PHI),3,9,43,14.3,15,0,0,0,0,0,0,1,5.8,5.8,99.9%,2021,2
65,A.J. Brown (PHI),3,6,38,12.7,22,1,0,0,0,0,0,1,5.3,5.3,99.9%,2021,5
63,A.J. Brown (PHI),2,5,41,20.5,25,1,0,0,0,0,0,1,5.1,5.1,99.9%,2021,17
73,A.J. Brown (PHI),1,4,16,16,16,0,0,1,7,0,0,1,2.8,2.8,99.9%,2021,10
117,A.J. Brown (PHI),0,2,0,0,0,0,0,1,3,0,0,1,0.3,0.3,99.9%,2021,3
15,A.J. Green (ARI),5,6,79,15.8,34,2,1,0,0,0,0,1,16.4,16.4,1.7%,2021,6
18,A.J. Green (ARI),5,6,67,13.4,41,3,1,0,0,0,0,1,15.2,15.2,1.7%,2021,4
21,A.J. Green (ARI),5,6,112,22.4,36,4,0,0,0,0,0,1,13.7,13.7,1.7%,2021,3
24,A.J. Green (ARI),7,10,102,14.6,36,3,0,0,0,0,0,1,13.7,13.7,1.7%,2021,14
39,A.J. Green (ARI),3,6,44,14.7,29,1,1,0,0,0,0,1,11.9,11.9,1.7%,2021,2
30,A.J. Green (ARI),4,7,78,19.5,31,3,0,0,0,0,0,1,9.8,9.8,1.7%,2021,11
39,A.J. Green (ARI),3,6,74,24.7,42,4,0,0,0,0,0,1,8.9,8.9,1.7%,2021,17
27,A.J. Green (ARI),4,8,64,16,27,1,0,0,0,0,0,1,8.4,8.4,1.7%,2021,15
