Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Christian McCaffrey (CAR),21,98,4.7,18,0,0,9,9,89,9.9,0,0,1,27.7,27.7,99.8%,2021,1
2,Joe Mixon (CIN),29,127,4.4,19,0,1,4,4,23,5.8,0,0,1,25,25,99.8%,2021,1
3,Jamaal Williams (DET),9,54,6,20,0,1,8,9,56,7,0,0,1,25,25,47.8%,2021,1
4,D'Andre Swift (DET),11,39,3.5,16,0,0,8,11,65,8.1,1,0,1,24.4,24.4,99.5%,2021,1
5,Nick Chubb (CLE),15,83,5.5,18,0,2,2,2,18,9,0,1,1,22.1,22.1,99.4%,2021,1
6,Melvin Gordon III (DEN),11,101,9.2,70,0,1,3,3,17,5.7,0,0,1,20.8,20.8,85.3%,2021,1
7,Dalvin Cook (MIN),20,61,3.1,17,0,1,6,7,43,7.2,0,1,1,20.4,20.4,99.9%,2021,1
8,David Montgomery (CHI),16,108,6.8,41,0,1,1,1,10,10,0,0,1,18.8,18.8,98.6%,2021,1
9,Ty'Son Williams (BAL),9,65,7.2,35,0,1,3,4,29,9.7,0,0,1,18.4,18.4,0.7%,2021,1
10,Alvin Kamara (NO),20,83,4.2,14,0,0,3,4,8,2.7,1,0,1,18.1,18.1,99.8%,2021,1
11,Jonathan Taylor (IND),17,56,3.3,12,0,0,6,7,60,10,0,0,1,17.6,17.6,99.9%,2021,1
12,Miles Sanders (PHI),15,74,4.9,23,0,0,4,5,39,9.8,0,0,1,17.3,17.3,91.9%,2021,1
13,Kareem Hunt (CLE),6,33,5.5,15,0,1,3,3,28,9.3,0,0,1,17.1,17.1,91.2%,2021,1
14,Josh Jacobs (LV),10,34,3.4,15,0,2,1,2,6,6,0,0,1,17,17,98.3%,2021,1
15,Elijah Mitchell (SF),19,104,5.5,38,0,1,0,0,0,0,0,0,1,16.4,16.4,93.6%,2021,1
16,Darrell Henderson Jr. (LAR),16,70,4.4,15,0,1,1,1,17,17,0,0,1,15.7,15.7,59.8%,2021,1
17,Chase Edmonds (MIA),12,63,5.3,16,0,0,4,4,43,10.8,0,0,1,14.6,14.6,90.2%,2021,1
18,Mark Ingram II (NO),26,85,3.3,11,0,1,0,1,0,0,0,0,1,14.5,14.5,5.6%,2021,1
19,Nyheim Hines (IND),9,34,3.8,8,0,0,6,8,48,8,0,0,1,14.2,14.2,51.7%,2021,1
20,Chris Carson (SEA),16,91,5.7,33,0,0,3,3,26,8.7,0,1,1,12.7,12.7,71.3%,2021,1
21,Myles Gaskin (MIA),9,49,5.4,15,0,0,5,5,27,5.4,0,0,1,12.6,12.6,23.6%,2021,1
22,Kenneth Gainwell (PHI),9,37,4.1,8,0,1,2,3,6,3,0,0,1,12.3,12.3,32.7%,2021,1
23,James White (NE),4,12,3,10,0,0,6,7,49,8.2,0,0,1,12.1,12.1,5.2%,2021,1
24,Kenyan Drake (LV),6,11,1.8,6,0,0,5,5,59,11.8,0,0,1,12,12,24.7%,2021,1
25,David Johnson (FA),3,10,3.3,5,0,0,3,4,18,6,1,0,1,11.8,11.8,0.8%,2021,1
26,Antonio Gibson (WAS),20,90,4.5,27,0,0,3,5,18,6,0,1,1,11.8,11.8,98.3%,2021,1
27,Austin Ekeler (LAC),15,57,3.8,14,0,1,0,0,0,0,0,0,1,11.7,11.7,99.9%,2021,1
28,Damien Harris (NE),23,100,4.3,35,0,0,2,3,17,8.5,0,1,1,11.7,11.7,91.9%,2021,1
29,Devin Singletary (BUF),11,72,6.5,25,0,0,3,5,8,2.7,0,0,1,11,11,92.8%,2021,1
30,Leonard Fournette (TB),9,32,3.6,7,0,0,5,7,27,5.4,0,0,1,10.9,10.9,99.7%,2021,1
31,Derrick Henry (TEN),17,58,3.4,19,0,0,3,4,19,6.3,0,0,1,10.7,10.7,99.8%,2021,1
32,Mike Davis (BAL),15,49,3.3,12,0,0,3,6,23,7.7,0,0,1,10.2,10.2,1.9%,2021,1
33,Clyde Edwards-Helaire (KC),14,43,3.1,9,0,0,3,3,29,9.7,0,0,1,10.2,10.2,92.3%,2021,1
34,Latavius Murray (FA),10,28,2.8,8,0,1,0,0,0,0,0,0,1,8.8,8.8,0.8%,2021,1
35,JaMycal Hasty (SF),1,3,3,3,0,1,1,1,15,15,0,0,1,8.8,8.8,8.7%,2021,1
36,Cordarrelle Patterson (ATL),7,54,7.7,14,0,0,2,2,13,6.5,0,0,1,8.7,8.7,93.2%,2021,1
37,Phillip Lindsay (MIA),8,25,3.1,8,0,1,0,1,0,0,0,0,1,8.5,8.5,0.7%,2021,1
38,James Robinson (JAC),5,25,5,7,0,0,3,6,29,9.7,0,0,1,8.4,8.4,81.2%,2021,1
39,Tony Pollard (DAL),3,14,4.7,11,0,0,4,4,29,7.3,0,0,1,8.3,8.3,90.4%,2021,1
40,Damien Williams (ATL),6,12,2,6,0,0,4,5,28,7,0,0,1,8,8,1.9%,2021,1
41,Carlos Hyde (FA),9,44,4.9,13,0,0,2,2,14,7,0,0,1,7.8,7.8,0.2%,2021,1
42,Tony Jones Jr. (NO),11,50,4.5,9,0,0,1,1,3,3,0,0,1,6.3,6.3,0.8%,2021,1
43,Jeremy McNichols (FA),2,9,4.5,8,0,0,3,4,24,8,0,0,1,6.3,6.3,3.6%,2021,1
44,Alec Ingold (MIA),0,0,0,0,0,0,4,4,22,5.5,0,0,1,6.2,6.2,0.1%,2021,1
45,Keith Smith (ATL),2,13,6.5,8,0,0,3,3,18,6,0,0,1,6.1,6.1,0.1%,2021,1
46,Najee Harris (PIT),16,45,2.8,18,0,0,1,3,4,4,0,0,1,5.9,5.9,99.8%,2021,1
47,Ezekiel Elliott (DAL),11,33,3,13,0,0,2,2,6,3,0,0,1,5.9,5.9,96.8%,2021,1
48,James Conner (ARI),16,53,3.3,8,0,0,0,0,0,0,0,0,1,5.3,5.3,98.7%,2021,1
49,Javonte Williams (DEN),14,45,3.2,12,0,0,1,1,-4,-4,0,0,1,5.1,5.1,99.4%,2021,1
50,Salvon Ahmed (MIA),3,4,1.3,8,0,0,2,3,24,12,0,0,1,4.8,4.8,0.3%,2021,1
51,Aaron Jones (GB),5,9,1.8,3,0,0,2,2,13,6.5,0,0,1,4.2,4.2,99.5%,2021,1
52,Samaje Perine (CIN),5,22,4.4,13,0,0,1,1,7,7,0,0,1,3.9,3.9,5.4%,2021,1
53,Ameer Abdullah (LV),1,4,4,4,0,0,2,2,15,7.5,0,0,1,3.9,3.9,0.8%,2021,1
54,Saquon Barkley (NYG),10,26,2.6,5,0,0,1,3,1,1,0,0,1,3.7,3.7,98.7%,2021,1
55,Ty Johnson (NYJ),4,15,3.8,12,0,0,1,3,11,11,0,0,1,3.6,3.6,1.1%,2021,1
56,AJ Dillon (GB),4,19,4.8,6,0,0,1,2,7,7,0,0,1,3.6,3.6,89.0%,2021,1
57,Patrick Ricard (BAL),0,0,0,0,0,0,2,3,15,7.5,0,0,1,3.5,3.5,0.1%,2021,1
58,Giovani Bernard (TB),0,0,0,0,0,0,2,3,12,6,0,0,1,3.2,3.2,0.9%,2021,1
59,Michael Carter (NYJ),4,6,1.5,2,0,0,1,2,14,14,0,0,1,3,3,92.2%,2021,1
60,C.J. Ham (MIN),0,0,0,0,0,0,2,2,9,4.5,0,0,1,2.9,2.9,0.2%,2021,1
61,Larry Rountree III (LAC),8,27,3.4,13,0,0,0,0,0,0,0,0,1,2.7,2.7,0.7%,2021,1
62,Tevin Coleman (NYJ),9,24,2.7,9,0,0,0,0,0,0,0,0,1,2.4,2.4,1.0%,2021,1
63,Chuba Hubbard (CAR),0,0,0,0,0,0,2,2,4,2,0,0,1,2.4,2.4,7.1%,2021,1
64,Devontae Booker (FA),4,7,1.8,6,0,0,1,1,6,6,0,0,1,2.3,2.3,0.5%,2021,1
65,Raheem Mostert (MIA),2,20,10,11,0,0,0,0,0,0,0,0,1,2,2,83.4%,2021,1
66,DeeJay Dallas (SEA),1,5,5,5,0,0,1,1,5,5,0,0,1,2,2,0.6%,2021,1
67,Kyle Juszczyk (SF),0,0,0,0,0,0,1,1,7,7,0,0,1,1.7,1.7,0.9%,2021,1
68,Justin Jackson (FA),1,5,5,5,0,0,1,1,2,2,0,0,1,1.7,1.7,0.8%,2021,1
69,Rex Burkhead (HOU),0,0,0,0,0,0,1,2,6,6,0,0,1,1.6,1.6,11.8%,2021,1
70,Gary Brightwell (NYG),0,0,0,0,0,0,1,1,6,6,0,0,1,1.6,1.6,0.4%,2021,1
71,Malcolm Brown (MIA),5,16,3.2,5,0,0,0,0,0,0,0,0,1,1.6,1.6,0.1%,2021,1
72,Alexander Mattison (MIN),1,2,2,2,0,0,1,1,4,4,0,0,1,1.6,1.6,72.5%,2021,1
