Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Javonte Williams (DEN),23,102,4.4,14,0,0,6,9,76,12.7,1,0,1,29.8,29.8,99.4%,2021,13
2,David Montgomery (CHI),21,90,4.3,24,0,1,8,9,51,6.4,0,0,1,28.1,28.1,98.6%,2021,13
3,Jonathan Taylor (IND),32,143,4.5,16,0,2,0,0,0,0,0,1,1,24.3,24.3,99.9%,2021,13
4,Josh Jacobs (LV),13,52,4,15,0,1,9,9,38,4.2,0,0,1,24,24,98.3%,2021,13
5,Leonard Fournette (TB),13,44,3.4,9,0,0,7,8,48,6.9,1,0,1,22.2,22.2,99.7%,2021,13
6,Antonio Gibson (WAS),23,88,3.8,22,0,0,5,6,23,4.6,1,0,1,22.1,22.1,98.3%,2021,13
7,Sony Michel (MIA),24,121,5,25,0,1,3,4,8,2.7,0,0,1,21.9,21.9,31.3%,2021,13
8,Alexander Mattison (MIN),22,90,4.1,11,0,1,3,3,34,11.3,0,0,1,21.4,21.4,72.5%,2021,13
9,Devonta Freeman (FA),14,52,3.7,18,0,1,5,8,45,9,0,0,1,20.7,20.7,0.8%,2021,13
10,Kenneth Gainwell (PHI),12,54,4.5,18,0,1,5,5,33,6.6,0,0,1,19.7,19.7,32.7%,2021,13
11,James Conner (ARI),20,75,3.8,21,0,0,2,2,36,18,1,0,1,19.1,19.1,98.7%,2021,13
12,Travis Homer (SEA),3,80,26.7,73,0,1,4,5,10,2.5,0,0,1,19,19,0.2%,2021,13
13,Elijah Mitchell (SF),22,66,3,9,0,1,3,3,18,6,0,0,1,17.4,17.4,93.6%,2021,13
14,Austin Ekeler (LAC),14,59,4.2,15,0,1,5,5,45,9,0,2,1,17.4,17.4,99.9%,2021,13
15,Miles Sanders (PHI),24,120,5,34,0,0,3,3,22,7.3,0,0,1,17.2,17.2,91.9%,2021,13
16,Damien Harris (NE),10,111,11.1,64,0,1,0,0,0,0,0,0,1,17.1,17.1,91.9%,2021,13
17,Mike Davis (BAL),4,32,8,17,0,1,4,4,37,9.3,0,0,1,16.9,16.9,1.9%,2021,13
18,Najee Harris (PIT),21,71,3.4,13,0,0,5,5,36,7.2,0,0,1,15.7,15.7,99.8%,2021,13
19,Tony Pollard (DAL),7,71,10.1,58,0,1,2,4,3,1.5,0,0,1,15.4,15.4,90.4%,2021,13
20,Saquon Barkley (NYG),11,55,5,23,0,0,6,9,19,3.2,0,0,1,13.4,13.4,98.7%,2021,13
21,Cordarrelle Patterson (ATL),13,78,6,39,0,0,3,5,18,6,0,0,1,12.6,12.6,93.2%,2021,13
22,Clyde Edwards-Helaire (KC),14,54,3.9,10,0,0,3,3,28,9.3,0,0,1,11.2,11.2,92.3%,2021,13
23,Darrel Williams (KC),5,20,4,12,0,0,3,3,60,20,0,0,1,11,11,1.7%,2021,13
24,Tevin Coleman (NYJ),11,58,5.3,17,0,0,3,4,19,6.3,0,0,1,10.7,10.7,1.0%,2021,13
25,Devontae Booker (FA),6,36,6,17,0,0,4,4,18,4.5,0,0,1,9.4,9.4,0.5%,2021,13
26,Joe Mixon (CIN),19,54,2.8,10,0,1,0,1,0,0,0,1,1,9.4,9.4,99.8%,2021,13
27,Jamaal Williams (DET),17,71,4.2,11,0,0,1,1,9,9,0,0,1,9,9,47.8%,2021,13
28,Nyheim Hines (IND),3,24,8,10,0,0,3,4,32,10.7,0,0,1,8.6,8.6,51.7%,2021,13
29,Deon Jackson (IND),6,19,3.2,10,0,1,0,0,0,0,0,0,1,7.9,7.9,0.4%,2021,13
30,Rhamondre Stevenson (NE),24,78,3.3,11,0,0,0,0,0,0,0,0,1,7.8,7.8,84.2%,2021,13
31,Adrian Peterson (FA),11,16,1.5,7,0,1,0,0,0,0,0,0,1,7.6,7.6,2.1%,2021,13
32,Carlos Hyde (FA),9,24,2.7,10,0,1,1,1,-1,-1,0,1,1,7.3,7.3,0.2%,2021,13
33,Rashaad Penny (SEA),10,35,3.5,11,0,0,1,1,27,27,0,0,1,7.2,7.2,88.3%,2021,13
34,Ty Montgomery (NE),4,21,5.3,9,0,0,4,7,9,2.3,0,0,1,7,7,0.1%,2021,13
35,Myles Gaskin (MIA),15,44,2.9,6,0,0,2,2,5,2.5,0,0,1,6.9,6.9,23.6%,2021,13
36,Ezekiel Elliott (DAL),13,45,3.5,10,0,0,2,3,2,1,0,0,1,6.7,6.7,96.8%,2021,13
37,Brandon Bolden (LV),4,28,7,16,0,0,1,1,7,7,0,0,1,6.5,6.5,0.8%,2021,13
38,Mike Boone (DEN),4,35,8.8,16,0,0,1,1,19,19,0,0,1,6.4,6.4,1.2%,2021,13
39,Samaje Perine (CIN),5,36,7.2,17,0,0,2,2,5,2.5,0,0,1,6.1,6.1,5.4%,2021,13
40,Latavius Murray (FA),2,1,0.5,3,0,0,2,2,34,17,0,0,1,5.5,5.5,0.8%,2021,13
41,Rex Burkhead (HOU),8,30,3.8,7,0,0,1,2,15,15,0,0,1,5.5,5.5,11.8%,2021,13
42,Zack Moss (BUF),8,21,2.6,4,0,0,2,3,12,6,0,0,1,5.3,5.3,4.8%,2021,13
43,Wendell Smallwood (FA),1,13,13,13,0,0,2,2,12,6,0,0,1,4.5,4.5,0.0%,2021,13
44,Justin Jackson (FA),6,15,2.5,7,0,0,2,2,6,3,0,0,1,4.1,4.1,0.8%,2021,13
45,Kyle Juszczyk (SF),0,0,0,0,0,0,2,3,21,10.5,0,0,1,4.1,4.1,0.9%,2021,13
46,Khalil Herbert (CHI),4,16,4,7,0,0,1,1,11,11,0,0,1,3.7,3.7,11.4%,2021,13
47,Devin Singletary (BUF),10,36,3.6,17,0,0,0,0,0,0,0,0,1,3.6,3.6,92.8%,2021,13
48,Mark Ingram II (NO),10,28,2.8,9,0,0,1,2,-2,-2,0,0,1,3.6,3.6,5.6%,2021,13
49,Ty Johnson (NYJ),1,1,1,1,0,0,2,4,14,7,0,0,1,3.5,3.5,1.1%,2021,13
50,Godwin Igwebuike (DET),2,8,4,6,0,0,1,2,13,13,0,0,1,3.1,3.1,0.6%,2021,13
51,Austin Walter (FA),1,2,2,2,0,0,2,2,9,4.5,0,0,1,3.1,3.1,0.2%,2021,13
52,Royce Freeman (HOU),3,10,3.3,5,0,0,1,1,11,11,0,0,1,3.1,3.1,0.7%,2021,13
53,C.J. Ham (MIN),0,0,0,0,0,0,1,1,19,19,0,0,1,2.9,2.9,0.2%,2021,13
54,James Robinson (JAC),8,24,3,13,0,0,1,4,11,11,0,1,1,2.5,2.5,81.2%,2021,13
55,Qadree Ollison (ATL),2,7,3.5,4,0,0,1,1,8,8,0,0,1,2.5,2.5,0.1%,2021,13
56,Kene Nwangwu (MIN),2,0,0,1,0,0,2,3,4,2,0,0,1,2.4,2.4,0.7%,2021,13
