Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Justin Jackson (FA),11,64,5.8,17,0,2,8,9,98,12.3,0,1,1,34.2,34.2,0.8%,2021,16
2,Joe Mixon (CIN),18,65,3.6,19,0,1,6,6,70,11.7,1,0,1,31.5,31.5,99.8%,2021,16
3,Rex Burkhead (HOU),22,149,6.8,36,0,2,2,2,0,0,0,0,1,28.9,28.9,11.8%,2021,16
4,Damien Harris (NE),18,103,5.7,31,0,3,0,0,0,0,0,0,1,28.3,28.3,91.9%,2021,16
5,Nick Chubb (CLE),17,126,7.4,27,0,1,3,4,58,19.3,0,0,1,27.4,27.4,99.4%,2021,16
6,Chase Edmonds (MIA),16,56,3.5,11,0,1,8,9,71,8.9,0,0,1,26.7,26.7,90.2%,2021,16
7,David Montgomery (CHI),21,45,2.1,11,0,1,7,9,61,8.7,0,0,1,23.6,23.6,98.6%,2021,16
8,Sony Michel (MIA),27,131,4.9,16,0,1,1,4,4,4,0,0,1,20.5,20.5,31.3%,2021,16
9,Rashaad Penny (SEA),17,135,7.9,32,0,1,0,1,0,0,0,0,1,19.5,19.5,88.3%,2021,16
10,Devin Singletary (BUF),12,39,3.3,7,0,1,5,6,39,7.8,0,0,1,18.8,18.8,92.8%,2021,16
11,Ezekiel Elliott (DAL),9,37,4.1,11,0,1,1,1,5,5,1,0,1,17.2,17.2,96.8%,2021,16
12,Ronald Jones II (KC),20,65,3.3,16,0,1,2,3,16,8,0,0,1,16.1,16.1,86.4%,2021,16
13,Najee Harris (PIT),19,93,4.9,21,0,0,5,7,17,3.4,0,0,1,16,16,99.8%,2021,16
14,Alexander Mattison (MIN),13,41,3.2,18,0,1,3,4,29,9.7,0,0,1,16,16,72.5%,2021,16
15,Dare Ogunbowale (HOU),17,57,3.4,9,0,1,2,4,15,7.5,0,0,1,15.2,15.2,0.8%,2021,16
16,Jeff Wilson Jr. (SF),14,45,3.2,9,0,1,3,3,12,4,0,0,1,14.7,14.7,1.7%,2021,16
17,Michael Carter (NYJ),16,118,7.4,38,0,0,2,3,6,3,0,0,1,14.4,14.4,92.2%,2021,16
18,Antonio Gibson (WAS),6,29,4.8,15,0,0,2,4,29,14.5,1,0,1,13.8,13.8,98.3%,2021,16
19,Aaron Jones (GB),12,66,5.5,27,0,0,5,6,21,4.2,0,0,1,13.7,13.7,99.5%,2021,16
20,Derrick Gore (KC),12,43,3.6,10,0,0,3,3,61,20.3,0,0,1,13.4,13.4,0.9%,2021,16
21,Ke'Shawn Vaughn (TB),7,70,10,55,0,1,0,1,0,0,0,0,1,13,13,7.8%,2021,16
22,Darrel Williams (KC),11,55,5,12,0,0,3,3,30,10,0,0,1,11.5,11.5,1.7%,2021,16
23,Josh Jacobs (LV),27,129,4.8,19,0,0,1,3,-5,-5,0,1,1,11.4,11.4,98.3%,2021,16
24,Jonathan Taylor (IND),27,108,4,43,0,0,0,2,0,0,0,0,1,10.8,10.8,99.9%,2021,16
25,Clyde Edwards-Helaire (KC),9,27,3,7,0,1,1,1,4,4,0,0,1,10.1,10.1,92.3%,2021,16
26,Boston Scott (PHI),12,41,3.4,9,0,1,0,0,0,0,0,0,1,10.1,10.1,2.9%,2021,16
27,Devonta Freeman (FA),6,17,2.8,8,0,1,2,2,3,1.5,0,0,1,10,10,0.8%,2021,16
28,Javonte Williams (DEN),7,12,1.7,3,0,1,2,2,8,4,0,0,1,10,10,99.4%,2021,16
29,Khalil Herbert (CHI),2,21,10.5,20,0,1,1,1,7,7,0,0,1,9.8,9.8,11.4%,2021,16
30,Peyton Barber (FA),5,22,4.4,8,0,1,1,1,0,0,0,0,1,9.2,9.2,0.6%,2021,16
31,AJ Dillon (GB),9,41,4.6,8,0,0,3,3,15,5,0,0,1,8.6,8.6,89.0%,2021,16
32,Devontae Booker (FA),6,27,4.5,10,0,0,4,4,19,4.8,0,0,1,8.6,8.6,0.5%,2021,16
33,Cordarrelle Patterson (ATL),7,14,2,6,0,1,1,2,-1,-1,0,0,1,8.3,8.3,93.2%,2021,16
34,Craig Reynolds (DET),11,29,2.6,5,0,0,3,4,22,7.3,0,0,1,8.1,8.1,0.5%,2021,16
35,Alvin Kamara (NO),13,52,4,19,0,0,2,4,7,3.5,0,0,1,7.9,7.9,99.8%,2021,16
36,DeeJay Dallas (SEA),4,15,3.8,7,0,0,4,4,23,5.8,0,0,1,7.8,7.8,0.6%,2021,16
37,D'Onta Foreman (CAR),9,17,1.9,8,0,1,0,0,0,0,0,0,1,7.7,7.7,42.9%,2021,16
38,Jamaal Williams (DET),19,77,4.1,14,0,0,0,0,0,0,0,0,1,7.7,7.7,47.8%,2021,16
39,D'Ernest Johnson (CLE),4,58,14.5,30,0,0,1,2,8,8,0,0,1,7.6,7.6,16.7%,2021,16
40,Jordan Howard (FA),9,37,4.1,6,0,0,2,4,19,9.5,0,0,1,7.6,7.6,8.7%,2021,16
41,Kyle Juszczyk (SF),0,0,0,0,0,0,3,5,45,15,0,0,1,7.5,7.5,0.9%,2021,16
42,Tevin Coleman (NYJ),14,57,4.1,12,0,0,1,1,4,4,0,0,1,7.1,7.1,1.0%,2021,16
43,Tony Pollard (DAL),8,34,4.3,9,0,0,2,3,16,8,0,0,1,7,7,90.4%,2021,16
44,Elijhaa Penny (NYG),1,2,2,2,0,0,4,4,18,4.5,0,0,1,6,6,0.0%,2021,16
45,JaMycal Hasty (SF),1,3,3,3,0,0,3,3,26,8.7,0,0,1,5.9,5.9,8.7%,2021,16
46,Miles Sanders (PHI),7,45,6.4,15,0,0,1,3,3,3,0,0,1,5.8,5.8,91.9%,2021,16
47,Mike Davis (BAL),7,28,4,9,0,0,1,1,7,7,0,0,1,4.5,4.5,1.9%,2021,16
48,Brandon Bolden (LV),2,4,2,3,0,0,2,5,20,10,0,0,1,4.4,4.4,0.8%,2021,16
49,Duke Johnson Jr. (BUF),13,39,3,10,0,0,0,0,0,0,0,0,1,3.9,3.9,4.4%,2021,16
50,Ameer Abdullah (LV),2,1,0.5,3,0,0,3,6,8,2.7,0,0,1,3.9,3.9,0.8%,2021,16
51,Saquon Barkley (NYG),15,32,2.1,7,0,0,1,1,-4,-4,0,0,1,3.8,3.8,98.7%,2021,16
52,Reggie Bonnafon (WAS),1,4,4,4,0,0,2,2,12,6,0,0,1,3.6,3.6,0.1%,2021,16
53,Benny Snell Jr. (PIT),5,20,4,8,0,0,1,1,6,6,0,0,1,3.6,3.6,0.9%,2021,16
54,Phillip Lindsay (MIA),13,36,2.8,6,0,0,0,0,0,0,0,0,1,3.6,3.6,0.7%,2021,16
55,Zack Moss (BUF),3,12,4,6,0,0,1,1,13,13,0,0,1,3.5,3.5,4.8%,2021,16
56,Dontrell Hilliard (TEN),5,20,4,9,0,0,2,2,-6,-3,0,0,1,3.4,3.4,7.6%,2021,16
