Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Jonathan Taylor (IND),32,185,5.8,40,0,4,3,3,19,6.3,1,0,1,53.4,53.4,99.9%,2021,11
2,Austin Ekeler (LAC),11,50,4.5,12,0,2,6,7,65,10.8,2,0,1,41.5,41.5,99.9%,2021,11
3,Christian McCaffrey (CAR),10,59,5.9,15,0,0,7,8,60,8.6,1,0,1,24.9,24.9,99.8%,2021,11
4,Joe Mixon (CIN),30,123,4.1,20,0,2,0,0,0,0,0,0,1,24.3,24.3,99.8%,2021,11
5,D'Andre Swift (DET),14,136,9.7,57,0,1,3,4,0,0,0,0,1,22.6,22.6,99.5%,2021,11
6,Dalvin Cook (MIN),22,86,3.9,13,0,1,3,4,29,9.7,0,0,1,22.5,22.5,99.9%,2021,11
7,Nick Chubb (CLE),22,130,5.9,15,0,0,2,2,14,7,1,0,1,22.4,22.4,99.4%,2021,11
8,James Conner (ARI),21,62,3,8,0,1,5,6,37,7.4,0,0,1,20.9,20.9,98.7%,2021,11
9,Devonta Freeman (FA),16,49,3.1,10,0,1,6,6,31,5.2,0,0,1,20,20,0.8%,2021,11
10,Myles Gaskin (MIA),23,89,3.9,20,0,0,3,4,7,2.3,1,0,1,18.6,18.6,23.6%,2021,11
11,Najee Harris (PIT),12,39,3.3,12,0,1,5,6,20,4,0,0,1,16.9,16.9,99.8%,2021,11
12,Dontrell Hilliard (TEN),7,35,5,16,0,0,8,10,47,5.9,0,0,1,16.2,16.2,7.6%,2021,11
13,AJ Dillon (GB),11,53,4.8,11,0,0,6,6,44,7.3,0,0,1,15.7,15.7,89.0%,2021,11
14,Clyde Edwards-Helaire (KC),12,63,5.3,14,0,1,2,2,13,6.5,0,0,1,15.6,15.6,92.3%,2021,11
15,Mark Ingram II (NO),16,88,5.5,28,0,0,6,8,25,4.2,0,1,1,15.3,15.3,5.6%,2021,11
16,Leonard Fournette (TB),10,35,3.5,7,0,0,6,6,39,6.5,0,0,1,13.4,13.4,99.7%,2021,11
17,Ezekiel Elliott (DAL),9,32,3.6,8,0,0,6,6,36,6,0,0,1,12.8,12.8,96.8%,2021,11
18,James Robinson (JAC),12,29,2.4,7,0,1,2,3,9,4.5,0,0,1,11.8,11.8,81.2%,2021,11
19,Saquon Barkley (NYG),6,25,4.2,12,0,0,6,6,31,5.2,0,0,1,11.6,11.6,98.7%,2021,11
20,Josh Jacobs (LV),9,37,4.1,18,0,0,5,7,24,4.8,0,0,1,11.1,11.1,98.3%,2021,11
21,DeeJay Dallas (SEA),4,25,6.3,15,0,1,1,2,2,2,0,0,1,9.7,9.7,0.6%,2021,11
22,Ronald Jones II (KC),8,33,4.1,9,0,1,0,0,0,0,0,0,1,9.3,9.3,86.4%,2021,11
23,Tony Pollard (DAL),7,50,7.1,31,0,0,2,2,20,10,0,0,1,9,9,90.4%,2021,11
24,Rhamondre Stevenson (NE),12,69,5.8,21,0,0,1,1,6,6,0,0,1,8.5,8.5,84.2%,2021,11
25,David Montgomery (CHI),14,58,4.1,11,0,0,1,1,9,9,0,0,1,7.7,7.7,98.6%,2021,11
26,Matt Breida (NYG),5,51,10.2,28,0,0,1,2,16,16,0,0,1,7.7,7.7,1.2%,2021,11
27,Michael Carter (NYJ),9,63,7,39,0,0,1,1,2,2,0,0,1,7.5,7.5,92.2%,2021,11
28,Damien Harris (NE),10,56,5.6,17,0,0,1,1,9,9,0,0,1,7.5,7.5,91.9%,2021,11
29,Antonio Gibson (WAS),19,95,5,20,0,0,0,0,0,0,0,1,1,7.5,7.5,98.3%,2021,11
30,Miles Sanders (PHI),16,94,5.9,25,0,0,0,1,0,0,0,1,1,7.4,7.4,91.9%,2021,11
31,Devin Singletary (BUF),3,17,5.7,9,0,0,3,4,26,8.7,0,0,1,7.3,7.3,92.8%,2021,11
32,Jeff Wilson Jr. (SF),19,50,2.6,11,0,0,1,2,8,8,0,0,1,6.8,6.8,1.7%,2021,11
33,Trey Sermon (SF),10,32,3.2,12,0,0,1,1,23,23,0,0,1,6.5,6.5,19.3%,2021,11
34,David Johnson (FA),13,18,1.4,5,0,0,3,4,16,5.3,0,0,1,6.4,6.4,0.8%,2021,11
35,Adrian Peterson (FA),9,40,4.4,16,0,0,2,2,4,2,0,0,1,6.4,6.4,2.1%,2021,11
