Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
75,Alex Armah Jr. (WAS),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1%,2021,7
102,DeeJay Dallas (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,7
127,Trenton Cannon (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2021,7
130,Godwin Igwebuike (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,7
131,Buddy Howell (LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
141,Cullen Gillaspia (NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
149,Trevon Wesco (NYJ),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1%,2021,7
209,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,7
221,Rex Burkhead (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.8%,2021,7
255,Ameer Abdullah (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2021,7
259,AJ Dillon (GB),3,6,2,3,0,0,1,2,2,2,0,1,1,-0.2,-0.2,89.0%,2021,7
