Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Derrick Henry (TEN),35,182,5.2,60,0,3,6,6,55,9.2,0,0,1,47.7,47.7,99.8%,2021,2
2,Aaron Jones (GB),17,67,3.9,9,0,1,6,6,48,8,3,0,1,41.5,41.5,99.5%,2021,2
3,Christian McCaffrey (CAR),24,72,3,16,0,1,5,6,65,13,0,0,1,24.7,24.7,99.8%,2021,2
4,Cordarrelle Patterson (ATL),7,11,1.6,10,0,1,5,7,58,11.6,1,0,1,23.9,23.9,93.2%,2021,2
5,Tony Pollard (DAL),13,109,8.4,28,0,1,3,3,31,10.3,0,0,1,23,23,90.4%,2021,2
6,Austin Ekeler (LAC),9,54,6,20,0,0,9,9,61,6.8,0,0,1,22.5,22.5,99.9%,2021,2
7,J.D. McKissic (WAS),4,10,2.5,4,0,1,5,6,83,16.6,0,0,1,20.3,20.3,65.5%,2021,2
8,Najee Harris (PIT),10,38,3.8,14,0,0,5,5,43,8.6,1,0,1,19.1,19.1,99.8%,2021,2
9,James White (NE),5,20,4,7,0,1,6,6,45,7.5,0,0,1,18.5,18.5,5.2%,2021,2
10,Ezekiel Elliott (DAL),16,71,4.4,19,0,1,2,2,26,13,0,0,1,17.7,17.7,96.8%,2021,2
11,Darrell Henderson Jr. (LAR),13,53,4.1,13,0,1,3,5,29,9.7,0,0,1,17.2,17.2,59.8%,2021,2
12,Devin Singletary (BUF),13,82,6.3,46,0,1,2,3,9,4.5,0,0,1,17.1,17.1,92.8%,2021,2
13,Nick Chubb (CLE),11,95,8.6,26,0,1,1,1,3,3,0,0,1,16.8,16.8,99.4%,2021,2
14,Dalvin Cook (MIN),22,131,6,16,0,0,2,3,17,8.5,0,0,1,16.8,16.8,99.9%,2021,2
15,Zack Moss (BUF),8,26,3.3,10,0,2,2,2,8,4,0,1,1,15.4,15.4,4.8%,2021,2
16,Chris Carson (SEA),13,31,2.4,8,0,2,0,0,0,0,0,0,1,15.1,15.1,71.3%,2021,2
17,Damien Harris (NE),16,62,3.9,26,0,1,1,1,2,2,0,0,1,13.4,13.4,91.9%,2021,2
18,Mike Davis (BAL),9,38,4.2,8,0,0,7,7,25,3.6,0,0,1,13.3,13.3,1.9%,2021,2
19,Demetric Felton Jr. (CLE),0,0,0,0,0,0,2,2,51,25.5,1,0,1,13.1,13.1,0.3%,2021,2
20,Chase Edmonds (MIA),8,46,5.8,14,0,0,5,5,29,5.8,0,0,1,12.5,12.5,90.2%,2021,2
21,D'Andre Swift (DET),8,37,4.6,12,0,0,4,5,41,10.3,0,0,1,11.8,11.8,99.5%,2021,2
