Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
65,Brian Hill (SF),1,3,3,3,0,0,1,1,12,12,0,0,1,2.5,2.5,0.0%,2020,14
66,Mike Boone (DEN),2,8,4,5,0,0,1,1,4,4,0,0,1,2.2,2.2,1.2%,2020,14
67,Sony Michel (MIA),7,22,3.1,8,0,0,0,1,0,0,0,0,1,2.2,2.2,31.3%,2020,14
68,C.J. Prosise (FA),1,2,2,2,0,0,1,1,10,10,0,0,1,2.2,2.2,0.0%,2020,14
69,Dare Ogunbowale (HOU),0,0,0,0,0,0,1,1,12,12,0,0,1,2.2,2.2,0.8%,2020,14
70,Frank Gore (FA),8,23,2.9,11,0,0,1,1,8,8,0,1,1,2.1,2.1,12.2%,2020,14
71,Jeremy McNichols (FA),11,9,0.8,6,0,0,1,1,0,0,0,0,1,1.9,1.9,3.6%,2020,14
72,James Conner (ARI),10,18,1.8,5,0,0,0,0,0,0,0,0,1,1.8,1.8,98.7%,2020,14
73,Latavius Murray (FA),4,13,3.3,7,0,0,1,1,-6,-6,0,0,1,1.7,1.7,0.8%,2020,14
74,Jordan Wilkins (TEN),1,3,3,3,0,0,1,2,4,4,0,0,1,1.7,1.7,0.1%,2020,14
75,Ty Johnson (NYJ),8,16,2,5,0,0,0,0,0,0,0,0,1,1.6,1.6,1.1%,2020,14
76,Benny Snell Jr. (PIT),3,14,4.7,7,0,0,0,0,0,0,0,0,1,1.4,1.4,0.9%,2020,14
77,Keith Smith (ATL),1,3,3,3,0,0,1,2,-2,-2,0,0,1,1.1,1.1,0.1%,2020,14
78,Alec Ingold (MIA),0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.1%,2020,14
79,Alex Armah Jr. (WAS),0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.1%,2020,14
80,Alfred Morris (FA),3,7,2.3,5,0,0,0,0,0,0,0,0,1,0.7,0.7,0.1%,2020,14
81,DeeJay Dallas (SEA),4,7,1.8,4,0,0,0,0,0,0,0,0,1,0.7,0.7,0.6%,2020,14
82,Darrell Henderson Jr. (LAR),2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,59.8%,2020,14
83,Justice Hill (BAL),1,4,4,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.2%,2020,14
84,Gabe Nabers (LAC),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.1%,2020,14
94,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
99,Nathan Cottrell (JAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
100,Jonathan Ward (ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2020,14
106,Rico Dowdle (DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2020,14
108,Trevon Wesco (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
109,Darwin Thompson (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
116,Ryan Nall (DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
118,Darrel Williams (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7%,2020,14
128,Javon Leake (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
135,AJ Dillon (GB),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.0%,2020,14
140,Scottie Phillips (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
144,Khari Blasingame (CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
146,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
148,Jakob Johnson (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
155,D'Ernest Johnson (CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.7%,2020,14
219,Royce Freeman (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2020,14
222,Anthony Sherman (FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2020,14
223,Taiwan Jones (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
224,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2020,14
228,Mark Ingram II (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.6%,2020,14
229,Cordarrelle Patterson (ATL),6,26,4.3,12,0,0,0,1,0,0,0,0,1,0,0,93.2%,2020,14
230,Theo Riddick (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
241,Dwayne Washington (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
242,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2020,14
243,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
244,Andy Janovich (HOU),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2020,14
246,Elijhaa Penny (NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
248,Patrick Ricard (BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
249,Jason Cabinda (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
258,Corey Clement (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2020,14
266,Jerick McKinnon (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.6%,2020,14
268,Kenjon Barner (TB),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2020,14
270,Malcolm Brown (MIA),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1%,2020,14
271,Tevin Coleman (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2020,14
273,Michael Burton (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
274,Senorise Perry (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
277,Trenton Cannon (TEN),1,-2,-2,0,0,0,0,0,0,0,0,0,1,-0.2,-0.2,0.2%,2020,14
278,Ke'Shawn Vaughn (TB),1,-3,-3,0,0,0,0,0,0,0,0,0,1,-0.3,-0.3,7.8%,2020,14
