Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Josh Jacobs (LV),25,93,3.7,14,0,3,4,6,46,11.5,0,0,1,35.9,35.9,98.3%,2020,1
2,Christian McCaffrey (CAR),23,97,4.2,15,0,2,3,4,38,12.7,0,0,1,28.4,28.4,99.8%,2020,1
3,Ezekiel Elliott (DAL),22,96,4.4,14,0,1,3,4,31,10.3,1,0,1,27.7,27.7,96.8%,2020,1
4,Nyheim Hines (IND),7,28,4,12,0,1,8,8,45,5.6,1,0,1,27.3,27.3,51.7%,2020,1
5,Malcolm Brown (MIA),18,79,4.4,12,0,2,3,4,31,10.3,0,0,1,26,26,0.1%,2020,1
6,Raheem Mostert (MIA),15,56,3.7,14,0,0,4,5,95,23.8,1,0,1,25.1,25.1,83.4%,2020,1
7,Chris Carson (SEA),6,21,3.5,11,0,0,6,6,45,7.5,2,0,1,24.6,24.6,71.3%,2020,1
8,Alvin Kamara (NO),12,16,1.3,6,0,1,5,8,51,10.2,1,0,1,23.7,23.7,99.8%,2020,1
9,Dalvin Cook (MIN),12,50,4.2,12,0,2,1,2,-2,-2,0,0,1,21.8,21.8,99.9%,2020,1
10,David Johnson (FA),11,77,7,19,0,1,3,4,32,10.7,0,0,1,19.9,19.9,0.8%,2020,1
11,Clyde Edwards-Helaire (KC),25,138,5.5,27,0,1,0,2,0,0,0,0,1,19.8,19.8,92.3%,2020,1
12,Aaron Jones (GB),16,66,4.1,15,0,1,4,6,10,2.5,0,0,1,17.6,17.6,99.5%,2020,1
13,Derrick Henry (TEN),31,116,3.7,13,0,0,3,3,15,5,0,0,1,16.1,16.1,99.8%,2020,1
14,Melvin Gordon III (DEN),15,78,5.2,25,0,1,3,3,8,2.7,0,1,1,15.6,15.6,85.3%,2020,1
15,Jonathan Taylor (IND),9,22,2.4,9,0,0,6,6,67,11.2,0,0,1,14.9,14.9,99.9%,2020,1
16,Peyton Barber (FA),17,29,1.7,8,0,2,0,0,0,0,0,0,1,14.9,14.9,0.6%,2020,1
17,Kenyan Drake (LV),16,60,3.8,11,0,1,2,2,5,2.5,0,0,1,14.5,14.5,24.7%,2020,1
18,Adrian Peterson (FA),14,93,6.6,21,0,0,3,3,21,7,0,0,1,14.4,14.4,2.1%,2020,1
19,J.K. Dobbins (BAL),7,22,3.1,12,0,2,0,0,0,0,0,0,1,14.2,14.2,95.5%,2020,1
20,Todd Gurley II (FA),14,56,4,15,0,1,2,5,1,0.5,0,0,1,13.7,13.7,0.2%,2020,1
21,Chase Edmonds (MIA),6,26,4.3,20,0,0,3,5,19,6.3,1,0,1,13.5,13.5,90.2%,2020,1
22,Jerick McKinnon (FA),3,24,8,16,0,0,3,5,20,6.7,1,0,1,13.4,13.4,28.6%,2020,1
23,Saquon Barkley (NYG),15,6,0.4,7,0,0,6,9,60,10,0,0,1,12.6,12.6,98.7%,2020,1
24,Kareem Hunt (CLE),13,72,5.5,22,0,0,4,6,9,2.3,0,0,1,12.1,12.1,91.2%,2020,1
25,Alexander Mattison (MIN),6,50,8.3,21,0,0,4,4,30,7.5,0,0,1,12,12,72.5%,2020,1
26,Joshua Kelley (LAC),12,60,5,26,0,1,0,0,0,0,0,0,1,12,12,0.9%,2020,1
27,Zack Moss (BUF),9,11,1.2,7,0,0,3,4,16,5.3,1,0,1,11.7,11.7,4.8%,2020,1
28,D'Andre Swift (DET),3,8,2.7,6,0,1,3,5,15,5,0,0,1,11.3,11.3,99.5%,2020,1
29,Benny Snell Jr. (PIT),19,113,5.9,30,0,0,0,1,0,0,0,0,1,11.3,11.3,0.9%,2020,1
30,Myles Gaskin (MIA),9,40,4.4,10,0,0,4,4,26,6.5,0,0,1,10.6,10.6,23.6%,2020,1
31,Devin Singletary (BUF),9,30,3.3,12,0,0,5,7,23,4.6,0,0,1,10.3,10.3,92.8%,2020,1
32,Josh Adams (FA),2,8,4,6,0,1,2,2,14,7,0,0,1,10.2,10.2,0.1%,2020,1
33,Ronald Jones II (KC),17,66,3.9,21,0,0,2,3,16,8,0,0,1,10.2,10.2,86.4%,2020,1
34,James Robinson (JAC),16,62,3.9,12,0,0,1,1,28,28,0,0,1,10,10,81.2%,2020,1
35,Austin Ekeler (LAC),19,84,4.4,13,0,0,1,1,3,3,0,0,1,9.7,9.7,99.9%,2020,1
36,Sony Michel (MIA),10,37,3.7,7,0,1,0,0,0,0,0,0,1,9.7,9.7,31.3%,2020,1
37,Marlon Mack (HOU),4,26,6.5,18,0,0,3,3,30,10,0,0,1,8.6,8.6,29.5%,2020,1
38,David Montgomery (CHI),13,64,4.9,10,0,0,1,3,10,10,0,0,1,8.4,8.4,98.6%,2020,1
39,Carlos Hyde (FA),7,23,3.3,9,0,1,0,0,0,0,0,0,1,8.3,8.3,0.2%,2020,1
40,Jamaal Williams (DET),7,21,3,5,0,0,4,4,21,5.3,0,0,1,8.2,8.2,47.8%,2020,1
41,Devontae Booker (FA),4,29,7.3,15,0,0,3,3,23,7.7,0,0,1,8.2,8.2,0.5%,2020,1
42,James White (NE),5,22,4.4,7,0,0,3,3,30,10,0,0,1,8.2,8.2,5.2%,2020,1
43,Boston Scott (PHI),9,35,3.9,13,0,0,2,2,19,9.5,0,0,1,7.4,7.4,2.9%,2020,1
44,Giovani Bernard (TB),1,7,7,7,0,0,4,5,21,5.3,0,0,1,6.8,6.8,0.9%,2020,1
45,Jordan Howard (FA),8,7,0.9,4,0,1,0,0,0,0,0,0,1,6.7,6.7,8.7%,2020,1
46,Tarik Cohen (FA),7,41,5.9,16,0,0,2,2,6,3,0,0,1,6.7,6.7,2.2%,2020,1
47,Le'Veon Bell (FA),6,14,2.3,7,0,0,2,2,32,16,0,0,1,6.6,6.6,0.3%,2020,1
48,Antonio Gibson (WAS),9,36,4,20,0,0,2,2,8,4,0,0,1,6.4,6.4,98.3%,2020,1
49,Joe Mixon (CIN),19,69,3.6,14,0,0,1,2,2,2,0,1,1,6.1,6.1,99.8%,2020,1
50,Kyle Juszczyk (SF),1,7,7,7,0,0,1,2,41,41,0,0,1,5.8,5.8,0.9%,2020,1
51,Nick Chubb (CLE),10,60,6,29,0,0,1,1,6,6,0,1,1,5.6,5.6,99.4%,2020,1
52,Tyler Ervin (FA),3,38,12.7,21,0,0,1,1,6,6,0,0,1,5.4,5.4,0.0%,2020,1
53,Cam Akers (LAR),14,39,2.8,6,0,0,1,1,4,4,0,0,1,5.3,5.3,98.0%,2020,1
54,Tony Pollard (DAL),2,10,5,6,0,0,2,3,22,11,0,0,1,5.2,5.2,90.4%,2020,1
55,Darrel Williams (KC),7,23,3.3,7,0,0,2,2,7,3.5,0,0,1,5,5,1.7%,2020,1
56,Latavius Murray (FA),15,48,3.2,8,0,0,0,1,0,0,0,0,1,4.8,4.8,0.8%,2020,1
57,Phillip Lindsay (MIA),7,24,3.4,10,0,0,1,1,11,11,0,0,1,4.5,4.5,0.7%,2020,1
58,J.J. Taylor (NE),4,28,7,11,0,0,1,1,4,4,0,0,1,4.2,4.2,0.4%,2020,1
59,Corey Clement (FA),6,19,3.2,7,0,0,2,2,2,1,0,0,1,4.1,4.1,1.0%,2020,1
60,Brian Hill (SF),3,12,4,10,0,0,2,2,8,4,0,0,1,4,4,0.0%,2020,1
61,James Conner (ARI),6,9,1.5,3,0,0,2,4,8,4,0,0,1,3.7,3.7,98.7%,2020,1
62,Ito Smith (FA),1,4,4,4,0,0,3,3,2,0.7,0,0,1,3.6,3.6,0.0%,2020,1
63,Tevin Coleman (NYJ),4,18,4.5,10,0,0,1,2,6,6,0,0,1,3.4,3.4,1.0%,2020,1
64,Rex Burkhead (HOU),7,32,4.6,15,0,0,0,0,0,0,0,0,1,3.2,3.2,11.8%,2020,1
65,Leonard Fournette (TB),5,5,1,6,0,0,1,1,14,14,0,0,1,2.9,2.9,99.7%,2020,1
66,Patrick Laird (MIA),0,0,0,0,0,0,2,2,9,4.5,0,0,1,2.9,2.9,0.0%,2020,1
67,Mark Ingram II (NO),10,29,2.9,8,0,0,0,0,0,0,0,0,1,2.9,2.9,5.6%,2020,1
68,Chris Thompson (FA),0,0,0,0,0,0,2,2,6,3,0,0,1,2.6,2.6,0.0%,2020,1
69,Jalen Richard (FA),0,0,0,0,0,0,1,1,15,15,0,0,1,2.5,2.5,1.0%,2020,1
70,Wayne Gallman Jr. (FA),0,0,0,0,0,0,1,1,14,14,0,0,1,2.4,2.4,0.1%,2020,1
71,Frank Gore (FA),6,24,4,8,0,0,0,0,0,0,0,0,1,2.4,2.4,12.2%,2020,1
72,Travis Homer (SEA),3,-1,-0.3,1,0,0,2,2,4,2,0,0,1,2.3,2.3,0.2%,2020,1
73,Royce Freeman (HOU),1,0,0,0,0,0,1,1,12,12,0,0,1,2.2,2.2,0.7%,2020,1
74,Matt Breida (NYG),5,22,4.4,7,0,0,0,0,0,0,0,0,1,2.2,2.2,1.2%,2020,1
75,Gus Edwards (BAL),4,17,4.3,13,0,0,0,0,0,0,0,0,1,1.7,1.7,38.9%,2020,1
76,Khari Blasingame (CHI),0,0,0,0,0,0,1,1,5,5,0,0,1,1.5,1.5,0.1%,2020,1
77,Duke Johnson Jr. (BUF),5,14,2.8,7,0,0,0,1,0,0,0,0,1,1.4,1.4,4.4%,2020,1
78,Kerryon Johnson (FA),7,14,2,5,0,0,0,0,0,0,0,0,1,1.4,1.4,0.1%,2020,1
79,AJ Dillon (GB),2,14,7,8,0,0,0,0,0,0,0,0,1,1.4,1.4,89.0%,2020,1
80,Jaylen Samuels (ARI),1,2,2,2,0,0,1,1,1,1,0,0,1,1.3,1.3,0.1%,2020,1
81,LeSean McCoy (FA),0,0,0,0,0,0,1,1,2,2,0,0,1,1.2,1.2,2.0%,2020,1
82,J.D. McKissic (WAS),3,-2,-0.7,1,0,0,1,5,1,1,0,0,1,0.9,0.9,65.5%,2020,1
83,Darrell Henderson Jr. (LAR),3,6,2,3,0,0,0,0,0,0,0,0,1,0.6,0.6,59.8%,2020,1
84,D'Ernest Johnson (CLE),1,5,5,5,0,0,0,0,0,0,0,0,1,0.5,0.5,16.7%,2020,1
85,Justin Jackson (FA),2,4,2,2,0,0,0,0,0,0,0,0,1,0.4,0.4,0.8%,2020,1
86,Anthony Sherman (FA),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2020,1
87,Dion Lewis (FA),1,1,1,1,0,0,0,1,0,0,0,0,1,0.1,0.1,2.0%,2020,1
88,Jason Huntley (PHI),1,1,1,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1%,2020,1
89,Alex Armah Jr. (WAS),2,1,0.5,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1%,2020,1
98,Ryan Nall (DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,1
99,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,1
108,Gabe Nabers (LAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,1
109,Nathan Cottrell (JAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,1
