Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Jeff Wilson Jr. (SF),17,112,6.6,17,0,3,2,2,8,4,0,0,1,32,32,1.7%,2020,7
2,James Robinson (JAC),22,119,5.4,22,0,1,4,6,18,4.5,1,0,1,31.7,31.7,81.2%,2020,7
3,Alvin Kamara (NO),14,83,5.9,32,0,0,8,8,65,8.1,0,0,1,22.8,22.8,99.8%,2020,7
4,Todd Gurley II (FA),23,63,2.7,13,0,2,2,3,19,9.5,0,0,1,22.2,22.2,0.2%,2020,7
5,Chase Edmonds (MIA),5,58,11.6,32,0,0,7,7,87,12.4,0,0,1,21.5,21.5,90.2%,2020,7
6,Jamaal Williams (DET),19,77,4.1,13,0,1,4,5,37,9.3,0,0,1,21.4,21.4,47.8%,2020,7
7,Giovani Bernard (TB),13,37,2.8,8,0,0,5,5,59,11.8,1,0,1,20.6,20.6,0.9%,2020,7
8,Kareem Hunt (CLE),18,76,4.2,15,0,0,3,4,26,8.7,1,0,1,19.2,19.2,91.2%,2020,7
9,Antonio Gibson (WAS),20,128,6.4,40,0,1,0,1,0,0,0,0,1,18.8,18.8,98.3%,2020,7
10,Boston Scott (PHI),12,46,3.8,12,0,0,3,5,46,15.3,1,0,1,18.2,18.2,2.9%,2020,7
11,Carlos Hyde (FA),15,68,4.5,24,0,1,3,4,8,2.7,0,0,1,16.6,16.6,0.2%,2020,7
12,David Johnson (FA),14,42,3,13,0,0,4,4,42,10.5,1,1,1,16.4,16.4,0.8%,2020,7
13,Wayne Gallman Jr. (FA),10,34,3.4,14,0,1,5,5,20,4,0,0,1,16.4,16.4,0.1%,2020,7
14,Leonard Fournette (TB),11,50,4.5,24,0,0,6,7,47,7.8,0,0,1,15.7,15.7,99.7%,2020,7
15,Derrick Henry (TEN),20,75,3.8,17,0,1,2,2,-3,-1.5,0,0,1,15.2,15.2,99.8%,2020,7
16,D'Andre Swift (DET),9,27,3,13,0,1,4,5,21,5.3,0,0,1,14.8,14.8,99.5%,2020,7
17,James Conner (ARI),20,82,4.1,24,0,0,3,5,29,9.7,0,0,1,14.1,14.1,98.7%,2020,7
18,La'Mical Perine (NYJ),11,40,3.6,20,0,1,2,3,16,8,0,0,1,13.6,13.6,0.1%,2020,7
19,Clyde Edwards-Helaire (KC),8,46,5.8,27,0,1,1,4,17,17,0,0,1,13.3,13.3,92.3%,2020,7
20,Melvin Gordon III (DEN),17,68,4,11,0,1,2,4,12,6,0,2,1,12,12,85.3%,2020,7
21,David Montgomery (CHI),14,48,3.4,11,0,0,5,5,21,4.2,0,0,1,11.9,11.9,98.6%,2020,7
22,Malcolm Brown (MIA),10,57,5.7,13,0,1,0,1,0,0,0,0,1,11.7,11.7,0.1%,2020,7
23,Kyle Juszczyk (SF),4,18,4.5,10,0,1,1,2,18,18,0,0,1,10.6,10.6,0.9%,2020,7
24,Ronald Jones II (KC),13,34,2.6,13,0,1,1,2,2,2,0,0,1,10.6,10.6,86.4%,2020,7
25,Justin Jackson (FA),5,12,2.4,11,0,0,5,6,43,8.6,0,0,1,10.5,10.5,0.8%,2020,7
26,Joshua Kelley (LAC),12,29,2.4,9,0,0,5,5,24,4.8,0,0,1,10.3,10.3,0.9%,2020,7
27,Zack Moss (BUF),7,47,6.7,26,0,0,3,3,25,8.3,0,0,1,10.2,10.2,4.8%,2020,7
