Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Joe Mixon (CIN),25,151,6,34,0,2,6,6,30,5,1,0,1,42.1,42.1,99.8%,2020,4
2,Dalvin Cook (MIN),27,130,4.8,15,0,2,2,2,16,8,0,0,1,28.6,28.6,99.9%,2020,4
3,Melvin Gordon III (DEN),23,107,4.7,43,0,2,2,3,11,5.5,0,0,1,25.8,25.8,85.3%,2020,4
4,Chris Carson (SEA),16,80,5,18,0,2,3,4,20,6.7,0,0,1,25,25,71.3%,2020,4
5,Antonio Gibson (WAS),13,46,3.5,10,0,1,4,5,82,20.5,0,0,1,22.8,22.8,98.3%,2020,4
6,Jerick McKinnon (FA),14,54,3.9,15,0,1,7,8,43,6.1,0,0,1,22.7,22.7,28.6%,2020,4
7,Aaron Jones (GB),15,71,4.7,23,0,0,5,5,40,8,1,0,1,22.1,22.1,99.5%,2020,4
8,Mike Davis (BAL),16,84,5.3,21,0,1,5,6,27,5.4,0,0,1,22.1,22.1,1.9%,2020,4
9,Latavius Murray (FA),14,64,4.6,11,0,2,1,2,19,19,0,0,1,21.3,21.3,0.8%,2020,4
10,Alvin Kamara (NO),19,83,4.4,12,0,1,3,4,36,12,0,0,1,20.9,20.9,99.8%,2020,4
11,Ezekiel Elliott (DAL),12,54,4.5,24,0,0,8,8,71,8.9,0,1,1,20.5,20.5,96.8%,2020,4
12,Todd Gurley II (FA),16,57,3.6,13,0,2,1,1,6,6,0,0,1,19.3,19.3,0.2%,2020,4
13,Kareem Hunt (CLE),11,71,6.5,14,0,2,0,0,0,0,0,0,1,19.1,19.1,91.2%,2020,4
14,Ronald Jones II (KC),20,111,5.6,23,0,0,6,9,17,2.8,0,0,1,18.8,18.8,86.4%,2020,4
15,Devin Singletary (BUF),18,56,3.1,11,0,1,5,6,21,4.2,0,0,1,18.7,18.7,92.8%,2020,4
16,Jamaal Williams (DET),8,10,1.3,5,0,0,8,8,95,11.9,0,0,1,18.5,18.5,47.8%,2020,4
17,D'Andre Swift (DET),4,22,5.5,7,0,0,4,4,30,7.5,1,0,1,15.2,15.2,99.5%,2020,4
