Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,David Montgomery (CHI),17,72,4.2,13,0,2,4,4,39,9.8,0,0,1,27.1,27.1,98.6%,2020,13
2,Dalvin Cook (MIN),32,120,3.8,12,0,0,6,9,59,9.8,0,0,1,23.9,23.9,99.9%,2020,13
3,Aaron Jones (GB),15,130,8.7,77,0,1,3,3,18,6,0,0,1,23.8,23.8,99.5%,2020,13
4,James Robinson (JAC),18,78,4.3,15,0,1,6,6,30,5,0,0,1,22.8,22.8,81.2%,2020,13
5,Jonathan Taylor (IND),13,91,7,24,0,0,3,3,44,14.7,1,0,1,22.5,22.5,99.9%,2020,13
6,Chris Carson (SEA),13,65,5,11,0,0,3,6,45,15,1,0,1,20,20,71.3%,2020,13
7,Ty Johnson (NYJ),22,104,4.7,16,0,1,2,2,13,6.5,0,0,1,19.7,19.7,1.1%,2020,13
8,J.D. McKissic (WAS),5,8,1.6,8,0,0,10,10,70,7,0,0,1,17.8,17.8,65.5%,2020,13
9,Adrian Peterson (FA),16,57,3.6,15,0,2,0,1,0,0,0,0,1,17.7,17.7,2.1%,2020,13
10,Alvin Kamara (NO),15,88,5.9,37,0,1,2,3,9,4.5,0,0,1,17.7,17.7,99.8%,2020,13
11,Nick Chubb (CLE),18,80,4.4,29,0,1,1,1,26,26,0,0,1,17.6,17.6,99.4%,2020,13
12,Alfred Morris (FA),8,39,4.9,13,0,1,1,1,6,6,1,0,1,17.5,17.5,0.1%,2020,13
13,Cam Akers (LAR),21,72,3.4,12,0,1,1,1,22,22,0,0,1,16.4,16.4,98.0%,2020,13
14,Darrell Henderson Jr. (LAR),3,49,16.3,38,0,1,2,3,25,12.5,0,0,1,15.4,15.4,59.8%,2020,13
15,Melvin Gordon III (DEN),15,131,8.7,65,0,0,1,2,11,11,0,0,1,15.2,15.2,85.3%,2020,13
16,Myles Gaskin (MIA),21,90,4.3,26,0,0,2,2,51,25.5,0,1,1,14.1,14.1,23.6%,2020,13
17,Kenyan Drake (LV),10,49,4.9,27,0,1,2,3,9,4.5,0,0,1,13.8,13.8,24.7%,2020,13
18,Wayne Gallman Jr. (FA),16,135,8.4,60,0,0,0,0,0,0,0,0,1,13.5,13.5,0.1%,2020,13
19,Ezekiel Elliott (DAL),18,77,4.3,14,0,0,4,6,18,4.5,0,0,1,13.5,13.5,96.8%,2020,13
20,J.K. Dobbins (BAL),11,71,6.5,30,0,1,0,0,0,0,0,0,1,13.1,13.1,95.5%,2020,13
21,Nyheim Hines (IND),6,10,1.7,5,0,1,3,3,22,7.3,0,0,1,12.2,12.2,51.7%,2020,13
22,Devin Singletary (BUF),18,61,3.4,15,0,0,3,4,22,7.3,0,0,1,11.3,11.3,92.8%,2020,13
23,Austin Ekeler (LAC),8,36,4.5,9,0,0,4,9,32,8,0,0,1,10.8,10.8,99.9%,2020,13
24,Jeremy McNichols (FA),2,2,1,1,0,1,3,4,15,5,0,0,1,10.7,10.7,3.6%,2020,13
25,Damien Harris (NE),16,80,5,12,0,0,1,1,15,15,0,0,1,10.5,10.5,91.9%,2020,13
26,David Johnson (FA),10,44,4.4,19,0,1,0,2,0,0,0,0,1,10.4,10.4,0.8%,2020,13
27,Gus Edwards (BAL),7,101,14.4,36,0,0,0,0,0,0,0,0,1,10.1,10.1,38.9%,2020,13
28,Duke Johnson Jr. (BUF),2,8,4,4,0,0,6,6,24,4,0,0,1,9.2,9.2,4.4%,2020,13
29,Kareem Hunt (CLE),14,33,2.4,8,0,0,3,3,24,8,0,0,1,8.7,8.7,91.2%,2020,13
30,Peyton Barber (FA),14,23,1.6,5,0,1,0,0,0,0,0,0,1,8.3,8.3,0.6%,2020,13
31,C.J. Ham (MIN),0,0,0,0,0,0,1,1,12,12,1,0,1,8.2,8.2,0.2%,2020,13
32,Kyle Juszczyk (SF),2,5,2.5,5,0,0,1,1,6,6,1,0,1,8.1,8.1,0.9%,2020,13
33,Jeff Wilson Jr. (SF),7,47,6.7,18,0,0,2,5,12,6,0,0,1,7.9,7.9,1.7%,2020,13
34,Le'Veon Bell (FA),11,40,3.6,16,0,0,2,3,15,7.5,0,0,1,7.5,7.5,0.3%,2020,13
35,Josh Adams (FA),8,74,9.3,25,0,0,0,0,0,0,0,0,1,7.4,7.4,0.1%,2020,13
36,Kalen Ballage (PIT),7,34,4.9,8,0,0,3,4,5,1.7,0,0,1,6.9,6.9,0.0%,2020,13
37,Sony Michel (MIA),10,35,3.5,10,0,0,1,1,23,23,0,0,1,6.8,6.8,31.3%,2020,13
38,Chase Edmonds (MIA),6,28,4.7,13,0,0,2,5,15,7.5,0,0,1,6.3,6.3,90.2%,2020,13
39,Devontae Booker (FA),16,50,3.1,14,0,0,1,2,1,1,0,0,1,6.1,6.1,0.5%,2020,13
40,Derrick Henry (TEN),15,60,4,10,0,0,1,1,9,9,0,1,1,5.9,5.9,99.8%,2020,13
41,Jamaal Williams (DET),5,26,5.2,18,0,0,2,2,10,5,0,0,1,5.6,5.6,47.8%,2020,13
42,Raheem Mostert (MIA),9,42,4.7,16,0,0,1,1,1,1,0,0,1,5.3,5.3,83.4%,2020,13
43,Darrel Williams (KC),6,38,6.3,12,0,0,1,2,5,5,0,0,1,5.3,5.3,1.7%,2020,13
44,Giovani Bernard (TB),12,30,2.5,10,0,0,2,2,-1,-0.5,0,0,1,4.9,4.9,0.9%,2020,13
45,Ito Smith (FA),8,36,4.5,15,0,0,1,2,-2,-2,0,0,1,4.4,4.4,0.0%,2020,13
46,Patrick Laird (MIA),3,6,2,4,0,0,2,3,16,8,0,0,1,4.2,4.2,0.0%,2020,13
47,Jaylen Samuels (ARI),1,1,1,1,0,0,3,4,11,3.7,0,0,1,4.2,4.2,0.1%,2020,13
48,Carlos Hyde (FA),2,1,0.5,1,0,0,3,3,10,3.3,0,0,1,4.1,4.1,0.2%,2020,13
49,Ameer Abdullah (LV),2,11,5.5,7,0,0,1,1,18,18,0,0,1,3.9,3.9,0.8%,2020,13
50,Mark Ingram II (NO),6,28,4.7,7,0,0,1,1,1,1,0,0,1,3.9,3.9,5.6%,2020,13
51,Jordan Wilkins (TEN),5,12,2.4,5,0,0,2,2,6,3,0,0,1,3.8,3.8,0.1%,2020,13
52,Tony Pollard (DAL),8,22,2.8,12,0,0,1,1,6,6,0,0,1,3.8,3.8,90.4%,2020,13
53,Latavius Murray (FA),5,17,3.4,6,0,0,2,2,0,0,0,0,1,3.7,3.7,0.8%,2020,13
54,Malcolm Brown (MIA),3,-3,-1,1,0,0,1,1,30,30,0,0,1,3.7,3.7,0.1%,2020,13
55,Patrick Ricard (BAL),0,0,0,0,0,0,2,2,11,5.5,0,0,1,3.1,3.1,0.1%,2020,13
56,Miles Sanders (PHI),10,31,3.1,8,0,0,0,1,0,0,0,0,1,3.1,3.1,91.9%,2020,13
57,DeeJay Dallas (SEA),0,0,0,0,0,0,2,3,11,5.5,0,0,1,3.1,3.1,0.6%,2020,13
58,James White (NE),0,0,0,0,0,0,3,4,1,0.3,0,0,1,3.1,3.1,5.2%,2020,13
59,Kerryon Johnson (FA),3,3,1,2,0,0,2,3,8,4,0,0,1,3.1,3.1,0.1%,2020,13
60,Benny Snell Jr. (PIT),8,5,0.6,4,0,0,2,3,5,2.5,0,0,1,3,3,0.9%,2020,13
61,Todd Gurley II (FA),8,16,2,13,0,0,1,1,4,4,0,0,1,3,3,0.2%,2020,13
62,Jalen Richard (FA),4,11,2.8,5,0,0,1,1,6,6,0,0,1,2.7,2.7,1.0%,2020,13
63,Phillip Lindsay (MIA),14,26,1.9,4,0,0,0,1,0,0,0,0,1,2.6,2.6,0.7%,2020,13
64,Zack Moss (BUF),3,9,3,7,0,0,1,1,5,5,0,0,1,2.4,2.4,4.8%,2020,13
65,Joshua Kelley (LAC),0,0,0,0,0,0,2,2,3,1.5,0,0,1,2.3,2.3,0.9%,2020,13
66,Theo Riddick (FA),3,6,2,3,0,0,1,1,3,3,0,0,1,1.9,1.9,0.0%,2020,13
67,Jordan Howard (FA),4,19,4.8,11,0,0,0,0,0,0,0,0,1,1.9,1.9,8.7%,2020,13
68,Brian Hill (SF),5,18,3.6,7,0,0,0,0,0,0,0,0,1,1.8,1.8,0.0%,2020,13
69,Anthony McFarland Jr. (PIT),4,15,3.8,9,0,0,0,1,0,0,0,0,1,1.5,1.5,8.7%,2020,13
70,D'Ernest Johnson (CLE),0,0,0,0,0,0,1,1,5,5,0,0,1,1.5,1.5,16.7%,2020,13
71,Antonio Gibson (WAS),2,14,7,13,0,0,0,0,0,0,0,0,1,1.4,1.4,98.3%,2020,13
72,Justice Hill (BAL),0,0,0,0,0,0,1,1,4,4,0,0,1,1.4,1.4,0.2%,2020,13
73,Alec Ingold (MIA),0,0,0,0,0,0,1,1,2,2,0,0,1,1.2,1.2,0.1%,2020,13
74,Jakob Johnson (LV),0,0,0,0,0,0,1,1,1,1,0,0,1,1.1,1.1,0.1%,2020,13
75,Boston Scott (PHI),2,9,4.5,6,0,0,0,2,0,0,0,0,1,0.9,0.9,2.9%,2020,13
76,Elijhaa Penny (NYG),2,8,4,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,13
77,Samaje Perine (CIN),3,7,2.3,5,0,0,0,0,0,0,0,0,1,0.7,0.7,5.4%,2020,13
78,Dare Ogunbowale (HOU),2,7,3.5,4,0,0,0,2,0,0,0,0,1,0.7,0.7,0.8%,2020,13
79,Dion Lewis (FA),3,6,2,3,0,0,0,0,0,0,0,0,1,0.6,0.6,2.0%,2020,13
80,Frank Gore (FA),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,12.2%,2020,13
90,Gabe Nabers (LAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
91,Nathan Cottrell (JAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
92,Jonathan Ward (ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2020,13
101,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
102,Rico Dowdle (DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2020,13
107,Trayveon Williams (CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
113,Darwin Thompson (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
114,Ryan Nall (DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
115,Buddy Howell (LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
118,Mike Boone (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2%,2020,13
140,Scottie Phillips (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
143,Xavier Jones (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
146,Khari Blasingame (CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
148,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
149,Chandler Cox (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
151,Devine Ozigbo (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
220,Royce Freeman (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2020,13
223,Anthony Sherman (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
224,Taiwan Jones (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
225,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2020,13
229,Cordarrelle Patterson (ATL),10,59,5.9,13,0,1,1,2,4,4,0,0,1,0,0,93.2%,2020,13
240,Dwayne Washington (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
241,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2020,13
242,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
243,Andy Janovich (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
245,D.J. Foster (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
246,Tyler Ervin (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
247,Jonathan Williams (WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
249,Jason Cabinda (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
257,Corey Clement (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2020,13
260,D'Onta Foreman (CAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.9%,2020,13
267,Jerick McKinnon (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.6%,2020,13
273,Michael Burton (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
274,Keith Smith (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
275,Senorise Perry (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
278,Tevin Coleman (NYJ),2,-11,-5.5,0,0,0,0,0,0,0,0,0,1,-1.1,-1.1,1.0%,2020,13
