Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Dalvin Cook (MIN),30,163,5.4,37,0,3,2,3,63,31.5,1,0,1,48.6,48.6,99.9%,2020,8
2,Alvin Kamara (NO),12,67,5.6,20,0,0,9,13,96,10.7,0,0,1,25.3,25.3,99.8%,2020,8
3,Giovani Bernard (TB),15,62,4.1,12,0,1,3,4,16,5.3,1,0,1,22.8,22.8,0.9%,2020,8
4,DeeJay Dallas (SEA),18,41,2.3,9,0,1,5,5,17,3.4,1,0,1,22.8,22.8,0.6%,2020,8
5,Nyheim Hines (IND),5,8,1.6,6,0,0,3,5,54,18,2,0,1,21.2,21.2,51.7%,2020,8
6,Jordan Wilkins (TEN),20,89,4.5,16,0,1,1,1,24,24,0,0,1,20.3,20.3,0.1%,2020,8
7,Zack Moss (BUF),14,81,5.8,21,0,2,0,1,0,0,0,0,1,20.1,20.1,4.8%,2020,8
8,Jamaal Williams (DET),16,75,4.7,10,0,0,6,6,27,4.5,0,0,1,18.2,18.2,47.8%,2020,8
9,Derrick Henry (TEN),18,112,6.2,21,0,1,0,1,0,0,0,0,1,17.2,17.2,99.8%,2020,8
10,Justin Jackson (FA),17,89,5.2,22,0,0,3,5,53,17.7,0,0,1,17.2,17.2,0.8%,2020,8
11,Damien Harris (NE),16,102,6.4,22,0,1,0,0,0,0,0,0,1,16.2,16.2,91.9%,2020,8
12,Phillip Lindsay (MIA),6,83,13.8,55,0,1,1,3,3,3,0,0,1,15.6,15.6,0.7%,2020,8
13,James Conner (ARI),15,47,3.1,18,0,1,3,3,13,4.3,0,0,1,15,15,98.7%,2020,8
14,Gus Edwards (BAL),16,87,5.4,25,0,1,0,1,0,0,0,0,1,14.7,14.7,38.9%,2020,8
15,Troymaine Pope (FA),10,67,6.7,26,0,0,5,7,28,5.6,0,0,1,14.5,14.5,0.0%,2020,8
16,Jerick McKinnon (FA),3,-1,-0.3,1,0,1,4,4,40,10,0,0,1,13.9,13.9,28.6%,2020,8
17,Myles Gaskin (MIA),18,47,2.6,6,0,1,3,6,16,5.3,0,1,1,13.3,13.3,23.6%,2020,8
18,Wayne Gallman Jr. (FA),12,44,3.7,17,0,1,1,1,18,18,0,0,1,13.2,13.2,0.1%,2020,8
19,J.K. Dobbins (BAL),15,113,7.5,28,0,0,1,2,8,8,0,0,1,13.1,13.1,95.5%,2020,8
