Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Zach Ertz (ARI),7,8,91,13,24,1,1,0,0,0,0,1,22.1,22.1,92.4%,2018,12
2,Eric Ebron (FA),5,7,45,9,14,0,2,0,0,0,0,1,21.5,21.5,0.1%,2018,12
3,David Njoku (CLE),5,5,63,12.6,24,2,1,0,0,0,0,1,17.3,17.3,46.7%,2018,12
4,Vernon Davis (FA),2,4,73,36.5,53,2,1,0,0,0,0,1,15.3,15.3,1.6%,2018,12
5,Rob Gronkowski (FA),3,7,56,18.7,34,1,1,0,0,0,0,1,14.6,14.6,30.5%,2018,12
6,Dan Arnold (JAC),4,6,45,11.3,25,1,1,0,0,0,0,1,14.5,14.5,0.9%,2018,12
7,Jonnu Smith (NE),2,2,63,31.5,61,1,1,0,0,0,0,1,14.3,14.3,2.1%,2018,12
8,Jordan Reed (FA),6,8,75,12.5,20,1,0,0,0,0,0,1,13.5,13.5,19.0%,2018,12
9,Kyle Rudolph (TB),7,7,63,9,17,0,0,0,0,0,0,1,13.3,13.3,3.1%,2018,12
10,Chris Herndon IV (NO),7,8,57,8.1,21,1,0,0,0,0,0,1,12.7,12.7,0.0%,2018,12
11,Matt LaCosse (FA),3,4,34,11.3,17,0,1,0,0,0,0,1,12.4,12.4,0.0%,2018,12
12,George Kittle (SF),6,13,48,8,12,0,0,1,10,0,0,1,11.8,11.8,98.5%,2018,12
13,Rhett Ellison (FA),4,6,77,19.3,29,2,0,0,0,0,0,1,11.7,11.7,0.0%,2018,12
14,Jack Doyle (FA),4,4,16,4,7,0,1,0,0,0,0,1,11.6,11.6,1.1%,2018,12
15,Cameron Brate (TB),3,4,26,8.7,11,0,1,0,0,0,0,1,11.6,11.6,6.1%,2018,12
16,Jared Cook (FA),2,5,32,16,16,0,1,0,0,0,0,1,11.2,11.2,1.2%,2018,12
17,C.J. Uzomah (NYJ),6,12,39,6.5,13,0,0,0,0,0,0,1,9.9,9.9,3.3%,2018,12
18,Anthony Firkser (ATL),4,4,52,13,20,1,0,0,0,0,0,1,9.2,9.2,0.2%,2018,12
19,Mark Andrews (BAL),1,1,74,74,74,1,0,0,0,0,0,1,8.4,8.4,99.9%,2018,12
20,Austin Hooper (TEN),5,5,31,6.2,12,0,0,0,0,0,0,1,8.1,8.1,12.8%,2018,12
21,Darren Fells (FA),1,1,6,6,6,0,1,0,0,0,0,1,7.6,7.6,0.0%,2018,12
22,Jesse James (FA),4,4,35,8.8,13,0,0,0,0,0,0,1,7.5,7.5,0.0%,2018,12
