Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Vance McDonald (FA),4,4,112,28,75,1,1,0,0,0,0,1,21.2,21.2,0.0%,2018,3
2,Dallas Goedert (PHI),7,7,73,10.4,19,0,1,0,0,0,0,1,20.3,20.3,94.2%,2018,3
3,Travis Kelce (KC),8,10,114,14.3,25,2,0,0,0,0,0,1,19.4,19.4,99.9%,2018,3
4,Kyle Rudolph (TB),5,6,48,9.6,17,0,1,0,0,0,0,1,15.8,15.8,3.1%,2018,3
5,George Kittle (SF),5,7,79,15.8,23,1,0,0,0,0,0,1,14.9,14.9,98.5%,2018,3
6,Tyler Eifert (FA),6,8,74,12.3,20,1,0,0,0,0,0,1,13.4,13.4,0.0%,2018,3
7,O.J. Howard (BUF),6,8,72,12,21,1,0,0,0,0,0,1,13.2,13.2,1.9%,2018,3
8,Rhett Ellison (FA),3,3,39,13,17,0,1,0,0,0,0,1,12.9,12.9,0.0%,2018,3
9,Cameron Brate (TB),3,4,34,11.3,21,1,1,0,0,0,0,1,12.4,12.4,6.1%,2018,3
10,Zach Ertz (ARI),5,10,73,14.6,28,1,0,0,0,0,0,1,12.3,12.3,92.4%,2018,3
11,Benjamin Watson (FA),5,6,71,14.2,27,1,0,0,0,0,0,1,12.1,12.1,2.8%,2018,3
12,Jordan Reed (FA),4,7,65,16.3,34,1,0,0,0,0,0,1,10.5,10.5,19.0%,2018,3
13,Ricky Seals-Jones (NYG),1,3,35,35,35,1,1,0,0,0,0,1,10.5,10.5,0.7%,2018,3
14,C.J. Uzomah (NYJ),2,2,19,9.5,18,0,1,0,0,0,0,1,9.9,9.9,3.3%,2018,3
15,Geoff Swaim (TEN),5,7,47,9.4,20,1,0,0,0,0,0,1,9.7,9.7,0.1%,2018,3
16,Jason Croom (FA),1,1,26,26,26,1,1,0,0,0,0,1,9.6,9.6,0.0%,2018,3
17,Jimmy Graham (FA),5,7,45,9,18,0,0,0,0,0,0,1,9.5,9.5,0.1%,2018,3
18,Trey Burton (FA),4,5,55,13.8,25,1,0,0,0,0,0,1,9.5,9.5,0.0%,2018,3
19,Rob Gronkowski (FA),4,5,51,12.8,19,0,0,0,0,0,0,1,9.1,9.1,30.5%,2018,3
20,Vernon Davis (FA),2,2,70,35,50,2,0,0,0,0,0,1,9,9,1.6%,2018,3
21,Demetrius Harris (FA),1,3,13,13,13,0,1,0,0,0,0,1,8.3,8.3,0.0%,2018,3
22,Eric Ebron (FA),5,11,33,6.6,9,0,0,0,0,0,0,1,8.3,8.3,0.1%,2018,3
23,Jared Cook (FA),5,6,31,6.2,13,0,0,0,0,0,0,1,8.1,8.1,1.2%,2018,3
24,Mark Andrews (BAL),2,3,59,29.5,30,2,0,0,0,0,0,1,7.9,7.9,99.9%,2018,3
25,Antonio Gates (FA),3,5,45,15,27,1,0,0,0,0,0,1,7.5,7.5,0.2%,2018,3
26,Jordan Thomas (FA),2,2,53,26.5,39,1,0,0,0,0,0,1,7.3,7.3,0.0%,2018,3
27,Austin Hooper (TEN),3,4,23,7.7,12,0,0,0,0,0,0,1,7.3,7.3,12.8%,2018,3
28,Nick Vannett (NO),4,5,27,6.8,12,0,0,0,0,0,0,1,6.7,6.7,0.0%,2018,3
29,Ryan Griffin (CHI),2,4,44,22,32,1,0,0,0,0,0,1,6.4,6.4,0.1%,2018,3
30,Mike Gesicki (MIA),3,3,31,10.3,19,0,0,0,0,0,0,1,6.1,6.1,88.5%,2018,3
31,David Njoku (CLE),2,2,36,18,19,0,0,0,0,0,0,1,5.6,5.6,46.7%,2018,3
32,Tyler Higbee (LAR),2,2,35,17.5,20,1,0,0,0,0,0,1,5.5,5.5,40.0%,2018,3
33,Ian Thomas (CAR),3,5,20,6.7,18,0,0,0,0,0,0,1,5,5,0.1%,2018,3
34,Austin Seferian-Jenkins (FA),3,5,18,6,7,0,0,0,0,0,0,1,4.8,4.8,0.0%,2018,3
35,Charles Clay (FA),2,3,18,9,13,0,0,0,0,0,0,1,3.8,3.8,0.0%,2018,3
36,Luke Willson (FA),2,3,10,5,12,0,0,0,0,0,0,1,3,3,0.0%,2018,3
37,Evan Engram (JAC),1,1,19,19,19,0,0,0,0,0,0,1,2.9,2.9,16.6%,2018,3
38,Jake Butt (FA),2,4,8,4,5,0,0,0,0,0,0,1,2.8,2.8,0.1%,2018,3
39,Jordan Akins (NYG),1,1,18,18,18,0,0,0,0,0,0,1,2.8,2.8,0.2%,2018,3
40,Josh Hill (FA),1,1,17,17,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,2018,3
41,Jeff Heuerman (FA),2,4,7,3.5,4,0,0,0,0,0,0,1,2.7,2.7,0.0%,2018,3
42,Tyler Kroft (SF),1,1,16,16,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,2018,3
43,A.J. Derby (FA),1,1,16,16,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,2018,3
44,Eric Tomlinson (DEN),1,2,14,14,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,2018,3
45,Logan Paulsen (FA),1,1,11,11,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,2018,3
46,Luke Stocker (FA),1,2,11,11,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,2018,3
47,Joshua Perkins (FA),1,4,10,10,10,0,0,0,0,0,0,1,2,2,0.0%,2018,3
48,Jonnu Smith (NE),1,2,9,9,9,0,0,0,0,0,0,1,1.9,1.9,2.1%,2018,3
49,Jermaine Gresham (FA),1,2,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2018,3
50,Chris Herndon IV (NO),2,2,-1,-0.5,7,0,0,0,0,0,0,1,1.9,1.9,0.0%,2018,3
51,Erik Swoope (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2018,3
52,Garrett Celek (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2018,3
53,Tyler Conklin (NYJ),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,1.3%,2018,3
54,Jesse James (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2018,3
55,Virgil Green (FA),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2018,3
56,Maxx Williams (ARI),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,2018,3
57,Will Dissly (SEA),1,3,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.2%,2018,3
58,Gerald Everett (LAC),1,2,3,3,3,0,0,0,0,0,0,1,1.3,1.3,19.5%,2018,3
59,Nick Boyle (BAL),1,1,2,2,2,0,0,0,0,0,0,1,1.2,1.2,0.1%,2018,3
60,Durham Smythe (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,3
61,Dwayne Allen (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
62,Orson Charles (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
63,Lance Kendricks (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
64,Niles Paul (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
65,Lee Smith (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
66,Kelvin Benjamin (FA),3,5,29,9.7,12,0,0,0,0,0,0,1,0,0,0.1%,2018,3
67,Jordan Matthews (SF),2,2,21,10.5,14,0,0,0,0,0,0,1,0,0,0.0%,2018,3
68,Xavier Grimble (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
69,Derek Carrier (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
70,Dion Sims (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
71,Levine Toilolo (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
72,Clark Harris (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
73,Marcedes Lewis (GB),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,3
74,Zach Wood (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
75,Cole Wick (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
76,Alan Cross (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
77,Hakeem Valles (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
78,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
79,Kevin McDermott (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
80,Rico Gathers (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
81,Ben Braunecker (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
82,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
83,Taysom Hill (NO),0,0,0,0,0,0,0,3,39,0,0,1,0,0,2.3%,2018,3
84,Jordan Leggett (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
85,Blake Jarwin (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.1%,2018,3
86,Jeremy Sprinkle (DAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,3
87,Antony Auclair (HOU),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
88,Robert Tonyan (GB),0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.6%,2018,3
89,Mason Schreck (HOU),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
90,Darrell Daniels (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
91,Sean Culkin (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
92,Eric Saubert (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
93,Johnny Mundt (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,3
94,Tyler Ott (SEA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
95,Beau Brinkley (ATL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2018,3
96,Darren Fells (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
97,Ryan Hewitt (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
98,Scott Simonson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
99,Gabe Holmes (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
100,Matt LaCosse (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
101,Daniel Brown (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
102,Kyle Nelson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
103,Devin Funchess (DET),4,7,67,16.8,27,2,1,0,0,0,0,1,0,0,0.0%,2018,3
104,MyCole Pruitt (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
105,Chris Manhertz (JAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
106,Jake Fisher (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
107,Khari Lee (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,3
108,James O'Shaughnessy (CHI),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2018,3
