Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Jared Cook (FA),8,13,110,13.8,24,1,2,0,0,0,0,1,31,31,1.2%,2018,4
2,George Kittle (SF),6,8,125,20.8,82,1,1,0,0,0,0,1,24.5,24.5,98.5%,2018,4
3,Zach Ertz (ARI),10,14,112,11.2,24,1,0,0,0,0,0,1,21.2,21.2,92.4%,2018,4
4,Travis Kelce (KC),7,12,78,11.1,29,1,1,0,0,0,0,1,20.8,20.8,99.9%,2018,4
5,Trey Burton (FA),2,4,86,43,47,2,1,0,0,0,0,1,16.6,16.6,0.0%,2018,4
6,Eric Ebron (FA),5,10,40,8,12,0,1,0,0,0,0,1,15,15,0.1%,2018,4
7,Tyler Eifert (FA),4,4,38,9.5,15,0,1,0,0,0,0,1,13.8,13.8,0.0%,2018,4
8,Geoff Swaim (TEN),3,5,39,13,31,1,1,0,0,0,0,1,12.9,12.9,0.1%,2018,4
9,Cameron Brate (TB),3,4,29,9.7,16,0,1,0,0,0,0,1,11.9,11.9,6.1%,2018,4
10,Darren Fells (FA),1,2,49,49,49,1,1,0,0,0,0,1,11.9,11.9,0.0%,2018,4
11,Jimmy Graham (FA),3,6,21,7,13,0,1,0,0,0,0,1,11.1,11.1,0.1%,2018,4
12,Kyle Rudolph (TB),5,6,57,11.4,24,1,0,0,0,0,0,1,10.7,10.7,3.1%,2018,4
13,Antonio Gates (FA),2,4,27,13.5,22,1,1,0,0,0,0,1,10.7,10.7,0.2%,2018,4
14,Jordan Leggett (FA),3,4,13,4.3,9,0,1,0,0,0,0,1,10.3,10.3,0.0%,2018,4
15,David Njoku (CLE),5,7,52,10.4,14,0,0,0,0,0,0,1,10.2,10.2,46.7%,2018,4
16,Maxx Williams (ARI),5,5,51,10.2,22,1,0,0,0,0,0,1,10.1,10.1,0.1%,2018,4
17,Jeff Heuerman (FA),4,7,57,14.3,36,1,0,0,0,0,0,1,9.7,9.7,0.0%,2018,4
18,Josh Hill (FA),3,3,63,21,22,3,0,0,0,0,0,1,9.3,9.3,0.0%,2018,4
19,Vance McDonald (FA),5,5,62,12.4,33,1,0,0,0,0,1,1,9.2,9.2,0.0%,2018,4
20,Logan Paulsen (FA),1,1,17,17,17,0,1,0,0,0,0,1,8.7,8.7,0.0%,2018,4
21,Rob Gronkowski (FA),4,7,44,11,14,0,0,0,0,0,0,1,8.4,8.4,30.5%,2018,4
22,Charles Clay (FA),4,6,40,10,17,0,0,0,0,0,0,1,8,8,0.0%,2018,4
23,Demetrius Harris (FA),2,3,59,29.5,35,2,0,0,0,0,0,1,7.9,7.9,0.0%,2018,4
24,Ricky Seals-Jones (NYG),2,4,52,26,31,2,0,0,0,0,0,1,7.2,7.2,0.7%,2018,4
25,Nick Boyle (BAL),3,5,36,12,19,0,0,0,0,0,0,1,6.6,6.6,0.1%,2018,4
26,Rhett Ellison (FA),3,5,29,9.7,11,0,0,0,0,0,0,1,5.9,5.9,0.0%,2018,4
27,Lee Smith (FA),3,4,23,7.7,10,0,0,0,0,0,0,1,5.3,5.3,0.0%,2018,4
28,James O'Shaughnessy (CHI),2,3,28,14,17,0,0,0,0,0,0,1,4.8,4.8,0.2%,2018,4
29,Austin Seferian-Jenkins (FA),2,4,24,12,21,1,0,0,0,0,0,1,4.4,4.4,0.0%,2018,4
30,Jordan Akins (NYG),2,3,24,12,14,0,0,0,0,0,0,1,4.4,4.4,0.2%,2018,4
31,Jesse James (FA),1,1,23,23,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,2018,4
32,Dallas Goedert (PHI),2,2,13,6.5,10,0,0,0,0,0,0,1,3.3,3.3,94.2%,2018,4
33,Benjamin Watson (FA),1,3,23,23,23,1,0,0,0,0,0,1,3.3,3.3,2.8%,2018,4
34,Levine Toilolo (FA),2,2,12,6,8,0,0,0,0,0,0,1,3.2,3.2,0.0%,2018,4
35,Mark Andrews (BAL),2,2,12,6,10,0,0,0,0,0,0,1,3.2,3.2,99.9%,2018,4
36,Niles Paul (FA),2,2,11,5.5,7,0,0,0,0,0,0,1,3.1,3.1,0.0%,2018,4
37,Virgil Green (FA),2,2,9,4.5,10,0,0,0,0,0,0,1,2.9,2.9,0.0%,2018,4
38,Austin Hooper (TEN),1,2,19,19,19,0,0,0,0,0,0,1,2.9,2.9,12.8%,2018,4
39,Chris Herndon IV (NO),1,1,18,18,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,2018,4
40,Mo Alie-Cox (IND),1,2,17,17,17,0,0,0,0,0,0,1,2.7,2.7,3.9%,2018,4
41,Matt LaCosse (FA),1,1,17,17,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,2018,4
42,Jason Croom (FA),1,1,13,13,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,2018,4
43,Gerald Everett (LAC),1,1,13,13,13,0,0,0,0,0,0,1,2.3,2.3,19.5%,2018,4
44,Ryan Griffin (CHI),1,1,12,12,12,0,0,0,0,0,0,1,2.2,2.2,0.1%,2018,4
45,Mike Gesicki (MIA),1,2,9,9,9,0,0,0,0,0,0,1,1.9,1.9,88.5%,2018,4
46,Antony Auclair (HOU),1,1,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,2018,4
47,Scott Simonson (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2018,4
48,Luke Willson (FA),1,2,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2018,4
49,C.J. Uzomah (NYJ),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,3.3%,2018,4
50,Nick Vannett (NO),1,2,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2018,4
51,Hakeem Valles (FA),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2018,4
52,Will Dissly (SEA),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.2%,2018,4
53,Khari Lee (FA),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,2018,4
54,Lance Kendricks (FA),1,2,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,2018,4
55,David Morgan II (FA),1,1,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,2018,4
56,Dwayne Allen (FA),1,2,-4,-4,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2018,4
