Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,George Kittle (SF),7,9,210,30,85,3,1,0,0,0,0,1,34,34,98.5%,2018,14
2,Rob Gronkowski (FA),8,8,107,13.4,17,0,1,0,0,0,0,1,24.7,24.7,30.5%,2018,14
3,Travis Kelce (KC),7,9,77,11,17,0,1,0,0,0,0,1,20.7,20.7,99.9%,2018,14
4,Jared Cook (FA),7,10,116,16.6,30,1,0,0,0,0,0,1,18.6,18.6,1.2%,2018,14
5,Ian Thomas (CAR),9,11,77,8.6,16,0,0,0,0,0,0,1,16.7,16.7,0.1%,2018,14
6,Eric Ebron (FA),4,8,65,16.3,23,1,1,0,0,0,0,1,16.5,16.5,0.1%,2018,14
7,Cameron Brate (TB),2,4,12,6,11,0,2,0,0,0,0,1,15.2,15.2,6.1%,2018,14
8,Dallas Goedert (PHI),4,5,44,11,26,1,1,0,0,0,0,1,14.4,14.4,94.2%,2018,14
9,Ryan Griffin (CHI),5,5,80,16,47,1,0,0,0,0,0,1,13,13,0.1%,2018,14
10,Blake Jarwin (FA),7,7,56,8,22,1,0,0,0,0,0,1,12.6,12.6,2.1%,2018,14
11,Derek Carrier (FA),2,2,29,14.5,23,1,1,0,0,0,0,1,10.9,10.9,0.0%,2018,14
12,Evan Engram (JAC),3,5,77,25.7,39,2,0,0,0,0,0,1,10.7,10.7,16.6%,2018,14
13,Vernon Davis (FA),4,4,31,7.8,11,0,0,0,0,0,0,1,9.1,9.1,1.6%,2018,14
14,Zach Ertz (ARI),5,8,38,7.6,12,0,0,0,0,0,0,1,8.8,8.8,92.4%,2018,14
15,Maxx Williams (ARI),1,1,10,10,10,0,1,0,0,0,0,1,8,8,0.1%,2018,14
16,Austin Hooper (TEN),4,6,37,9.3,11,0,0,0,0,0,0,1,7.7,7.7,12.8%,2018,14
17,Vance McDonald (FA),4,4,37,9.3,19,0,0,0,0,0,0,1,7.7,7.7,0.0%,2018,14
18,Lee Smith (FA),1,1,3,3,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,2018,14
19,Jordan Thomas (FA),4,4,31,7.8,14,0,0,0,0,0,0,1,7.1,7.1,0.0%,2018,14
20,Gerald Everett (LAC),4,7,29,7.3,9,0,0,0,0,0,0,1,6.9,6.9,19.5%,2018,14
21,Dalton Schultz (DAL),3,3,37,12.3,16,0,0,0,0,0,0,1,6.7,6.7,96.6%,2018,14
22,C.J. Uzomah (NYJ),3,3,37,12.3,24,1,0,0,0,0,0,1,6.7,6.7,3.3%,2018,14
23,David Njoku (CLE),3,4,35,11.7,28,1,0,0,0,0,0,1,6.5,6.5,46.7%,2018,14
24,Ricky Seals-Jones (NYG),3,5,31,10.3,12,0,0,0,0,0,0,1,6.1,6.1,0.7%,2018,14
25,Jordan Akins (NYG),2,2,40,20,27,1,0,0,0,0,0,1,6,6,0.2%,2018,14
26,Demetrius Harris (FA),3,3,28,9.3,15,0,0,0,0,0,0,1,5.8,5.8,0.0%,2018,14
27,Anthony Firkser (ATL),3,3,27,9,16,0,0,0,0,0,0,1,5.7,5.7,0.2%,2018,14
28,Benjamin Watson (FA),3,3,24,8,11,0,0,0,0,0,0,1,5.4,5.4,2.8%,2018,14
29,Jesse James (FA),2,2,28,14,22,1,0,0,0,0,0,1,4.8,4.8,0.0%,2018,14
