Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Elijah Moore (NYJ),7,8,84,12,26,0,2,0,0,0,0,1,27.4,27.4,92.1%,2021,9
2,DeVonta Smith (PHI),5,6,116,23.2,28,0,1,0,0,0,0,1,22.6,22.6,91.2%,2021,9
3,Keenan Allen (LAC),12,13,104,8.7,18,0,0,0,0,0,0,1,22.4,22.4,99.4%,2021,9
4,Olamide Zaccheaus (ATL),3,3,58,19.3,49,0,2,0,0,0,0,1,20.8,20.8,1.0%,2021,9
5,Darnell Mooney (CHI),3,6,41,13.7,20,0,1,1,15,1,0,1,20.6,20.6,93.0%,2021,9
6,Marquise Brown (ARI),9,12,116,12.9,22,0,0,0,0,0,0,1,20.6,20.6,95.4%,2021,9
7,Cooper Kupp (LAR),11,13,95,8.6,17,0,0,0,0,0,0,1,20.5,20.5,99.9%,2021,9
8,Malik Turner (SF),5,7,33,6.6,11,0,2,0,0,0,0,1,20.3,20.3,0.1%,2021,9
9,Brandon Aiyuk (SF),6,8,89,14.8,22,0,1,1,-2,0,1,1,18.7,18.7,86.5%,2021,9
10,Tim Patrick (DEN),4,5,85,21.3,44,0,1,0,0,0,0,1,18.5,18.5,39.3%,2021,9
11,Hunter Renfrow (LV),7,9,49,7,20,0,1,0,0,0,0,1,17.9,17.9,91.5%,2021,9
12,Robert Woods (TEN),7,10,98,14,22,0,0,1,6,0,0,1,17.4,17.4,86.5%,2021,9
13,Michael Pittman Jr. (IND),5,6,64,12.8,19,0,1,0,0,0,0,1,17.4,17.4,97.9%,2021,9
14,Justin Jefferson (MIN),3,5,69,23,50,0,1,1,11,0,0,1,17,17,99.9%,2021,9
15,Donovan Peoples-Jones (CLE),2,3,86,43,60,0,1,0,0,0,0,1,16.6,16.6,29.5%,2021,9
16,Christian Kirk (JAC),6,6,91,15.2,50,0,0,0,0,0,0,1,16.4,16.4,87.4%,2021,9
17,Jaylen Waddle (MIA),8,10,83,10.4,17,0,0,0,0,0,0,1,16.3,16.3,98.6%,2021,9
18,Stefon Diggs (BUF),6,8,85,14.2,28,0,0,0,0,0,0,1,14.5,14.5,99.9%,2021,9
19,Tee Higgins (CIN),6,8,78,13,20,0,0,0,0,0,0,1,13.8,13.8,98.4%,2021,9
20,Russell Gage (TB),7,8,64,9.1,20,0,0,0,0,0,0,1,13.4,13.4,85.4%,2021,9
21,Jerry Jeudy (DEN),6,8,69,11.5,25,0,0,0,0,0,0,1,12.9,12.9,93.6%,2021,9
22,Diontae Johnson (PIT),5,6,56,11.2,22,0,0,2,11,0,0,1,11.7,11.7,98.1%,2021,9
23,Keelan Cole Sr. (NYJ),5,8,66,13.2,18,0,0,0,0,0,0,1,11.6,11.6,0.6%,2021,9
24,Brandin Cooks (HOU),6,14,56,9.3,10,0,0,0,0,0,0,1,11.6,11.6,94.7%,2021,9
25,Marquez Callaway (NO),3,6,25,8.3,15,0,1,0,0,0,0,1,11.5,11.5,2.5%,2021,9
26,Deebo Samuel (SF),5,9,63,12.6,32,0,0,0,0,0,0,1,11.3,11.3,99.8%,2021,9
27,Cole Beasley (FA),8,11,33,4.1,9,0,0,0,0,0,0,1,11.3,11.3,1.5%,2021,9
28,Mack Hollins (LV),3,6,22,7.3,10,0,1,0,0,0,0,1,11.2,11.2,0.1%,2021,9
29,Deonte Harty (NO),6,8,52,8.7,19,0,0,0,0,0,0,1,11.2,11.2,0.7%,2021,9
30,Kenny Stills (FA),2,5,30,15,22,0,1,0,0,0,0,1,11,11,0.0%,2021,9
31,Allen Robinson II (LAR),4,6,68,17,39,0,0,0,0,0,0,1,10.8,10.8,90.6%,2021,9
32,Emmanuel Sanders (BUF),4,8,65,16.3,22,0,0,0,0,0,0,1,10.5,10.5,1.9%,2021,9
33,Rashod Bateman (BAL),5,8,52,10.4,15,0,0,0,0,0,0,1,10.2,10.2,86.6%,2021,9
34,Davante Adams (LV),6,14,42,7,14,0,0,0,0,0,0,1,10.2,10.2,99.9%,2021,9
35,Zach Pascal (PHI),4,7,58,14.5,31,0,0,0,0,0,0,1,9.8,9.8,0.8%,2021,9
36,A.J. Brown (PHI),5,11,42,8.4,16,0,0,0,0,0,0,1,9.2,9.2,99.4%,2021,9
37,Antoine Wesley (ARI),3,3,62,20.7,33,0,0,0,0,0,0,1,9.2,9.2,0.4%,2021,9
38,Allen Lazard (GB),1,1,20,20,20,0,1,0,0,0,0,1,9,9,81.5%,2021,9
39,Ja'Marr Chase (CIN),6,13,49,8.2,15,0,0,2,0,0,1,1,8.9,8.9,99.9%,2021,9
40,Devin Duvernay (BAL),2,2,8,4,5,0,1,0,0,0,0,1,8.8,8.8,1.2%,2021,9
41,Jamison Crowder (BUF),5,7,38,7.6,12,0,0,0,0,0,0,1,8.8,8.8,12.8%,2021,9
42,Adam Thielen (MIN),2,7,6,3,5,0,1,0,0,0,0,1,8.6,8.6,90.9%,2021,9
43,Tre'Quan Smith (NO),3,4,53,17.7,20,0,0,0,0,0,0,1,8.3,8.3,1.0%,2021,9
44,Randall Cobb (GB),3,5,50,16.7,35,0,0,0,0,0,0,1,8,8,5.8%,2021,9
45,Danny Amendola (FA),3,7,49,16.3,39,0,0,0,0,0,0,1,7.9,7.9,0.0%,2021,9
46,Mike Williams (LAC),2,5,58,29,49,0,0,0,0,0,0,1,7.8,7.8,94.9%,2021,9
47,DJ Moore (CAR),3,7,32,10.7,13,0,0,2,14,0,0,1,7.6,7.6,97.6%,2021,9
48,Julio Jones (FA),4,4,35,8.8,13,0,0,0,0,0,0,1,7.5,7.5,14.2%,2021,9
49,Rondale Moore (ARI),5,5,25,5,9,0,0,0,0,0,0,1,7.5,7.5,63.7%,2021,9
50,Tyreek Hill (MIA),4,11,37,9.3,13,0,0,1,-4,0,0,1,7.3,7.3,99.9%,2021,9
51,Chase Claypool (PIT),3,5,30,10,26,0,0,2,13,0,0,1,7.3,7.3,89.1%,2021,9
52,Van Jefferson (LAR),3,7,41,13.7,20,0,0,0,0,0,0,1,7.1,7.1,32.8%,2021,9
53,Jeff Smith (NYJ),3,4,40,13.3,14,0,0,0,0,0,0,1,7,7,0.0%,2021,9
54,Jamal Agnew (JAC),3,5,27,9,23,0,0,1,11,0,0,1,6.8,6.8,0.3%,2021,9
55,James Washington (DAL),1,3,42,42,42,0,0,2,13,0,0,1,6.5,6.5,13.9%,2021,9
56,Kendrick Bourne (NE),3,4,34,11.3,18,0,0,0,0,0,0,1,6.4,6.4,21.5%,2021,9
57,Laviska Shenault Jr. (JAC),4,4,24,6,9,0,0,1,-4,0,0,1,6,6,1.8%,2021,9
58,Marquise Goodwin (FA),1,4,50,50,50,0,0,0,0,0,0,1,6,6,0.1%,2021,9
59,Chris Conley (HOU),2,3,38,19,23,0,0,0,0,0,0,1,5.8,5.8,0.5%,2021,9
60,Amari Cooper (CLE),2,5,37,18.5,32,0,0,0,0,0,0,1,5.7,5.7,95.6%,2021,9
61,Nico Collins (HOU),3,3,25,8.3,11,0,0,0,0,0,0,1,5.5,5.5,2.7%,2021,9
62,Marvin Jones Jr. (JAC),3,5,21,7,12,0,0,0,0,0,0,1,5.1,5.1,30.1%,2021,9
63,Mecole Hardman (KC),3,6,20,6.7,9,0,0,0,0,0,0,1,5,5,70.0%,2021,9
64,Kendall Hinton (DEN),1,1,40,40,40,0,0,0,0,0,0,1,5,5,0.1%,2021,9
65,Kenny Golladay (NYG),2,3,28,14,14,0,0,0,0,0,0,1,4.8,4.8,58.2%,2021,9
66,Cedrick Wilson Jr. (MIA),2,5,28,14,24,0,0,0,0,0,0,1,4.8,4.8,1.4%,2021,9
