Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Davante Adams (LV),11,16,206,18.7,59,0,1,0,0,0,0,1,37.6,37.6,99.9%,2021,5
2,Mike Williams (LAC),8,16,165,20.6,72,0,2,0,0,0,0,1,36.5,36.5,94.9%,2021,5
3,Marquise Brown (ARI),9,10,125,13.9,43,0,2,0,0,0,0,1,33.5,33.5,95.4%,2021,5
4,Antonio Brown (FA),7,8,124,17.7,62,0,2,0,0,0,0,1,31.4,31.4,4.8%,2021,5
5,Kadarius Toney (NYG),10,13,189,18.9,38,0,0,1,7,0,0,1,29.6,29.6,84.2%,2021,5
6,Mike Evans (TB),6,8,113,18.8,34,0,2,0,0,0,0,1,29.3,29.3,99.1%,2021,5
7,Ja'Marr Chase (CIN),6,10,159,26.5,70,0,1,0,0,0,0,1,27.9,27.9,99.9%,2021,5
8,Robert Woods (TEN),12,14,150,12.5,25,0,0,0,0,0,0,1,27,27,86.5%,2021,5
9,DK Metcalf (SEA),5,5,98,19.6,25,0,2,0,0,0,0,1,26.8,26.8,98.3%,2021,5
10,Courtland Sutton (DEN),7,11,120,17.1,39,0,1,0,0,0,0,1,25,25,92.4%,2021,5
11,Marquez Callaway (NO),4,8,85,21.3,49,0,2,0,0,0,0,1,24.5,24.5,2.5%,2021,5
12,Chase Claypool (PIT),5,6,130,26,59,0,1,0,0,0,0,1,24,24,89.1%,2021,5
13,Chris Moore (HOU),5,5,109,21.8,67,0,1,0,0,0,0,1,21.9,21.9,0.1%,2021,5
14,Michael Pittman Jr. (IND),6,7,89,14.8,42,0,1,0,0,0,0,1,20.9,20.9,97.9%,2021,5
15,DeAndre Hopkins (ARI),6,9,87,14.5,30,0,1,0,0,0,0,1,20.7,20.7,96.4%,2021,5
16,Emmanuel Sanders (BUF),3,5,54,18,35,0,2,0,0,0,0,1,20.4,20.4,1.9%,2021,5
17,Justin Jefferson (MIN),7,8,124,17.7,37,0,0,0,0,0,0,1,19.4,19.4,99.9%,2021,5
18,CeeDee Lamb (DAL),4,6,84,21,49,0,1,1,4,0,0,1,18.8,18.8,99.7%,2021,5
19,Mecole Hardman (KC),9,12,76,8.4,26,0,0,0,0,0,0,1,16.6,16.6,70.0%,2021,5
20,Cooper Kupp (LAR),7,10,92,13.1,33,0,0,0,0,0,0,1,16.2,16.2,99.9%,2021,5
21,Deebo Samuel (SF),3,9,58,19.3,26,0,0,1,13,1,0,1,16.1,16.1,99.8%,2021,5
22,Tim Patrick (DEN),7,9,89,12.7,23,0,0,0,0,0,0,1,15.9,15.9,39.3%,2021,5
23,Chris Conley (HOU),3,4,84,28,40,0,1,0,0,0,1,1,15.4,15.4,0.5%,2021,5
24,Diontae Johnson (PIT),2,2,72,36,50,0,1,0,0,0,0,1,15.2,15.2,98.1%,2021,5
25,Amari Cooper (CLE),3,6,60,20,24,0,1,0,0,0,0,1,15,15,95.6%,2021,5
26,Tyreek Hill (MIA),7,13,63,9,17,0,0,1,15,0,0,1,14.8,14.8,99.9%,2021,5
27,DeVonta Smith (PHI),7,9,77,11,17,0,0,0,0,0,1,1,14.7,14.7,91.2%,2021,5
28,Rondale Moore (ARI),5,6,59,11.8,33,0,0,3,38,0,0,1,14.7,14.7,63.7%,2021,5
29,Deonte Harty (NO),1,1,72,72,72,0,1,0,0,0,0,1,14.2,14.2,0.7%,2021,5
30,Chris Godwin (TB),7,11,70,10,18,0,0,0,0,0,0,1,14,14,94.4%,2021,5
31,Amon-Ra St. Brown (DET),7,8,65,9.3,18,0,0,0,0,0,0,1,13.5,13.5,95.9%,2021,5
32,Keenan Allen (LAC),6,9,75,12.5,37,0,0,0,0,0,0,1,13.5,13.5,99.4%,2021,5
33,Donovan Peoples-Jones (CLE),5,6,70,14,42,0,0,0,0,0,0,1,12,12,29.5%,2021,5
34,Rashard Higgins (CAR),3,5,29,9.7,16,0,1,0,0,0,0,1,11.9,11.9,0.7%,2021,5
35,Hunter Renfrow (LV),6,8,56,9.3,17,0,0,0,0,0,0,1,11.6,11.6,91.5%,2021,5
36,DeAndre Carter (LAC),4,8,62,15.5,26,0,0,1,11,0,0,1,11.3,11.3,0.6%,2021,5
37,Jamal Agnew (JAC),6,7,41,6.8,8,0,0,1,8,0,0,1,10.9,10.9,0.3%,2021,5
38,Tyler Lockett (SEA),5,10,57,11.4,25,0,0,0,0,0,0,1,10.7,10.7,92.2%,2021,5
39,Kendall Hinton (DEN),2,3,25,12.5,23,0,1,0,0,0,0,1,10.5,10.5,0.1%,2021,5
40,Tavon Austin (FA),5,5,54,10.8,22,0,0,0,0,0,0,1,10.4,10.4,0.0%,2021,5
41,Adam Humphries (FA),3,5,73,24.3,27,0,0,0,0,0,0,1,10.3,10.3,0.6%,2021,5
42,Tee Higgins (CIN),5,7,32,6.4,10,0,0,0,0,0,0,1,10.2,10.2,98.4%,2021,5
43,Christian Kirk (JAC),5,5,39,7.8,9,0,0,1,11,0,0,1,10,10,87.4%,2021,5
44,Preston Williams (MIA),3,5,60,20,34,0,0,1,7,0,0,1,9.7,9.7,0.2%,2021,5
45,Jakobi Meyers (NE),4,5,56,14,24,0,0,0,0,0,0,1,9.6,9.6,80.6%,2021,5
46,Parris Campbell (IND),4,6,56,14,23,0,0,0,0,0,0,1,9.6,9.6,1.5%,2021,5
47,Tajae Sharpe (FA),4,5,53,13.3,17,0,0,0,0,0,0,1,9.3,9.3,0.1%,2021,5
48,Stefon Diggs (BUF),2,5,69,34.5,61,0,0,0,0,0,0,1,8.9,8.9,99.9%,2021,5
49,DJ Moore (CAR),5,7,42,8.4,14,0,0,1,-4,0,0,1,8.8,8.8,97.6%,2021,5
50,Terry McLaurin (WAS),4,11,46,11.5,18,0,0,0,0,0,0,1,8.6,8.6,97.4%,2021,5
51,Devin Duvernay (BAL),4,4,45,11.3,17,0,0,0,0,0,0,1,8.5,8.5,1.2%,2021,5
52,Corey Davis (NYJ),4,7,45,11.3,20,0,0,0,0,0,0,1,8.5,8.5,55.8%,2021,5
53,Jamison Crowder (BUF),4,6,24,6,13,0,0,0,0,0,0,1,8.4,8.4,12.8%,2021,5
54,Marcus Johnson (SF),3,5,52,17.3,22,0,0,0,0,0,0,1,8.2,8.2,0.1%,2021,5
55,Henry Ruggs III (FA),3,3,51,17,29,0,0,0,0,0,0,1,8.1,8.1,10.9%,2021,5
56,DeSean Jackson (FA),1,3,68,68,68,0,0,0,0,0,0,1,7.8,7.8,2.8%,2021,5
57,Quez Watkins (PHI),3,3,48,16,53,0,0,0,0,0,0,1,7.8,7.8,0.6%,2021,5
58,Zach Pascal (PHI),3,5,48,16,31,0,0,0,0,0,0,1,7.8,7.8,0.8%,2021,5
59,Tyler Johnson (TB),3,3,42,14,19,0,0,0,0,0,0,1,7.2,7.2,0.5%,2021,5
60,Allen Robinson II (LAR),4,5,32,8,12,0,0,0,0,0,0,1,7.2,7.2,90.6%,2021,5
61,Byron Pringle (CHI),2,2,11,5.5,6,0,1,0,0,0,1,1,7.1,7.1,3.6%,2021,5
62,Kendrick Bourne (NE),3,3,26,8.7,15,0,0,1,12,0,0,1,6.8,6.8,21.5%,2021,5
