Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Cooper Kupp (LAR),10,13,156,15.6,59,0,2,0,0,0,0,1,37.6,37.6,99.9%,2021,7
2,Ja'Marr Chase (CIN),8,10,201,25.1,82,0,1,0,0,0,0,1,34.1,34.1,99.9%,2021,7
3,Mike Evans (TB),6,10,76,12.7,46,0,3,0,0,0,0,1,31.6,31.6,99.1%,2021,7
4,A.J. Brown (PHI),8,9,133,16.6,46,0,1,0,0,0,0,1,27.3,27.3,99.4%,2021,7
5,Terry McLaurin (WAS),7,12,122,17.4,40,0,1,0,0,0,0,1,25.2,25.2,97.4%,2021,7
6,Chris Godwin (TB),8,11,111,13.9,34,0,1,0,0,0,0,1,25.1,25.1,94.4%,2021,7
7,Deebo Samuel (SF),7,11,100,14.3,29,0,1,0,0,0,1,1,21,21,99.8%,2021,7
8,Michael Pittman Jr. (IND),4,4,105,26.3,57,0,1,0,0,0,0,1,20.5,20.5,97.9%,2021,7
9,Davante Adams (LV),6,7,76,12.7,26,0,1,0,0,0,0,1,19.6,19.6,99.9%,2021,7
10,Marquise Brown (ARI),5,14,80,16,39,0,1,0,0,0,0,1,19,19,95.4%,2021,7
11,DeAndre Hopkins (ARI),7,9,53,7.6,15,0,1,0,0,0,0,1,18.3,18.3,96.4%,2021,7
12,DK Metcalf (SEA),2,5,96,48,84,0,1,0,0,0,0,1,17.6,17.6,98.3%,2021,7
13,Kalif Raymond (DET),6,8,115,19.2,37,0,0,1,1,0,0,1,17.6,17.6,0.7%,2021,7
14,Allen Lazard (GB),5,6,60,12,19,0,1,0,0,0,0,1,17,17,81.5%,2021,7
15,Russell Gage (TB),4,6,67,16.8,49,0,1,0,0,0,0,1,16.7,16.7,85.4%,2021,7
16,Kendrick Bourne (NE),4,4,68,17,46,0,0,0,0,0,0,1,15.8,15.8,21.5%,2021,7
17,Dante Pettis (NYG),5,5,39,7.8,27,0,1,0,0,0,0,1,15.5,15.5,0.0%,2021,7
18,Jaylen Waddle (MIA),7,8,83,11.9,19,0,0,0,0,0,0,1,15.3,15.3,98.6%,2021,7
19,Christian Kirk (JAC),4,5,50,12.5,19,0,1,0,0,0,0,1,15,15,87.4%,2021,7
20,Robert Woods (TEN),6,6,70,11.7,22,0,0,0,0,0,0,1,15,15,86.5%,2021,7
21,Corey Davis (NYJ),4,6,47,11.8,22,0,1,0,0,0,0,1,14.7,14.7,55.8%,2021,7
22,Van Jefferson (LAR),4,7,43,10.8,22,0,1,0,0,0,0,1,14.3,14.3,32.8%,2021,7
23,Bryan Edwards (LV),3,4,43,14.3,24,0,1,0,0,0,0,1,13.3,13.3,1.1%,2021,7
24,DJ Moore (CAR),6,10,73,12.2,21,0,0,0,0,0,0,1,13.3,13.3,97.6%,2021,7
25,Tee Higgins (CIN),7,15,62,8.9,11,0,0,0,0,0,0,1,13.2,13.2,98.4%,2021,7
26,Nelson Agholor (NE),2,5,51,25.5,26,0,1,0,0,0,0,1,13.1,13.1,1.4%,2021,7
27,Hunter Renfrow (LV),7,8,58,8.3,16,0,0,0,0,0,0,1,12.8,12.8,91.5%,2021,7
28,Tyreek Hill (MIA),6,9,49,8.2,17,0,0,1,18,0,0,1,12.7,12.7,99.9%,2021,7
29,Calvin Ridley (ATL),4,10,26,6.5,11,0,1,0,0,0,0,1,12.6,12.6,2.0%,2021,7
30,Byron Pringle (CHI),5,6,73,14.6,25,0,0,0,0,0,0,1,12.3,12.3,3.6%,2021,7
31,Courtland Sutton (DEN),5,5,68,13.6,31,0,0,0,0,0,0,1,11.8,11.8,92.4%,2021,7
32,Darius Slayton (NYG),5,9,63,12.6,16,0,0,0,0,0,0,1,11.3,11.3,9.1%,2021,7
33,DeVonta Smith (PHI),5,9,61,12.2,20,0,0,0,0,0,0,1,11.1,11.1,91.2%,2021,7
34,Rashod Bateman (BAL),3,6,80,26.7,35,0,0,0,0,0,0,1,11,11,86.6%,2021,7
35,Jalen Reagor (PHI),2,2,25,12.5,17,0,1,1,0,0,0,1,10.5,10.5,1.0%,2021,7
36,Elijah Moore (NYJ),1,6,13,13,13,0,0,1,19,1,0,1,10.2,10.2,92.1%,2021,7
37,A.J. Green (ARI),3,3,66,22,41,0,0,0,0,0,0,1,9.6,9.6,5.5%,2021,7
38,Jakobi Meyers (NE),5,7,44,8.8,19,0,0,0,0,0,0,1,9.4,9.4,80.6%,2021,7
39,Mack Hollins (LV),2,3,13,6.5,9,0,1,0,0,0,0,1,9.3,9.3,0.1%,2021,7
40,Jarvis Landry (FA),5,8,37,7.4,14,0,0,0,0,0,0,1,8.7,8.7,66.0%,2021,7
41,Freddie Swain (SEA),4,6,39,9.8,28,0,0,1,8,0,0,1,8.7,8.7,0.2%,2021,7
42,Isaiah Ford (MIA),1,1,10,10,10,0,1,0,0,0,0,1,8,8,0.0%,2021,7
43,Tyler Boyd (CIN),4,7,39,9.8,25,0,0,0,0,0,0,1,7.9,7.9,66.3%,2021,7
44,Jamison Crowder (BUF),4,6,34,8.5,21,0,0,0,0,0,0,1,7.4,7.4,12.8%,2021,7
45,Brandin Cooks (HOU),5,7,21,4.2,18,0,0,0,0,0,0,1,7.1,7.1,94.7%,2021,7
46,Henry Ruggs III (FA),4,4,24,6,10,0,0,1,7,0,0,1,7.1,7.1,10.9%,2021,7
47,Adam Humphries (FA),3,4,36,12,17,0,0,0,0,0,0,1,6.6,6.6,0.6%,2021,7
48,Marquez Callaway (NO),3,7,32,10.7,14,0,0,0,0,0,0,1,6.2,6.2,2.5%,2021,7
49,Darnell Mooney (CHI),2,5,39,19.5,22,0,0,0,0,0,0,1,5.9,5.9,93.0%,2021,7
50,Julio Jones (FA),2,4,38,19,20,0,0,0,0,0,0,1,5.8,5.8,14.2%,2021,7
51,Quez Watkins (PHI),2,4,37,18.5,27,0,0,0,0,0,0,1,5.7,5.7,0.6%,2021,7
52,Zay Jones (JAC),1,1,43,43,43,0,0,0,0,0,0,1,5.3,5.3,1.0%,2021,7
53,Josh Reynolds (DET),3,3,23,7.7,11,0,0,0,0,0,0,1,5.3,5.3,0.9%,2021,7
54,Randall Cobb (GB),3,4,22,7.3,15,0,0,0,0,0,0,1,5.2,5.2,5.8%,2021,7
55,Mecole Hardman (KC),4,5,28,7,9,0,0,0,0,0,1,1,4.8,4.8,70.0%,2021,7
56,Nico Collins (HOU),2,5,28,14,22,0,0,0,0,0,0,1,4.8,4.8,2.7%,2021,7
57,Keith Kirkwood (FA),3,5,17,5.7,7,0,0,0,0,0,0,1,4.7,4.7,0.0%,2021,7
58,Danny Amendola (FA),3,5,17,5.7,10,0,0,0,0,0,0,1,4.7,4.7,0.0%,2021,7
59,John Ross (NYG),2,2,27,13.5,15,0,0,0,0,0,0,1,4.7,4.7,0.1%,2021,7
60,Robby Anderson (CAR),3,9,14,4.7,5,0,0,0,0,0,0,1,4.4,4.4,23.2%,2021,7
61,Zach Pascal (PHI),3,6,14,4.7,13,0,0,0,0,0,0,1,4.4,4.4,0.8%,2021,7
62,Odell Beckham Jr. (FA),2,6,23,11.5,17,0,0,0,0,0,0,1,4.3,4.3,45.0%,2021,7
63,DeAndre Carter (LAC),1,1,4,4,4,0,0,1,27,0,0,1,4.1,4.1,0.6%,2021,7
64,Anthony Schwartz (CLE),2,3,22,11,16,0,0,1,-2,0,0,1,4,4,1.1%,2021,7
65,N'Keal Harry (NE),1,2,28,28,28,0,0,0,0,0,0,1,3.8,3.8,0.5%,2021,7
66,Tajae Sharpe (FA),2,2,18,9,12,0,0,0,0,0,0,1,3.8,3.8,0.1%,2021,7
67,Rondale Moore (ARI),2,3,17,8.5,16,0,0,0,0,0,0,1,3.7,3.7,63.7%,2021,7
68,Dax Milne (WAS),2,4,16,8,13,0,0,0,0,0,0,1,3.6,3.6,0.1%,2021,7
69,Tim Patrick (DEN),2,5,16,8,9,0,0,0,0,0,0,1,3.6,3.6,39.3%,2021,7
70,Tyler Johnson (TB),2,2,16,8,12,0,0,0,0,0,0,1,3.6,3.6,0.5%,2021,7
71,Allen Robinson II (LAR),2,4,16,8,12,0,0,0,0,0,0,1,3.6,3.6,90.6%,2021,7
72,Marquise Goodwin (FA),2,4,16,8,12,0,0,0,0,0,0,1,3.6,3.6,0.1%,2021,7
73,Kendall Hinton (DEN),2,2,15,7.5,11,0,0,0,0,0,0,1,3.5,3.5,0.1%,2021,7
74,Tyler Lockett (SEA),2,3,12,6,7,0,0,0,0,0,0,1,3.2,3.2,92.2%,2021,7
75,Gunner Olszewski (PIT),1,1,22,22,22,0,0,0,0,0,0,1,3.2,3.2,0.2%,2021,7
76,Mohamed Sanu Sr. (SF),1,1,16,16,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,2021,7
77,Olamide Zaccheaus (ATL),1,1,13,13,13,0,0,0,0,0,0,1,2.3,2.3,1.0%,2021,7
78,Tre'Quan Smith (NO),1,3,11,11,11,0,0,0,0,0,0,1,2.1,2.1,1.0%,2021,7
79,Damiere Byrd (ATL),1,1,10,10,10,0,0,0,0,0,0,1,2,2,0.2%,2021,7
80,Ashton Dulin (IND),2,4,0,0,2,0,0,0,0,0,0,1,2,2,0.4%,2021,7
81,Devin Duvernay (BAL),1,1,11,11,11,0,0,1,-2,0,0,1,1.9,1.9,1.2%,2021,7
82,Trent Sherfield (MIA),1,2,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,2021,7
83,Brandon Aiyuk (SF),1,1,6,6,6,0,0,1,3,0,0,1,1.9,1.9,86.5%,2021,7
84,Marcus Kemp (FA),1,1,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,7
85,Collin Johnson (NYG),1,2,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,2021,7
86,Demarcus Robinson (LV),1,4,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.5%,2021,7
87,Keelan Cole Sr. (NYJ),1,2,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.6%,2021,7
88,Denzel Mims (NYJ),1,2,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.5%,2021,7
89,Preston Williams (MIA),1,4,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.2%,2021,7
90,Keke Coutee (IND),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,2021,7
91,KhaDarel Hodge (ATL),1,1,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.2%,2021,7
92,Equanimeous St. Brown (CHI),0,1,0,0,0,0,0,1,13,0,0,1,1.3,1.3,0.2%,2021,7
93,Jaelon Darden (TB),0,1,0,0,0,0,0,1,11,0,0,1,1.1,1.1,0.2%,2021,7
94,Rashard Higgins (CAR),1,2,-2,-2,0,0,0,0,0,0,0,1,0.8,0.8,0.7%,2021,7
95,Marcus Johnson (SF),0,1,0,0,0,0,0,1,5,0,0,1,0.5,0.5,0.1%,2021,7
104,Mason Kinsey (TEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
118,Antonio Gandy-Golden (WAS),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,7
119,James Proche II (BAL),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2021,7
124,Tyrie Cleveland (DEN),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
128,Jauan Jennings (SF),0,2,0,0,0,0,0,0,0,0,0,1,0,0,1.1%,2021,7
135,Amari Rodgers (GB),0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.5%,2021,7
144,Tylan Wallace (BAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2021,7
188,Braxton Berrios (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.8%,2021,7
192,Penny Hart (SEA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
193,Trenton Irwin (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,7
214,Lil'Jordan Humphrey (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,7
215,J.J. Arcega-Whiteside (PHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,7
218,David Sills V (NYG),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,7
320,Ben Skowronek (LAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2021,7
329,Josh Gordon (KC),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2021,7
336,John Brown (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.1%,2021,7
338,Kenny Stills (FA),0,3,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
345,DeSean Jackson (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.8%,2021,7
370,Geronimo Allison (FA),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
371,Alex Erickson (WAS),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
373,Jakeem Grant Sr. (CLE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2021,7
394,Diontae Spencer (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
395,Kevin White (NO),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,7
397,Ty Montgomery (NE),0,1,0,0,0,0,0,1,4,0,0,1,0,0,0.1%,2021,7
405,Shi Smith (CAR),0,2,0,0,0,0,0,1,-3,0,0,1,-0.3,-0.3,0.1%,2021,7
