Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Davante Adams (LV),10,13,121,12.1,38,0,2,0,0,0,0,1,34.1,34.1,99.9%,2021,14
2,Cooper Kupp (LAR),13,15,123,9.5,44,0,1,0,0,0,0,1,31.3,31.3,99.9%,2021,14
3,Hunter Renfrow (LV),13,14,117,9,19,0,1,0,0,0,1,1,28.7,28.7,91.5%,2021,14
4,Tyler Lockett (SEA),5,9,142,28.4,55,0,1,0,0,0,0,1,27.2,27.2,92.2%,2021,14
5,Ja'Marr Chase (CIN),5,8,77,15.4,32,0,2,1,6,0,0,1,25.3,25.3,99.9%,2021,14
6,Robby Anderson (CAR),7,12,84,12,23,0,1,0,0,0,0,1,21.4,21.4,23.2%,2021,14
7,Mike Evans (TB),6,6,91,15.2,24,0,1,0,0,0,0,1,21.1,21.1,99.1%,2021,14
8,Allen Lazard (GB),6,7,75,12.5,32,0,1,1,14,0,0,1,20.9,20.9,81.5%,2021,14
9,Chris Godwin (TB),10,15,105,10.5,23,0,0,0,0,0,0,1,20.5,20.5,94.4%,2021,14
10,Justin Jefferson (MIN),7,15,79,11.3,22,0,1,1,-4,0,0,1,20.5,20.5,99.9%,2021,14
11,Odell Beckham Jr. (FA),6,7,77,12.8,40,0,1,0,0,0,0,1,19.7,19.7,45.0%,2021,14
12,Brandon Aiyuk (SF),6,10,62,10.3,21,0,1,1,4,0,0,1,18.6,18.6,86.5%,2021,14
13,Jakeem Grant Sr. (CLE),1,3,46,46,46,0,1,1,5,0,0,1,18.1,18.1,0.2%,2021,14
14,Brandin Cooks (HOU),8,11,101,12.6,19,0,0,0,0,0,0,1,18.1,18.1,94.7%,2021,14
15,Jalen Guyton (LAC),3,3,87,29,59,0,1,0,0,0,0,1,17.7,17.7,0.8%,2021,14
16,Joshua Palmer (LAC),5,7,66,13.2,36,0,1,0,0,0,0,1,17.6,17.6,4.4%,2021,14
17,Chase Claypool (PIT),8,9,93,11.6,38,0,0,1,2,0,0,1,17.5,17.5,89.1%,2021,14
18,Rashod Bateman (BAL),7,8,103,14.7,36,0,0,0,0,0,0,1,17.3,17.3,86.6%,2021,14
19,K.J. Osborn (MIN),3,9,83,27.7,62,0,1,0,0,0,0,1,17.3,17.3,13.4%,2021,14
20,A.J. Green (ARI),7,10,102,14.6,36,0,0,0,0,0,0,1,17.2,17.2,5.5%,2021,14
21,James Washington (DAL),4,6,65,16.3,30,0,1,0,0,0,0,1,16.5,16.5,13.9%,2021,14
22,Tee Higgins (CIN),5,7,114,22.8,27,0,0,0,0,0,0,1,16.4,16.4,98.4%,2021,14
23,Amari Cooper (CLE),5,7,51,10.2,20,0,1,0,0,0,0,1,16.1,16.1,95.6%,2021,14
24,Cam Sims (WAS),3,4,69,23,43,0,1,0,0,0,0,1,15.9,15.9,0.1%,2021,14
25,Damiere Byrd (ATL),2,2,76,38,54,0,1,0,0,0,0,1,15.6,15.6,0.2%,2021,14
26,Cole Beasley (FA),9,11,64,7.1,15,0,0,0,0,0,0,1,15.4,15.4,1.5%,2021,14
27,Gabriel Davis (BUF),5,8,43,8.6,21,0,1,0,0,0,0,1,15.3,15.3,90.5%,2021,14
28,Diontae Johnson (PIT),5,10,76,15.2,37,0,0,1,7,0,0,1,15.3,15.3,98.1%,2021,14
29,Amon-Ra St. Brown (DET),8,12,73,9.1,19,0,0,0,0,0,0,1,15.3,15.3,95.9%,2021,14
30,Jarvis Landry (FA),5,10,41,8.2,17,0,1,0,0,0,0,1,15.1,15.1,66.0%,2021,14
31,Van Jefferson (LAR),2,3,58,29,52,0,1,1,10,0,0,1,14.8,14.8,32.8%,2021,14
32,CeeDee Lamb (DAL),7,10,61,8.7,18,0,0,2,15,0,0,1,14.6,14.6,99.7%,2021,14
33,DJ Moore (CAR),6,10,84,14,22,0,0,0,0,0,0,1,14.4,14.4,97.6%,2021,14
34,Stefon Diggs (BUF),7,13,74,10.6,24,0,0,0,0,0,0,1,14.4,14.4,99.9%,2021,14
35,Donovan Peoples-Jones (CLE),5,7,90,18,34,0,0,0,0,0,0,1,14,14,29.5%,2021,14
36,Kalif Raymond (DET),4,5,31,7.8,9,0,1,0,0,0,0,1,13.1,13.1,0.7%,2021,14
37,Marvin Jones Jr. (JAC),6,7,70,11.7,31,0,0,0,0,0,0,1,13,13,30.1%,2021,14
38,Deebo Samuel (SF),1,1,22,22,22,0,0,8,37,1,0,1,12.9,12.9,99.8%,2021,14
39,Breshad Perriman (TB),1,2,58,58,58,0,1,0,0,0,0,1,12.8,12.8,0.2%,2021,14
40,Mike Williams (LAC),6,6,61,10.2,25,0,0,0,0,0,0,1,12.1,12.1,94.9%,2021,14
41,Nico Collins (HOU),5,10,69,13.8,30,0,0,0,0,0,0,1,11.9,11.9,2.7%,2021,14
42,Christian Kirk (JAC),3,6,86,28.7,47,0,0,0,0,0,0,1,11.6,11.6,87.4%,2021,14
43,Tyreek Hill (MIA),4,4,76,19,38,0,0,0,0,0,0,1,11.6,11.6,99.9%,2021,14
44,Braxton Berrios (NYJ),6,10,52,8.7,17,0,0,0,0,0,0,1,11.2,11.2,16.8%,2021,14
45,Michael Gallup (DAL),5,9,60,12,24,0,0,0,0,0,0,1,11,11,85.0%,2021,14
