Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Cooper Kupp (LAR),9,13,136,15.1,42,0,2,1,1,0,0,1,34.7,34.7,99.9%,2021,15
2,Tyreek Hill (MIA),12,13,148,12.3,40,0,1,0,0,0,0,1,32.8,32.8,99.9%,2021,15
3,Brandin Cooks (HOU),7,10,102,14.6,43,0,2,0,0,0,0,1,29.2,29.2,94.7%,2021,15
4,Gabriel Davis (BUF),5,7,85,17,28,0,2,0,0,0,0,1,25.5,25.5,90.5%,2021,15
5,Christian Kirk (JAC),9,12,94,10.4,26,0,1,0,0,0,0,1,24.4,24.4,87.4%,2021,15
6,Amon-Ra St. Brown (DET),8,11,90,11.3,37,0,1,1,5,0,0,1,23.5,23.5,95.9%,2021,15
7,Russell Gage (TB),8,12,91,11.4,21,0,1,0,0,0,0,1,23.1,23.1,85.4%,2021,15
8,Marquez Valdes-Scantling (KC),5,7,98,19.6,31,0,1,0,0,0,0,1,20.8,20.8,75.6%,2021,15
9,Tyler Boyd (CIN),5,6,96,19.2,56,0,1,0,0,0,0,1,20.6,20.6,66.3%,2021,15
10,Keenan Allen (LAC),6,10,78,13,29,0,1,0,0,0,0,1,19.8,19.8,99.4%,2021,15
11,Deebo Samuel (SF),4,5,60,15,30,0,0,6,29,1,0,1,18.9,18.9,99.8%,2021,15
12,Josh Reynolds (DET),6,6,68,11.3,22,0,1,0,0,0,0,1,18.8,18.8,0.9%,2021,15
13,Marquez Callaway (NO),6,9,112,18.7,40,0,0,0,0,0,0,1,17.2,17.2,2.5%,2021,15
14,DeVante Parker (NE),4,8,68,17,37,0,1,0,0,0,0,1,16.8,16.8,55.0%,2021,15
15,Davante Adams (LV),6,7,44,7.3,16,0,1,0,0,0,0,1,16.4,16.4,99.9%,2021,15
16,Justin Jefferson (MIN),4,10,47,11.8,18,0,1,0,0,0,0,1,14.7,14.7,99.9%,2021,15
17,Marquise Brown (ARI),10,14,43,4.3,7,0,0,0,0,0,0,1,14.3,14.3,95.4%,2021,15
18,Stefon Diggs (BUF),4,7,35,8.8,11,0,1,0,0,0,0,1,13.5,13.5,99.9%,2021,15
19,Tim Patrick (DEN),3,5,42,14,25,0,1,0,0,0,0,1,13.2,13.2,39.3%,2021,15
20,DJ Moore (CAR),6,11,48,8,16,0,0,0,0,0,0,1,12.8,12.8,97.6%,2021,15
21,Zay Jones (JAC),6,9,67,11.2,16,0,0,0,0,0,0,1,12.7,12.7,1.0%,2021,15
22,Jauan Jennings (SF),3,6,28,9.3,15,0,1,0,0,0,0,1,11.8,11.8,1.1%,2021,15
23,Laquon Treadwell (JAC),6,9,57,9.5,21,0,0,0,0,0,0,1,11.7,11.7,0.3%,2021,15
24,Darnell Mooney (CHI),5,7,63,12.6,27,0,0,1,3,0,0,1,11.6,11.6,93.0%,2021,15
25,Jakobi Meyers (NE),6,12,44,7.3,10,0,0,1,9,0,0,1,11.3,11.3,80.6%,2021,15
26,DK Metcalf (SEA),6,12,52,8.7,12,0,0,0,0,0,0,1,11.2,11.2,98.3%,2021,15
27,CeeDee Lamb (DAL),6,9,50,8.3,16,0,0,0,0,0,0,1,11,11,99.7%,2021,15
