Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Deebo Samuel (SF),5,5,97,19.4,40,0,1,5,36,1,0,1,30.3,30.3,99.8%,2021,10
2,Stefon Diggs (BUF),8,13,162,20.3,57,0,1,0,0,0,0,1,30.2,30.2,99.9%,2021,10
3,CeeDee Lamb (DAL),6,7,94,15.7,37,0,2,1,12,0,0,1,28.6,28.6,99.7%,2021,10
4,Tyreek Hill (MIA),7,10,83,11.9,32,0,2,1,2,0,0,1,27.5,27.5,99.9%,2021,10
5,Kendrick Bourne (NE),4,4,98,24.5,48,0,1,3,43,0,0,1,24.1,24.1,21.5%,2021,10
6,Cooper Kupp (LAR),11,13,122,11.1,29,0,0,0,0,0,0,1,23.2,23.2,99.9%,2021,10
7,Justin Jefferson (MIN),9,11,143,15.9,27,0,0,1,-4,0,0,1,22.9,22.9,99.9%,2021,10
8,DeVonta Smith (PHI),4,6,66,16.5,36,0,2,0,0,0,0,1,22.6,22.6,91.2%,2021,10
9,Bryan Edwards (LV),3,4,88,29.3,37,0,1,0,0,0,0,1,17.8,17.8,1.1%,2021,10
10,Keenan Allen (LAC),8,11,98,12.3,26,0,0,0,0,0,0,1,17.8,17.8,99.4%,2021,10
11,Hunter Renfrow (LV),7,9,46,6.6,15,0,1,0,0,0,0,1,17.6,17.6,91.5%,2021,10
12,Ray-Ray McCloud (SF),9,12,63,7,17,0,0,0,0,0,0,1,15.3,15.3,0.2%,2021,10
13,DeAndre Carter (LAC),3,6,56,18.7,22,0,1,1,4,0,0,1,15,15,0.6%,2021,10
14,Marcus Johnson (SF),5,6,100,20,50,0,0,0,0,0,0,1,15,15,0.1%,2021,10
15,Jakobi Meyers (NE),4,4,49,12.3,26,0,1,0,0,0,0,1,14.9,14.9,80.6%,2021,10
16,Davante Adams (LV),7,11,78,11.1,34,0,0,0,0,0,0,1,14.8,14.8,99.9%,2021,10
17,Byron Pringle (CHI),4,5,46,11.5,22,0,1,0,0,0,0,1,14.6,14.6,3.6%,2021,10
18,Albert Wilson (MIA),4,5,87,21.8,64,0,0,2,19,0,0,1,14.6,14.6,1.0%,2021,10
19,Tre'Quan Smith (NO),4,7,44,11,21,0,1,0,0,0,0,1,14.4,14.4,1.0%,2021,10
20,Mike Evans (TB),2,3,62,31,40,0,1,0,0,0,0,1,14.2,14.2,99.1%,2021,10
21,Rashod Bateman (BAL),6,8,80,13.3,30,0,0,0,0,0,0,1,14,14,86.6%,2021,10
22,Jamal Agnew (JAC),0,5,0,0,0,0,0,3,79,1,0,1,13.9,13.9,0.3%,2021,10
23,Robby Anderson (CAR),4,6,37,9.3,17,0,1,0,0,0,0,1,13.7,13.7,23.2%,2021,10
24,Gabriel Davis (BUF),3,3,105,35,49,0,0,0,0,0,0,1,13.5,13.5,90.5%,2021,10
25,Elijah Moore (NYJ),3,6,44,14.7,25,0,1,0,0,0,0,1,13.4,13.4,92.1%,2021,10
26,Diontae Johnson (PIT),7,13,83,11.9,36,0,0,0,0,0,1,1,13.3,13.3,98.1%,2021,10
27,Christian Kirk (JAC),7,8,58,8.3,20,0,0,0,0,0,0,1,12.8,12.8,87.4%,2021,10
28,Chris Godwin (TB),7,8,57,8.1,15,0,0,0,0,0,0,1,12.7,12.7,94.4%,2021,10
29,Isaiah Ford (MIA),4,4,84,21,52,0,0,0,0,0,0,1,12.4,12.4,0.0%,2021,10
30,Corey Davis (NYJ),5,7,93,18.6,28,0,0,0,0,0,1,1,12.3,12.3,55.8%,2021,10
31,Michael Pittman Jr. (IND),5,5,71,14.2,27,0,0,0,0,0,0,1,12.1,12.1,97.9%,2021,10
32,Terry McLaurin (WAS),6,8,59,9.8,21,0,0,0,0,0,0,1,11.9,11.9,97.4%,2021,10
33,Marquez Callaway (NO),2,4,37,18.5,22,0,1,0,0,0,0,1,11.7,11.7,2.5%,2021,10
34,Adam Thielen (MIN),5,7,65,13,19,0,0,0,0,0,0,1,11.5,11.5,90.9%,2021,10
35,Jerry Jeudy (DEN),6,9,48,8,15,0,0,1,3,0,0,1,11.1,11.1,93.6%,2021,10
36,Jaylen Waddle (MIA),4,6,61,15.3,35,0,0,0,0,0,0,1,10.1,10.1,98.6%,2021,10
37,Amon-Ra St. Brown (DET),4,6,61,15.3,30,0,0,0,0,0,0,1,10.1,10.1,95.9%,2021,10
38,Deonte Harty (NO),3,4,84,28,46,0,0,1,6,0,1,1,10,10,0.7%,2021,10
39,Isaiah McKenzie (BUF),1,3,12,12,12,0,0,2,17,1,0,1,9.9,9.9,0.9%,2021,10
40,Marquise Brown (ARI),6,13,37,6.2,11,0,0,0,0,0,0,1,9.7,9.7,95.4%,2021,10
41,James Washington (DAL),2,6,15,7.5,9,0,1,0,0,0,0,1,9.5,9.5,13.9%,2021,10
42,Amari Cooper (CLE),4,4,51,12.8,22,0,0,0,0,0,0,1,9.1,9.1,95.6%,2021,10
43,Devin Duvernay (BAL),4,4,28,7,11,0,0,1,19,0,0,1,8.7,8.7,1.2%,2021,10
44,Van Jefferson (LAR),3,7,54,18,33,0,0,0,0,0,0,1,8.4,8.4,32.8%,2021,10
45,Mike Williams (LAC),4,6,33,8.3,11,0,0,0,0,0,0,1,7.3,7.3,94.9%,2021,10
46,Quez Watkins (PHI),4,6,33,8.3,18,0,0,0,0,0,0,1,7.3,7.3,0.6%,2021,10
47,Michael Gallup (DAL),3,5,42,14,23,0,0,0,0,0,0,1,7.2,7.2,85.0%,2021,10
48,Emmanuel Sanders (BUF),2,2,27,13.5,16,0,0,1,24,0,0,1,7.1,7.1,1.9%,2021,10
