Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Jaylen Waddle (MIA),9,10,137,15.2,57,0,1,0,0,0,0,1,28.7,28.7,98.6%,2021,12
2,Tee Higgins (CIN),6,8,114,19,32,0,1,0,0,0,0,1,23.4,23.4,98.4%,2021,12
3,Adam Thielen (MIN),5,7,62,12.4,29,0,2,0,0,0,0,1,23.2,23.2,90.9%,2021,12
4,Kendrick Bourne (NE),5,6,61,12.2,41,0,2,0,0,0,0,1,23.1,23.1,21.5%,2021,12
5,Hunter Renfrow (LV),8,9,134,16.8,54,0,0,1,2,0,0,1,21.6,21.6,91.5%,2021,12
6,Deebo Samuel (SF),1,4,12,12,12,0,0,6,66,2,0,1,20.8,20.8,99.8%,2021,12
7,Stefon Diggs (BUF),7,9,74,10.6,28,0,1,0,0,0,0,1,20.4,20.4,99.9%,2021,12
8,DeSean Jackson (FA),3,4,102,34,56,0,1,0,0,0,0,1,19.2,19.2,2.8%,2021,12
9,Odell Beckham Jr. (FA),5,10,81,16.2,54,0,1,0,0,0,0,1,19.1,19.1,45.0%,2021,12
10,Cooper Kupp (LAR),7,10,96,13.7,22,0,0,0,0,0,0,1,18.6,18.6,99.9%,2021,12
11,Diontae Johnson (PIT),9,14,95,10.6,16,0,0,0,0,0,0,1,18.5,18.5,98.1%,2021,12
12,Davante Adams (LV),8,9,104,13,43,0,0,0,0,0,0,1,18.4,18.4,99.9%,2021,12
13,Van Jefferson (LAR),3,9,93,31,79,0,1,0,0,0,0,1,18.3,18.3,32.8%,2021,12
14,Russell Gage (TB),6,7,62,10.3,15,0,1,0,0,0,0,1,18.2,18.2,85.4%,2021,12
15,Darnell Mooney (CHI),5,8,123,24.6,52,0,0,1,2,0,0,1,17.5,17.5,93.0%,2021,12
16,Randall Cobb (GB),4,5,95,23.8,54,0,1,0,0,0,1,1,17.5,17.5,5.8%,2021,12
17,Cedrick Wilson Jr. (MIA),7,10,104,14.9,51,0,0,0,0,0,0,1,17.4,17.4,1.4%,2021,12
18,Josh Reynolds (DET),3,5,70,23.3,39,0,1,0,0,0,0,1,16,16,0.9%,2021,12
19,Michael Gallup (DAL),5,8,106,21.2,41,0,0,0,0,0,0,1,15.6,15.6,85.0%,2021,12
20,Keenan Allen (LAC),7,10,85,12.1,24,0,0,0,0,0,0,1,15.5,15.5,99.4%,2021,12
21,Jarvis Landry (FA),6,10,111,18.5,38,0,0,0,0,0,1,1,15.1,15.1,66.0%,2021,12
22,Jakobi Meyers (NE),5,8,98,19.6,38,0,0,0,0,0,0,1,14.8,14.8,80.6%,2021,12
23,DJ Moore (CAR),4,10,103,25.8,64,0,0,0,0,0,0,1,14.3,14.3,97.6%,2021,12
24,Brandin Cooks (HOU),3,5,45,15,40,0,1,0,0,0,0,1,13.5,13.5,94.7%,2021,12
25,Justin Jefferson (MIN),4,9,83,20.8,30,0,0,0,0,0,0,1,13.3,13.3,99.9%,2021,12
26,Ashton Dulin (IND),1,1,62,62,62,0,1,0,0,0,0,1,13.2,13.2,0.4%,2021,12
27,Marquise Brown (ARI),8,10,51,6.4,11,0,0,0,0,0,0,1,13.1,13.1,95.4%,2021,12
28,T.Y. Hilton (FA),4,5,28,7,10,0,1,0,0,0,0,1,12.8,12.8,0.9%,2021,12
29,Tyler Lockett (SEA),3,5,96,32,55,0,0,0,0,0,0,1,12.6,12.6,92.2%,2021,12
30,Brandon Aiyuk (SF),3,6,91,30.3,37,0,0,1,4,0,0,1,12.5,12.5,86.5%,2021,12
31,Zay Jones (JAC),5,7,59,11.8,35,0,0,1,4,0,0,1,11.3,11.3,1.0%,2021,12
32,Noah Brown (DAL),6,9,53,8.8,15,0,0,0,0,0,0,1,11.3,11.3,0.2%,2021,12
33,Chase Claypool (PIT),3,8,82,27.3,41,0,0,0,0,0,0,1,11.2,11.2,89.1%,2021,12
34,Nick Westbrook-Ikhine (TEN),2,6,25,12.5,24,0,1,0,0,0,0,1,10.5,10.5,9.1%,2021,12
35,Jauan Jennings (SF),2,3,24,12,21,0,1,0,0,0,0,1,10.4,10.4,1.1%,2021,12
36,Freddie Swain (SEA),1,2,32,32,32,0,1,0,0,0,0,1,10.2,10.2,0.2%,2021,12
37,Tavon Austin (FA),2,2,21,10.5,14,0,1,0,0,0,0,1,10.1,10.1,0.0%,2021,12
38,Cole Beasley (FA),5,5,46,9.2,14,0,0,0,0,0,0,1,9.6,9.6,1.5%,2021,12
39,Laquon Treadwell (JAC),4,8,53,13.3,20,0,0,0,0,0,0,1,9.3,9.3,0.3%,2021,12
40,Michael Pittman Jr. (IND),4,10,53,13.3,23,0,0,0,0,0,0,1,9.3,9.3,97.9%,2021,12
41,Elijah Moore (NYJ),4,8,46,11.5,22,0,0,1,7,0,0,1,9.3,9.3,92.1%,2021,12
42,Terry McLaurin (WAS),4,7,51,12.8,20,0,0,0,0,0,0,1,9.1,9.1,97.4%,2021,12
43,Marquez Valdes-Scantling (KC),4,9,50,12.5,28,0,0,0,0,0,0,1,9,9,75.6%,2021,12
44,DeAndre Carter (LAC),4,5,42,10.5,16,0,0,1,4,0,0,1,8.6,8.6,0.6%,2021,12
45,Marvin Jones Jr. (JAC),4,7,43,10.8,21,0,0,0,0,0,0,1,8.3,8.3,30.1%,2021,12
46,Laviska Shenault Jr. (JAC),5,9,33,6.6,24,0,0,0,0,0,0,1,8.3,8.3,1.8%,2021,12
47,Damiere Byrd (ATL),4,5,42,10.5,19,0,0,0,0,0,0,1,8.2,8.2,0.2%,2021,12
48,Kenny Golladay (NYG),3,7,50,16.7,18,0,0,0,0,0,0,1,8,8,58.2%,2021,12
