Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Keenan Allen (LAC),14,19,148,10.6,21,1,1,0,0,0,0,1,36.8,36.8,99.8%,2018,13
2,Antonio Brown (FA),10,13,154,15.4,46,2,1,0,0,0,0,1,31.4,31.4,1.4%,2018,13
3,Dante Pettis (CHI),5,7,129,25.8,75,1,2,1,-2,0,0,1,29.7,29.7,0.1%,2018,13
4,Zay Jones (JAC),4,9,67,16.8,25,2,2,0,0,0,0,1,24.7,24.7,1.4%,2018,13
5,Golden Tate (FA),7,7,85,12.1,32,1,1,0,0,0,0,1,23.5,23.5,0.0%,2018,13
6,Davante Adams (LV),8,13,93,11.6,19,0,1,0,0,0,0,1,23.3,23.3,99.9%,2018,13
7,Jaron Brown (FA),3,3,67,22.3,45,1,2,0,0,0,0,1,21.7,21.7,0.0%,2018,13
8,Chris Godwin (TB),5,6,101,20.2,48,1,1,0,0,0,0,1,21.1,21.1,91.9%,2018,13
9,Jordy Nelson (FA),10,11,97,9.7,24,2,0,0,0,0,0,1,19.7,19.7,0.1%,2018,13
10,Adam Humphries (FA),7,9,61,8.7,13,0,1,0,0,0,0,1,19.1,19.1,0.6%,2018,13
11,Robert Woods (TEN),5,8,67,13.4,23,1,1,2,11,0,0,1,18.8,18.8,77.1%,2018,13
12,Odell Beckham Jr. (FA),3,9,35,11.7,20,1,1,0,0,0,0,1,18.5,18.5,23.0%,2018,13
13,Courtland Sutton (DEN),4,7,85,21.3,30,2,1,0,0,0,0,1,18.5,18.5,93.9%,2018,13
14,Jarvis Landry (NO),6,9,103,17.2,28,3,0,0,0,0,0,1,16.3,16.3,52.8%,2018,13
15,Rashard Higgins (CAR),4,4,62,15.5,21,1,1,0,0,0,0,1,16.2,16.2,0.2%,2018,13
16,DeAndre Hopkins (ARI),7,12,91,13,29,2,0,0,0,0,0,1,16.1,16.1,88.9%,2018,13
17,T.Y. Hilton (FA),8,13,77,9.6,16,0,0,0,0,0,0,1,15.7,15.7,0.7%,2018,13
18,Tyler Boyd (CIN),6,8,97,16.2,23,3,0,0,0,0,0,1,15.7,15.7,58.1%,2018,13
19,Curtis Samuel (WAS),6,11,88,14.7,31,2,0,1,8,0,0,1,15.6,15.6,6.2%,2018,13
20,Josh Gordon (KC),3,3,58,19.3,24,2,1,0,0,0,0,1,14.8,14.8,0.7%,2018,13
21,Corey Davis (NYJ),3,7,42,14,22,1,1,1,12,0,0,1,14.4,14.4,17.7%,2018,13
22,DeVante Parker (NE),4,7,43,10.8,18,0,1,0,0,0,0,1,14.3,14.3,32.0%,2018,13
23,Russell Shepard (FA),2,2,59,29.5,49,1,1,0,0,0,0,1,13.9,13.9,0.0%,2018,13
24,Adam Thielen (MIN),5,10,28,5.6,9,0,1,0,0,0,0,1,13.8,13.8,91.2%,2018,13
25,Kenny Stills (FA),4,6,37,9.3,13,0,1,0,0,0,0,1,13.7,13.7,0.0%,2018,13
26,Amari Cooper (CLE),8,8,76,9.5,19,0,0,0,0,0,1,1,13.6,13.6,94.5%,2018,13
27,Taywan Taylor (FA),3,5,104,34.7,55,2,0,0,0,0,0,1,13.4,13.4,0.0%,2018,13
28,Tyler Lockett (SEA),1,2,52,52,52,1,1,1,10,0,0,1,13.2,13.2,90.8%,2018,13
29,Allen Robinson II (LAR),5,9,79,15.8,30,1,0,0,0,0,0,1,12.9,12.9,92.4%,2018,13
30,Michael Gallup (DAL),5,7,76,15.2,40,1,0,0,0,0,0,1,12.6,12.6,50.5%,2018,13
31,Travis Benjamin (FA),2,2,44,22,46,1,1,1,1,0,0,1,12.5,12.5,0.0%,2018,13
32,Chris Conley (HOU),3,7,25,8.3,18,0,1,0,0,0,0,1,11.5,11.5,0.5%,2018,13
33,JuJu Smith-Schuster (KC),6,9,49,8.2,16,0,0,0,0,0,0,1,10.9,10.9,92.8%,2018,13
34,Christian Kirk (JAC),3,8,54,18,37,1,0,1,23,0,0,1,10.7,10.7,78.4%,2018,13
35,DJ Moore (CAR),4,8,44,11,16,0,0,2,21,0,0,1,10.5,10.5,98.3%,2018,13
36,Bruce Ellington (FA),7,10,35,5,10,0,0,0,0,0,0,1,10.5,10.5,0.0%,2018,13
37,Brandin Cooks (HOU),4,6,62,15.5,26,1,0,0,0,0,0,1,10.2,10.2,94.1%,2018,13
38,Doug Baldwin (FA),2,4,22,11,21,1,1,0,0,0,0,1,10.2,10.2,0.0%,2018,13
39,Keith Kirkwood (CAR),1,3,30,30,30,1,1,0,0,0,0,1,10,10,0.0%,2018,13
40,Kendrick Bourne (NE),4,7,60,15,33,1,0,0,0,0,0,1,10,10,6.3%,2018,13
41,Cody Core (FA),1,4,30,30,30,1,1,0,0,0,0,1,10,10,0.0%,2018,13
42,Stefon Diggs (BUF),5,6,49,9.8,24,1,0,0,0,0,0,1,9.9,9.9,99.9%,2018,13
43,Marcell Ateman (FA),2,4,16,8,9,0,1,0,0,0,0,1,9.6,9.6,0.0%,2018,13
44,Nelson Agholor (NE),4,8,56,14,39,1,0,0,0,0,0,1,9.6,9.6,1.4%,2018,13
45,Antonio Callaway (FA),3,6,84,28,71,1,0,0,0,0,1,1,9.4,9.4,0.0%,2018,13
46,DeAndre Carter (LAC),6,6,32,5.3,11,0,0,0,0,0,0,1,9.2,9.2,0.2%,2018,13
47,Michael Thomas (NO),5,8,40,8,11,0,0,0,0,0,0,1,9,9,92.1%,2018,13
48,Julian Edelman (FA),3,8,25,8.3,13,0,0,2,35,0,0,1,9,9,12.1%,2018,13
49,Mike Evans (TB),4,6,48,12,20,1,0,0,0,0,0,1,8.8,8.8,99.8%,2018,13
50,Robbie Anderson (CAR),4,7,48,12,16,0,0,0,0,0,0,1,8.8,8.8,21.5%,2018,13
51,Aldrick Robinson (FA),5,9,37,7.4,10,0,0,0,0,0,0,1,8.7,8.7,0.0%,2018,13
52,Mike Williams (LAC),3,3,52,17.3,20,1,0,0,0,0,0,1,8.2,8.2,96.1%,2018,13
53,Josh Doctson (FA),3,5,51,17,32,2,0,0,0,0,0,1,8.1,8.1,0.0%,2018,13
54,Tajae Sharpe (CHI),3,6,51,17,28,2,0,0,0,0,0,1,8.1,8.1,0.1%,2018,13
55,Devin Funchess (DET),1,3,10,10,10,0,1,0,0,0,0,1,8,8,0.0%,2018,13
56,Kenny Golladay (NYG),3,8,50,16.7,24,1,0,0,0,0,0,1,8,8,55.0%,2018,13
57,Larry Fitzgerald (FA),3,6,48,16,32,1,0,0,0,0,0,1,7.8,7.8,0.1%,2018,13
58,Jordan Matthews (SF),1,2,4,4,4,0,1,0,0,0,0,1,7.4,7.4,0.0%,2018,13
59,Anthony Miller (PIT),1,2,1,1,1,0,1,0,0,0,0,1,7.1,7.1,0.1%,2018,13
60,Jamison Crowder (BUF),4,4,36,9,11,0,0,1,-5,0,0,1,7.1,7.1,14.9%,2018,13
61,Donte Moncrief (FA),3,4,40,13.3,18,0,0,0,0,0,0,1,7,7,0.0%,2018,13
62,Marquez Valdes-Scantling (KC),2,7,19,9.5,11,0,0,2,29,0,0,1,6.8,6.8,54.0%,2018,13
