Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Tyreek Hill (MIA),7,12,142,20.3,75,2,3,1,0,0,0,1,39.2,39.2,99.9%,2018,6
2,Davante Adams (LV),10,16,132,13.2,38,1,2,0,0,0,0,1,35.2,35.2,99.9%,2018,6
3,Albert Wilson (MIN),6,9,155,25.8,75,3,2,1,-5,0,0,1,33,33,0.0%,2018,6
4,Cole Beasley (FA),9,11,101,11.2,21,1,2,0,0,0,0,1,31.1,31.1,1.3%,2018,6
5,Adam Thielen (MIN),11,13,123,11.2,17,0,1,0,0,0,0,1,29.3,29.3,91.2%,2018,6
6,Marquise Goodwin (SEA),4,5,126,31.5,67,2,2,1,5,0,0,1,29.1,29.1,0.1%,2018,6
7,Alshon Jeffery (FA),8,12,74,9.3,17,0,2,0,0,0,0,1,27.4,27.4,0.0%,2018,6
8,Tyrell Williams (FA),3,4,118,39.3,45,3,2,1,1,0,0,1,26.9,26.9,0.1%,2018,6
9,Tyler Boyd (CIN),7,9,62,8.9,16,0,2,0,0,0,0,1,25.2,25.2,58.1%,2018,6
10,Emmanuel Sanders (BUF),7,10,115,16.4,43,3,1,0,0,0,0,1,24.5,24.5,0.7%,2018,6
11,Julio Jones (TB),10,14,144,14.4,32,2,0,0,0,0,0,1,24.4,24.4,34.7%,2018,6
12,Antonio Brown (FA),5,6,105,21,48,2,1,0,0,0,0,1,21.5,21.5,1.4%,2018,6
13,Michael Crabtree (FA),6,9,93,15.5,27,3,1,0,0,0,0,1,21.3,21.3,0.0%,2018,6
14,JuJu Smith-Schuster (KC),7,10,111,15.9,29,3,0,0,0,0,0,1,20.1,20.1,92.8%,2018,6
15,Robert Woods (TEN),7,10,109,15.6,28,1,0,1,12,0,0,1,19.1,19.1,77.1%,2018,6
16,Devin Funchess (DET),5,8,74,14.8,23,2,1,0,0,0,0,1,18.4,18.4,0.0%,2018,6
