Pos,Player,Score2021,Score2020,Score2019,Score2018,Score
RB,Ronald Jones II (KC),0,14.344419920367088,10.096454829181297,0,10.767236560928552
RB,Devin Singletary (BUF),11.279828080540083,8.241473094570331,12.838979600956224,0,10.64461553883126
RB,AJ Dillon (GB),10.341740786849366,0,0,0,10.341740786849366
RB,Rashaad Penny (SEA),10.302999231619877,0,0,0,10.302999231619877
RB,Michael Carter (NYJ),9.986608071725751,0,0,0,9.986608071725751
RB,D'Onta Foreman (CAR),9.647991088617454,0,0,0,9.647991088617454
RB,Kenyan Drake (LV),6.872435698371181,13.365019044652383,14.910057440523872,12.688861658488932,9.590165007162637
RB,Raheem Mostert (MIA),0,11.904590515838349,8.711709369039832,0,9.013755185202369
RB,Mike Davis (BAL),6.913303929201048,14.420804085378522,0,7.008071100528603,9.00414705059583
RB,Tony Pollard (DAL),10.727255153324695,4.865630437663415,0,0,9.003351324448712
RB,David Johnson (FA),4.288649855821582,16.45369974875094,9.352699175904373,17.273824522662203,8.48557599440423
RB,J.K. Dobbins (BAL),0,10.158236876594444,0,0,8.329754238807443
RB,James White (NE),7.242185241849823,6.508674768054724,13.475245449854553,18.8666036299986,8.263334563608959
RB,Salvon Ahmed (MIA),0,9.99533050704522,0,0,8.196171015777079
RB,Mark Ingram II (NO),6.051196183720292,0,17.199385411386,11.6551210128899,7.911031593873745
RB,Duke Johnson Jr. (BUF),8.770512632585831,5.9229099284878375,8.324965769602429,5.34533869161302,7.842798573214352
RB,Jamaal Williams (DET),7.959875821532885,7.2753529509351695,9.776855722702646,4.261373687795569,7.7855179873135665
RB,Devonta Freeman (FA),7.870728178186015,4.738264896796687,14.526890180023408,0,7.747470947645961
RB,Devontae Booker (FA),7.727584189174143,0,0,0,7.727584189174143
RB,Jordan Howard (FA),7.053565809550208,0,9.47007596405228,11.326506831751061,7.6606917793261315
RB,Rhamondre Stevenson (NE),7.46339607481749,0,0,0,7.46339607481749
RB,Sony Michel (MIA),7.391132095742977,6.015175787222746,8.87061676819845,10.306619513345769,7.340865856738605
RB,Chuba Hubbard (CAR),7.109973281170266,0,0,0,7.109973281170266
RB,Dontrell Hilliard (TEN),7.099763191702012,0,0,0,7.099763191702012
RB,Giovani Bernard (TB),0,8.736781709595432,0,5.611977721163324,6.737019045473516
RB,Boston Scott (PHI),6.775333873251419,0,5.2475136167511955,0,6.557008358597536
RB,Phillip Lindsay (MIA),0,3.626220477326672,12.644222293448214,16.61643210657283,6.153687855710518
RB,Zack Moss (BUF),6.306181054861561,5.667044036745939,0,0,6.118210857833756
RB,Latavius Murray (FA),5.023857162445704,7.764252388445724,7.408727955782372,6.034750981233389,5.99798773921876
RB,Nyheim Hines (IND),3.4184456252816067,11.74427412429269,5.339386204308728,9.26315073580519,5.984232063463269
RB,Cam Akers (LAR),0,7.192431808644763,0,0,5.897794083088705
RB,D'Ernest Johnson (CLE),5.505278792072873,0,0,0,5.505278792072873
RB,Alexander Mattison (MIN),5.469717992603307,0,0,0,5.469717992603307
RB,Rex Burkhead (HOU),4.151974508056904,8.479631140243587,5.198259716560656,3.643538342432358,5.313095378672723
RB,Kenneth Gainwell (PHI),5.307413713581342,0,0,0,5.307413713581342
RB,Ty Johnson (NYJ),5.159329988722978,0,0,0,5.159329988722978
RB,Adrian Peterson (FA),3.675934402936634,5.251397438797879,8.280444637670868,11.753986536351528,4.934153792046113
RB,Gus Edwards (BAL),0,5.727777570928135,0,6.307229138168664,4.7759851606934465
RB,Jeff Wilson Jr. (SF),2.4271779009985037,10.255511715834864,0,5.084633367843916,4.749377813169964
RB,Kalen Ballage (PIT),0,7.196840583399172,0.6237184403320004,0,4.361497661442403
RB,Craig Reynolds (DET),4.240395159091523,0,0,0,4.240395159091523
