Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Season,Week
1,Harrison Butker (KC),4,4,100,46,0,2,1,1,0,4,4,1,17,17,81.3%,2019,1
2,Stephen Gostkowski (FA),4,4,100,41,0,1,2,1,0,3,3,1,16,16,0.1%,2019,1
3,Greg Zuerlein (NYJ),3,4,75,56,0,1,0,1,1,3,3,1,15,15,17.8%,2019,1
4,Wil Lutz (NO),3,4,75,58,0,0,1,1,1,3,3,1,15,15,4.0%,2019,1
5,Zane Gonzalez (CAR),4,4,100,42,0,2,1,1,0,1,1,1,14,14,0.5%,2019,1
6,Cairo Santos (CHI),2,2,100,53,0,0,1,0,1,5,5,1,13,13,0.7%,2019,1
7,Robbie Gould (SF),3,4,75,47,0,1,1,1,0,2,2,1,12,12,32.9%,2019,1
8,Joey Slye (WAS),2,3,66.7,52,0,0,0,1,1,3,3,1,12,12,0.6%,2019,1
9,Dustin Hopkins (LAC),2,2,100,48,0,0,0,2,0,3,3,1,11,11,3.2%,2019,1
10,Matt Prater (ARI),2,2,100,55,0,0,1,0,1,3,3,1,11,11,53.5%,2019,1
11,Justin Tucker (BAL),1,1,100,34,0,0,1,0,0,8,8,1,11,11,99.5%,2019,1
12,Brandon McManus (DEN),3,4,75,39,0,2,1,0,0,1,1,1,10,10,49.4%,2019,1
13,Josh Lambo (FA),2,2,100,37,0,1,1,0,0,2,2,1,8,8,0.1%,2019,1
14,Randy Bullock (TEN),2,3,66.7,39,0,1,1,0,0,2,2,1,8,8,2.0%,2019,1
15,Ty Long (FA),1,1,100,40,0,0,0,1,0,3,3,1,7,7,0.7%,2019,1
16,Jason Sanders (MIA),1,1,100,54,0,0,0,0,1,1,1,1,6,6,9.0%,2019,1
17,Jake Elliott (PHI),1,1,100,22,0,1,0,0,0,3,3,1,6,6,14.1%,2019,1
18,Stephen Hauschka (FA),1,1,100,43,0,0,0,1,0,2,2,1,6,6,0.0%,2019,1
19,Daniel Carlson (LV),1,1,100,29,0,1,0,0,0,3,3,1,6,6,89.9%,2019,1
20,Matt Gay (LAR),1,1,100,31,0,0,1,0,0,2,2,1,5,5,78.3%,2019,1
21,Aldrick Rosas (DET),1,1,100,28,0,1,0,0,0,2,2,1,5,5,0.1%,2019,1
22,Brett Maher (FA),0,0,0,0,0,0,0,0,0,5,5,1,5,5,2.0%,2019,1
23,Adam Vinatieri (FA),1,3,33.3,44,0,0,0,1,0,1,2,1,5,5,0.2%,2019,1
24,Dan Bailey (FA),0,0,0,0,0,0,0,0,0,4,4,1,4,4,0.0%,2019,1
25,Ka'imi Fairbairn (HOU),0,0,0,0,0,0,0,0,0,4,4,1,4,4,0.3%,2019,1
26,Mason Crosby (GB),1,1,100,39,0,0,1,0,0,1,1,1,4,4,23.3%,2019,1
27,Eddy Pineiro (NYJ),1,1,100,38,0,0,1,0,0,0,0,1,3,3,0.1%,2019,1
28,Jason Myers (SEA),0,0,0,0,0,0,0,0,0,3,3,1,3,3,3.6%,2019,1
29,Chris Boswell (PIT),1,1,100,19,1,0,0,0,0,0,0,1,3,3,10.7%,2019,1
30,Austin Seibert (DET),0,0,0,0,0,0,0,0,0,1,2,1,1,1,0.1%,2019,1
32,Greg Joseph (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5%,2019,1
33,Kaare Vedvik (FA),0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.2%,2019,1
34,Michael Badgley (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6%,2019,1
36,Matt McCrane (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,1
58,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.1%,2019,1
59,Sebastian Janikowski (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0%,2019,1
63,Mike Nugent (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2019,1
67,Graham Gano (NYG),0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.0%,2019,1
71,Matt Bryant (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1%,2019,1
72,Caleb Sturgis (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,1
75,Cody Parkey (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,1
76,Michael Palardy (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.3%,2019,1
80,Kai Forbath (LAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0%,2019,1
82,Giorgio Tavecchio (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2019,1
