Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Season,Week
1,Ty Long (FA),3,3,100,51,0,0,0,2,1,3,3,1,16,16,0.7%,2019,4
2,Josh Lambo (FA),4,4,100,40,0,1,2,1,0,2,2,1,15,15,0.1%,2019,4
3,Matt Gay (LAR),2,2,100,58,0,1,0,0,1,7,7,1,15,15,78.3%,2019,4
4,Matt Prater (ARI),3,3,100,53,0,1,0,1,1,3,3,1,15,15,53.5%,2019,4
5,Wil Lutz (NO),4,4,100,42,1,1,0,2,0,0,0,1,14,14,4.0%,2019,4
6,Greg Zuerlein (NYJ),2,2,100,58,0,0,0,1,1,4,4,1,13,13,17.8%,2019,4
7,Joey Slye (WAS),3,3,100,55,0,1,0,1,1,1,1,1,13,13,0.6%,2019,4
8,Austin Seibert (DET),2,2,100,43,0,1,0,1,0,4,4,1,11,11,0.1%,2019,4
9,Harrison Butker (KC),2,3,66.7,44,0,1,0,1,0,4,4,1,11,11,81.3%,2019,4
10,Chris Boswell (PIT),2,2,100,49,0,1,0,1,0,3,3,1,10,10,10.7%,2019,4
11,Eddy Pineiro (NYJ),3,3,100,38,0,1,2,0,0,1,1,1,10,10,0.1%,2019,4
12,Mason Crosby (GB),2,2,100,31,0,0,2,0,0,3,3,1,9,9,23.3%,2019,4
13,Jason Myers (SEA),2,2,100,33,0,1,1,0,0,3,3,1,9,9,3.6%,2019,4
14,Cairo Santos (CHI),1,1,100,45,0,0,0,1,0,3,3,1,7,7,0.7%,2019,4
15,Daniel Carlson (LV),1,1,100,26,0,1,0,0,0,4,4,1,7,7,89.9%,2019,4
16,Brandon McManus (DEN),1,1,100,33,0,0,1,0,0,3,3,1,6,6,49.4%,2019,4
17,Aldrick Rosas (DET),1,1,100,30,0,0,1,0,0,3,3,1,6,6,0.1%,2019,4
18,Justin Tucker (BAL),1,1,100,41,0,0,0,1,0,2,2,1,6,6,99.5%,2019,4
19,Adam Vinatieri (FA),1,2,50,26,0,1,0,0,0,3,3,1,6,6,0.2%,2019,4
20,Matt Bryant (FA),1,2,50,42,0,0,0,1,0,1,1,1,5,5,1.1%,2019,4
21,Stephen Hauschka (FA),1,2,50,46,0,0,0,1,0,1,1,1,5,5,0.0%,2019,4
22,Zane Gonzalez (CAR),1,3,33.3,33,0,0,1,0,0,1,1,1,4,4,0.5%,2019,4
23,Jake Elliott (PHI),0,0,0,0,0,0,0,0,0,4,4,1,4,4,14.1%,2019,4
24,Jason Sanders (MIA),1,3,33.3,30,0,0,1,0,0,1,1,1,4,4,9.0%,2019,4
25,Brett Maher (FA),1,1,100,28,0,1,0,0,0,1,1,1,4,4,2.0%,2019,4
26,Ka'imi Fairbairn (HOU),1,2,50,37,0,0,1,0,0,1,1,1,4,4,0.3%,2019,4
27,Stephen Gostkowski (FA),1,1,100,23,0,1,0,0,0,1,2,1,4,4,0.1%,2019,4
28,Randy Bullock (TEN),1,1,100,28,0,1,0,0,0,0,0,1,3,3,2.0%,2019,4
29,Dustin Hopkins (LAC),1,1,100,21,0,1,0,0,0,0,0,1,3,3,3.2%,2019,4
68,Michael Palardy (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.3%,2019,4
73,Dan Bailey (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,4
