Rank,Player,CMP,PassATT,PCT,PassYDS,PassY/A,PassTD,INT,SACKS,RushATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Justin Fields (CHI),12,20,60,167,8.4,2,1,3,13,147,2,0,1,40.4,40.4,92.2%,2022,10
2,Patrick Mahomes II (KC),26,35,74.3,331,9.5,4,1,0,7,39,0,0,1,32.1,32.1,100.0%,2022,10
3,Tua Tagovailoa (MIA),25,32,78.1,285,8.9,3,0,0,1,0,0,0,1,23.4,23.4,81.9%,2022,10
4,Jalen Hurts (PHI),17,26,65.4,175,6.7,2,1,1,6,28,1,0,1,22.8,22.8,98.9%,2022,10
5,Matt Ryan (IND),21,28,75,222,7.9,1,0,1,4,38,1,0,1,22.7,22.7,8.8%,2022,10
6,Josh Allen (BUF),29,43,67.4,330,7.7,1,2,2,6,84,0,1,1,21.6,21.6,100.0%,2022,10
7,Dak Prescott (DAL),27,46,58.7,265,5.8,3,2,2,4,6,0,0,1,21.2,21.2,93.5%,2022,10
8,Trevor Lawrence (JAC),29,40,72.5,259,6.5,2,0,5,4,26,0,0,1,21,21,85.9%,2022,10
9,Aaron Rodgers (GB),14,20,70,224,11.2,3,0,2,2,4,0,1,1,19.4,19.4,83.7%,2022,10
10,Ryan Tannehill (TEN),19,36,52.8,255,7.1,2,0,1,2,12,0,0,1,19.4,19.4,18.6%,2022,10
11,Geno Smith (SEA),23,33,69.7,275,8.3,2,0,3,4,22,0,1,1,19.2,19.2,86.2%,2022,10
12,Kenny Pickett (PIT),18,30,60,199,6.6,0,0,6,8,51,1,0,1,19.1,19.1,11.2%,2022,10
13,Marcus Mariota (ATL),19,30,63.3,186,6.2,2,1,5,3,43,0,0,1,18.7,18.7,16.1%,2022,10
14,Daniel Jones (NYG),13,17,76.5,197,11.6,2,0,3,5,24,0,0,1,18.3,18.3,64.1%,2022,10
15,Derek Carr (LV),24,38,63.2,248,6.5,2,0,2,0,0,0,0,1,17.9,17.9,54.7%,2022,10
16,Kirk Cousins (MIN),30,50,60,357,7.1,1,2,4,6,12,0,0,1,17.5,17.5,92.3%,2022,10
17,Tom Brady (TB),22,29,75.9,258,8.9,2,1,0,6,-3,0,0,1,17,17,87.4%,2022,10
18,Jacoby Brissett (CLE),22,35,62.9,212,6.1,1,0,3,7,40,0,0,1,16.5,16.5,3.8%,2022,10
19,Jimmy Garoppolo (SF),19,28,67.9,240,8.6,0,0,1,5,3,1,0,1,15.9,15.9,13.5%,2022,10
20,Davis Mills (HOU),22,37,59.5,319,8.6,1,1,4,0,0,0,0,1,15.8,15.8,3.4%,2022,10
21,Russell Wilson (DEN),21,42,50,286,6.8,1,1,6,7,8,0,0,1,15.2,15.2,45.7%,2022,10
22,Jared Goff (DET),19,26,73.1,236,9.1,1,0,2,4,14,0,0,1,14.8,14.8,77.6%,2022,10
23,Colt McCoy (ARI),26,37,70.3,238,6.4,1,0,2,4,4,0,0,1,13.9,13.9,1.8%,2022,10
24,Justin Herbert (LAC),21,35,60,196,5.6,1,1,2,5,22,0,0,1,13,13,98.4%,2022,10
25,John Wolford (LAR),24,36,66.7,212,5.9,1,1,3,3,3,0,1,1,9.8,9.8,0.7%,2022,10
26,Andy Dalton (NO),17,27,63,174,6.4,1,2,2,3,1,0,0,1,9.1,9.1,10.5%,2022,10
27,Taylor Heinicke (WAS),17,29,58.6,211,7.3,0,1,3,5,10,0,1,1,6.4,6.4,11.6%,2022,10
28,PJ Walker (CAR),10,16,62.5,108,6.8,0,0,1,3,14,0,0,1,5.7,5.7,0.7%,2022,10
29,Skylar Thompson (MIA),1,1,100,17,17,0,0,0,3,0,0,0,1,0.7,0.7,0.6%,2022,10
30,Bryce Perkins (LAR),1,1,100,-3,-3,0,0,0,3,4,0,0,1,0.3,0.3,0.2%,2022,10
55,Trey Lance (SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.9%,2022,10
80,Chase Daniel (LAC),0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1%,2022,10
101,Kyle Allen (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2022,10
104,Taysom Hill (NO),0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,49.2%,2022,10
122,Malik Willis (TEN),0,0,0,0,0,0,0,0,1,-4,0,1,1,-2.4,-2.4,1.6%,2022,10
