Rank,Player,CMP,PassATT,PCT,PassYDS,PassY/A,PassTD,INT,SACKS,RushATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Dak Prescott (DAL),27,35,77.1,347,9.9,3,1,6,6,41,0,0,1,29,29,93.5%,2022,16
2,Jared Goff (DET),25,42,59.5,355,8.5,3,0,2,3,15,0,1,1,25.7,25.7,77.6%,2022,16
3,Joe Burrow (CIN),40,52,76.9,375,7.2,3,2,2,4,5,0,0,1,25.5,25.5,99.7%,2022,16
4,Josh Allen (BUF),15,26,57.7,172,6.6,2,2,1,6,41,1,0,1,25,25,100.0%,2022,16
5,Gardner Minshew II (PHI),24,40,60,355,8.9,2,2,0,4,5,1,1,1,24.7,24.7,36.5%,2022,16
6,Kirk Cousins (MIN),34,48,70.8,299,6.2,3,0,4,1,2,0,0,1,24.2,24.2,92.3%,2022,16
7,Patrick Mahomes II (KC),16,28,57.1,224,8,2,0,1,2,8,1,0,1,23.8,23.8,100.0%,2022,16
8,Sam Darnold (CAR),15,22,68.2,250,11.4,1,0,0,6,19,1,0,1,21.9,21.9,5.3%,2022,16
9,Daniel Jones (NYG),30,42,71.4,334,8,1,1,3,4,34,0,0,1,21.8,21.8,64.1%,2022,16
10,Trevor Lawrence (JAC),20,31,64.5,229,7.4,0,0,1,7,51,1,1,1,18.3,18.3,85.9%,2022,16
11,Mac Jones (NE),21,33,63.6,240,7.3,2,0,4,1,-1,0,0,1,17.5,17.5,14.5%,2022,16
12,Baker Mayfield (LAR),24,28,85.7,230,8.2,2,0,0,2,2,0,0,1,17.4,17.4,8.3%,2022,16
13,Brock Purdy (SF),15,22,68.2,234,10.6,2,1,3,1,6,0,0,1,17,17,42.9%,2022,16
14,Aaron Rodgers (GB),24,38,63.2,238,6.3,1,1,2,7,18,0,0,1,14.3,14.3,83.7%,2022,16
15,Kenny Pickett (PIT),26,39,66.7,244,6.3,1,1,0,3,9,0,0,1,13.7,13.7,11.2%,2022,16
16,Tua Tagovailoa (MIA),16,25,64,310,12.4,1,3,2,1,0,0,0,1,13.4,13.4,81.9%,2022,16
17,Tom Brady (TB),32,48,66.7,281,5.9,1,2,0,2,1,0,0,1,13.3,13.3,87.4%,2022,16
18,Geno Smith (SEA),25,40,62.5,215,5.4,1,1,2,3,16,0,0,1,13.2,13.2,86.2%,2022,16
19,Tyler Huntley (BAL),9,17,52.9,115,6.8,1,0,0,11,26,0,0,1,13.2,13.2,15.6%,2022,16
20,Deshaun Watson (CLE),15,31,48.4,135,4.4,0,1,2,3,24,1,0,1,12.8,12.8,64.4%,2022,16
21,Malik Willis (TEN),14,23,60.9,99,4.3,0,2,4,7,43,1,0,1,12.3,12.3,1.6%,2022,16
22,Russell Wilson (DEN),15,27,55.6,214,7.9,1,3,6,2,17,0,0,1,11.3,11.3,45.7%,2022,16
23,Taylor Heinicke (WAS),13,18,72.2,166,9.2,2,1,2,2,-4,0,1,1,11.2,11.2,11.6%,2022,16
24,Davis Mills (HOU),17,28,60.7,178,6.4,1,1,1,4,8,0,0,1,10.9,10.9,3.4%,2022,16
25,Justin Fields (CHI),15,23,65.2,119,5.2,1,0,2,7,11,0,0,1,9.9,9.9,92.2%,2022,16
26,Desmond Ridder (ATL),22,33,66.7,218,6.6,0,0,2,4,8,0,0,1,9.5,9.5,3.7%,2022,16
27,Derek Carr (LV),16,30,53.3,174,5.8,1,3,3,3,14,0,0,1,9.4,9.4,54.7%,2022,16
28,Chris Streveler (NYJ),10,15,66.7,90,6,0,0,0,9,54,0,0,1,9,9,0.0%,2022,16
29,Carson Wentz (WAS),12,16,75,123,7.7,1,0,0,0,0,0,0,1,8.9,8.9,8.4%,2022,16
30,Justin Herbert (LAC),24,31,77.4,235,7.6,0,1,4,5,1,0,1,1,6.5,6.5,98.4%,2022,16
31,Trace McSorley (ARI),24,45,53.3,217,4.8,0,1,1,7,14,0,2,1,5.1,5.1,0.8%,2022,16
32,Zach Wilson (NYJ),9,18,50,92,5.1,0,1,3,1,1,0,0,1,2.8,2.8,6.4%,2022,16
33,Jeff Driskel (HOU),3,4,75,40,10,0,0,0,2,2,0,0,1,2.7,2.7,5.1%,2022,16
34,Nick Foles (IND),17,29,58.6,143,4.9,0,3,7,1,0,0,0,1,2.7,2.7,1.6%,2022,16
35,Andy Dalton (NO),8,15,53.3,92,6.1,0,1,0,1,-1,0,0,1,2.6,2.6,10.5%,2022,16
36,Brett Rypien (DEN),4,8,50,45,5.6,0,1,0,0,0,0,0,1,0.8,0.8,0.4%,2022,16
92,Nathan Peterman (CHI),3,5,60,25,5,0,1,0,0,0,0,0,1,0,0,0.1%,2022,16
104,Taysom Hill (NO),0,0,0,0,0,0,0,0,9,56,1,0,1,0,0,49.2%,2022,16
121,Bryce Perkins (LAR),0,0,0,0,0,0,0,0,1,-2,0,0,1,-0.2,-0.2,0.2%,2022,16
122,C.J. Beathard (JAC),0,0,0,0,0,0,0,0,3,-3,0,0,1,-0.3,-0.3,0.0%,2022,16
