Rank,Player,CMP,PassATT,PCT,PassYDS,PassY/A,PassTD,INT,SACKS,RushATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Josh Allen (BUF),20,31,64.5,424,13.7,4,1,0,5,42,0,0,1,36.2,36.2,100.0%,2022,5
2,Patrick Mahomes II (KC),29,43,67.4,292,6.8,4,0,3,4,28,0,0,1,30.5,30.5,100.0%,2022,5
3,Jalen Hurts (PHI),26,36,72.2,239,6.6,0,0,2,15,61,2,0,1,27.7,27.7,98.9%,2022,5
4,Geno Smith (SEA),16,25,64,268,10.7,3,0,3,3,13,0,0,1,24,24,86.2%,2022,5
5,Kirk Cousins (MIN),32,41,78,296,7.2,1,1,1,4,4,1,0,1,23.2,23.2,92.3%,2022,5
6,Carson Wentz (WAS),25,38,65.8,359,9.4,2,1,3,5,15,0,0,1,22.9,22.9,8.4%,2022,5
7,Tom Brady (TB),35,52,67.3,351,6.8,1,0,0,3,-3,0,0,1,19.7,19.7,87.4%,2022,5
8,Joe Burrow (CIN),24,35,68.6,217,6.2,1,1,2,3,6,1,0,1,18.3,18.3,99.7%,2022,5
9,Jimmy Garoppolo (SF),18,30,60,253,8.4,2,0,2,1,-1,0,0,1,18,18,13.5%,2022,5
10,Marcus Mariota (ATL),14,25,56,147,5.9,1,0,5,7,61,0,0,1,18,18,16.1%,2022,5
11,Derek Carr (LV),19,30,63.3,241,8,2,0,2,1,3,0,0,1,17.9,17.9,54.7%,2022,5
12,Kyler Murray (ARI),28,42,66.7,250,6,1,1,1,4,42,0,0,1,17.2,17.2,53.7%,2022,5
13,Justin Fields (CHI),15,21,71.4,208,9.9,1,0,2,8,47,0,0,1,17,17,92.2%,2022,5
14,Aaron Rodgers (GB),25,39,64.1,222,5.7,2,0,2,0,0,0,0,1,16.9,16.9,83.7%,2022,5
15,Lamar Jackson (BAL),19,32,59.4,174,5.4,1,1,1,12,58,0,0,1,15.8,15.8,92.4%,2022,5
16,Jacoby Brissett (CLE),21,34,61.8,230,6.8,1,1,0,3,32,0,0,1,15.4,15.4,3.8%,2022,5
17,Zach Wilson (NYJ),14,21,66.7,210,10,0,0,2,4,2,1,0,1,14.6,14.6,6.4%,2022,5
18,Justin Herbert (LAC),22,34,64.7,228,6.7,1,0,1,5,13,0,0,1,14.4,14.4,98.4%,2022,5
19,Kenny Pickett (PIT),34,52,65.4,327,6.3,0,1,3,1,10,0,0,1,13.1,13.1,11.2%,2022,5
20,Daniel Jones (NYG),21,27,77.8,217,8,0,0,1,10,37,0,0,1,12.4,12.4,64.1%,2022,5
21,Trevor Lawrence (JAC),25,47,53.2,286,6.1,0,2,0,4,29,0,0,1,12.3,12.3,85.9%,2022,5
22,Ryan Tannehill (TEN),15,25,60,181,7.2,1,0,5,3,3,0,0,1,11.5,11.5,18.6%,2022,5
23,Matthew Stafford (LAR),28,42,66.7,308,7.3,1,1,5,0,0,0,2,1,11.3,11.3,28.1%,2022,5
24,Russell Wilson (DEN),21,39,53.8,274,7,0,2,4,4,22,0,0,1,11.2,11.2,45.7%,2022,5
25,Bailey Zappe (NE),17,21,81,188,9,1,1,0,5,5,0,0,1,11,11,0.3%,2022,5
26,Andy Dalton (NO),16,24,66.7,187,7.8,1,1,1,7,4,0,0,1,10.9,10.9,10.5%,2022,5
27,Matt Ryan (IND),26,41,63.4,251,6.1,0,2,6,1,1,0,0,1,8.1,8.1,8.8%,2022,5
28,Baker Mayfield (LAR),20,36,55.6,215,6,0,1,4,0,0,0,0,1,7.6,7.6,8.3%,2022,5
29,Jared Goff (DET),19,35,54.3,229,6.5,0,1,2,3,7,0,1,1,6.9,6.9,77.6%,2022,5
30,Davis Mills (HOU),16,24,66.7,140,5.8,0,0,1,2,2,0,0,1,5.8,5.8,3.4%,2022,5
31,Cooper Rush (DAL),10,16,62.5,102,6.4,0,0,3,4,-1,0,0,1,4,4,0.5%,2022,5
32,Skylar Thompson (MIA),19,33,57.6,166,5,0,1,2,0,0,0,1,1,3.6,3.6,0.6%,2022,5
33,PJ Walker (CAR),5,6,83.3,60,10,0,0,2,0,0,0,0,1,2.4,2.4,0.7%,2022,5
34,Case Keenum (BUF),2,5,40,8,1.6,0,0,0,2,-2,0,0,1,0.1,0.1,0.7%,2022,5
54,Feleipe Franks (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,5
104,Taysom Hill (NO),1,1,100,22,22,1,0,0,9,112,3,0,1,0,0,49.2%,2022,5
115,Teddy Bridgewater (MIA),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4%,2022,5
122,Brock Purdy (SF),0,0,0,0,0,0,0,0,1,-1,0,0,1,-0.1,-0.1,42.9%,2022,5
