Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,George Kittle (SF),13,15,151,11.6,21,0,1,0,0,0,0,1,34.1,34.1,99.3%,2021,14
2,Mark Andrews (BAL),11,11,115,10.5,32,0,1,0,0,0,0,1,28.5,28.5,99.8%,2021,14
3,Dawson Knox (BUF),7,9,60,8.6,24,0,1,0,0,0,0,1,19,19,88.8%,2021,14
4,Albert Okwuegbunam (DEN),5,5,41,8.2,16,0,1,0,0,0,0,1,15.1,15.1,54.7%,2021,14
5,Austin Hooper (TEN),5,6,30,6,9,0,1,0,0,0,0,1,14,14,11.1%,2021,14
6,Brevin Jordan (HOU),4,7,26,6.5,11,0,1,0,0,0,0,1,12.6,12.6,1.8%,2021,14
7,Rob Gronkowski (FA),5,9,62,12.4,18,0,0,0,0,0,0,1,11.2,11.2,88.1%,2021,14
8,Pat Freiermuth (PIT),2,3,32,16,17,0,1,0,0,0,0,1,11.2,11.2,89.0%,2021,14
9,Kyle Pitts (ATL),5,6,61,12.2,23,0,0,0,0,0,0,1,11.1,11.1,99.7%,2021,14
10,Gerald Everett (LAC),2,2,15,7.5,14,0,1,1,13,0,0,1,10.8,10.8,21.9%,2021,14
11,C.J. Uzomah (NYJ),4,6,56,14,23,0,0,0,0,0,0,1,9.6,9.6,5.1%,2021,14
12,Zach Ertz (ARI),5,7,42,8.4,14,0,0,0,0,0,0,1,9.2,9.2,92.6%,2021,14
13,Marcedes Lewis (GB),4,4,51,12.8,20,0,0,0,0,0,0,1,9.1,9.1,0.6%,2021,14
14,Noah Fant (SEA),4,4,51,12.8,32,0,0,0,0,0,0,1,9.1,9.1,86.3%,2021,14
15,Jared Cook (FA),2,5,8,4,7,0,1,0,0,0,0,1,8.8,8.8,0.9%,2021,14
16,Kyle Rudolph (FA),2,2,66,33,60,0,0,0,0,0,0,1,8.6,8.6,0.1%,2021,14
17,Geoff Swaim (TEN),3,4,45,15,24,0,0,0,0,0,0,1,7.5,7.5,0.2%,2021,14
18,Anthony Firkser (ATL),4,5,34,8.5,11,0,0,0,0,0,0,1,7.4,7.4,0.7%,2021,14
19,Josiah Deguara (GB),3,3,44,14.7,25,0,0,0,0,0,0,1,7.4,7.4,0.3%,2021,14
20,Nick Vannett (NO),3,6,44,14.7,19,0,0,0,0,0,0,1,7.4,7.4,0.1%,2021,14
21,Hayden Hurst (CIN),1,1,3,3,3,0,1,0,0,0,0,1,7.3,7.3,6.9%,2021,14
22,James O'Shaughnessy (CHI),4,6,21,5.3,7,0,0,0,0,0,0,1,6.1,6.1,0.2%,2021,14
23,Will Dissly (SEA),2,3,38,19,25,0,0,0,0,0,0,1,5.8,5.8,0.3%,2021,14
24,Travis Kelce (KC),3,4,27,9,19,0,0,0,0,0,0,1,5.7,5.7,99.9%,2021,14
25,Brock Wright (DET),3,5,20,6.7,11,0,0,0,0,0,0,1,5,5,0.1%,2021,14
26,Kendall Blanton (LAR),2,3,29,14.5,23,0,0,0,0,0,0,1,4.9,4.9,0.2%,2021,14
27,Ryan Griffin (CHI),2,3,28,14,22,0,0,0,0,0,0,1,4.8,4.8,0.1%,2021,14
28,Cole Kmet (CHI),3,5,17,5.7,6,0,0,0,0,0,0,1,4.7,4.7,53.8%,2021,14
29,Foster Moreau (LV),3,6,13,4.3,7,0,0,0,0,0,0,1,4.3,4.3,0.9%,2021,14
30,Tommy Tremble (CAR),2,2,23,11.5,14,0,0,0,0,0,0,1,4.3,4.3,1.0%,2021,14
31,Tyler Conklin (NYJ),2,2,20,10,19,0,0,0,0,0,0,1,4,4,2.1%,2021,14
32,Shane Zylstra (DET),2,6,18,9,14,0,0,0,0,0,0,1,3.8,3.8,0.1%,2021,14
33,Donald Parham Jr. (LAC),2,2,13,6.5,15,0,0,0,0,0,0,1,3.3,3.3,0.8%,2021,14
34,Cameron Brate (TB),2,4,11,5.5,6,0,0,0,0,0,0,1,3.1,3.1,1.9%,2021,14
35,John Bates (WAS),1,2,19,19,19,0,0,0,0,0,0,1,2.9,2.9,0.6%,2021,14
36,Jimmy Graham (FA),2,3,9,4.5,6,0,0,0,0,0,0,1,2.9,2.9,0.6%,2021,14
37,Chris Herndon IV (FA),1,1,17,17,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,2021,14
38,Juwan Johnson (NO),1,1,15,15,15,0,0,0,0,0,0,1,2.5,2.5,0.1%,2021,14
39,Drew Sample (CIN),1,1,14,14,14,0,0,0,0,0,0,1,2.4,2.4,0.2%,2021,14
40,Lee Smith (FA),1,1,12,12,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,2021,14
41,Stephen Anderson (ARI),1,1,11,11,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,2021,14
42,Evan Engram (JAC),1,4,8,8,8,0,0,0,0,0,0,1,1.8,1.8,27.1%,2021,14
43,Ricky Seals-Jones (NYG),1,4,8,8,8,0,0,0,0,0,0,1,1.8,1.8,8.9%,2021,14
44,Antony Auclair (HOU),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,2021,14
45,Jordan Akins (NYG),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.3%,2021,14
46,Josh Oliver (BAL),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,2021,14
47,MyCole Pruitt (FA),1,3,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,2021,14
48,Dalton Schultz (DAL),1,3,4,4,4,0,0,0,0,0,0,1,1.4,1.4,96.2%,2021,14
53,Tyler Davis (GB),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,14
57,Chris Myarick (NYG),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,14
62,Mitchell Wilcox (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,14
72,Charlie Woerner (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,14
89,Taysom Hill (NO),0,0,0,0,0,0,0,11,73,2,0,1,0,0,2.7%,2021,14
95,Ian Thomas (CAR),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2021,14
127,Jake Hausmann (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,14
199,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,14
201,Daniel Brown (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,14
