Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Travis Kelce (KC),10,13,191,19.1,69,0,2,0,0,0,0,1,41.1,41.1,99.9%,2021,15
2,Mark Andrews (BAL),10,13,136,13.6,43,0,2,0,0,0,0,1,35.6,35.6,99.8%,2021,15
3,Hunter Henry (NE),6,8,77,12.8,25,0,2,0,0,0,0,1,25.7,25.7,88.6%,2021,15
4,Dalton Schultz (DAL),8,8,67,8.4,15,0,1,0,0,0,0,1,20.7,20.7,96.2%,2021,15
5,Dallas Goedert (PHI),7,9,135,19.3,45,0,0,0,0,0,0,1,20.5,20.5,92.9%,2021,15
6,George Kittle (SF),6,6,93,15.5,28,0,0,0,0,0,0,1,15.3,15.3,99.3%,2021,15
7,Foster Moreau (LV),7,9,65,9.3,14,0,0,0,0,0,0,1,13.5,13.5,0.9%,2021,15
8,Zach Ertz (ARI),6,11,74,12.3,20,0,0,0,0,0,0,1,13.4,13.4,92.6%,2021,15
9,Cole Kmet (CHI),6,9,71,11.8,23,0,0,0,0,0,0,1,13.1,13.1,53.8%,2021,15
10,Kyle Pitts (ATL),4,7,77,19.3,49,0,0,0,0,0,0,1,11.7,11.7,99.7%,2021,15
11,Noah Fant (SEA),5,6,57,11.4,28,0,0,0,0,0,0,1,10.7,10.7,86.3%,2021,15
12,Gerald Everett (LAC),4,4,60,15,34,0,0,0,0,0,0,1,10,10,21.9%,2021,15
13,James O'Shaughnessy (CHI),4,4,60,15,30,0,0,0,0,0,0,1,10,10,0.2%,2021,15
14,Mike Gesicki (MIA),5,8,43,8.6,20,0,0,0,0,0,0,1,9.3,9.3,89.3%,2021,15
15,Harrison Bryant (CLE),2,2,11,5.5,6,0,1,0,0,0,0,1,9.1,9.1,0.9%,2021,15
16,Jesper Horsted (CHI),1,1,19,19,19,0,1,0,0,0,0,1,8.9,8.9,0.1%,2021,15
17,Albert Okwuegbunam (DEN),3,4,58,19.3,24,0,0,0,0,0,0,1,8.8,8.8,54.7%,2021,15
18,Dawson Knox (BUF),4,5,38,9.5,15,0,0,0,0,0,0,1,7.8,7.8,88.8%,2021,15
19,Pat Freiermuth (PIT),4,4,37,9.3,14,0,0,0,0,0,0,1,7.7,7.7,89.0%,2021,15
20,Evan Engram (JAC),4,5,33,8.3,15,0,0,0,0,0,0,1,7.3,7.3,27.1%,2021,15
21,Marcedes Lewis (GB),3,3,40,13.3,23,0,0,0,0,0,0,1,7,7,0.6%,2021,15
22,Ricky Seals-Jones (NYG),4,7,29,7.3,12,0,0,0,0,0,0,1,6.9,6.9,8.9%,2021,15
23,Jared Cook (FA),3,7,32,10.7,15,0,0,0,0,0,0,1,6.2,6.2,0.9%,2021,15
