Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,George Kittle (SF),9,12,181,20.1,48,0,2,1,5,0,0,1,39.6,39.6,99.3%,2021,13
2,Dallas Goedert (PHI),6,6,105,17.5,36,0,2,0,0,0,0,1,28.5,28.5,92.9%,2021,13
3,Rob Gronkowski (FA),4,8,58,14.5,27,0,2,0,0,0,0,1,21.8,21.8,88.1%,2021,13
4,T.J. Hockenson (DET),4,8,49,12.3,25,0,1,0,0,0,0,1,14.9,14.9,94.4%,2021,13
5,Logan Thomas (WAS),3,5,48,16,35,0,1,0,0,0,0,1,13.8,13.8,63.2%,2021,13
6,Tyler Conklin (NYJ),7,9,56,8,19,0,0,0,0,0,0,1,12.6,12.6,2.1%,2021,13
7,Mike Gesicki (MIA),7,11,46,6.6,17,0,0,0,0,0,0,1,11.6,11.6,89.3%,2021,13
8,Brock Wright (DET),2,3,28,14,23,0,1,0,0,0,0,1,10.8,10.8,0.1%,2021,13
9,Evan Engram (JAC),4,5,61,15.3,18,0,0,0,0,0,0,1,10.1,10.1,27.1%,2021,13
10,Tyler Higbee (LAR),5,6,48,9.6,22,0,0,0,0,0,0,1,9.8,9.8,61.6%,2021,13
11,Ryan Griffin (CHI),2,2,15,7.5,14,0,1,0,0,0,0,1,9.5,9.5,0.1%,2021,13
12,Dalton Schultz (DAL),5,5,43,8.6,12,0,0,0,0,0,0,1,9.3,9.3,96.2%,2021,13
13,Jimmy Graham (FA),1,1,1,1,1,0,1,0,0,0,0,1,9.1,9.1,0.6%,2021,13
14,Mark Andrews (BAL),4,9,50,12.5,29,0,0,0,0,0,0,1,9,9,99.8%,2021,13
15,Kyle Pitts (ATL),4,7,48,12,29,0,0,0,0,0,0,1,8.8,8.8,99.7%,2021,13
16,Nick Vannett (NO),3,4,48,16,30,0,0,0,0,0,0,1,7.8,7.8,0.1%,2021,13
17,Pat Freiermuth (PIT),3,4,26,8.7,17,0,0,0,0,0,0,1,7.6,7.6,89.0%,2021,13
18,Cameron Brate (TB),1,1,3,3,3,0,1,0,0,0,0,1,7.3,7.3,1.9%,2021,13
19,Noah Fant (SEA),4,4,33,8.3,12,0,0,0,0,0,0,1,7.3,7.3,86.3%,2021,13
20,John Bates (WAS),3,4,42,14,23,0,0,0,0,0,0,1,7.2,7.2,0.6%,2021,13
21,Cole Kmet (CHI),3,7,41,13.7,24,0,0,0,0,0,0,1,7.1,7.1,53.8%,2021,13
22,Jared Cook (FA),3,4,29,9.7,23,0,0,0,0,0,0,1,5.9,5.9,0.9%,2021,13
23,Travis Kelce (KC),3,8,27,9,14,0,0,0,0,0,0,1,5.7,5.7,99.9%,2021,13
24,Albert Okwuegbunam (DEN),3,4,21,7,10,0,0,0,0,0,0,1,5.1,5.1,54.7%,2021,13
25,C.J. Uzomah (NYJ),3,6,20,6.7,10,0,0,0,0,0,0,1,5,5,5.1%,2021,13
26,Foster Moreau (LV),1,3,34,34,34,0,0,0,0,0,0,1,4.4,4.4,0.9%,2021,13
27,Pharaoh Brown (HOU),4,5,23,5.8,12,0,0,0,0,0,1,1,4.3,4.3,0.2%,2021,13
28,Kyle Rudolph (FA),2,4,18,9,11,0,0,0,0,0,0,1,3.8,3.8,0.1%,2021,13
29,Juwan Johnson (NO),1,1,27,27,27,0,0,0,0,0,0,1,3.7,3.7,0.1%,2021,13
30,Dawson Knox (BUF),2,6,14,7,7,0,0,0,0,0,0,1,3.4,3.4,88.8%,2021,13
31,James O'Shaughnessy (CHI),2,6,13,6.5,7,0,0,0,0,0,0,1,3.3,3.3,0.2%,2021,13
32,Zach Gentry (PIT),2,2,10,5,5,0,0,0,0,0,0,1,3,3,0.1%,2021,13
33,Will Dissly (SEA),2,2,7,3.5,5,0,0,0,0,0,0,1,2.7,2.7,0.3%,2021,13
34,Brevin Jordan (HOU),2,4,7,3.5,5,0,0,0,0,0,0,1,2.7,2.7,1.8%,2021,13
35,Demetrius Harris (FA),2,2,7,3.5,7,0,0,0,0,0,0,1,2.7,2.7,0.0%,2021,13
36,Donald Parham Jr. (LAC),2,4,3,1.5,6,0,0,0,0,0,0,1,2.3,2.3,0.8%,2021,13
37,Jack Doyle (FA),1,1,13,13,13,0,0,0,0,0,0,1,2.3,2.3,2.2%,2021,13
38,Jonnu Smith (NE),1,1,12,12,12,0,0,1,-1,0,0,1,2.1,2.1,1.7%,2021,13
39,Zach Ertz (ARI),1,2,10,10,10,0,0,0,0,0,0,1,2,2,92.6%,2021,13
40,Garrett Griffin (DET),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,2021,13
41,Hunter Long (MIA),1,1,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.2%,2021,13
42,Kendall Blanton (LAR),1,2,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.2%,2021,13
43,Kylen Granson (IND),1,2,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.4%,2021,13
44,Mo Alie-Cox (IND),1,1,0,0,0,0,0,0,0,0,0,1,1,1,1.8%,2021,13
45,Gerald Everett (LAC),4,6,7,1.8,5,0,0,0,0,0,2,1,0.7,0.7,21.9%,2021,13
50,Rashod Berry (JAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,13
56,Charlie Woerner (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,13
79,Durham Smythe (MIA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,13
88,Taysom Hill (NO),0,0,0,0,0,0,0,11,101,0,0,1,0,0,2.7%,2021,13
107,Josh Oliver (BAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,13
134,Sammis Reyes (WAS),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,13
173,Kenny Yeboah (NYJ),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,13
181,Lee Smith (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,13
184,Luke Stocker (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,13
198,Stephen Anderson (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,13
210,Eric Tomlinson (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,13
