Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,C.J. Uzomah (NYJ),5,6,95,19,31,0,2,0,0,0,0,1,26.5,26.5,5.1%,2021,4
2,Dawson Knox (BUF),5,8,37,7.4,25,0,2,0,0,0,0,1,20.7,20.7,88.8%,2021,4
3,Mo Alie-Cox (IND),3,5,42,14,28,0,2,0,0,0,0,1,19.2,19.2,1.8%,2021,4
4,Jared Cook (FA),6,7,70,11.7,22,0,1,0,0,0,0,1,19,19,0.9%,2021,4
5,Dalton Schultz (DAL),6,8,58,9.7,18,0,1,0,0,0,0,1,17.8,17.8,96.2%,2021,4
6,Maxx Williams (ARI),5,5,66,13.2,25,0,1,0,0,0,0,1,17.6,17.6,0.7%,2021,4
7,Mike Gesicki (MIA),5,6,57,11.4,22,0,1,0,0,0,0,1,16.7,16.7,89.3%,2021,4
8,Dallas Goedert (PHI),5,5,56,11.2,21,0,1,0,0,0,0,1,16.6,16.6,92.9%,2021,4
9,Noah Fant (SEA),6,10,46,7.7,14,0,1,0,0,0,0,1,16.6,16.6,86.3%,2021,4
10,Darren Waller (LV),4,7,50,12.5,21,0,1,0,0,0,0,1,15,15,98.4%,2021,4
11,Hunter Henry (NE),4,5,32,8,11,0,1,0,0,0,0,1,13.2,13.2,88.6%,2021,4
12,Zach Ertz (ARI),6,8,60,10,19,0,0,0,0,0,0,1,12,12,92.6%,2021,4
13,Mark Andrews (BAL),5,8,67,13.4,24,0,0,0,0,0,0,1,11.7,11.7,99.8%,2021,4
14,Jonnu Smith (NE),3,5,14,4.7,12,0,1,0,0,0,0,1,10.4,10.4,1.7%,2021,4
15,Juwan Johnson (NO),2,3,20,10,15,0,1,0,0,0,0,1,10,10,0.1%,2021,4
16,Donald Parham Jr. (LAC),2,3,17,8.5,13,0,1,0,0,0,0,1,9.7,9.7,0.8%,2021,4
17,Ross Dwelley (SF),1,1,21,21,21,0,1,0,0,0,0,1,9.1,9.1,0.1%,2021,4
18,Kyle Pitts (ATL),4,9,50,12.5,15,0,0,0,0,0,0,1,9,9,99.7%,2021,4
19,Blake Jarwin (FA),1,3,18,18,18,0,1,0,0,0,0,1,8.8,8.8,2.1%,2021,4
20,T.J. Hockenson (DET),4,8,42,10.5,22,0,0,0,0,0,0,1,8.2,8.2,94.4%,2021,4
21,George Kittle (SF),4,10,40,10,18,0,0,0,0,0,0,1,8,8,99.3%,2021,4
