Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,T.J. Hockenson (DET),10,11,89,8.9,18,0,0,0,0,0,0,1,18.9,18.9,94.4%,2021,8
2,Dan Arnold (JAC),8,10,68,8.5,11,0,0,0,0,0,0,1,14.8,14.8,3.4%,2021,8
3,Pat Freiermuth (PIT),4,7,44,11,22,0,1,0,0,0,0,1,14.4,14.4,89.0%,2021,8
4,Dallas Goedert (PHI),6,7,72,12,19,0,0,0,0,0,0,1,13.2,13.2,92.9%,2021,8
5,Brevin Jordan (HOU),3,4,41,13.7,23,0,1,0,0,0,0,1,13.1,13.1,1.8%,2021,8
6,Jesse James (FA),3,3,38,12.7,19,0,1,0,0,0,0,1,12.8,12.8,0.0%,2021,8
7,Geoff Swaim (TEN),4,5,23,5.8,7,0,1,0,0,0,0,1,12.3,12.3,0.2%,2021,8
8,Tyler Conklin (NYJ),5,7,57,11.4,31,0,0,0,0,0,0,1,10.7,10.7,2.1%,2021,8
9,Evan Engram (JAC),3,4,15,5,7,0,1,0,0,0,0,1,10.5,10.5,27.1%,2021,8
10,Jordan Akins (NYG),5,5,53,10.6,31,0,0,0,0,0,0,1,10.3,10.3,0.3%,2021,8
11,Tyler Kroft (NYJ),2,2,20,10,13,0,1,0,0,0,0,1,10,10,0.0%,2021,8
12,Mike Gesicki (MIA),3,4,48,16,40,0,0,0,0,0,0,1,9.8,9.8,89.3%,2021,8
13,Jack Doyle (FA),2,2,12,6,7,0,1,0,0,0,0,1,9.2,9.2,2.2%,2021,8
14,Kyle Rudolph (FA),2,3,12,6,11,0,1,0,0,0,0,1,9.2,9.2,0.1%,2021,8
15,Zach Ertz (ARI),4,4,42,10.5,20,0,0,0,0,0,0,1,8.2,8.2,92.6%,2021,8
16,Robert Tonyan (GB),3,4,49,16.3,33,0,0,0,0,0,0,1,7.9,7.9,46.6%,2021,8
17,C.J. Uzomah (NYJ),4,4,33,8.3,11,0,0,0,0,0,0,1,7.3,7.3,5.1%,2021,8
18,Zach Gentry (PIT),3,5,39,13,24,0,0,0,0,0,0,1,6.9,6.9,0.1%,2021,8
19,David Njoku (CLE),3,3,39,13,24,0,0,0,0,0,0,1,6.9,6.9,52.7%,2021,8
20,Austin Hooper (TEN),4,6,26,6.5,8,0,0,0,0,0,0,1,6.6,6.6,11.1%,2021,8
21,Albert Okwuegbunam (DEN),3,3,34,11.3,19,0,0,0,0,0,0,1,6.4,6.4,54.7%,2021,8
22,Garrett Griffin (DET),3,3,30,10,14,0,0,0,0,0,0,1,6,6,0.1%,2021,8
23,Tommy Sweeney (BUF),3,4,30,10,13,0,0,0,0,0,0,1,6,6,0.1%,2021,8
24,Tyler Higbee (LAR),3,3,25,8.3,11,0,0,0,0,0,0,1,5.5,5.5,61.6%,2021,8
25,Cole Kmet (CHI),3,6,24,8,16,0,0,0,0,0,0,1,5.4,5.4,53.8%,2021,8
26,Harrison Bryant (CLE),2,2,33,16.5,21,0,0,0,0,0,0,1,5.3,5.3,0.9%,2021,8
27,Tommy Tremble (CAR),3,4,18,6,13,0,0,0,0,0,0,1,4.8,4.8,1.0%,2021,8
28,Travis Kelce (KC),4,6,27,6.8,14,0,0,0,0,0,1,1,4.7,4.7,99.9%,2021,8
29,Jared Cook (FA),2,5,25,12.5,13,0,0,0,0,0,0,1,4.5,4.5,0.9%,2021,8
30,Hunter Henry (NE),1,3,33,33,33,0,0,0,0,0,0,1,4.3,4.3,88.6%,2021,8
31,MyCole Pruitt (FA),2,2,22,11,14,0,0,0,0,0,0,1,4.2,4.2,0.0%,2021,8
32,Josiah Deguara (GB),2,2,20,10,12,0,0,0,0,0,0,1,4,4,0.3%,2021,8
33,O.J. Howard (BUF),2,3,16,8,12,0,0,0,0,0,0,1,3.6,3.6,3.6%,2021,8
34,Cameron Brate (TB),2,4,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,1.9%,2021,8
35,Jonnu Smith (NE),2,2,13,6.5,11,0,0,0,0,0,0,1,3.3,3.3,1.7%,2021,8
36,Kyle Pitts (ATL),2,6,13,6.5,11,0,0,0,0,0,0,1,3.3,3.3,99.7%,2021,8
37,Ricky Seals-Jones (NYG),2,4,12,6,14,0,0,0,0,0,0,1,3.2,3.2,8.9%,2021,8
38,Dalton Schultz (DAL),2,7,11,5.5,7,0,0,0,0,0,0,1,3.1,3.1,96.2%,2021,8
39,Noah Fant (SEA),2,4,8,4,7,0,0,0,0,0,0,1,2.8,2.8,86.3%,2021,8
40,Adam Trautman (NO),2,6,4,2,5,0,0,0,0,0,0,1,2.4,2.4,3.2%,2021,8
41,Hayden Hurst (CIN),2,3,4,2,7,0,0,0,0,0,0,1,2.4,2.4,6.9%,2021,8
42,Ian Thomas (CAR),1,1,10,10,10,0,0,0,0,0,0,1,2,2,0.2%,2021,8
43,Jack Stoll (PHI),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,8
44,Adam Shaheen (MIA),1,1,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.1%,2021,8
45,Anthony Firkser (ATL),1,2,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.7%,2021,8
46,Charlie Woerner (SF),1,2,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,8
47,Ryan Griffin (CHI),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,2021,8
48,Luke Stocker (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,8
49,Chris Herndon IV (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,8
50,John Bates (WAS),1,1,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.6%,2021,8
51,Luke Farrell (JAC),1,2,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,2021,8
52,Gerald Everett (LAC),1,2,7,7,7,0,0,1,-5,0,0,1,1.2,1.2,21.9%,2021,8
53,Kylen Granson (IND),1,1,0,0,0,0,0,0,0,0,0,1,1,1,0.4%,2021,8
61,Giovanni Ricci (CAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,8
67,Juwan Johnson (NO),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,8
86,Deon Yelder (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
89,Will Dissly (SEA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2021,8
101,Donald Parham Jr. (LAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2021,8
185,Lee Smith (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
190,Demetrius Harris (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
192,Rob Gronkowski (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,88.1%,2021,8
202,Marcedes Lewis (GB),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,8
205,Stephen Anderson (ARI),0,0,0,0,14,0,0,0,0,0,0,1,0,0,0.0%,2021,8
206,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
215,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
216,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
217,Mo Alie-Cox (IND),0,4,0,0,0,0,0,0,0,0,0,1,0,0,1.8%,2021,8
218,Darrell Daniels (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
219,Blake Jarwin (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.1%,2021,8
222,Cethan Carter (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
233,Blake Bell (KC),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2021,8
